match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalContest,stat_wonContest,stat_goalAssist,stat_totalOffside,stat_savedShotsFromInsideTheBox
10953386,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10165,M,joelinton34,560128,EUR,839980800,F,7,7,False,41.0,33.0,1.0,1.0,13.0,15.0,20.0,26.0,1.0,7.0,,,,90.0,71.0,8.8,15.0,5,,,,2.0,2.0,8.0,11.0,1.0,2.0,,4.0,2.0,2.0,2.0,1.0,,4.0,4.0,1.0,3.0,,3.0,1.0,3.0,2.0,1.0,,
10953386,home,Newcastle United,Alexander Isak,,,alexander-isak,A. Isak,F,9,193,100918,M,AlexIsak,823941,EUR,937872000,F,14,14,True,,,,,,,,,,,,,,12.0,4.0,6.2,3.0,0,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,1.0,,,1.0,
10953386,home,Newcastle United,Allan Saint-Maximin,,,allan-saint-maximin,A. Saint-Maximin,F,9,173,12636,M,st_maximin,347010,EUR,858124800,F,10,10,True,,,,,,,,3.0,,,,,,11.0,6.0,6.5,4.0,0,,3.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
10953386,home,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3587,M,,372336,EUR,793584000,M,23,23,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953386,home,Newcastle United,Karl Darlow,,,karl-darlow,K. Darlow,G,26,185,578,M,,123689,EUR,655344000,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953386,home,Newcastle United,Jamaal Lascelles,,,jamaal-lascelles,J. Lascelles,D,24,188,1028,M,,153444,EUR,752976000,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953386,home,Newcastle United,Javier Manquillo,,,javier-manquillo,J. Manquillo,D,2,180,208,M,,210082,EUR,768096000,D,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953386,home,Newcastle United,Elliot Anderson,,,elliot-anderson,E. Anderson,M,8,179,7782,M,,994546,EUR,1036540800,M,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953386,home,Newcastle United,Matt Ritchie,,,matt-ritchie,M. Ritchie,M,30,173,299,M,,42699,EUR,621388800,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953386,home,Newcastle United,Chris Wood,,,chris-wood,C. Wood,F,11,191,7444,M,wodsy39,50480,EUR,692064000,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953386,away,Leicester City,Danny Ward,,,danny-ward,D. Ward,G,21,191,697,M,,197428,EUR,740707200,G,1,1,False,39.0,19.0,31.0,12.0,13.0,17.0,6.0,22.0,2.0,16.0,7.0,1.0,1.0,90.0,61.0,8.0,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
10953386,away,Leicester City,Timothy Castagne,,,timothy-castagne,T. Castagne,D,21,185,2313,M,,329417,EUR,818121600,D,27,27,False,30.0,21.0,3.0,1.0,13.0,18.0,8.0,12.0,4.0,1.0,,,,90.0,53.0,6.7,13.0,0,,,,2.0,1.0,6.0,8.0,1.0,1.0,,7.0,5.0,1.0,,,,,1.0,,,,,,1.0,,,,
10953386,away,Leicester City,Daniel Amartey,,,daniel-amartey,D. Amartey,M,,188,1214,M,,308526,EUR,787968000,D,18,18,False,33.0,30.0,3.0,3.0,25.0,27.0,5.0,6.0,3.0,2.0,,,,90.0,44.0,7.0,4.0,0,,,,,,1.0,,,,,,,1.0,,,3.0,,1.0,,,,,,,,,,
10953386,away,Leicester City,Wout Faes,,,wout-faes,W. Faes,D,25,185,1764,M,,361696,EUR,891561600,D,3,3,False,34.0,26.0,7.0,,23.0,25.0,3.0,9.0,3.0,2.0,,,,90.0,43.0,5.9,10.0,0,,,,1.0,,4.0,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,1.0,1.0,,,
10953386,away,Leicester City,Luke Thomas,,,luke-thomas,L. Thomas,D,33,178,488,M,,991584,EUR,992131200,D,33,33,False,24.0,15.0,5.0,2.0,9.0,13.0,6.0,11.0,2.0,2.0,,,,64.0,35.0,6.3,12.0,0,,,,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,1.0,,2.0,,,,,,,,
10953386,away,Leicester City,Wilfred Ndidi,,,wilfred-ndidi,W. Ndidi,M,4,186,9682,M,,787885,EUR,850694400,M,25,25,False,32.0,25.0,3.0,1.0,16.0,18.0,9.0,14.0,3.0,3.0,,,,90.0,57.0,7.2,9.0,0,,,,1.0,3.0,5.0,12.0,,1.0,,6.0,4.0,3.0,,,,1.0,1.0,,3.0,,,,,,,,
10953386,away,Leicester City,Youri Tielemans,,,youri-tielemans,Y. Tielemans,M,8,177,9757,M,youritielemans,331737,EUR,862963200,M,8,8,False,33.0,23.0,2.0,1.0,13.0,17.0,10.0,17.0,1.0,5.0,,,,90.0,52.0,6.8,14.0,3,,1.0,,,1.0,6.0,7.0,1.0,,,3.0,1.0,4.0,1.0,1.0,,1.0,2.0,2.0,2.0,,,,2.0,1.0,,,
10953386,away,Leicester City,Marc Albrighton,,,marc-albrighton,M. Albrighton,M,,175,230,M,,47737,EUR,627350400,M,11,11,False,16.0,8.0,6.0,3.0,1.0,4.0,8.0,20.0,1.0,7.0,,,,90.0,36.0,6.6,17.0,0,True,8.0,1.0,2.0,,3.0,2.0,,1.0,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,
10953386,away,Leicester City,Ayoze Pérez,,,ayoze-perez,A. Pérez,F,22,180,3792,M,,345195,EUR,743385600,M,17,17,False,25.0,17.0,1.0,1.0,7.0,8.0,10.0,17.0,1.0,4.0,,,,84.0,38.0,6.5,11.0,1,,,,,1.0,8.0,5.0,2.0,3.0,1.0,1.0,,3.0,2.0,,,,,,3.0,,1.0,,,,,,
10953386,away,Leicester City,Harvey Barnes,,,harvey-barnes,H. Barnes,F,11,181,5656,M,,855647,EUR,881625600,M,7,7,False,23.0,18.0,2.0,2.0,3.0,3.0,15.0,20.0,,5.0,,,,90.0,41.0,6.9,10.0,1,,,,5.0,1.0,7.0,5.0,,1.0,,1.0,1.0,,1.0,,,2.0,3.0,1.0,1.0,,,,3.0,2.0,,,
10953386,away,Leicester City,Patson Daka,,,patson-daka,P. Daka,F,20,185,15540,M,patsondaka,865057,EUR,907891200,F,20,20,False,11.0,7.0,1.0,1.0,2.0,2.0,5.0,9.0,1.0,1.0,,,,64.0,25.0,6.8,7.0,0,,,,6.0,2.0,9.0,5.0,,,,1.0,1.0,2.0,2.0,,,,2.0,,1.0,,,,2.0,1.0,,,
10953386,away,Leicester City,Jamie Vardy,,,jamie-vardy,J. Vardy,F,10,178,22954,M,Vardy7,173827,EUR,537321600,F,9,9,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,,,,,26.0,8.0,6.3,2.0,2,,,,,1.0,,1.0,,,,,,,,2.0,,,1.0,,,1.0,,,,,,,
10953386,away,Leicester City,Kelechi Iheanacho,,,kelechi-iheanacho,K. Iheanacho,F,17,184,4854,M,kelechi72,359642,EUR,844300800,F,14,14,True,8.0,6.0,1.0,1.0,,,6.0,9.0,,,,,,26.0,15.0,6.2,7.0,0,,1.0,,1.0,,4.0,,,2.0,,,,,,,,,1.0,,,,,,1.0,,,,
10953386,away,Leicester City,Nampalys Mendy,,,nampalys-mendy,N. Mendy,M,23,168,5097,M,papy.mendy,123166,EUR,709257600,M,24,24,True,6.0,6.0,,,4.0,4.0,2.0,2.0,,,,,,11.0,6.0,6.5,,0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
10953386,away,Leicester City,Daniel Iversen,,,daniel-iversen,D. Iversen,G,1,193,283,M,,796986,EUR,869270400,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953386,away,Leicester City,Lewis Brunt,,,lewis-brunt,L. Brunt,D,3,187,96,M,,994562,EUR,973468800,M,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953386,away,Leicester City,Jannik Vestergaard,,,jannik-vestergaard,J. Vestergaard,D,23,199,1218,M,,120538,EUR,712800000,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953386,away,Leicester City,Çağlar Söyüncü,,,caglar-soyuncu,Ç. Söyüncü,D,4,187,4168,M,soyuncu_caglar,758608,EUR,832809600,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953386,away,Leicester City,Kasey McAteer,Kasey McAteer,,kasey-mcateer,K. McAteer,M,20,177,512,M,,1065134,EUR,1006387200,M,49,49,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953386,away,Leicester City,Sammy Braybrooke,,,braybrooke-sammy,S. Braybrooke,M,36,177,196,M,,1201693,EUR,1079049600,M,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
