match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_wasFouled,stat_totalContest,stat_wonContest,stat_wonTackle,stat_totalCross,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_goals
11408457,home,Estoril Praia,Marcelo Carné,,,marcelo-carne,M. Carné,G,1,188,61,M,243463,EUR,634262400,G,31,31,False,28.0,17.0,14.0,3.0,17.0,23.0,5.0,1.0,1.0,2.0,9.0,2.0,5.0,1.0,90.0,42.0,7.6,12.0,4.25e-05,0,0.8167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408457,home,Estoril Praia,João Basso,,,joao-basso,J. Basso,D,13,189,677,M,850955,EUR,853113600,D,13,13,False,38.0,31.0,2.0,,20.0,24.0,14.0,1.0,3.0,4.0,3.0,,,,90.0,50.0,6.5,9.0,0.0031049,0,,11.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11408457,home,Estoril Praia,Pedro Álvaro,,,pedro-alvaro,P. Álvaro,D,,186,247,M,869330,EUR,951955200,D,23,23,False,22.0,17.0,1.0,1.0,15.0,17.0,5.0,1.0,2.0,3.0,4.0,,,,79.0,36.0,6.9,7.0,0.00345822,0,,2.0,4.0,,2.0,,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11408457,home,Estoril Praia,Bernardo Vital,,,vital-bernardo,B. Vital,D,13,187,192,M,1065442,EUR,978048000,D,3,3,False,36.0,28.0,6.0,1.0,24.0,28.0,8.0,,1.0,2.0,1.0,,,,85.0,42.0,6.6,8.0,0.00257127,0,,4.0,3.0,1.0,1.0,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
11408457,home,Estoril Praia,Wagner Pina,,,wagner-pina,W. Pina,M,20,180,484,M,1513625,EUR,1036281600,M,79,79,False,28.0,22.0,4.0,2.0,16.0,20.0,8.0,,2.0,,5.0,,,,85.0,51.0,6.8,11.0,0.00478014,0,,6.0,2.0,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11408457,home,Estoril Praia,Vinicius Zanocelo,,,vinicius-zanocelo,Vinicius Zanocelo,M,25,184,577,M,973841,EUR,980812800,M,7,7,False,42.0,36.0,6.0,4.0,26.0,28.0,14.0,,5.0,3.0,2.0,,,,90.0,59.0,6.7,10.0,0.0049275,0,,10.0,5.0,,1.0,4.0,2.0,5.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
11408457,home,Estoril Praia,Michel Costa,,,michel-costa,Michel,M,10,165,40,M,1015938,EUR,1008806400,M,48,48,False,17.0,14.0,4.0,4.0,11.0,12.0,5.0,1.0,4.0,1.0,3.0,,,,69.0,28.0,6.6,7.0,0.00123369,0,,3.0,4.0,,,2.0,1.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,
11408457,home,Estoril Praia,Rodrigo Gomes,,,gomes-rodrigo,R. Gomes,M,21,171,1190,M,1006073,EUR,1057536000,M,21,21,False,15.0,13.0,,,8.0,9.0,7.0,,,1.0,2.0,,,,90.0,51.0,6.2,18.0,0.00778171,2,,5.0,9.0,1.0,1.0,,5.0,,1.0,3.0,,,4.0,,,1.0,2.0,1.0,0.1729,,,,,,,,,,,
11408457,home,Estoril Praia,Rafik Guitane,,,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,F,10,10,False,36.0,32.0,1.0,1.0,12.0,14.0,23.0,,8.0,,7.0,,,,90.0,59.0,7.0,16.0,0.102873,0,,20.0,8.0,,,1.0,2.0,,,6.0,,2.0,7.0,5.0,,1.0,,,,2.0,,,,,,,,,,
11408457,home,Estoril Praia,Joao Marques,,,marques-joao,J. Marques,M,11,179,304,M,1087321,EUR,1013558400,F,33,33,False,17.0,11.0,1.0,1.0,4.0,7.0,11.0,1.0,2.0,1.0,2.0,,,,90.0,31.0,6.6,15.0,0.00703138,1,,7.0,9.0,,,1.0,3.0,4.0,1.0,3.0,,,1.0,,1.0,1.0,1.0,,0.0136,1.0,,,,,,,,,,
11408457,home,Estoril Praia,Cassiano,,,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,11,11,False,8.0,3.0,,,3.0,6.0,3.0,,3.0,1.0,1.0,,,,69.0,19.0,6.8,8.0,7.175e-05,1,,,4.0,,,1.0,1.0,,3.0,1.0,,2.0,,,1.0,1.0,,,0.022,,True,1.0,2.0,0.0462,,,,,,
11408457,home,Estoril Praia,Alejandro Marqués,,,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,True,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,21.0,3.0,6.4,,0.00046271,1,,1.0,2.0,,,,,,2.0,,,,,,,,,,0.0153,,,,2.0,,1.0,,,,,
11408457,home,Estoril Praia,Fabrício Garcia,,,fabricio-garcia,F. Garcia,F,98,172,81,M,1190120,EUR,988934400,F,98,98,True,6.0,5.0,,,,,6.0,,4.0,2.0,,,,,21.0,15.0,7.1,2.0,0.010563,1,,5.0,1.0,,,1.0,1.0,1.0,,,,1.0,2.0,2.0,1.0,,,,0.027,2.0,,,,,1.0,,,,,
11408457,home,Estoril Praia,Eliaquim Mangala,,,eliaquim-mangala,E. Mangala,D,,188,392,M,42892,EUR,666403200,D,22,22,True,3.0,2.0,,,1.0,2.0,1.0,,,,,,,,11.0,3.0,6.2,1.0,0.00135801,0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11408457,home,Estoril Praia,Raúl Parra,,,raul-parra,R. Parra,D,36,187,79,M,1069725,EUR,943574400,D,2,2,True,1.0,,,,,,2.0,,1.0,,,,,,11.0,4.0,6.9,2.0,,0,,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
11408457,home,Estoril Praia,João Carlos,,,joao-carlos,J. Carlos,F,,187,69,M,880129,EUR,794016000,F,20,20,True,3.0,2.0,,,1.0,1.0,2.0,,1.0,,,,,,11.0,6.0,6.6,2.0,0.00089419,1,,1.0,,,,,,,,,,,1.0,1.0,,,,,0.0221,,,,,,1.0,,,,,
11408457,home,Estoril Praia,Daniel Figueira,,,daniel-figueira,D. Figueira,G,99,189,80,M,862060,EUR,900892800,G,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408457,home,Estoril Praia,Volnei Feltes,,,feltes-volnei,V. Feltes,D,30,188,64,M,1065440,EUR,955756800,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408457,home,Estoril Praia,Mor Ndiaye,,,mor-ndiaye,M. Ndiaye,M,19,185,163,M,979225,EUR,974764800,M,64,64,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408457,home,Estoril Praia,Heriberto Tavares,,,heriberto-tavares,H. Tavares,F,91,180,195,M,845789,EUR,856310400,F,91,91,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408457,away,Sporting CP,Diogo Pinto,,,diogo-pinto,D. Pinto,G,1,194,515,M,1142575,EUR,1087516800,G,51,51,False,22.0,18.0,10.0,7.0,12.0,14.0,8.0,,,1.0,5.0,,1.0,1.0,90.0,28.0,7.2,4.0,0.00316589,0,0.0462,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408457,away,Sporting CP,Ousmane Diomande,Ousmane,Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,1394342,EUR,1070496000,D,26,26,False,60.0,58.0,5.0,3.0,37.0,37.0,23.0,2.0,5.0,2.0,3.0,,,,90.0,70.0,7.7,3.0,0.0142133,1,,21.0,2.0,1.0,,2.0,,,,1.0,2.0,1.0,,,2.0,,,,0.0301,,,1.0,,0.5108,,ousdiomande,,,,
11408457,away,Sporting CP,Sebastián Coates,Sebastián,Coates,sebastian-coates,S. Coates,D,4,196,2042,M,47443,EUR,655257600,D,4,4,False,81.0,70.0,8.0,3.0,40.0,42.0,39.0,4.0,5.0,2.0,6.0,,,,90.0,92.0,7.6,11.0,0.0363664,4,,30.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,3.0,,0.2938,,True,,,,1.0,,,,,
11408457,away,Sporting CP,Gonçalo Inácio,Gonçalo,Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,88.0,80.0,10.0,6.0,53.0,55.0,33.0,1.0,3.0,1.0,3.0,,,,90.0,98.0,7.1,10.0,0.0162057,0,,27.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,2.0,,,,,,,,,,,goncaloinacio_25,,,,
11408457,away,Sporting CP,Ricardo Esgaio,,,ricardo-esgaio,R. Esgaio,D,47,171,673,M,97000,EUR,737510400,M,47,47,False,45.0,38.0,5.0,1.0,11.0,13.0,37.0,,8.0,1.0,1.0,,,,89.0,70.0,7.5,13.0,0.150422,1,,28.0,2.0,,,7.0,1.0,2.0,,,,,1.0,1.0,3.0,5.0,,,0.0984,1.0,,1.0,,0.2085,,,1.0,,,
11408457,away,Sporting CP,Daniel Bragança,Daniel,Bragança,daniel-braganca,D. Bragança,M,23,178,1406,M,861979,EUR,927763200,M,23,23,False,32.0,30.0,,,12.0,12.0,22.0,,5.0,1.0,5.0,,,,57.0,45.0,7.1,5.0,0.0267117,1,,18.0,3.0,,1.0,2.0,,1.0,1.0,1.0,,3.0,,,1.0,2.0,1.0,,0.0845,,,,,,,,,,,
11408457,away,Sporting CP,Hidemasa Morita,Hidemasa,Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,926560,EUR,800064000,M,5,5,False,48.0,42.0,2.0,,14.0,17.0,31.0,1.0,4.0,,6.0,,,,89.0,56.0,6.7,9.0,0.0576762,0,,28.0,4.0,2.0,,3.0,1.0,,,,,,2.0,,2.0,,,,,2.0,,,,,,,,,,
11408457,away,Sporting CP,Matheus Reis,,,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,M,2,2,False,34.0,28.0,2.0,,13.0,16.0,23.0,1.0,3.0,2.0,6.0,,,,57.0,53.0,6.8,13.0,0.0368947,0,,15.0,3.0,3.0,1.0,2.0,,,,,,,,,1.0,5.0,,,,1.0,,,,,,,,,,
11408457,away,Sporting CP,Francisco Trincão,Francisco,Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,False,32.0,30.0,,,5.0,5.0,32.0,,4.0,,,,,,90.0,55.0,7.2,14.0,0.3453,4,,25.0,3.0,,,,4.0,1.0,,,,3.0,3.0,1.0,,5.0,2.0,,0.1332,1.0,,1.0,,0.1737,1.0,trincao,,,,
11408457,away,Sporting CP,Pedro Gonçalves,,,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,F,8,8,False,42.0,36.0,,,7.0,7.0,38.0,,5.0,,7.0,,,,89.0,65.0,7.7,13.0,0.287432,4,,31.0,5.0,1.0,,4.0,2.0,1.0,,2.0,,,2.0,1.0,2.0,3.0,1.0,,0.2257,5.0,,1.0,1.0,0.0464,2.0,pedroogoncalves28,2.0,,,
