match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_wonContest,stat_goals,stat_totalOffside,captain,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_bigChanceCreated,stat_bigChanceMissed
11368669,home,Rayo Vallecano,Óscar Trejo,,,oscar-trejo,Ó. Trejo,M,8,177,550,M,21949,EUR,578016000,F,8,8,False,45.0,40.0,2.0,1.0,11.0,11.0,29.0,36.0,,5.0,,,82.0,63.0,7.2,12.0,0.246595,0,,,2.0,,7.0,6.0,,3.0,1.0,1.0,,2.0,3.0,2.0,1.0,2.0,,3.0,,,,,,2.0,,,,,,,,,,
11368669,home,Rayo Vallecano,Pathé Ismaël Ciss,,,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,913679,EUR,763776000,M,21,21,True,30.0,28.0,1.0,1.0,15.0,16.0,13.0,14.0,2.0,6.0,,,45.0,40.0,6.8,5.0,0.00681831,0,,,,3.0,3.0,4.0,,,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
11368669,home,Rayo Vallecano,Raúl de Tomás,,,raul-de-tomas,R. de Tomás,F,9,181,959,M,138387,EUR,782352000,F,22,22,True,4.0,2.0,,,1.0,1.0,1.0,3.0,,1.0,,,30.0,15.0,6.7,6.0,0.00051737,4,,,,,3.0,3.0,,2.0,,,,2.0,,,1.0,1.0,2.0,2.0,0.1399,,2.0,,,1.0,,1.0,,,,,,,,
11368669,home,Rayo Vallecano,Bebé,,,bebe,Bebé,M,15,190,368,M,124950,EUR,647740800,F,10,10,True,1.0,1.0,,,1.0,1.0,,3.0,,1.0,,,16.0,7.0,6.5,5.0,6.03e-06,0,,,3.0,,1.0,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
11368669,home,Rayo Vallecano,Radamel Falcao,,,radamel-falcao,R. Falcao,F,9,177,11646,M,25682,EUR,508377600,F,9,9,True,8.0,7.0,,,4.0,4.0,3.0,4.0,,2.0,,,16.0,12.0,6.8,2.0,0.00719558,0,,,,1.0,1.0,3.0,,,1.0,,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,Falcao,,,,,,
11368669,home,Rayo Vallecano,Miguel Crespo,,,miguel-crespo,M. Crespo,M,13,187,619,M,972410,EUR,842400000,M,15,15,True,6.0,4.0,1.0,,2.0,2.0,2.0,4.0,,1.0,,,8.0,9.0,6.5,3.0,0.00224667,0,,,,,2.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11368669,home,Rayo Vallecano,Dani Cárdenas,,,dani-cardenas,D. Cárdenas,G,1,185,197,M,965832,EUR,859507200,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368669,home,Rayo Vallecano,Alfonso Espino,,,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368669,home,Rayo Vallecano,Andrei Rațiu,,,andrei-ratiu,A. Rațiu,D,2,183,8158,M,965031,EUR,898300800,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sonic,,,,,,
11368669,home,Rayo Vallecano,Martín Pascual,,,martin-pascual,M. Pascual,D,4,190,39,M,947201,EUR,933724800,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368669,home,Rayo Vallecano,José Pozo,,,jose-pozo,J. Pozo,M,14,170,128,M,608370,EUR,826848000,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368669,home,Rayo Vallecano,Randy Nteka,,,randy-nteka,R. Nteka,F,11,190,949,M,932764,EUR,881366400,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368669,away,Osasuna,Sergio Herrera,,,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,40.0,16.0,36.0,12.0,6.0,8.0,10.0,32.0,2.0,12.0,4.0,,90.0,49.0,6.4,25.0,0.00240887,0,-1.1791,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
11368669,away,Osasuna,Jesús Areso,,,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,20.0,12.0,2.0,,4.0,6.0,8.0,19.0,,4.0,,,90.0,49.0,6.7,20.0,0.00620205,0,,,5.0,1.0,7.0,4.0,,3.0,2.0,,,,2.0,,2.0,2.0,,1.0,,,,,,2.0,,1.0,,,,,,2.0,,
11368669,away,Osasuna,David García,,,david-garcia,D. García,D,5,185,306,M,591136,EUR,761184000,D,5,5,False,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,19.0,7.0,6.6,1.0,0.00074425,0,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,True,,,,,,,
11368669,away,Osasuna,Jorge Herrando,,,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,28,28,False,34.0,18.0,15.0,6.0,11.0,19.0,7.0,15.0,2.0,1.0,,,90.0,38.0,6.5,16.0,0.0257908,0,,,,1.0,3.0,3.0,1.0,,,1.0,1.0,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,1.0,
11368669,away,Osasuna,Juan Cruz,,,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,False,21.0,15.0,4.0,,11.0,15.0,4.0,6.0,3.0,11.0,,,82.0,44.0,6.5,13.0,0.0169186,0,,,,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
11368669,away,Osasuna,Pablo Ibáñez,,,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,19,19,False,18.0,14.0,4.0,3.0,5.0,6.0,9.0,12.0,1.0,5.0,,,68.0,33.0,6.3,13.0,0.00845225,1,,,,,12.0,2.0,2.0,4.0,1.0,1.0,,4.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0345,,,,,,,,,,,,,1.0,,
11368669,away,Osasuna,Iker Muñoz,,,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,34,34,False,16.0,11.0,4.0,,8.0,10.0,3.0,6.0,6.0,2.0,,,68.0,33.0,6.8,6.0,0.00498026,1,,,,,4.0,5.0,,,1.0,4.0,2.0,1.0,4.0,,,,1.0,1.0,0.014,,,,,,,,,,,,,1.0,,
11368669,away,Osasuna,Moi Gómez,,,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,False,28.0,19.0,6.0,3.0,9.0,10.0,10.0,18.0,3.0,3.0,,,81.0,43.0,7.2,15.0,0.0370091,2,,,,3.0,4.0,4.0,,1.0,,1.0,1.0,2.0,,,1.0,2.0,1.0,,0.2562,1.0,,0.9348,,,1.0,,,,,,,,,
11368669,away,Osasuna,Rubén García,,,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,F,14,14,False,27.0,18.0,2.0,1.0,7.0,10.0,11.0,22.0,1.0,4.0,,,90.0,49.0,6.8,19.0,0.0133976,2,,,5.0,1.0,8.0,6.0,1.0,2.0,,3.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,,0.2221,1.0,,0.1821,,2.0,,1.0,,,,,,,,1.0
11368669,away,Osasuna,Raúl García de Haro,,,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,23,23,False,20.0,13.0,,,5.0,7.0,8.0,13.0,,1.0,,,90.0,30.0,6.8,12.0,0.28081,0,,1.0,,4.0,9.0,4.0,1.0,2.0,,,,2.0,,1.0,5.0,1.0,,,,,,,,,,,,,,,,,1.0,
11368669,away,Osasuna,Rubén Peña,,,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,F,15,15,False,21.0,18.0,2.0,2.0,10.0,10.0,8.0,11.0,2.0,8.0,,,90.0,42.0,7.0,8.0,0.0039204,0,,,,,8.0,7.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,3.0,3.0,,3.0,,,,,,2.0,,1.0,,,,,,1.0,,
11368669,away,Osasuna,Alejandro Catena,,,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,True,25.0,16.0,5.0,1.0,13.0,14.0,3.0,11.0,3.0,5.0,,,71.0,34.0,6.4,10.0,0.00080242,0,,,,,3.0,2.0,,,,2.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,1.0,,
11368669,away,Osasuna,Lucas Torró,,,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,True,9.0,7.0,2.0,1.0,4.0,5.0,3.0,4.0,1.0,,,,22.0,12.0,6.5,2.0,0.0527208,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11368669,away,Osasuna,Jon Moncayola,,,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,True,13.0,11.0,1.0,1.0,4.0,4.0,7.0,9.0,,2.0,,,22.0,13.0,6.3,2.0,0.00353302,0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368669,away,Osasuna,Asier Osambela,,,asier-osambela,A. Osambela,M,29,186,85,M,1399702,EUR,1099094400,F,41,41,True,5.0,2.0,1.0,,,2.0,2.0,3.0,,1.0,,,9.0,10.0,6.6,5.0,0.00080032,0,,,,2.0,4.0,4.0,,,,2.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
11368669,away,Osasuna,Johan Mojica,,,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,D,22,22,True,3.0,1.0,1.0,,,1.0,1.0,2.0,,1.0,,,8.0,7.0,6.0,5.0,0.00022793,0,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11368669,away,Osasuna,Dimitrios Stamatakis,,,stamatakis-dimitrios,D. Stamatakis,G,31,191,130,M,1163077,EUR,1051056000,G,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368669,away,Osasuna,Aitor Fernández,,,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368669,away,Osasuna,Max Svensson,,,max-svensson,M. Svensson,F,9,182,45,M,1085569,EUR,1005177600,F,43,43,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368669,away,Osasuna,José Manuel Arnáiz,,,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175,337,M,824130,EUR,797904000,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
