match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_fouls,captain,stat_totalContest,stat_totalOffside,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_dispossessed,stat_interceptionWon,stat_challengeLost,stat_wonContest,stat_shotOffTarget,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_hitWoodwork
13472615,home,Atlético Mineiro,Everson,everson,Everson,G,22,193,2202,M,870748,EUR,648604800,G,22,22,False,39.0,19.0,29.0,9.0,0.0,12.0,19.0,7.0,20.0,2.0,2.0,1.0,4.0,13.0,2.0,3.0,1.0,1.0,1.0,90.0,52.0,7.5,20.0,0.178682,40.545610913953,9.0,21.450920585978,0.0,1.0,0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472615,home,Atlético Mineiro,Renzo Saravia,renzo-saravia,R. Saravia,D,26,178,1136,M,315916,EUR,740188800,D,26,26,False,20.0,15.0,4.0,1.0,0.0,12.0,14.0,3.0,6.0,,3.0,,3.0,2.0,,,,,,90.0,37.0,6.9,9.0,0.00054173,111.95118560265,9.0,22.099709712552,0.0,,1,,,,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0339,0.3699,,,,,,,,,,,,,,,,,,,
13472615,home,Atlético Mineiro,Vitor Hugo,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,14,14,False,24.0,23.0,1.0,1.0,0.0,20.0,20.0,3.0,4.0,3.0,4.0,,3.0,,,,,,,45.0,28.0,6.8,1.0,0.00089448,26.719998954299,6.0,-2.952931189934,0.0,,0,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
13472615,home,Atlético Mineiro,Junior Alonso,junior-alonso,J. Alonso,D,6,185,1792,M,333275,EUR,729216000,D,6,6,False,34.0,30.0,3.0,1.0,0.0,25.0,26.0,5.0,8.0,2.0,4.0,,7.0,2.0,,,,,,90.0,45.0,6.8,4.0,0.00234053,56.847698980951,11.0,11.804273681488,0.0,,0,,,,1.0,1.0,,,2.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,
13472615,home,Atlético Mineiro,Natanael,natanael,Natanael,D,2,172,1029,M,1046805,EUR,1010188800,M,2,2,False,16.0,11.0,2.0,,0.0,8.0,11.0,3.0,5.0,,3.0,,2.0,6.0,,,,,,56.0,26.0,6.6,6.0,0.00266643,69.940528016414,7.0,26.26450389851,1.0,,0,,,,,2.0,,,2.0,1.0,,1.0,,,1.0,,1.0,1.0,13.499140195985,24.414606775453,,,,,,,,,,,,,
13472615,home,Atlético Mineiro,Alan Franco,alan-franco,A. Franco,M,21,174,3281,M,822729,EUR,903657600,M,21,21,False,13.0,11.0,1.0,,0.0,9.0,11.0,2.0,2.0,,3.0,,1.0,,,,,,,90.0,21.0,6.7,4.0,0.00149145,5.003818142179,1.0,-0.36553751743615,0.0,,0,,,,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,
13472615,home,Atlético Mineiro,Alexsander,alexsander,Alexsander,M,5,178,1981,M,1185617,EUR,1065571200,M,5,5,False,32.0,28.0,5.0,2.0,0.0,12.0,12.0,16.0,20.0,1.0,6.0,,,8.0,,,,,,90.0,50.0,6.6,11.0,0.0119293,84.13426588144,11.0,31.487898126359,0.0,1.0,2,,Alexsander,,,8.0,,,3.0,1.0,3.0,1.0,0.0349,,2.0,,4.0,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,
13472615,home,Atlético Mineiro,Guilherme Arana,guilherme-arana,G. Arana,D,13,176,4933,M,1127439,EUR,860976000,M,13,13,False,42.0,37.0,4.0,2.0,0.0,23.0,26.0,14.0,16.0,2.0,3.0,,3.0,7.0,,,,,,90.0,57.0,6.3,8.0,0.0129034,59.378242891448,4.0,34.408809708975,0.0,,0,,,,3.0,6.0,,,,,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,guiarana,,,,,,,
13472615,home,Atlético Mineiro,Bernard,bernard,Bernard,M,11,164,2389,M,241488,EUR,715910400,F,11,11,False,15.0,10.0,,,0.0,7.0,7.0,3.0,8.0,1.0,4.0,,2.0,4.0,,,,,,83.0,26.0,7.2,7.0,0.0191979,48.491872435398,8.0,-4.0753406518946,0.0,1.0,1,,,,,4.0,1.0,,1.0,,,1.0,0.7,0.9801,2.0,,1.0,,,,,,2.0,1.0,,,2.0,1.0,1.0,,,,
13472615,home,Atlético Mineiro,Dudu,dudu,Dudu,F,92,167,5188,M,147464,EUR,694742400,F,92,92,False,10.0,6.0,1.0,,1.0,2.0,3.0,4.0,7.0,,2.0,1.0,,1.0,,,,,,67.0,22.0,7.2,9.0,0.413713,67.354590080618,6.0,24.08514239648,2.0,1.0,2,,,,,2.0,1.0,,1.0,,4.0,1.0,0.1165,0.0505,,,1.0,,18.198975433248,42.60113747551,,2.0,1.0,,1.0,7_dudu,1.0,1.0,,,,,
