match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_interceptionWon,stat_aerialLost,stat_duelLost,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_keyPass,stat_dispossessed,captain,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_totalOffside,stat_penaltyWon,stat_goals,stat_penaltyConceded,stat_crossNotClaimed,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12437026,home,Bournemouth,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,13,13,False,33.0,21.0,22.0,11.0,0.0,13.0,16.0,8.0,17.0,10.0,1.0,1.0,1.0,1.0,90.0,41.0,7.0,13.0,0.00124012,0,0.3231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437026,home,Bournemouth,Julián Araujo,julian-araujo,J. Araujo,D,22,175,4723,M,julian_araujo,978150,EUR,997660800,D,22,22,False,23.0,19.0,,,0.0,12.0,14.0,7.0,10.0,3.0,,,,,45.0,34.0,6.9,6.0,0.00642842,0,,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437026,home,Bournemouth,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,IlliaZabarnyi,1023567,EUR,1030838400,D,27,27,False,57.0,45.0,7.0,,0.0,25.0,30.0,20.0,27.0,3.0,,,,,90.0,60.0,6.7,12.0,0.0182942,0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437026,home,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,5,5,False,61.0,47.0,5.0,,0.0,25.0,30.0,22.0,32.0,5.0,,,,,90.0,79.0,7.6,16.0,0.0346514,0,,1.0,5.0,11.0,5.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12437026,home,Bournemouth,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25853,M,miloskerkez,1097425,EUR,1068163200,D,3,3,False,51.0,46.0,5.0,2.0,0.0,15.0,18.0,31.0,35.0,6.0,,,,,90.0,72.0,7.4,8.0,0.0331385,1,,2.0,,5.0,3.0,2.0,,,1.0,3.0,1.0,1.0,Milos,Kerkez,1.0,2.0,2.0,1.0,1.0,0.0517,1.0,,,,,,,,,,,,,,,,,
12437026,home,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178,2382,M,,1104986,EUR,1061424000,M,8,8,False,34.0,30.0,2.0,,0.0,6.0,6.0,24.0,28.0,6.0,,,,,63.0,48.0,7.1,7.0,0.0834342,0,,,,5.0,1.0,,,2.0,3.0,7.0,,3.0,Alex Scott,,1.0,4.0,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,
12437026,home,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,M,4,4,False,42.0,35.0,3.0,1.0,0.0,16.0,19.0,19.0,28.0,5.0,,,,,90.0,59.0,7.3,15.0,0.0355856,0,,5.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,,,,1.0,2.0,1.0,,,,3.0,1.0,True,,,,,,,,,,,,,,,
12437026,home,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,d.ouattara15,1106451,EUR,1013385600,M,11,11,False,13.0,7.0,,,0.0,2.0,4.0,6.0,17.0,1.0,,,,,63.0,39.0,7.0,19.0,0.0426704,0,,8.0,1.0,5.0,,2.0,2.0,,4.0,8.0,2.0,,Dango Ouattara,,,4.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
12437026,home,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,M,16,16,False,23.0,21.0,,,0.0,7.0,7.0,14.0,19.0,1.0,,,,,63.0,39.0,6.8,9.0,0.0268503,3,,3.0,,5.0,,2.0,1.0,,,3.0,2.0,,,,,4.0,3.0,1.0,1.0,0.1986,1.0,1.0,,,,1.0,1.0,1.0,0.2482,,,,,,,,,
12437026,home,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,M,24,24,False,22.0,20.0,3.0,2.0,0.0,7.0,7.0,14.0,17.0,3.0,,,,,90.0,46.0,6.3,8.0,0.076994,6,,2.0,,3.0,1.0,,,1.0,4.0,12.0,1.0,,,,2.0,4.0,3.0,2.0,3.0,0.6381,1.0,2.0,,1.0,,1.0,3.0,1.0,0.1338,1.0,1.0,,,,,,,
12437026,home,Bournemouth,Evanilson,evanilson,Evanilson,F,9,181,7635,M,evanilsonlima99,998490,EUR,939168000,F,9,9,False,11.0,7.0,,,0.0,2.0,3.0,5.0,8.0,2.0,,,,,82.0,23.0,7.2,9.0,0.0360284,1,,,,4.0,,,,,1.0,4.0,4.0,2.0,,,,3.0,2.0,1.0,2.0,0.0355,1.0,,,,,,,,,,,1.0,,,,,,
12437026,home,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,True,12.0,9.0,,,0.0,2.0,3.0,7.0,9.0,,,,,,45.0,18.0,6.7,4.0,0.00423164,0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
