match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_dispossessed,stat_errorLeadToAShot,captain,stat_accurateCross,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_goodHighClaim,stat_clearanceOffLine
12764845,home,KAA Gent,Max Dean,Max Dean,,max-dean,M. Dean,F,21,178,400,M,1065233,EUR,1077321600,F,21,21,True,4.0,2.0,1.0,1.0,0.0,,,2.0,4.0,,1.0,1.0,1.0,,,18.0,9.0,6.5,4.0,0.00133633,0,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
12764845,home,KAA Gent,Archie Brown,,,brown-archie,A. Brown,D,3,190,3095,M,1009738,EUR,1022544000,D,3,3,True,8.0,6.0,,,0.0,6.0,7.0,1.0,2.0,,1.0,1.0,,,,17.0,15.0,7.5,3.0,0.00208978,1,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0707,,,,,1.0,0.5322,,,,,1.0,,1.0,,,
12764845,home,KAA Gent,Atsuki Ito,Atsuki Ito,,atsuki-ito,A. Ito,M,15,185,600,M,1034816,EUR,902793600,M,15,15,True,5.0,4.0,,,0.0,1.0,2.0,3.0,6.0,,,,,,,8.0,10.0,6.5,5.0,0.00533702,0,,3.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12764845,home,KAA Gent,Rene Vanden Borre,,,borre-rene-vanden,R. V. Borre,G,50,191,20,M,1085921,EUR,1074384000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764845,home,KAA Gent,Daniel Schmidt,,,daniel-schmidt,D. Schmidt,G,1,196,257,M,997499,EUR,697075200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764845,home,KAA Gent,Jordan Torunarigha,,,jordan-torunarigha,J. Torunarigha,D,25,189,616,M,801003,EUR,870912000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764845,home,KAA Gent,Núrio Fortuna,Núrio,Fortuna,nurio-fortuna,N. Fortuna,D,25,177,290,M,385388,EUR,796003200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764845,home,KAA Gent,Pieter Gerkens,,,pieter-gerkens,P. Gerkens,M,18,180,181,M,190401,EUR,808272000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764845,home,KAA Gent,Zalán Vancsa,,,zalan-vancsa,Z. Vancsa,M,93,175,766,M,1092366,EUR,1098835200,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764845,home,KAA Gent,Franck Surdez,,,franck-surdez,F. Surdez,F,19,184,272,M,1092662,EUR,1020556800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764845,away,Molde FK,Albert Posiadała,Albert Posiadala,,albert-posiadala,A. Posiadała,G,22,191,262,M,1164914,EUR,1046131200,G,22,22,False,28.0,18.0,19.0,10.0,0.0,10.0,13.0,8.0,15.0,,,6.0,,2.0,2.0,90.0,35.0,6.6,12.0,0.00378109,0,-0.8449,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,
12764845,away,Molde FK,Casper Öyvann,,,casper-oyvann,C. Öyvann,D,3,185,29,M,977918,EUR,944524800,D,3,3,False,47.0,43.0,6.0,3.0,0.0,25.0,25.0,18.0,22.0,2.0,4.0,4.0,,,,90.0,57.0,7.2,5.0,0.0057888,0,,,2.0,3.0,,,,4.0,1.0,2.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0
12764845,away,Molde FK,Martin Bjørnbak,,,martin-bjornbak,M. Bjørnbak,D,15,193,25,M,150902,EUR,701222400,D,2,2,False,81.0,73.0,7.0,3.0,0.0,52.0,54.0,21.0,27.0,5.0,7.0,6.0,,,,86.0,93.0,6.8,9.0,0.00636648,0,,,2.0,3.0,,,,6.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,
12764845,away,Molde FK,Valdemar Lund,,,valdemar-lund,V. Lund,D,5,193,143,M,1100830,EUR,1054080000,D,4,4,False,65.0,55.0,3.0,1.0,0.0,30.0,35.0,25.0,31.0,2.0,4.0,3.0,2.0,,,90.0,83.0,7.1,14.0,0.015097,0,,1.0,,1.0,,,,4.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
12764845,away,Molde FK,Halldor Stenevik,,,halldor-stenevik,H. Stenevik,M,18,183,38,M,823994,EUR,949449600,M,18,18,False,21.0,18.0,3.0,2.0,0.0,7.0,8.0,11.0,14.0,,1.0,3.0,,,,68.0,35.0,6.6,7.0,0.00921917,0,,1.0,,3.0,,,,2.0,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,
12764845,away,Molde FK,Mats Møller Dæhli,,,mats-moller-daehli,M. M. Dæhli,M,17,177,133,M,181889,EUR,794102400,M,17,17,False,65.0,57.0,1.0,,0.0,23.0,23.0,34.0,42.0,,2.0,7.0,1.0,,,90.0,78.0,7.2,15.0,0.0295459,1,,,,5.0,2.0,,,,,1.0,1.0,2.0,,0.1334,,,,,1.0,0.8861,,3.0,,,,,1.0,,,
12764845,away,Molde FK,Mads Enggård,Mads Enggaard,,mads-enggard,M. Enggård,M,30,180,176,M,1083383,EUR,1074556800,M,10,10,False,28.0,23.0,,,0.0,9.0,9.0,14.0,19.0,2.0,3.0,4.0,1.0,,,69.0,36.0,6.8,7.0,0.0190395,1,,,,4.0,1.0,,1.0,1.0,,,,1.0,1.0,0.0442,2.0,,,1.0,,,,,,,,,,1.0,,
12764845,away,Molde FK,Emil Breivik,,,breivik-emil,E. Breivik,M,16,186,286,M,953952,EUR,960681600,M,16,16,False,39.0,26.0,2.0,1.0,1.0,11.0,15.0,15.0,25.0,1.0,8.0,6.0,3.0,,,87.0,63.0,7.4,19.0,0.0697441,0,,1.0,2.0,9.0,3.0,2.0,,1.0,2.0,2.0,2.0,2.0,3.0,,2.0,,1.0,1.0,,,,2.0,,,,,,,,
12764845,away,Molde FK,Mathias Løvik,,,lovik-mathias-fjortoft,M. F. Løvik,M,14,183,462,M,1133715,EUR,1070668800,M,31,31,False,31.0,24.0,4.0,1.0,0.0,11.0,11.0,13.0,24.0,,3.0,6.0,2.0,,,90.0,61.0,6.5,15.0,0.0342307,1,,4.0,,7.0,3.0,,,3.0,,1.0,1.0,1.0,4.0,0.0289,,1.0,,,,,,,,,,,,,,
12764845,away,Molde FK,Magnus Wolff Eikrem,,,magnus-wolff-eikrem,M. W. Eikrem,F,,184,406,M,100744,EUR,650073600,F,7,7,False,47.0,35.0,2.0,1.0,0.0,11.0,13.0,25.0,40.0,,1.0,3.0,,,,87.0,58.0,7.2,18.0,0.183639,1,,6.0,,1.0,,,,,1.0,1.0,,,,0.0278,,,,1.0,1.0,0.0613,,1.0,,True,1.0,,,,,
12764845,away,Molde FK,Ola Brynhildsen,,,ola-brynhildsen,O. Brynhildsen,F,9,175,512,M,877364,EUR,925171200,F,27,27,False,15.0,10.0,,,0.0,1.0,2.0,9.0,13.0,,2.0,3.0,1.0,,,90.0,34.0,6.2,16.0,0.0223114,3,,,,4.0,4.0,1.0,1.0,,,,,7.0,,0.3243,,1.0,1.0,1.0,1.0,0.245,2.0,1.0,,,,1.0,,,,
12764845,away,Molde FK,Kristoffer Haugen,,,kristoffer-haugen,K. Haugen,D,23,185,44,M,149740,EUR,761702400,D,28,28,True,13.0,7.0,1.0,,0.0,,1.0,7.0,14.0,1.0,3.0,,,,,22.0,21.0,6.4,10.0,0.01425,0,,2.0,1.0,4.0,1.0,1.0,,,,1.0,,,2.0,,,,,,,,1.0,1.0,,,,,,,,
12764845,away,Molde FK,Kristian Eriksen,,,kristian-eriksen,K. Eriksen,M,20,177,254,M,551358,EUR,806025600,M,20,20,True,13.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,12.0,4.0,4.0,,,,,21.0,18.0,6.7,5.0,0.0476247,2,,1.0,,1.0,,,1.0,,,,,,1.0,0.3595,,1.0,,1.0,,,,,,,,1.0,,,,
12764845,away,Molde FK,Isak Helstad Amundsen,,,isak-helstad-amundsen,I. H. Amundsen,D,6,190,36,M,1019012,EUR,939859200,D,26,26,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,,,11.0,6.0,6.3,,0.00095432,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764845,away,Molde FK,Sondre Milian Granaas,,,sondre-milian-granaas,S. M. Granaas,M,23,176,129,M,1387004,EUR,1156896000,M,23,23,True,1.0,,,,0.0,,,1.0,2.0,,1.0,1.0,,,,10.0,5.0,6.7,2.0,0.0251824,0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,
12764845,away,Molde FK,Frederik Ihler,Frederik Ihler,,frederik-ihler,F. Ihler,F,24,180,404,M,1035693,EUR,1056499200,F,9,9,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,,,,,,,10.0,4.0,6.5,2.0,0.247153,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12764845,away,Molde FK,Sean McDermott,,,sean-mcdermott,S. McDermott,G,34,183,34,M,94653,EUR,738720000,G,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764845,away,Molde FK,Peder Hoel Lervik,,,lervik-peder-hoel,P. H. Lervik,G,32,185,21,M,1125309,EUR,1114300800,G,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764845,away,Molde FK,Eirik Haugan,,,eirik-haugan,E. Haugan,D,19,180,35,M,950651,EUR,872640000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764845,away,Molde FK,Anders Hagelskjær,,,anders-hagelskjaer,A. Hagelskjær,D,45,187,62,M,842358,EUR,856051200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764845,away,Molde FK,Niklas Odegard,Niklas Odegard,,niklas-odegard,N. Odegard,M,18,189,126,M,1134558,EUR,1080518400,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764845,away,Molde FK,Gustav Kjolstad Nyheim,,,nyheim-gustav-kjolstad,G. K. Nyheim,F,29,185,65,M,1175696,EUR,1139788800,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
