match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,confirmed,player_id,player_name
14025239,FT,0.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,
14025239,,,,,90,6.0,,1,,,substitution,124826395.0,False,False,regular,,,,
14025239,,,,,90,0.0,,1,,,injuryTime,,,,,9.0,,,
14025239,,,,,82,,,9,,,substitution,124826293.0,False,True,regular,,,,
14025239,,,,,82,,,9,,,substitution,124826285.0,False,True,regular,,,,
14025239,,,,,81,,,10,,,substitution,124826278.0,False,False,regular,,,,
14025239,,,,,67,,,24,,,varDecision,89487.0,,False,penaltyAwarded,,False,934235.0,Bukayo Saka
14025239,,,,,64,,,27,,,substitution,124826111.0,True,True,injury,,,,
14025239,,,,,63,,,28,,,substitution,124826097.0,False,True,regular,,,,
14025239,,,,,62,,,29,,,substitution,124826098.0,False,False,regular,,,,
14025239,,0.0,1.0,,58,,,33,,,goal,324991346.0,,False,regular,,,135666.0,Leandro Trossard
14025239,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,
14025239,,,,,45,0.0,,1,,,injuryTime,,,,,6.0,,,
14025239,,,,,42,,,4,,,substitution,124825585.0,True,True,injury,,,,
