match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceMissed,stat_shotOffTarget,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_challengeLost,stat_fouls,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_wasFouled,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_lastManTackle,stat_goals,stat_totalOffside,player_sofascoreId,stat_punches
14082857,home,Valencia,Julen Agirrezabala,,,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,1014412,EUR,977788800,G,25,25,False,34.0,28.0,9.0,3.0,0.0,26.0,26.0,2.0,8.0,7.0,1.0,1.0,2.0,90.0,41.0,6.9,6.0,0.00029002,0.2233,0,-0.4374,0.0,0.0,-0.07,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082857,home,Valencia,Dimitri Foulquier,,,dimitri-foulquier,D. Foulquier,D,20,183,461,M,151138,EUR,732844800,D,20,20,False,42.0,40.0,3.0,3.0,0.0,27.0,27.0,13.0,15.0,6.0,,,,90.0,64.0,6.8,4.0,0.0169846,,0,,0.08,0.08,-0.08,,1.0,1.0,3.0,1.0,6.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14082857,home,Valencia,César Tárrega,,,cesar-tarrega,C. Tárrega,D,5,193,816,M,996928,EUR,1014681600,D,5,5,False,55.0,50.0,7.0,4.0,0.0,41.0,43.0,9.0,12.0,2.0,,,,90.0,67.0,7.0,5.0,0.00308209,,1,,0.09,0.05,-0.03,,,,4.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0244,0.0,,,,,,,,,,,,,,,,,,,
14082857,home,Valencia,José Copete,,,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,3,3,False,59.0,50.0,7.0,3.0,0.0,32.0,35.0,18.0,24.0,,,,,90.0,70.0,6.3,10.0,0.00630531,,2,,-0.05,0.1,-0.11,,,,4.0,,5.0,1.0,,3.0,,,,,0.8526,-0.71,1.0,2.0,1.0,,,,,,,,,,,,,,,,
14082857,home,Valencia,José Luis Gayà,,,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,227922,EUR,801360000,D,14,14,False,25.0,22.0,2.0,2.0,0.0,9.0,10.0,13.0,15.0,1.0,,,,80.0,44.0,6.6,9.0,0.0506461,,0,,0.26,0.19,-0.15,,6.0,4.0,2.0,1.0,3.0,2.0,,,,,,,,,,,1.0,True,2.0,1.0,2.0,1.0,,,,,,,,,,,
14082857,home,Valencia,Luis Rioja,,,luis-rioja,L. Rioja,M,11,173,860,M,900433,EUR,750729600,M,11,11,False,25.0,19.0,2.0,2.0,0.0,6.0,7.0,13.0,18.0,2.0,,,,90.0,48.0,6.7,17.0,0.0984486,,2,,0.11,0.46,-0.08,,4.0,8.0,4.0,5.0,1.0,,,,1.0,1.0,,,0.1146,-0.01,,1.0,2.0,,1.0,1.0,,1.0,1.0,2.0,3.0,,,,,,,,
14082857,home,Valencia,Javier Guerra,,,javier-guerra,J. Guerra,M,8,187,1800,M,1122610,EUR,1052784000,M,8,8,False,38.0,33.0,6.0,3.0,0.0,18.0,20.0,15.0,18.0,2.0,,,,87.0,56.0,7.2,12.0,0.511513,,2,,0.54,0.05,-0.07,,3.0,7.0,3.0,5.0,1.0,,,,2.0,1.0,,1.0,0.0538,-0.11,,,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0351,,,,,
14082857,home,Valencia,Pepelu,,,pepelu,Pepelu,M,18,185,1838,M,826948,EUR,902793600,M,18,18,False,33.0,28.0,6.0,4.0,0.0,10.0,12.0,18.0,21.0,2.0,,,,80.0,46.0,7.7,8.0,0.134026,,1,,0.34,0.09,0.72,,4.0,1.0,5.0,,3.0,4.0,1.0,1.0,,1.0,,1.0,0.0676,-0.05,,,,,1.0,,1.0,2.0,,,,,,,1.0,,,,
14082857,home,Valencia,Diego López,,,diego-lopez,D. López,M,16,172,1350,M,998950,EUR,1021248000,M,16,16,False,21.0,19.0,2.0,2.0,0.0,9.0,9.0,10.0,12.0,1.0,,,,90.0,32.0,7.0,8.0,0.00837137,,2,,-0.07,0.11,-0.04,,1.0,8.0,,3.0,,,,,,1.0,1.0,,0.5393,0.44,,,1.0,,,1.0,,,3.0,1.0,,,1.0,0.4873,,1.0,1.0,,
14082857,home,Valencia,Dani Raba,,,dani-raba,D. Raba,F,19,184,999,M,873947,EUR,814924800,F,19,19,False,21.0,17.0,2.0,2.0,1.0,8.0,9.0,9.0,12.0,1.0,,,,68.0,37.0,7.3,10.0,0.251973,,4,,0.28,0.32,-0.01,,1.0,2.0,3.0,2.0,,1.0,1.0,,1.0,2.0,,1.0,0.1114,-0.13,,2.0,4.0,,,,1.0,2.0,,,1.0,1.0,,,,,,,
14082857,home,Valencia,Hugo Duro,,,hugo-duro,H. Duro,F,9,180,2868,M,909119,EUR,942192000,F,9,9,False,12.0,10.0,,,0.0,7.0,7.0,3.0,5.0,,,,,67.0,22.0,6.9,3.0,0.216629,,2,,0.25,0.24,-0.02,,,3.0,4.0,,1.0,,,2.0,,1.0,,,0.2271,-0.34,,1.0,,,,1.0,,2.0,2.0,,2.0,,,,,,,,
14082857,home,Valencia,Arnaut Danjuma,,,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,827064,EUR,854668800,F,7,7,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,23.0,9.0,6.9,2.0,0.011022,,1,,-0.04,-0.04,0.15,,,1.0,4.0,2.0,,,,1.0,1.0,1.0,,,0.0381,0.01,,,1.0,,,,,,,,3.0,,,,,,,,
14082857,home,Valencia,André Almeida,,,andre-almeida,A. Almeida,M,10,176,1200,M,845693,EUR,959644800,M,10,10,True,10.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,7.0,2.0,,,,22.0,14.0,6.8,4.0,0.0186616,,0,,-0.06,0.22,0.14,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082857,home,Valencia,Jesús Vázquez,,,jesus-vazquez,J. Vázquez,D,21,182,419,M,996929,EUR,1041465600,D,21,21,True,5.0,3.0,,,0.0,,,3.0,5.0,,,,,10.0,11.0,6.8,3.0,0.0021303,,0,,0.0,0.05,0.17,,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,
14082857,home,Valencia,Baptiste Santamaria,,,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,22,22,True,9.0,8.0,1.0,1.0,0.0,5.0,5.0,3.0,4.0,1.0,,,,10.0,11.0,6.7,1.0,0.00101264,,1,,-0.16,0.12,0.16,,,1.0,1.0,,1.0,,,1.0,,,,,0.0161,-0.02,,1.0,,,,,,,1.0,,,,,,,,,,
14082857,home,Valencia,Filip Ugrinić,,,filip-ugrinic,F. Ugrinić,M,23,185,685,M,857482,EUR,915494400,M,23,23,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,,,,9.0,9.0,6.5,3.0,0.00058634,,0,,-0.08,,0.14,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
14082857,home,Valencia,Cristian Rivero,,,cristian-rivero,C. Rivero,G,13,188,101,M,914744,EUR,890438400,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082857,home,Valencia,Rubén Iranzo,,,ruben-iranzo,R. Iranzo,D,26,182,56,M,1167704,EUR,1047600000,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082857,home,Valencia,Mouctar Diakhaby,,,mouctar-diakhaby,M. Diakhaby,D,4,192,4026,M,797306,EUR,850953600,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mouctar_dkh,
14082857,home,Valencia,Eray Cömert,,,eray-comert,E. Cömert,D,24,183,508,M,814023,EUR,886550400,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082857,home,Valencia,David Otorbi,David Otorbi,,otorbi-david,D. Otorbi,F,27,180,233,M,1580022,EUR,1192492800,F,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082857,home,Valencia,Aimar Blazquez,,,aimar-blazquez,A. Blázquez,F,37,194,36,M,1967732,EUR,1142726400,F,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082857,home,Valencia,Pablo López Gómez,,,pablo-lopez-gomez,P. L. Gómez,F,29,175,88,M,1580029,EUR,1143417600,F,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082857,away,Real Sociedad,Álex Remiro,,,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,26.0,21.0,14.0,9.0,0.0,15.0,18.0,6.0,8.0,7.0,,1.0,1.0,90.0,32.0,7.0,5.0,0.00778825,0.0199,0,-0.4777,0.2,0.0,-0.02,0.02,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0
14082857,away,Real Sociedad,Jon Aramburu,Jon Aramburu,,jon-aramburu,J. Aramburu,D,2,176,6479,M,1116388,EUR,1027382400,D,2,2,False,48.0,46.0,1.0,1.0,0.0,23.0,23.0,23.0,25.0,1.0,,,,90.0,71.0,7.2,9.0,0.025388,,0,,-0.29,0.02,0.46,,2.0,9.0,5.0,,1.0,4.0,4.0,1.0,,,3.0,2.0,,,,,,,1.0,3.0,4.0,1.0,1.0,1.0,,,,,,,,ElBufalo,
