match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wasFouled,stat_accurateCross,stat_penaltyConceded,stat_keyPass,captain,player_sofascoreId,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltyWon
12450989,home,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,35.0,10.0,32.0,7.0,0.0,4.0,5.0,6.0,30.0,5.0,1.0,1.0,1.0,90.0,37.0,6.8,25.0,0.00150551,0,0.0635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450989,home,Stade Brestois,Luc Zogbé,luc-zogbe,L. Zogbé,D,12,178,643,M,1499870,EUR,1111622400,D,12,12,False,27.0,20.0,2.0,,0.0,13.0,16.0,7.0,13.0,6.0,,,,90.0,51.0,7.0,14.0,0.00765826,0,,2.0,4.0,5.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12450989,home,Stade Brestois,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,25,25,False,43.0,36.0,8.0,3.0,0.0,28.0,29.0,8.0,15.0,2.0,,,,90.0,59.0,7.5,9.0,0.00981701,2,,1.0,4.0,4.0,1.0,,,7.0,2.0,1.0,1.0,,1.0,,,1.0,3.0,1.0,1.0,1.0,1.0,0.0405,0.0199,,,,,,,,,,,,
12450989,home,Stade Brestois,Abdoulaye Ndiaye,abdoulaye-ndiaye,A. Ndiaye,D,3,195,1264,M,984527,EUR,1018396800,D,3,3,False,36.0,29.0,2.0,1.0,0.0,24.0,26.0,5.0,10.0,3.0,,,,90.0,50.0,7.2,8.0,0.00099313,0,,,3.0,4.0,,,,8.0,1.0,3.0,2.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,
12450989,home,Stade Brestois,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,D,22,22,False,33.0,25.0,3.0,2.0,0.0,8.0,9.0,17.0,26.0,6.0,,,,82.0,56.0,6.9,13.0,0.0136488,0,,2.0,4.0,6.0,,2.0,,3.0,2.0,2.0,1.0,,1.0,,,,1.0,1.0,,,,,,3.0,,,,,,,,,,,
12450989,home,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,26,26,False,28.0,20.0,,,1.0,11.0,12.0,12.0,23.0,8.0,,,,90.0,52.0,6.9,16.0,0.100081,0,,7.0,10.0,7.0,,3.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,,,4.0,3.0,1.0,,,,,,3.0,3.0,1.0,3.0,,,,,,,,
12450989,home,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,False,38.0,32.0,5.0,1.0,0.0,19.0,22.0,13.0,16.0,4.0,,,,90.0,46.0,6.6,8.0,0.0173476,0,,,1.0,1.0,1.0,,,3.0,1.0,,,2.0,,,,,,,,,,,,1.0,,,,True,,,,,,,
12450989,home,Stade Brestois,Jonas Martin,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,28,28,False,35.0,29.0,1.0,,0.0,16.0,18.0,13.0,17.0,3.0,,,,74.0,49.0,6.7,7.0,0.0101299,0,,,6.0,3.0,1.0,,,3.0,1.0,,,1.0,1.0,,,4.0,,,,,,,,3.0,,,1.0,,,,,,,,
12450989,home,Stade Brestois,Kamory Doumbia,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,9,9,False,28.0,25.0,2.0,,0.0,11.0,11.0,14.0,20.0,3.0,,,,66.0,38.0,6.6,9.0,0.0517639,1,,3.0,4.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,Kamory Doumbia,,1.0,1.0,2.0,,,,0.0269,,,,,,,kamory_doumbia03,1.0,,,,,
12450989,home,Stade Brestois,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185,2215,M,1386639,EUR,999129600,F,34,34,False,15.0,12.0,1.0,,0.0,2.0,3.0,10.0,13.0,2.0,,,,66.0,26.0,6.7,8.0,0.00788025,2,,1.0,6.0,3.0,,4.0,2.0,,,,,1.0,2.0,,,2.0,,1.0,,1.0,,0.1115,0.0092,1.0,,,,,,1.0,,,,,
