match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,player_firstName,player_lastName,stat_clearanceOffLine,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_lastManTackle,stat_accurateCross,stat_interceptionWon,captain,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_bigChanceCreated,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_crossNotClaimed
12436621,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,23,23,False,31.0,23.0,11.0,4.0,0.0,20.0,22.0,3.0,9.0,9.0,2.0,5.0,3.0,2.0,90.0,43.0,7.7,9.0,0.00247176,0,0.9703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436621,home,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,False,24.0,18.0,2.0,1.0,0.0,8.0,10.0,10.0,15.0,3.0,,,,,70.0,37.0,6.2,12.0,0.00815152,0,,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12436621,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,86.0,82.0,2.0,,0.0,60.0,62.0,22.0,24.0,7.0,,,,,90.0,95.0,7.1,6.0,0.0106125,0,,,2.0,,5.0,1.0,1.0,,3.0,,,,,,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
12436621,home,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195,1992,M,,303638,EUR,731980800,D,5,5,False,47.0,43.0,3.0,3.0,0.0,27.0,28.0,16.0,19.0,2.0,,,,,59.0,55.0,7.1,5.0,0.00944834,0,,,,2.0,,5.0,,,,1.0,1.0,1.0,,,,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,
12436621,home,Aston Villa,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5464,M,maatsen_,976263,EUR,1015718400,D,22,22,False,37.0,33.0,1.0,1.0,0.0,19.0,19.0,15.0,22.0,3.0,,,,,90.0,66.0,6.7,11.0,0.0472723,0,,4.0,1.0,,4.0,2.0,2.0,,6.0,2.0,1.0,1.0,,,,,2.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,
12436621,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,False,51.0,46.0,2.0,1.0,0.0,25.0,25.0,21.0,26.0,4.0,,,,,90.0,67.0,7.1,7.0,0.0169853,1,,,,1.0,7.0,11.0,1.0,2.0,1.0,4.0,2.0,,,,,,1.0,4.0,5.0,,,,True,1.0,2.0,1.0,0.0416,,,,,,,,,,
12436621,home,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9789,M,youritielemans,331737,EUR,862963200,M,8,8,False,76.0,65.0,6.0,3.0,0.0,34.0,36.0,32.0,41.0,9.0,,,,,90.0,94.0,7.6,14.0,0.373038,0,,1.0,,2.0,4.0,10.0,2.0,2.0,2.0,5.0,3.0,,,,,,,3.0,1.0,,1.0,1.0,,,1.0,,,1.0,2.0,,,,,,,,
12436621,home,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187,13638,M,mrogers,948261,EUR,1027641600,M,27,27,False,24.0,21.0,,,0.0,5.0,6.0,16.0,19.0,,,,,,78.0,36.0,7.1,5.0,0.188222,0,,1.0,,,4.0,7.0,1.0,3.0,,2.0,,,,,,,,2.0,1.0,,,,,2.0,3.0,,,,1.0,,,,,,,,
12436621,home,Aston Villa,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,marcoasensio10,361004,EUR,822182400,M,21,21,False,27.0,23.0,3.0,2.0,0.0,7.0,7.0,16.0,22.0,4.0,,,,,90.0,41.0,8.6,8.0,0.0507265,3,,2.0,,,5.0,2.0,,2.0,1.0,,,,,,,,,1.0,3.0,,,1.0,,1.0,1.0,1.0,1.0622,,2.0,2.0,2.0,1.061,,,,,
12436621,home,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,False,12.0,9.0,,,0.0,1.0,1.0,8.0,12.0,1.0,,,,,45.0,18.0,6.6,6.0,0.0546765,0,,1.0,,,2.0,2.0,,,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,
12436621,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,10.0,6.0,,,0.0,2.0,2.0,4.0,8.0,2.0,,,,,77.0,24.0,6.7,8.0,0.00240656,4,,,2.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,3.0,1.0,,,,1.0,,,1.0,1.0,0.8065,,,2.0,,0.5598,,1.0,1.0,,
12436621,home,Aston Villa,Marcus Rashford,marcus-rashford,M. Rashford,M,14,185,357139,M,Rashford,814590,EUR,878256000,F,9,9,True,16.0,15.0,,,2.0,3.0,3.0,13.0,16.0,3.0,,,,,45.0,27.0,8.3,5.0,0.943029,2,,3.0,,,2.0,2.0,,4.0,,,,,,,,,,,,,1.0,,,,2.0,,0.0605,2.0,3.0,,,,,,2.0,,
12436621,home,Aston Villa,Lamare Bogarde,lamare-bogarde,L. Bogarde,D,26,183,1118,M,,1089388,EUR,1073260800,D,26,26,True,20.0,18.0,,,0.0,11.0,12.0,7.0,8.0,,,,,,31.0,23.0,6.6,2.0,0.00127312,0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12436621,home,Aston Villa,Andrés García,andres-garcia,A. García,D,16,183,959,M,,1457536,EUR,1044576000,D,16,16,True,12.0,12.0,,,0.0,3.0,3.0,9.0,9.0,,,,,,20.0,13.0,6.6,,0.00320919,0,,,1.0,,2.0,,,,,,,,Andrés García,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
12436621,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,M,31,31,True,8.0,5.0,,,0.0,1.0,2.0,4.0,6.0,2.0,,,,,13.0,11.0,6.9,4.0,0.00352714,1,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,0.1196,,,1.0,,0.1898,,,,,
12436621,home,Aston Villa,Donyell Malen,donyell-malen,D. Malen,F,14,176,10886,M,donyellmalen,803039,EUR,916704000,F,17,17,True,3.0,2.0,,,0.0,,,2.0,3.0,1.0,,,,,12.0,7.0,6.3,2.0,0.00021176,1,,,1.0,,2.0,2.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,0.2398,,,1.0,,0.3138,,1.0,,,
12436621,home,Aston Villa,Oliwier Zych,zych-oliwier,O. Zych,G,48,193,737,M,,1009362,EUR,1088380800,G,48,48,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436621,home,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436621,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436621,home,Aston Villa,Jamaldeen Jimoh,jamaldeen-jimoh,J. Jimoh,M,18,188,963,M,,1410178,EUR,1159747200,M,56,56,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Jamaldeen Jimoh,,,,,,,,,,,,,,,,,,,,,,,,
12436621,away,Chelsea,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,filipjorgensen1,962053,EUR,1018915200,G,12,12,False,23.0,13.0,11.0,1.0,0.0,13.0,15.0,,8.0,4.0,4.0,4.0,1.0,1.0,90.0,30.0,6.1,10.0,1.276e-05,0,0.1245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
12436621,away,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,malogst,996958,EUR,1053302400,D,27,27,False,40.0,36.0,4.0,4.0,0.0,15.0,15.0,21.0,27.0,8.0,,,,,90.0,71.0,6.3,14.0,0.0924462,1,,2.0,,,5.0,5.0,,2.0,4.0,4.0,2.0,1.0,,,,1.0,4.0,1.0,1.0,,,1.0,,2.0,,,0.0383,,,1.0,,0.0953,,,,1.0,
12436621,away,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,23,23,False,3.0,2.0,1.0,1.0,0.0,2.0,2.0,,1.0,,,,,,8.0,4.0,6.6,1.0,2.573e-05,0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12436621,away,Chelsea,Levi Colwill,levi-colwill,L. Colwill,D,6,187,17899,M,LColwill,996911,EUR,1046217600,D,6,6,False,64.0,57.0,8.0,3.0,0.0,47.0,49.0,10.0,15.0,3.0,,,,,90.0,70.0,6.4,7.0,0.00484535,1,,,1.0,2.0,4.0,3.0,,,4.0,1.0,1.0,,,,,,,,1.0,,,,,2.0,,,0.0408,,,,,,,,1.0,,
