match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_lastManTackle,stat_errorLeadToAShot,stat_bigChanceMissed,stat_wasFouled,stat_totalCross,stat_unsuccessfulTouch,stat_accurateCross,stat_totalContest,stat_wonContest,stat_hitWoodwork,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_blockedScoringAttempt,stat_goals,stat_totalOffside
12421223,home,Royale Union Saint-Gilloise,Promise David,promise-david,P. David,F,12,196,4992,M,1119328,EUR,994118400,F,12,12,False,,28.0,15.0,2.0,1.0,0.0,1.0,2.0,14.0,26.0,1.0,6.0,1.0,,,,,90.0,42.0,6.8,18.0,0.284522,2,,Promise David,,4.0,6.0,,,2.0,,1.0,,,1.0,1.0,3.0,0.4404,,2.0,1.0,,,1.0,1.0,,3.0,,1.0,,1.0,,,,,,
12421223,home,Royale Union Saint-Gilloise,Anouar Ait El Hadj,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167,2677,M,964764,EUR,1019260800,M,10,10,True,,8.0,7.0,2.0,2.0,0.0,1.0,1.0,7.0,11.0,,,,,,,,27.0,19.0,7.1,4.0,0.15004,2,,,,,3.0,,,1.0,1.0,1.0,,,1.0,1.0,,0.5885,0.0307,1.0,,,,1.0,1.0,4.0,,1.0,1.0,1.0,,,,,,,
12421223,home,Royale Union Saint-Gilloise,Marc Giger,marc-giger,M. Giger,M,20,186,215,M,1406947,EUR,1080345600,F,20,20,True,,9.0,6.0,1.0,,0.0,,,6.0,10.0,,1.0,2.0,,,,,13.0,15.0,7.1,4.0,0.0101182,1,,,,,3.0,1.0,,,1.0,,,1.0,1.0,,,0.0469,0.0308,1.0,,,,,,1.0,,,2.0,2.0,,,,,,,
12421223,home,Royale Union Saint-Gilloise,Sofiane Boufal,sofiane-boufal,S. Boufal,F,17,175,14022,M,257205,EUR,748224000,F,23,23,True,,9.0,7.0,,,0.0,,1.0,7.0,10.0,,2.0,1.0,,,,,13.0,18.0,6.9,6.0,0.00888559,0,,,,,4.0,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,,2.0,2.0,,2.0,2.0,,Sofianeboufal_19,,,,,
12421223,home,Royale Union Saint-Gilloise,Kevin Rodriguez,rodriguez-kevin,K. Rodríguez,F,13,190,3056,M,1431770,EUR,952128000,F,13,13,True,,1.0,1.0,,,0.0,,,1.0,1.0,1.0,1.0,,,,,,14.0,2.0,6.5,1.0,0.00020858,0,,Kevin Rodríguez,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
12421223,home,Royale Union Saint-Gilloise,Vic Chambaere,chambaere-vic,V. Chambaere,G,1,190,143,M,1108599,EUR,1042156800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421223,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421223,home,Royale Union Saint-Gilloise,Henok Teklab,henok-teklab,H. Teklab,M,14,174,150,M,940558,EUR,911174400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421223,home,Royale Union Saint-Gilloise,Guillaume François,guillaume-francois,G. François,M,19,174,65,M,45897,EUR,644371200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421223,away,KV Mechelen,Ortwin De Wolf,de-wolf-ortwin,O. D. Wolf,G,1,190,160,M,877292,EUR,830217600,G,1,1,False,,34.0,21.0,16.0,3.0,0.0,20.0,24.0,1.0,10.0,,,17.0,5.0,9.0,,,90.0,60.0,9.3,13.0,0.00050282,0,1.9172,,,2.0,4.0,,,,,3.0,,,,,,,,,,,,,3.0,,,,,,,,2.0,2.0,,,
12421223,away,KV Mechelen,Toon Raemaekers,toon-raemaekers,T. Raemaekers,D,28,195,180,M,1006483,EUR,968457600,D,4,4,False,,50.0,36.0,12.0,5.0,0.0,25.0,29.0,11.0,21.0,5.0,11.0,5.0,,,,,90.0,75.0,6.8,21.0,0.01111,0,,,,1.0,7.0,2.0,,,,3.0,,3.0,4.0,1.0,3.0,,,,,,,,2.0,,3.0,,1.0,,,,,,,,
12421223,away,KV Mechelen,Ahmed Touba,ahmed-touba,A. Touba,D,5,190,4979,M,856216,EUR,889747200,D,6,6,False,,38.0,36.0,4.0,3.0,0.0,32.0,33.0,4.0,5.0,1.0,2.0,3.0,,,,,90.0,52.0,7.4,2.0,0.00118209,0,,,,1.0,3.0,1.0,,,,7.0,,4.0,1.0,1.0,,,,,,,,,1.0,,,,,,,Toubaahmed59,,,,,
12421223,away,KV Mechelen,José Marsà,jose-marsa,J. Martinez,D,3,181,217,M,962625,EUR,1015200000,D,3,3,False,,41.0,27.0,12.0,4.0,0.0,18.0,22.0,9.0,19.0,,1.0,5.0,,,,,90.0,64.0,7.2,18.0,0.00490524,1,,,,2.0,6.0,,,,,7.0,,,3.0,1.0,1.0,0.0655,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,
12421223,away,KV Mechelen,Bill Antonio,bill-antonio,B. Antonio,F,38,177,214,M,1158921,EUR,1031011200,M,38,38,False,,11.0,7.0,2.0,1.0,1.0,2.0,4.0,6.0,9.0,,9.0,3.0,,,,,64.0,35.0,6.9,15.0,0.257138,2,,Bill Antonio,,,3.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,0.0819,0.0675,1.0,,,,,,2.0,2.0,1.0,10.0,2.0,,,,,,,
12421223,away,KV Mechelen,Fredrik Hammar,fredrik-hammar,F. Hammar,M,6,181,204,M,946959,EUR,983145600,M,33,33,False,,34.0,28.0,5.0,1.0,0.0,20.0,22.0,8.0,12.0,1.0,2.0,6.0,,,,,90.0,50.0,7.2,7.0,0.0082478,1,,,,3.0,7.0,,,,1.0,4.0,,,3.0,2.0,,0.1543,0.8347,,1.0,,,,1.0,,,,,,,,,,,,
12421223,away,KV Mechelen,Rob Schoofs,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,M,16,16,False,True,48.0,41.0,7.0,4.0,0.0,22.0,23.0,20.0,29.0,,1.0,6.0,,,,,76.0,62.0,6.9,14.0,0.0861167,0,,,,,1.0,,,,,2.0,,2.0,,,,,,1.0,,,,,1.0,4.0,3.0,1.0,1.0,,,,,,,,
12421223,away,KV Mechelen,Rafik Belghali,belghali-rafik,R. Belghali,M,7,177,6622,M,1103488,EUR,1023408000,M,17,17,False,,38.0,29.0,3.0,1.0,0.0,11.0,12.0,18.0,27.0,,5.0,5.0,,,,,90.0,62.0,7.2,16.0,0.0283681,1,,,,1.0,8.0,,,1.0,,4.0,,,1.0,1.0,1.0,0.0299,,1.0,1.0,,,,1.0,1.0,,,8.0,5.0,,,,,,,
12421223,away,KV Mechelen,Geoffry Hairemans,geoffry-hairemans,G. Hairemans,F,11,184,140,M,58917,EUR,688003200,F,7,7,False,,42.0,32.0,3.0,2.0,0.0,11.0,12.0,24.0,33.0,8.0,16.0,5.0,,,,,90.0,73.0,7.0,19.0,0.191422,2,,,,4.0,8.0,4.0,,1.0,,3.0,,2.0,3.0,3.0,2.0,0.0643,,1.0,2.0,,,,1.0,3.0,5.0,3.0,,,,,,,1.0,,
12421223,away,KV Mechelen,Nikola Storm,nikola-storm,N. Storm,F,26,178,277,M,149796,EUR,780883200,F,11,11,False,,29.0,17.0,,,0.0,6.0,10.0,11.0,20.0,1.0,1.0,,,,,,75.0,40.0,7.0,14.0,0.0882664,0,,,,,4.0,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,2.0,2.0,,,,,,,
12421223,away,KV Mechelen,Benito Raman,benito-raman,B. Raman,F,14,172,396,M,94300,EUR,784166400,F,14,14,False,,10.0,6.0,1.0,1.0,0.0,2.0,3.0,4.0,8.0,2.0,8.0,4.0,,,,,82.0,33.0,7.5,14.0,0.00442568,3,,,,1.0,6.0,1.0,,1.0,2.0,1.0,,1.0,1.0,,,0.6186,1.2183,,3.0,,,,,1.0,3.0,,6.0,4.0,,,,,,1.0,1.0
12421223,away,KV Mechelen,Daam Foulon,daam-foulon,D. Foulon,M,5,180,205,M,826170,EUR,922147200,D,23,23,True,,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,26.0,8.0,6.8,2.0,0.00057433,1,,,,,3.0,1.0,,1.0,,,,,2.0,1.0,,0.1233,,,1.0,,,,1.0,,,,,,,,,,,,1.0
12421223,away,KV Mechelen,Kerim Mrabti,kerim-mrabti,K. Mrabti,F,19,175,187,M,338869,EUR,769392000,F,19,19,True,,9.0,8.0,,,0.0,1.0,1.0,7.0,9.0,,,2.0,,,,,15.0,10.0,6.6,2.0,0.0036115,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0
12421223,away,KV Mechelen,Aziz Ouattara Mohammed,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189,170,M,989070,EUR,978566400,M,32,32,True,,7.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,6.0,1.0,3.0,,,,,,14.0,12.0,6.6,4.0,0.00277024,0,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,2.0,1.0,,,,,,,
12421223,away,KV Mechelen,Julien Ngoy,julien-ngoy,J. Ngoy,F,7,185,145,M,848680,EUR,878428800,F,9,9,True,,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,,,,,8.0,7.0,6.4,1.0,0.00100298,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
12421223,away,KV Mechelen,Nacho Miras,nacho-miras,N. Miras,G,13,187,111,M,1010556,EUR,869270400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421223,away,KV Mechelen,Stephen Welsh,welsh-stephen,S. Welsh,D,57,180,174,M,862953,EUR,948240000,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421223,away,KV Mechelen,Patrick Pflücke,patrick-pflucke,P. Pflücke,M,14,170,191,M,281283,EUR,849312000,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421223,away,KV Mechelen,Bilal Bafdili,bafdili-bilal,B. Bafdili,M,11,180,191,M,1445119,EUR,1091491200,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421223,away,KV Mechelen,Keano Vanrafelghem,keano-vanrafelghem,K. Vanrafelghem,F,27,171,388,M,1010237,EUR,1059782400,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
