match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialWon,stat_errorLeadToAShot,stat_goalAssist,stat_onTargetScoringAttempt,stat_interceptionWon,stat_accurateCross,stat_totalTackle,stat_dispossessed,stat_goals,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_ownGoals,stat_wonTackle,stat_penaltyConceded
10382086,home,RKC Waalwijk,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,18.0,16.0,7.0,5.0,15.0,16.0,1.0,2.0,1.0,8.0,1.0,1.0,90.0,24.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382086,home,RKC Waalwijk,Julian Lelieveld,julian-lelieveld,J. Lelieveld,D,2,184,104,M,798179,EUR,880329600,D,2,2,False,39.0,36.0,2.0,2.0,4.0,4.0,32.0,38.0,,3.0,,,71.0,55.0,6.8,8.0,2,,,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10382086,home,RKC Waalwijk,Jurien Gaari,jurien-gaari,J. Gaari,D,3,181,58,M,884944,EUR,756604800,D,23,23,False,60.0,59.0,7.0,7.0,13.0,13.0,46.0,48.0,,5.0,,,90.0,66.0,6.5,2.0,0,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10382086,home,RKC Waalwijk,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183,156,M,989586,EUR,962236800,D,4,4,False,58.0,53.0,6.0,4.0,21.0,25.0,32.0,33.0,1.0,12.0,,,90.0,66.0,7.2,5.0,1,,,,1.0,3.0,3.0,,,,,,,,1.0,2.0,,2.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,
10382086,home,RKC Waalwijk,Dario Van Den Buijs,dario-van-den-buijs,D. V. D. Buijs,D,33,188,65,M,783468,EUR,810864000,D,24,24,False,28.0,24.0,9.0,8.0,11.0,12.0,14.0,19.0,,2.0,,,45.0,33.0,6.9,6.0,1,,,3.0,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
10382086,home,RKC Waalwijk,Thierry Lutonda,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,D,5,5,False,27.0,22.0,,,5.0,7.0,18.0,23.0,,2.0,,,60.0,50.0,6.7,12.0,3,,,3.0,,2.0,3.0,1.0,2.0,1.0,,2.0,1.0,3.0,,,,1.0,1.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,
10382086,home,RKC Waalwijk,Iliass Bel Hassani,iliass-bel-hassani,I. Bel Hassani,M,,173,104,M,128799,EUR,716601600,M,11,11,False,68.0,53.0,6.0,5.0,5.0,5.0,50.0,78.0,,3.0,,,90.0,108.0,10.0,33.0,6,,,15.0,,3.0,10.0,,10.0,9.0,,2.0,,2.0,1.0,,,6.0,,,,4.0,,2.0,,2.0,1.0,,,,,,,,,,,
10382086,home,RKC Waalwijk,Vurnon Anita,vurnon-anita,V. Anita,M,,166,66,M,15007,EUR,607651200,M,6,6,False,71.0,66.0,5.0,4.0,11.0,11.0,55.0,60.0,,7.0,,,90.0,74.0,8.1,6.0,1,,,,,1.0,,,,,1.0,1.0,,,,,,4.0,,,2.0,,,,,1.0,,,,,,,,,,,,
10382086,home,RKC Waalwijk,Pelle Clement,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,14,14,False,48.0,42.0,4.0,3.0,5.0,5.0,39.0,48.0,,6.0,,,84.0,69.0,7.7,11.0,5,,,5.0,1.0,2.0,2.0,,,,,3.0,2.0,2.0,1.0,1.0,,2.0,,,,,,2.0,1.0,,,,,,,,,,,,,
10382086,home,RKC Waalwijk,Michiel Kramer,michiel-kramer,M. Kramer,F,29,195,192,M,36781,EUR,597110400,F,29,29,False,17.0,14.0,2.0,1.0,2.0,3.0,12.0,14.0,,4.0,,,90.0,30.0,8.4,7.0,7,,,,,1.0,2.0,,,,,2.0,,2.0,,,,,2.0,,,5.0,,,,1.0,2.0,True,1.0,,,,,,,,,
