match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,captain,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goalAssist,player_firstName,player_lastName,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves
10382130,home,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,794,M,35193,EUR,601862400,F,9,9,False,20.0,12.0,2.0,1.0,1.0,2.0,11.0,18.0,,6.0,,,89.0,24.0,7.4,8.0,2,,,6.0,3.0,,,,,1.0,1.0,1.0,,,,1.0,,5.0,,,,1.0,,2.0,,,1.0,,,,1.0,,
10382130,home,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174,167,M,966546,EUR,993600000,M,21,21,True,8.0,7.0,,,3.0,4.0,4.0,4.0,,2.0,,,24.0,13.0,6.8,1.0,1,,,,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,
10382130,home,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179,509,M,1048430,EUR,996019200,F,11,11,True,6.0,4.0,,,2.0,3.0,2.0,3.0,,2.0,,,14.0,9.0,6.7,3.0,0,,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,
10382130,home,FC Twente,Denilho Cleonise,denilho-cleonise,D. Cleonise,F,7,179,62,M,971006,EUR,1007769600,F,26,26,True,6.0,5.0,,,1.0,1.0,4.0,5.0,,1.0,,,14.0,8.0,6.7,3.0,0,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,
10382130,home,FC Twente,Casper Staring,casper-staring,C. Staring,M,6,186,53,M,1048427,EUR,980985600,M,32,32,True,1.0,,,,,,,1.0,,,,,1.0,3.0,,2.0,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10382130,home,FC Twente,Manfred Ugalde,manfred-ugalde,M. Ugalde,F,9,171,2754,M,993560,EUR,1022284800,F,27,27,True,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382130,home,FC Twente,Issam El Maach,issam-el-maach,I. E. Maach,G,16,187,445,M,904775,EUR,949363200,G,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382130,home,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382130,home,FC Twente,Anass Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,2,179,6705,M,961684,EUR,1011312000,D,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382130,home,FC Twente,Max Bruns,max-bruns,M. Bruns,D,38,186,104,M,1091627,EUR,1036540800,M,38,38,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Max Bruns,,,,
10382130,home,FC Twente,Luca Everink,luca-everink,L. Everink,D,36,179,80,M,1014260,EUR,981676800,D,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382130,home,FC Twente,Julio Pleguezuelo,julio-pleguezuelo,J. Pleguezuelo,D,5,180,108,M,788238,EUR,854236800,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382130,away,RKC Waalwijk,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,28.0,20.0,15.0,7.0,18.0,19.0,2.0,9.0,2.0,15.0,2.0,2.0,90.0,41.0,6.3,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0
10382130,away,RKC Waalwijk,Julian Lelieveld,julian-lelieveld,J. Lelieveld,D,2,184,104,M,798179,EUR,880329600,D,2,2,False,13.0,10.0,3.0,1.0,3.0,3.0,7.0,10.0,,2.0,,,45.0,17.0,5.7,3.0,0,,,6.0,1.0,,,,,,,,,,,,,1.0,3.0,,,2.0,,1.0,,,,,,,,,
10382130,away,RKC Waalwijk,Jurien Gaari,jurien-gaari,J. Gaari,D,3,181,58,M,884944,EUR,756604800,D,23,23,False,25.0,21.0,1.0,,13.0,16.0,8.0,10.0,1.0,5.0,,,90.0,41.0,6.4,7.0,0,1.0,,2.0,5.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,
10382130,away,RKC Waalwijk,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183,156,M,989586,EUR,962236800,D,4,4,False,25.0,20.0,1.0,,15.0,16.0,5.0,9.0,6.0,5.0,,,90.0,40.0,6.6,8.0,0,,,3.0,6.0,,1.0,1.0,,,1.0,,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,True,3.0,,,,,,,,,
10382130,away,RKC Waalwijk,Dario Van Den Buijs,dario-van-den-buijs,D. V. D. Buijs,D,33,188,65,M,783468,EUR,810864000,D,24,24,False,19.0,8.0,3.0,,8.0,12.0,,8.0,5.0,3.0,,,76.0,33.0,6.4,13.0,1,1.0,,2.0,1.0,,,,,,,,1.0,,,,,2.0,,,2.0,,,1.0,,,1.0,,,,,,
10382130,away,RKC Waalwijk,Thierry Lutonda,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,D,5,5,False,38.0,27.0,4.0,1.0,13.0,21.0,14.0,18.0,,10.0,,,90.0,62.0,5.9,17.0,1,1.0,,7.0,4.0,1.0,5.0,2.0,,,,,,2.0,,1.0,,,2.0,,3.0,1.0,,,,,1.0,,,,,,
10382130,away,RKC Waalwijk,Patrick Vroegh,patrick-vroegh,P. Vroegh,M,8,175,12,M,991846,EUR,943833600,M,8,8,False,14.0,9.0,,,3.0,5.0,6.0,9.0,2.0,1.0,,,45.0,24.0,6.5,8.0,0,,,1.0,3.0,,,,,,2.0,1.0,3.0,,,,,1.0,,,,,,1.0,,,,,Patrick,Vroegh,,,
10382130,away,RKC Waalwijk,Vurnon Anita,vurnon-anita,V. Anita,M,,166,66,M,15007,EUR,607651200,M,6,6,False,22.0,20.0,1.0,,11.0,11.0,9.0,11.0,,3.0,,,90.0,26.0,6.4,4.0,0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,
10382130,away,RKC Waalwijk,Pelle Clement,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,14,14,False,30.0,21.0,1.0,1.0,7.0,9.0,14.0,21.0,1.0,8.0,,,82.0,43.0,6.7,11.0,0,,,4.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,1.0,4.0,1.0,,1.0,,,,,,,,,
10382130,away,RKC Waalwijk,Iliass Bel Hassani,iliass-bel-hassani,I. Bel Hassani,M,,173,104,M,128799,EUR,716601600,F,11,11,False,27.0,16.0,3.0,,8.0,11.0,10.0,18.0,,3.0,,,90.0,41.0,6.8,15.0,0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,,2.0,,2.0,,,1.0,,,,,,,,,,,,
10382130,away,RKC Waalwijk,Julen Lobete,julen-lobete,J. Lobete,F,24,176,172,M,1006232,EUR,969235200,F,7,7,False,18.0,15.0,,,6.0,6.0,9.0,12.0,,1.0,,,82.0,33.0,6.6,8.0,2,,,6.0,6.0,2.0,1.0,1.0,,,,,3.0,4.0,,,,3.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,
10382130,away,RKC Waalwijk,Saïd Bakari,said-bakari,S. Bakari,D,22,176,127,M,896210,EUR,780192000,M,22,22,True,20.0,18.0,2.0,2.0,9.0,10.0,9.0,11.0,1.0,1.0,,,45.0,33.0,6.5,7.0,2,1.0,,2.0,2.0,1.0,2.0,1.0,,,1.0,,2.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,,
10382130,away,RKC Waalwijk,Zakaria Bakkali,zakaria-bakkali,Z. Bakkali,M,99,168,156,M,285941,EUR,822614400,F,19,19,True,21.0,17.0,2.0,1.0,5.0,6.0,12.0,16.0,,4.0,,,45.0,34.0,6.7,8.0,3,1.0,,4.0,1.0,,2.0,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,1.0,3.0,,,,,,,
10382130,away,RKC Waalwijk,Roy Kuijpers,roy-kuijpers,R. Kuijpers,F,17,175,50,M,1046728,EUR,948067200,F,17,17,True,3.0,2.0,,,,,2.0,4.0,,,,,14.0,6.0,6.4,3.0,0,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10382130,away,RKC Waalwijk,Sebbe Augustijns,sebbe-augustijns,S. Augustijns,M,,179,19,M,997507,EUR,936316800,M,26,26,True,6.0,5.0,,,3.0,4.0,2.0,2.0,,3.0,,,8.0,7.0,6.5,1.0,0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
10382130,away,RKC Waalwijk,Florian Jozefzoon,florian-jozefzoon,F. Jozefzoon,M,,173,88,M,121777,EUR,666057600,F,10,10,True,3.0,1.0,1.0,,1.0,1.0,,2.0,,,,,8.0,4.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10382130,away,RKC Waalwijk,Mark Spenkelink,mark-spenkelink,M. Spenkelink,G,16,196,33,M,875466,EUR,854323200,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382130,away,RKC Waalwijk,Joel Pereira,joel-pereira,J. Pereira,G,1,188,279,M,788135,EUR,835920000,G,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382130,away,RKC Waalwijk,Hans Mulder,hans-mulder,H. Mulder,D,10,180,5,,18185,EUR,546480000,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382130,away,RKC Waalwijk,Luuk Wouters,luuk-wouters,L. Wouters,D,15,190,33,M,1048222,EUR,928800000,D,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382130,away,RKC Waalwijk,Lars Nieuwpoort,lars-nieuwpoort,L. Nieuwpoort,D,,189,9,,339893,EUR,783388800,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382130,away,RKC Waalwijk,Kevin Felida,kevin-felida,K. Felida,M,6,172,104,M,896215,EUR,942278400,M,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
