match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_fouls,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_lastManTackle
11391408,home,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,23.0,18.0,13.0,8.0,15.0,15.0,3.0,8.0,1.0,1.0,2.0,12.0,1.0,4.0,1.0,2.0,2.0,90.0,37.0,7.9,5.0,0.00061232,0,1.0264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391408,home,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,27,27,False,62.0,53.0,13.0,8.0,27.0,30.0,29.0,40.0,1.0,4.0,2.0,8.0,,,,,,90.0,103.0,7.5,19.0,0.572224,0,,8.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11391408,home,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,61.0,56.0,7.0,2.0,32.0,33.0,24.0,28.0,2.0,5.0,6.0,7.0,,,,,,90.0,87.0,8.0,7.0,0.0056938,2,,,,4.0,,1.0,1.0,1.0,1.0,,,,True,3.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,0.0292,,,,,,,,,,
11391408,home,Stade Brestois,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,3,3,False,63.0,52.0,15.0,6.0,28.0,31.0,24.0,33.0,1.0,3.0,5.0,3.0,,,,,,90.0,74.0,7.1,13.0,0.0135267,0,,1.0,,3.0,,,,2.0,2.0,,,,,2.0,,,,,,1.0,,,1.0,,,,,,,,,
11391408,home,Stade Brestois,Bradley Locko,bradley-locko,B. Locko,D,2,180,637,M,1129382,EUR,1020643200,D,2,2,False,62.0,59.0,4.0,4.0,25.0,26.0,36.0,42.0,,3.0,3.0,9.0,,,,,,90.0,101.0,6.9,16.0,0.0589147,1,,6.0,2.0,9.0,1.0,7.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,1.0,2.0,1.0,0.0186,,,,,,,,,,
11391408,home,Stade Brestois,Mahdi Camara,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,False,36.0,32.0,3.0,2.0,17.0,18.0,16.0,19.0,1.0,5.0,1.0,1.0,,,,,,76.0,53.0,7.7,9.0,0.316927,5,,1.0,1.0,5.0,1.0,1.0,,3.0,2.0,3.0,,,,,2.0,1.0,3.0,,,2.0,1.0,0.4508,1.0,1.0,1.0,1.0,0.0933,,,,,
11391408,home,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,False,58.0,49.0,2.0,1.0,17.0,21.0,32.0,40.0,,5.0,2.0,6.0,,,,,,89.0,78.0,7.7,16.0,0.0413592,2,,3.0,,5.0,1.0,3.0,3.0,2.0,1.0,1.0,,,,1.0,2.0,,1.0,,,2.0,,0.7397,1.0,,,1.0,0.8831,1.0,,,,
11391408,home,Stade Brestois,Pierre Lees Melou,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,20,20,False,83.0,75.0,9.0,7.0,34.0,37.0,41.0,46.0,1.0,5.0,1.0,7.0,,,,,,90.0,98.0,8.2,12.0,0.461918,1,,,,5.0,3.0,2.0,2.0,2.0,2.0,3.0,,,,,1.0,,,,,2.0,,0.0308,1.0,,2.0,1.0,0.1016,,,,,
11391408,home,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,F,10,10,False,56.0,47.0,2.0,2.0,7.0,9.0,46.0,61.0,3.0,11.0,1.0,5.0,,,,,,89.0,96.0,8.2,28.0,0.679372,0,,14.0,6.0,9.0,1.0,8.0,6.0,1.0,1.0,6.0,,,,,5.0,,,,,2.0,1.0,,1.0,,1.0,,,,,,,
11391408,home,Stade Brestois,Steve Mounié,steve-mounie,S. Mounié,F,9,190,6052,M,345035,EUR,780796800,F,9,9,False,16.0,12.0,,,3.0,3.0,9.0,15.0,6.0,9.0,,1.0,,,,,,76.0,31.0,7.0,9.0,0.157921,3,,2.0,,3.0,,2.0,2.0,,,,,,,1.0,1.0,2.0,,,,2.0,1.0,0.4207,1.0,,,1.0,0.0374,,1.0,,,
