match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_totalContest,stat_wasFouled,stat_accurateCross,stat_errorLeadToAShot,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyWon,player_sofascoreId,stat_penaltyConceded,stat_penaltyFaced,stat_errorLeadToAGoal,stat_hitWoodwork,stat_totalOffside
12436510,home,Ipswich Town,Jack Taylor,,,jack-taylor,J. Taylor,M,14,185,323,M,856669,EUR,898560000,M,14,14,True,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,1.0,2.0,,,7.54e-06,,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436510,home,Ipswich Town,Ali Al-Hamadi,,,ali-al-hamadi,A. Al-Hamadi,F,12,187,5783,M,1010010,EUR,1014940800,F,16,16,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,1.0,3.0,,1.0,0.00249987,,0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,alikalhamadi,,,,,
12436510,home,Ipswich Town,Arijanet Murić,,,arijanet-muric,A. Murić,G,49,198,1886,M,888971,EUR,910396800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436510,home,Ipswich Town,Conor Townsend,,,conor-townsend,C. Townsend,D,22,183,123,M,197982,EUR,731203200,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436510,home,Ipswich Town,Conor Chaplin,,,conor-chaplin,C. Chaplin,M,36,170,452,M,784625,EUR,856051200,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436510,home,Ipswich Town,Jack Clarke,,,jack-clarke,J. Clarke,M,47,181,1601,M,921005,EUR,974937600,F,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436510,away,Chelsea,Filip Jørgensen,,,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,962053,EUR,1018915200,G,12,12,False,26.0,25.0,1.0,,0.0,25.0,25.0,,1.0,4.0,,4.0,4.0,90.0,33.0,6.8,1.0,4.114e-05,,0,0.4174,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,filipjorgensen1,1.0,1.0,,,
12436510,away,Chelsea,Axel Disasi,,,axel-disasi,A. Disasi,D,4,190,9725,M,827243,EUR,889574400,D,2,2,False,70.0,66.0,,,0.0,20.0,21.0,46.0,49.0,6.0,,,,77.0,82.0,6.1,7.0,0.0487709,2.0,1,,,,1.0,4.0,3.0,2.0,,,,2.0,,,,,0.0381,,,,,2.0,2.0,,,,,,,,1.0,,axel_disasi,,,1.0,,
12436510,away,Chelsea,Tosin Adarabioyo,,,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,352668,EUR,875059200,D,4,4,False,92.0,88.0,7.0,5.0,0.0,55.0,55.0,33.0,37.0,4.0,,,,90.0,96.0,6.7,4.0,0.0198045,,0,,,4.0,1.0,5.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,tosinadarabioyo,,,,,
12436510,away,Chelsea,Levi Colwill,,,levi-colwill,L. Colwill,D,6,187,17899,M,996911,EUR,1046217600,D,6,6,False,130.0,113.0,6.0,,0.0,51.0,58.0,63.0,74.0,2.0,,,,90.0,141.0,7.0,20.0,0.126981,2.0,0,,2.0,,5.0,,6.0,3.0,,,2.0,,,2.0,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,LColwill,,,,,
12436510,away,Chelsea,Marc Cucurella,,,marc-cucurella,M. Cucurella,D,3,175,37239,M,794939,EUR,901065600,D,3,3,False,53.0,49.0,4.0,2.0,0.0,19.0,21.0,30.0,33.0,7.0,,,,90.0,72.0,6.7,6.0,0.178741,,1,,1.0,3.0,1.0,3.0,2.0,2.0,,1.0,,,,,,,0.0724,,1.0,,1.0,,,,,,,,,,1.0,,cucurella3,,,,,
12436510,away,Chelsea,Enzo Fernández,,,enzo-fernandez,E. Fernández,M,8,177,121227,M,974505,EUR,979689600,M,8,8,False,70.0,60.0,6.0,4.0,0.0,15.0,15.0,45.0,60.0,2.0,,,,90.0,86.0,7.6,18.0,0.683294,5.0,2,,5.0,2.0,1.0,4.0,2.0,1.0,,,,1.0,1.0,,1.0,1.0,0.251,,,,,,2.0,1.0,,,,True,,,1.0,,Enzo8,,,,,
12436510,away,Chelsea,Moisés Caicedo,,,moises-caicedo,M. Caicedo,M,25,178,79319,M,987650,EUR,1004659200,M,25,25,False,109.0,98.0,5.0,4.0,0.0,33.0,35.0,65.0,74.0,7.0,,,,90.0,127.0,7.7,15.0,0.078939,,1,,,1.0,3.0,4.0,10.0,2.0,,,1.0,5.0,3.0,3.0,,1.0,0.0923,,2.0,,,1.0,1.0,,,,,,,,1.0,,MoisesCaicedo55,,,,,
12436510,away,Chelsea,Noni Madueke,,,noni-madueke,N. Madueke,M,20,182,40178,M,966547,EUR,1015718400,M,11,11,False,27.0,26.0,1.0,1.0,0.0,7.0,7.0,19.0,24.0,4.0,,,,77.0,52.0,6.4,14.0,0.0711569,1.0,3,,4.0,,,4.0,1.0,,,,1.0,1.0,1.0,4.0,2.0,,0.1904,4.0,,,,,,,1.0,,0.2087,,,1.0,,,nonzinoo10,,,,,
12436510,away,Chelsea,Cole Palmer,,,cole-palmer,C. Palmer,M,10,185,363781,M,982780,EUR,1020643200,M,20,20,False,60.0,52.0,1.0,,0.0,11.0,11.0,42.0,55.0,3.0,,,,90.0,82.0,7.8,18.0,0.527463,4.0,4,,6.0,,,2.0,2.0,1.0,,,,1.0,,2.0,2.0,,0.2101,2.0,,1.0,,,1.0,1.0,1.0,,0.1368,,1.0,,1.0,,ColdPalmer,,,,2.0,
12436510,away,Chelsea,João Félix,,,joao-felix,J. Félix,F,79,181,127180,M,851671,EUR,942192000,M,14,14,False,29.0,25.0,1.0,,0.0,6.0,8.0,19.0,21.0,2.0,,,,55.0,44.0,6.8,8.0,0.0913798,1.0,4,,,1.0,2.0,5.0,6.0,,,,,1.0,,1.0,1.0,1.0,0.3925,2.0,2.0,,,,2.0,,2.0,,0.2033,,1.0,1.0,1.0,,JFélix,,,,,1.0
12436510,away,Chelsea,Christopher Nkunku,,,christopher-nkunku,C. Nkunku,F,18,175,49218,M,769333,EUR,879465600,F,18,18,False,25.0,24.0,,,0.0,6.0,6.0,18.0,19.0,1.0,,,,65.0,34.0,6.5,5.0,0.109681,2.0,1,,,3.0,1.0,6.0,2.0,,,,1.0,,,1.0,,,0.717,1.0,1.0,,,,2.0,,1.0,,0.9289,,,1.0,,,Nkunku,,,,,
12436510,away,Chelsea,Nicolas Jackson,Nicolas Jackson,,nicolas-jackson,N. Jackson,F,11,186,89434,M,1085381,EUR,992995200,F,15,15,True,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,1.0,,,,35.0,11.0,6.8,2.0,0.0101811,1.0,1,,,1.0,,1.0,,1.0,,,,,,1.0,,,0.0205,,,,,,,,,,,,,,1.0,,NJackson11,,,,,1.0
12436510,away,Chelsea,Jadon Sancho,,,sancho-jadon,J. Sancho,M,19,180,68579,M,851100,EUR,953942400,F,19,19,True,15.0,10.0,,,0.0,2.0,3.0,8.0,12.0,1.0,,,,25.0,19.0,6.8,6.0,0.0668445,1.0,1,,,,,,,1.0,,,,,,1.0,1.0,,0.0228,,,,,,,,,,,,,,,,JSancho,,,,,
12436510,away,Chelsea,Malo Gusto,,,gusto-malo,M. Gusto,D,27,179,19313,M,996958,EUR,1053302400,D,27,27,True,10.0,8.0,1.0,,0.0,3.0,4.0,5.0,7.0,2.0,,,,13.0,12.0,6.7,3.0,0.00418909,,0,,1.0,,1.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,malogst,,,,,
12436510,away,Chelsea,Pedro Neto,,,pedro-neto,P. Neto,M,7,172,39913,M,879349,EUR,952560000,F,7,7,True,5.0,4.0,,,0.0,,,4.0,5.0,1.0,,,,13.0,7.0,6.6,1.0,0.00468524,,1,,,,,,1.0,,,,,,,,1.0,,0.0223,1.0,,,,,,,,,,,1.0,,,,pedroneto_30,,,,,
12436510,away,Chelsea,Robert Sánchez,,,robert-sanchez,R. Sánchez,G,1,197,18379,M,920546,EUR,879811200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RS1,,,,,
12436510,away,Chelsea,Josh Acheampong,Josh Acheampong,,josh-acheampong,J. Acheampong,D,34,190,13787,M,1403050,EUR,1146787200,D,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joshkofi2,,,,,
12436510,away,Chelsea,Reece James,,,reece-james,R. James,D,24,180,49594,M,885908,EUR,944611200,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ReeceJ,,,,,
12436510,away,Chelsea,Renato Veiga,,,renato-veiga,R. Veiga,D,12,190,11718,M,1087359,EUR,1059436800,M,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,renatoveiga95,,,,,
12436510,away,Chelsea,Marc Guiu,,,guiu-marc,M. Guiu,F,38,187,28475,M,1414933,EUR,1136332800,F,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marcguiu9,,,,,
