match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_totalContest,stat_blockedScoringAttempt,stat_wonContest,player_sofascoreId,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_bigChanceMissed
12504658,home,Como,Pepe Reina,pepe-reina,P. Reina,G,188,1240,M,26937,EUR,399600000,G,25,25,False,True,27.0,19.0,13.0,5.0,0.0,16.0,20.0,3.0,7.0,2.0,6.0,1.0,1.0,2.0,2.0,90.0,32.0,6.9,8.0,0.0007866,0,0.0926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504658,home,Como,Ignace Van der Brempt,ignace-van-der-brempt,I. V. d. Brempt,D,187,738,M,989186,EUR,1017619200,D,77,77,False,,21.0,16.0,1.0,1.0,0.0,10.0,14.0,7.0,8.0,1.0,4.0,,,,,90.0,36.0,7.1,6.0,0.0350446,0,,,,77,1.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
12504658,home,Como,Edoardo Goldaniga,edoardo-goldaniga,E. Goldaniga,D,193,345,M,295133,EUR,752198400,D,5,5,False,,33.0,23.0,8.0,2.0,0.0,19.0,20.0,4.0,13.0,6.0,4.0,,,,,90.0,50.0,7.6,12.0,0.00110423,1,,,,5,,,,2.0,4.0,,1.0,1.0,2.0,,1.0,1.0,2.0,3.0,2.0,0.0154,0.1034,,,,,,,,,,,,,,
12504658,home,Como,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,186,853,M,226974,EUR,791251200,D,2,2,False,,42.0,32.0,8.0,2.0,0.0,25.0,30.0,7.0,12.0,,2.0,,,,,90.0,49.0,6.8,11.0,0.00613633,0,,,,2,,,2.0,3.0,5.0,1.0,1.0,2.0,,,,,1.0,,,,,3.0,,,,,,,,,,,,,
12504658,home,Como,Federico Barba,federico-barba,F. Barba,D,188,857,M,184417,EUR,746841600,D,93,93,False,,33.0,22.0,5.0,1.0,0.0,9.0,11.0,13.0,23.0,4.0,3.0,,,,,90.0,46.0,6.7,13.0,0.00557504,0,,,,93,1.0,,2.0,4.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12504658,home,Como,Yannik Engelhardt,yannik-engelhardt,Y. Engelhardt,M,184,363,M,990209,EUR,981504000,M,26,26,False,,18.0,18.0,,,0.0,14.0,14.0,4.0,4.0,5.0,3.0,,,,,64.0,29.0,6.7,2.0,0.00132406,2,,,,6,,,,3.0,,,1.0,,2.0,,,,1.0,,,0.0388,,,1.0,2.0,,,,,,,,,,,
12504658,home,Como,Lucas Da Cunha,lucas-da-cunha,L. Da Cunha,M,174,1933,M,911848,EUR,992044800,M,33,33,False,,39.0,36.0,1.0,1.0,0.0,12.0,13.0,25.0,28.0,2.0,6.0,,,,,79.0,53.0,7.2,6.0,0.0509428,2,,,,33,2.0,1.0,,5.0,3.0,2.0,,,1.0,3.0,1.0,,2.0,2.0,2.0,0.0818,0.3027,1.0,1.0,,1.0,1.0,,,,,,,,,
12504658,home,Como,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,168,2181,M,877201,EUR,861321600,M,7,7,False,,23.0,22.0,1.0,1.0,0.0,6.0,6.0,16.0,20.0,,6.0,,,,,80.0,33.0,7.4,4.0,0.0536942,1,,,,7,3.0,,,2.0,5.0,,,3.0,2.0,1.0,,,1.0,1.0,1.0,0.0674,,,,1.0,1.0,,1.0,,,,,,,,
12504658,home,Como,Nico Paz,nico-paz,N. Paz,M,185,88676,M,1171451,EUR,1094601600,M,79,79,False,,21.0,17.0,2.0,1.0,0.0,4.0,5.0,13.0,19.0,2.0,2.0,,,,,90.0,46.0,8.0,14.0,0.0463511,6,,,,10,3.0,,2.0,7.0,4.0,,5.0,,3.0,1.0,3.0,,1.0,1.0,,0.7459,0.975,2.0,1.0,3.0,2.0,,1.0,nicopaz1o,1.0,1.0,,,,,
12504658,home,Como,Alieu Fadera,fadera-alieu,A. Fadera,M,181,1183,M,1031548,EUR,1004745600,M,16,16,False,,19.0,11.0,1.0,1.0,0.0,1.0,1.0,10.0,22.0,1.0,4.0,,,,,90.0,48.0,7.9,15.0,0.0142649,3,,,,20,4.0,,1.0,7.0,12.0,1.0,1.0,4.0,3.0,1.0,1.0,,,6.0,6.0,0.0922,0.0836,1.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,,
