match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,injury,length,playerName,reason,rescinded
10388344,FT,0.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
10388344,,0.0,3.0,,90,3.0,,1,,,goal,168886724.0,False,regular,226978.0,Julian Brandt,,,,,
10388344,,,,,90,2.0,,1,,,substitution,121798356.0,False,regular,,,False,,,,
10388344,,,,,90,1.0,,1,,,substitution,121798357.0,False,injury,,,True,,,,
10388344,,,,,90,0.0,,1,,,injuryTime,,,,,,,5.0,,,
10388344,,,,,85,,,6,,,substitution,121798337.0,True,regular,,,False,,,,
10388344,,0.0,2.0,,84,,,7,,,goal,168886590.0,False,regular,149731.0,Sébastien Haller,,,,,
10388344,,,,,80,,,11,,,substitution,121798300.0,False,regular,,,False,,,,
10388344,,,,,73,,,18,,,card,120773389.0,False,yellow,254119.0,Marius Wolf,,,Marius Wolf,Argument,False
10388344,,,,,73,,,18,,,card,120773388.0,True,yellow,878081.0,Ermedin Demirović,,,Ermedin Demirović,Argument,False
10388344,,,,,72,,,19,,,substitution,121798261.0,False,regular,,,False,,,,
10388344,,,,,69,,,22,,,card,120773382.0,True,yellow,146853.0,Jeffrey Gouweleeuw,,,Jeffrey Gouweleeuw,Argument,False
10388344,,,,,69,,,22,,,card,120773383.0,False,yellow,940054.0,Karim Adeyemi,,,Karim Adeyemi,Argument,False
10388344,,,,,62,,,29,,,substitution,121798224.0,True,regular,,,False,,,,
10388344,,,,,61,,,30,,,substitution,121798223.0,True,regular,,,False,,,,
10388344,,0.0,1.0,,58,,,33,,,goal,168886225.0,False,regular,149731.0,Sébastien Haller,,,,,
10388344,,,,,47,,,44,,,card,120773280.0,False,yellow,138156.0,Emre Can,,,Emre Can,Foul,False
10388344,,,,,46,,,45,,,substitution,121798063.0,True,regular,,,False,,,,
10388344,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
10388344,,,,,45,0.0,,1,,,injuryTime,,,,,,,3.0,,,
10388344,,,,,42,,,4,,,card,120773131.0,True,yellow,995773.0,Dion Drena Beljo,,,Dion Drena Beljo,Time wasting,False
10388344,,,,,40,,,6,,,substitution,121797783.0,True,regular,,,False,,,,
10388344,,,,,38,,,8,,,card,120773109.0,True,red,792142.0,Felix Uduokhai,,,Felix Uduokhai,Professional foul last man,False
