match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,captain,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork,stat_dispossessed,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_errorLeadToAGoal
13250585,home,Liverpool,Caoimhin Kelleher,,,caoimhin-kelleher,C. Kelleher,G,1,188.0,9884,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,False,39.0,31.0,12.0,4.0,0.0,29.0,31.0,2.0,8.0,1.0,3.0,1.0,1.0,90.0,45.0,6.8,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13250585,home,Liverpool,Conor Bradley,,,bradley-conor,C. Bradley,D,12,181.0,15948,M,conorbradley03,1008402,EUR,1057708800,D,84,84,False,64.0,51.0,6.0,1.0,1.0,30.0,35.0,21.0,31.0,8.0,5.0,1.0,,90.0,89.0,8.4,17.0,0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
13250585,home,Liverpool,Ibrahima Konaté,,,ibrahima-konate,I. Konaté,D,5,195.0,27486,M,ibrahimakonate,826215,EUR,927590400,D,5,5,False,75.0,70.0,7.0,5.0,0.0,45.0,47.0,25.0,28.0,5.0,6.0,,,90.0,87.0,7.5,6.0,1,,4.0,2.0,,,,6.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
13250585,home,Liverpool,Virgil van Dijk,,,virgil-van-dijk,V. van Dijk,D,4,195.0,97860,M,VvD,151545,EUR,678931200,D,4,4,False,70.0,65.0,9.0,6.0,0.0,34.0,35.0,31.0,35.0,3.0,4.0,,,87.0,75.0,7.9,5.0,1,,2.0,1.0,,,,2.0,1.0,1.0,,,1.0,,,,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,
13250585,home,Liverpool,Andrew Robertson,,,andrew-robertson,A. Robertson,D,26,178.0,24708,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,54.0,46.0,4.0,2.0,0.0,22.0,24.0,27.0,37.0,5.0,4.0,,,90.0,81.0,7.8,13.0,1,7.0,1.0,2.0,,,,3.0,1.0,4.0,2.0,1.0,3.0,,1.0,,,,,1.0,3.0,1.0,2.0,,,,,,,,,,,,,
13250585,home,Liverpool,Ryan Gravenberch,,,ryan-gravenberch,R. Gravenberch,M,38,190.0,31041,M,ryanjiro,904897,EUR,1021507200,M,38,38,False,54.0,50.0,3.0,2.0,0.0,15.0,17.0,35.0,37.0,5.0,7.0,1.0,,90.0,70.0,7.4,8.0,3,,1.0,2.0,3.0,2.0,,,2.0,1.0,1.0,3.0,,,,1.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,,
13250585,home,Liverpool,Curtis Jones,,,curtis-jones,C. Jones,M,17,185.0,17589,M,curtisjones,927353,EUR,980812800,M,17,17,False,54.0,51.0,2.0,2.0,0.0,23.0,24.0,28.0,30.0,6.0,3.0,1.0,,72.0,66.0,7.2,7.0,0,,,7.0,1.0,,,,,5.0,4.0,,3.0,3.0,,,,,,1.0,,,,,2.0,,,,,,,,,,,
13250585,home,Liverpool,Mohamed Salah,,,mohamed-salah,M. Salah,M,11,175.0,564007,M,MoSalah,159665,EUR,708566400,M,11,11,False,44.0,32.0,1.0,,1.0,9.0,11.0,24.0,36.0,2.0,4.0,,,82.0,66.0,8.7,20.0,5,3.0,,4.0,3.0,1.0,,,,1.0,1.0,1.0,2.0,,,1.0,,4.0,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,
13250585,home,Liverpool,Dominik Szoboszlai,,,dominik-szoboszlai,D. Szoboszlai,M,8,187.0,77108,M,DomSzobo,869856,EUR,972432000,M,8,8,False,40.0,36.0,3.0,3.0,0.0,15.0,15.0,25.0,34.0,7.0,9.0,1.0,,90.0,67.0,9.1,13.0,5,9.0,1.0,8.0,2.0,2.0,2.0,,1.0,3.0,2.0,2.0,5.0,2.0,3.0,,,2.0,1.0,1.0,4.0,3.0,1.0,,2.0,,,,,,,,,,,
13250585,home,Liverpool,Cody Gakpo,,,cody-gakpo,C. Gakpo,M,18,193.0,51063,M,CodyGakpo,862967,EUR,926035200,M,18,18,False,31.0,25.0,3.0,3.0,0.0,7.0,8.0,19.0,24.0,4.0,2.0,1.0,,82.0,49.0,7.9,11.0,5,1.0,1.0,4.0,2.0,1.0,,,,1.0,,1.0,4.0,,,1.0,,2.0,1.0,,1.0,2.0,,1.0,3.0,1.0,,,,,,,,,,
13250585,home,Liverpool,Darwin Núñez,,,darwin-nunez,D. Núñez,F,7,188.0,70302,M,Darwin,924871,EUR,930182400,F,9,9,False,16.0,13.0,,,0.0,4.0,5.0,9.0,11.0,6.0,1.0,1.0,,72.0,31.0,7.8,5.0,3,,3.0,4.0,,,,4.0,,2.0,2.0,2.0,3.0,2.0,2.0,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,
