match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_errorLeadToAShot,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
10408560,home,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,unai_simon,797291,EUR,865987200,G,1,1,False,9.0,5.0,4.0,5.0,6.0,3.0,9.0,2.0,2.0,90.0,19.0,7.5,4.0,0.0,0.0,4.468e-05,0,0.4155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408560,home,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,,52663,EUR,608515200,D,18,18,False,65.0,56.0,6.0,14.0,15.0,56.0,6.0,,,90.0,87.0,7.4,13.0,0.0,0.0,0.249786,0,,,,2.0,45.0,6.0,3.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,
10408560,home,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3110,M,,910978,EUR,931132800,D,3,3,False,59.0,48.0,8.0,15.0,19.0,40.0,11.0,,,90.0,69.0,7.1,12.0,0.0,0.0,0.0218662,0,,,,4.0,33.0,,,2.0,2.0,3.0,4.0,,,,,,1.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
10408560,home,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183,811,M,,807648,EUR,790905600,D,5,5,False,51.0,43.0,7.0,15.0,19.0,32.0,7.0,,,90.0,60.0,7.3,8.0,0.0,0.0,0.0297227,0,,,,3.0,28.0,,,3.0,1.0,3.0,4.0,,,,,,1.0,,,,1.0,,5.0,2.0,2.0,1.0,,,,,,,,,,,,
10408560,home,Athletic Club,Yuri Berchiche,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,,84531,EUR,634608000,D,17,17,False,40.0,36.0,3.0,9.0,10.0,39.0,8.0,,,90.0,71.0,7.6,17.0,0.1932,0.3082,0.0819996,4,,,,3.0,28.0,9.0,1.0,,2.0,5.0,4.0,1.0,2.0,1.0,,1.0,,1.0,1.0,,2.0,2.0,3.0,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,
10408560,home,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,,966801,EUR,956620800,M,8,8,False,29.0,27.0,1.0,5.0,5.0,25.0,5.0,,,57.0,43.0,6.4,8.0,0.0,0.0,0.0737335,0,,,,1.0,22.0,1.0,,3.0,,10.0,4.0,1.0,1.0,1.0,,,,3.0,4.0,,,2.0,,1.0,1.0,2.0,,,,,,,,,,,,
10408560,home,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,504,M,,359742,EUR,734227200,M,6,6,False,68.0,52.0,8.0,13.0,17.0,52.0,6.0,,,90.0,85.0,7.4,19.0,0.0931,0.0,0.144969,3,,,,7.0,40.0,1.0,1.0,1.0,5.0,2.0,9.0,,1.0,,,,1.0,2.0,,,,,1.0,4.0,1.0,,1.0,,2.0,1.0,1.0,,,,,,,
10408560,home,Athletic Club,Iker Muniain,iker-muniain,I. Muniain,M,19,169,1079,M,,71707,EUR,724723200,M,10,10,False,48.0,41.0,3.0,5.0,5.0,45.0,4.0,,,70.0,59.0,6.7,12.0,0.3421,0.4886,0.182242,1,,,,1.0,37.0,2.0,1.0,,,4.0,4.0,,3.0,2.0,,,,1.0,1.0,,2.0,2.0,,1.0,,1.0,,1.0,,,,True,1.0,,,,,
10408560,home,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186,20741,M,IñakiWill,783374,EUR,771638400,F,9,9,False,14.0,11.0,,2.0,2.0,17.0,4.0,,,86.0,39.0,7.0,14.0,0.0705,0.0,0.175539,2,,,,,10.0,5.0,1.0,1.0,1.0,7.0,6.0,,4.0,1.0,,,,1.0,1.0,,3.0,2.0,2.0,1.0,,3.0,2.0,,,,,,,,,,,
10408560,home,Athletic Club,Asier Villalibre,asier-villalibre,A. Villalibre,F,12,183,829,M,,355072,EUR,875577600,F,20,20,False,6.0,3.0,,,,6.0,2.0,,,57.0,12.0,6.9,4.0,0.184,0.2279,0.0208287,3,,,,,3.0,,,,1.0,2.0,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,2.0,1.0,,,,,,,,,,
