match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_wonTackle,player_firstName,player_lastName,stat_outfielderBlock,stat_unsuccessfulTouch,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,captain,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_errorLeadToAGoal
11002144,home,Bristol City,Max O'Leary,max-oleary,M. O'Leary,G,1,185.0,170,M,360388,EUR,844905600,G,12,12,False,37.0,10.0,30.0,3.0,8.0,11.0,2.0,26.0,1.0,1.0,11.0,1.0,5.0,7.0,90.0,49.0,8.7,27.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002144,home,Bristol City,George Tanner,tanner-george,G. Tanner,D,19,181.0,60,M,927367,EUR,942710400,D,19,19,False,27.0,19.0,7.0,3.0,10.0,15.0,10.0,13.0,1.0,4.0,3.0,,,,90.0,55.0,7.4,14.0,0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11002144,home,Bristol City,Zak Vyner,zak-vyner,Z. Vyner,D,26,178.0,166,M,829186,EUR,863568000,D,26,26,False,45.0,36.0,7.0,3.0,29.0,34.0,7.0,11.0,,3.0,3.0,,,,90.0,61.0,7.3,9.0,0,,,,,1.0,,8.0,2.0,3.0,,,,1.0,2.0,,,,,,,,,,,,,,,,
11002144,home,Bristol City,Robert Atkinson,atkinson-robert,R. Atkinson,D,5,193.0,95,M,920518,EUR,900288000,D,5,5,False,30.0,25.0,6.0,2.0,21.0,23.0,4.0,7.0,3.0,6.0,5.0,,,,90.0,41.0,7.3,6.0,0,,,,1.0,3.0,,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,
11002144,home,Bristol City,Jay Dasilva,dasilva-jay,J. Dasilva,D,3,170.0,214,M,791985,EUR,893203200,D,3,3,False,29.0,25.0,1.0,1.0,16.0,18.0,9.0,14.0,,5.0,4.0,,,,88.0,47.0,6.9,8.0,1,,3.0,,,2.0,,2.0,1.0,1.0,3.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,
11002144,home,Bristol City,Matty James,matty-james,M. James,M,37,183.0,90,M,54331,EUR,680140800,M,6,6,False,25.0,19.0,3.0,1.0,12.0,15.0,8.0,13.0,1.0,3.0,6.0,,,,90.0,33.0,6.5,9.0,0,,3.0,1.0,,4.0,,,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,1.0,,,,True,,,,,,,
11002144,home,Bristol City,Kal Naismith,kal-naismith,K. Naismith,D,3,185.0,86,M,215032,EUR,698371200,M,4,4,False,41.0,32.0,6.0,3.0,20.0,23.0,13.0,22.0,3.0,6.0,9.0,,,,90.0,63.0,7.2,13.0,1,,4.0,1.0,1.0,6.0,,6.0,3.0,1.0,2.0,2.0,,3.0,1.0,,,,,,1.0,,1.0,,,,,,,,
11002144,home,Bristol City,Mark Sykes,mark-sykes,M. Sykes,M,17,182.0,137,M,560196,EUR,870652800,M,17,17,False,19.0,14.0,3.0,3.0,8.0,9.0,6.0,15.0,,2.0,8.0,,,,90.0,38.0,6.9,15.0,1,1.0,5.0,,9.0,12.0,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,
11002144,home,Bristol City,Alex Scott,alex-scott,A. Scott,M,8,178.0,2368,M,1104986,EUR,1061424000,M,7,7,False,35.0,32.0,3.0,2.0,17.0,18.0,15.0,18.0,,6.0,6.0,,,,86.0,50.0,8.0,8.0,1,,1.0,,2.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,Alex Scott,,,2.0,1.0,2.0,2.0,,,1.0,1.0,,,,,
11002144,home,Bristol City,Sam Bell,sam-bell,S. Bell,F,20,178.0,96,M,1093053,EUR,1022112000,M,20,20,False,13.0,9.0,1.0,,3.0,4.0,6.0,9.0,2.0,5.0,4.0,,,,90.0,33.0,7.9,14.0,3,,,,4.0,10.0,1.0,,,,,1.0,1.0,1.0,,Sam Bell,,,6.0,,7.0,3.0,,,3.0,2.0,1.0,1.0,,,
11002144,home,Bristol City,Nahki Wells,nahki-wells,N. Wells,F,21,170.0,310,M,145182,EUR,644198400,F,21,21,False,16.0,12.0,2.0,1.0,7.0,7.0,5.0,9.0,1.0,2.0,4.0,,,,76.0,23.0,6.4,4.0,2,,,,2.0,5.0,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,1.0,,1.0,,1.0,,,,
11002144,home,Bristol City,Joe Williams,joe-williams,J. Williams,M,8,185.0,52,M,784501,EUR,850003200,M,8,8,True,2.0,2.0,,,,,2.0,2.0,,1.0,,,,,14.0,3.0,6.4,,0,,,,,3.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,
11002144,home,Bristol City,Marlee Francois,marlee-francois,M. Francois,M,11,181.0,40,M,1125362,EUR,1041120000,F,36,36,True,2.0,,,,,,,2.0,,,,,,,8.0,3.0,6.5,3.0,0,,,,2.0,2.0,,,,,,,,,,Marlee,Francois,,1.0,,,,,,,,,,,,
11002144,home,Bristol City,Omar Taylor-Clarke,omar-taylor-clarke,O. Taylor-Clarke,M,,,13,M,1461842,EUR,1071014400,F,35,35,True,,,,,,,,,,,,,,,2.0,1.0,,,0,,,,,,,,,,,,,,,Omar Taylor-Clarke,,,,,,,,,,,,,,,
11002144,home,Bristol City,Nikita Haikin,haikin-nikita,N. Haikin,G,12,185.0,865,M,792624,EUR,805420800,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002144,home,Bristol City,Tomáš Kalas,tomas-kalas,T. Kalas,D,26,184.0,208,M,94099,EUR,737424000,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002144,home,Bristol City,Andy King,andy-king,A. King,M,10,183.0,78,M,30530,EUR,594086400,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002144,home,Bristol City,Dylan Kadji,dylan-kadji,D. Kadji,M,8,188.0,16,M,1391789,EUR,1062374400,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002144,home,Bristol City,Olly Thomas,thomas-olly,O. Thomas,F,19,,23,M,1466787,EUR,1122508800,F,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Olly Thomas,,,,,,,,,,,,,,,
11002144,away,West Bromwich Albion,David Button,david-button,D. Button,G,27,191.0,69,M,32673,EUR,604540800,G,1,1,False,22.0,19.0,5.0,2.0,18.0,18.0,1.0,4.0,,,8.0,,2.0,2.0,90.0,30.0,6.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
