match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,stat_wasFouled,stat_penaltyWon,stat_totalOffside,player_firstName,player_lastName,stat_bigChanceMissed,stat_penaltyMiss,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded
12450275,home,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196.0,69953,M,donnarumma,824509,EUR,919900800,G,1,1,False,21.0,20.0,3.0,2.0,0.0,20.0,21.0,2.0,5.0,1.0,2.0,2.0,90.0,25.0,6.5,1.0,9.242e-05,0,-0.7355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450275,home,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181.0,124757,M,AHakimi,814594,EUR,910137600,D,2,2,False,62.0,54.0,5.0,3.0,0.0,16.0,17.0,,3.0,,,,90.0,76.0,6.9,13.0,0.0605966,0,,38.0,47.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450275,home,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183.0,36538,M,marquinhosm5,155995,EUR,768873600,D,5,5,False,77.0,76.0,9.0,8.0,0.0,32.0,32.0,2.0,5.0,,,,74.0,88.0,8.2,4.0,0.0477076,2,,44.0,46.0,1.0,,1.0,,,1.0,,,1.0,,True,1.0,1.0,1.0,1.0,2.0,0.3114,0.9248,,,,,,,,,,,,,,,,,,,
12450275,home,Paris Saint-Germain,Willian Pacho,willian-pacho,W. Pacho,D,51,187.0,25491,M,pachowilliam,979480,EUR,1003190400,D,51,51,False,81.0,77.0,1.0,,0.0,55.0,57.0,4.0,13.0,,,,90.0,88.0,6.9,4.0,0.00924141,0,,22.0,24.0,,,3.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12450275,home,Paris Saint-Germain,Nuno Mendes,nuno-mendes,N. Mendes,D,25,180.0,37370,M,nunomendes_5,989768,EUR,1024444800,D,25,25,False,61.0,56.0,2.0,1.0,1.0,22.0,23.0,1.0,8.0,,,,90.0,93.0,9.4,9.0,0.304599,2,,39.0,45.0,7.0,3.0,9.0,4.0,4.0,1.0,1.0,1.0,1.0,,,,1.0,,,,0.115,,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,,
12450275,home,Paris Saint-Germain,João Neves,joao-neves,J. Neves,M,87,174.0,37142,M,joao_neves,1190933,EUR,1096243200,M,87,87,False,38.0,36.0,1.0,,0.0,8.0,8.0,,4.0,,,,60.0,48.0,6.7,3.0,0.0213904,1,,28.0,30.0,,3.0,3.0,,,2.0,2.0,,1.0,1.0,,,1.0,,,,0.0269,,,,,2.0,,,,,1.0,,1.0,,,,,,,,
12450275,home,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172.0,50484,M,vitinha,902029,EUR,950400000,M,17,17,False,113.0,101.0,11.0,5.0,0.0,37.0,40.0,,11.0,,,,90.0,123.0,8.1,13.0,0.262332,0,,64.0,74.0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,,1.0,,1.0,,,,,,,4.0,,1.0,1.0,,1.0,,,,,,,,,,,,,
12450275,home,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189.0,21859,M,fabianruiz52,784655,EUR,828489600,M,8,8,False,43.0,36.0,3.0,3.0,1.0,5.0,5.0,,2.0,,,,60.0,50.0,7.2,11.0,0.122017,1,,31.0,41.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,,,,0.0201,,1.0,,,,,,,,,,,,,,,,,,
12450275,home,Paris Saint-Germain,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183.0,97764,M,Kvaradona,889259,EUR,981936000,F,7,7,False,51.0,49.0,1.0,1.0,0.0,8.0,8.0,,1.0,,,,90.0,74.0,10.0,9.0,0.719313,7,,44.0,47.0,4.0,7.0,5.0,7.0,5.0,,,,3.0,3.0,,,2.0,5.0,2.0,,0.7135,1.5986,3.0,3.0,1.0,,1.0,3.0,,1.0,,,,,,,,,,,
12450275,home,Paris Saint-Germain,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178.0,239383,M,ODembélé,818244,EUR,863654400,F,10,10,False,24.0,19.0,2.0,2.0,0.0,3.0,3.0,,,,,,74.0,38.0,6.0,12.0,0.17998,5,,16.0,21.0,,7.0,1.0,2.0,1.0,,,,2.0,1.0,,,3.0,2.0,,,0.9503,1.0998,,,1.0,,4.0,,,,,,,,,3.0,,,,,
12450275,home,Paris Saint-Germain,Bradley Barcola,barcola-bradley,B. Barcola,F,29,182.0,37510,M,bradley_b,996952,EUR,1030924800,F,29,29,False,20.0,15.0,,,0.0,2.0,2.0,1.0,,,,,60.0,30.0,6.7,9.0,0.546186,0,,14.0,19.0,1.0,3.0,3.0,4.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12450275,home,Paris Saint-Germain,Senny Mayulu,mayulu-senny,S. Mayulu,M,24,183.0,21840,M,,1473491,EUR,1147824000,M,24,24,True,16.0,16.0,2.0,2.0,1.0,4.0,4.0,,2.0,,,,30.0,17.0,7.0,,0.122651,1,,12.0,12.0,,,,,,,,,,,,,1.0,,,,0.1529,,1.0,,,,,1.0,,,,,,,,1.0,,,,,
12450275,home,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178.0,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,True,17.0,17.0,,,0.0,5.0,5.0,,1.0,,,,30.0,20.0,6.6,1.0,0.0165236,0,,12.0,12.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12450275,home,Paris Saint-Germain,Désiré Doué,desire-doue,D. Doué,F,14,181.0,91970,M,DD14,1154605,EUR,1117756800,F,14,14,True,20.0,15.0,1.0,1.0,0.0,2.0,2.0,,,,,,30.0,31.0,6.7,9.0,0.0354601,0,,13.0,18.0,,5.0,4.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,1.0,,,4.0,,,,,3.0,,,Désiré Doué,,,,,,,
12450275,home,Paris Saint-Germain,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182.0,17502,M,lberaldo,1108441,EUR,1069632000,D,35,35,True,12.0,12.0,1.0,1.0,0.0,6.0,6.0,,3.0,,,,16.0,12.0,6.6,,0.00157358,0,,6.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,Lucas Beraldo,,,,,,,
12450275,home,Paris Saint-Germain,Gonçalo Ramos,goncalo-ramos,G. Ramos,F,9,185.0,23725,M,goncaloramos88,934510,EUR,992995200,F,9,9,True,4.0,3.0,,,0.0,1.0,2.0,,,,,,16.0,7.0,5.8,2.0,0.00049446,2,,2.0,3.0,1.0,,,,,,,,,1.0,,,,1.0,,,0.8207,0.6969,,,,,,,1.0,,,,,,,1.0,1.0,,,,
12450275,home,Paris Saint-Germain,Matvey Safonov,matvey-safonov,M. Safonov,G,39,191.0,16026,M,MSafonov,800749,EUR,919900800,G,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450275,home,Paris Saint-Germain,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183.0,10246,M,lucashernandez21,352370,EUR,824256000,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450275,home,Paris Saint-Germain,Kang-in Lee,kang-in-lee,K. Lee,M,19,173.0,19307,M,kanginlee,917087,EUR,982540800,M,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450275,home,Paris Saint-Germain,Ibrahim Mbaye,ibrahim-mbaye,I. Mbaye,F,49,175.0,36953,M,,1590918,EUR,1201132800,F,49,49,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450275,away,Auxerre,Donovan Léon,donovan-leon,D. Léon,G,16,186.0,316,M,,159837,EUR,720748800,G,16,16,False,27.0,13.0,25.0,11.0,0.0,6.0,8.0,4.0,13.0,6.0,,,90.0,45.0,7.8,14.0,0.00085871,0,1.3201,7.0,19.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,1.0,1.0,
12450275,away,Auxerre,Paul Joly,paul-joly,P. Joly,D,26,182.0,234,M,,1130986,EUR,960336000,D,26,26,False,38.0,25.0,6.0,1.0,0.0,11.0,16.0,2.0,7.0,,,,90.0,64.0,6.3,21.0,0.232468,0,,16.0,27.0,5.0,4.0,4.0,1.0,,1.0,1.0,1.0,3.0,,,,,,,,,,1.0,2.0,,2.0,1.0,,,,3.0,,,Paul Joly,,,,,,,
12450275,away,Auxerre,Sinaly Diomandé,sinaly-diomande,S. Diomandé,D,20,184.0,714,M,,996951,EUR,986774400,D,20,20,False,33.0,27.0,1.0,1.0,0.0,22.0,26.0,4.0,5.0,,,,90.0,43.0,6.0,6.0,0.00117742,0,,5.0,7.0,,5.0,3.0,,,2.0,3.0,1.0,,3.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,1.0
12450275,away,Auxerre,Gabriel Osho,gabriel-osho,G. Osho,D,4,185.0,1150,M,,920680,EUR,903052800,D,3,3,False,15.0,13.0,2.0,2.0,0.0,11.0,12.0,8.0,1.0,,,,90.0,28.0,6.7,2.0,0.00138944,0,,2.0,3.0,,,1.0,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
12450275,away,Auxerre,Clement Akpa,akpa-clement,C. Akpa,D,92,183.0,819,M,,1387156,EUR,1006560000,D,92,92,False,20.0,19.0,2.0,2.0,0.0,15.0,16.0,1.0,4.0,,,,71.0,26.0,6.6,1.0,0.00210379,0,,4.0,4.0,,1.0,5.0,,,2.0,1.0,,,,,2.0,,,,,,,,,1.0,,,,,,2.0,,,Clément Akpa,,,,,,,
12450275,away,Auxerre,Gideon Mensah,gideon-mensah,G. Mensah,D,14,177.0,2401,M,,844942,EUR,900720000,D,14,14,False,36.0,31.0,3.0,,0.0,21.0,23.0,3.0,7.0,,,,90.0,55.0,6.5,7.0,0.0019618,0,,10.0,13.0,,5.0,7.0,1.0,1.0,2.0,6.0,4.0,1.0,1.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,
12450275,away,Auxerre,Gaëtan Perrin,gaetan-perrin,G. Perrin,M,28,169.0,447,M,,827506,EUR,834105600,M,10,10,False,22.0,15.0,3.0,2.0,1.0,5.0,6.0,,1.0,,,,84.0,32.0,6.8,15.0,0.03665,0,,11.0,19.0,3.0,6.0,1.0,1.0,1.0,,,,3.0,2.0,,,,,,,,,2.0,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,
12450275,away,Auxerre,Elisha Owusu,elisha-owusu,E. Owusu,M,42,179.0,1294,M,,904424,EUR,878860800,M,42,42,False,23.0,23.0,1.0,1.0,0.0,15.0,15.0,1.0,3.0,,,,90.0,30.0,6.4,3.0,0.00279031,0,,8.0,8.0,,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12450275,away,Auxerre,Han-Noah Massengo,massengo-han-noah,H. Massengo,M,4,175.0,564,M,,927340,EUR,994377600,M,80,80,False,24.0,19.0,1.0,,0.0,12.0,16.0,1.0,3.0,,,,84.0,35.0,6.7,5.0,0.00281898,0,,7.0,8.0,,1.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,
12450275,away,Auxerre,Hamed Junior Traorè,hamed-junior-traore,H. J. Traorè,M,20,177.0,3127,M,,892924,EUR,950659200,M,25,25,False,24.0,19.0,3.0,1.0,0.0,13.0,13.0,,2.0,,,,71.0,33.0,6.5,8.0,0.00179521,1,,6.0,12.0,1.0,3.0,3.0,2.0,2.0,2.0,,,,,,1.0,,,,,0.0513,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,
12450275,away,Auxerre,Lassine Sinayoko,sinayoko-lassine,L. Sinayoko,F,10,186.0,10455,M,,927005,EUR,944611200,F,17,17,False,26.0,21.0,,,0.0,14.0,18.0,,2.0,,,,84.0,36.0,7.2,9.0,0.0133268,3,,7.0,8.0,,4.0,3.0,1.0,1.0,1.0,,,3.0,1.0,,1.0,1.0,1.0,1.0,,0.3388,0.2402,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,
12450275,away,Auxerre,Fredrik Oppegård,fredrik-oppegard,F. Oppegård,D,22,175.0,199,M,,1005648,EUR,1028678400,D,12,12,True,11.0,8.0,,,0.0,3.0,4.0,,,,,,19.0,13.0,6.2,4.0,0.00389773,0,,5.0,7.0,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12450275,away,Auxerre,Ado Onaiwu,ado-onaiwu,A. Onaiwu,M,45,180.0,644,M,,489180,EUR,815788800,F,45,45,True,10.0,8.0,,,0.0,3.0,4.0,,3.0,,,,19.0,13.0,7.1,2.0,0.19052,0,,6.0,7.0,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,2.0,1.0,,,,1.0,,,,,1.0,,,,,,,,
12450275,away,Auxerre,Assane Dioussé,assane-diousse,A. Dioussé,M,18,175.0,297,M,,782240,EUR,874713600,M,18,18,True,10.0,10.0,2.0,2.0,0.0,3.0,3.0,,1.0,,,,10.0,10.0,6.5,,0.0029849,0,,7.0,7.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450275,away,Auxerre,Florian Ayé,florian-aye,F. Ayé,F,97,184.0,302,M,,801280,EUR,853632000,F,19,19,True,2.0,2.0,,,0.0,1.0,1.0,,,,,,10.0,4.0,6.3,,0.00142001,2,,1.0,1.0,,,1.0,,,,,,,,,1.0,2.0,,,,0.1837,,,,,,,,,,,,,,,1.0,,,,,
