match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalCross,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_wasFouled,stat_blockedScoringAttempt,stat_accurateCross,stat_punches,stat_totalOffside
12764858,home,Chelsea,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13900,M,filipjorgensen1,962053,EUR,1018915200,G,12,12,False,22.0,20.0,3.0,1.0,0.0,20.0,20.0,2.0,3.0,1.0,1.0,1.0,90.0,27.0,6.5,2.0,5.884e-05,0,-0.0792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764858,home,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190,10088,M,axel_disasi,827243,EUR,889574400,D,2,2,False,83.0,75.0,3.0,1.0,1.0,38.0,41.0,42.0,3.0,,,,90.0,100.0,6.9,12.0,0.0442676,1,,True,37.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.3846,1.0,,,,,,,,,,,,,,,
12764858,home,Chelsea,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10512,M,tosinadarabioyo,352668,EUR,875059200,D,4,4,False,145.0,140.0,3.0,1.0,0.0,90.0,90.0,55.0,3.0,,,,90.0,150.0,7.0,6.0,0.0721091,1,,,50.0,,2.0,,4.0,,,,,,1.0,,,,,0.0829,,2.0,2.0,1.0,,,,,,,,,,,,
12764858,home,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10530,M,badiashile,904827,EUR,985564800,D,5,5,False,169.0,159.0,7.0,3.0,0.0,92.0,94.0,75.0,12.0,,,,90.0,175.0,7.2,12.0,0.0682387,1,,,67.0,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,0.5309,2.0,,,2.0,,,,,,,,,,,,
12764858,home,Chelsea,Renato Veiga,renato-veiga,R. Veiga,D,12,190,11674,M,renatoveiga95,1087359,EUR,1059436800,D,40,40,False,69.0,61.0,3.0,3.0,1.0,30.0,30.0,40.0,4.0,,,,90.0,93.0,9.3,13.0,0.326846,2,,,31.0,,1.0,1.0,4.0,1.0,,2.0,1.0,,1.0,2.0,,2.0,,0.0744,4.0,1.0,1.0,3.0,,,1.0,2.0,1.0,1.0,0.1137,,,,,
12764858,home,Chelsea,Cesare Casadei,cesare-casadei,C. Casadei,M,22,192,6525,M,cesarecasadei,1016788,EUR,1042156800,M,31,31,False,91.0,88.0,1.0,,0.0,40.0,41.0,50.0,5.0,,,,90.0,100.0,6.7,6.0,0.168889,1,,,48.0,,,4.0,1.0,,1.0,1.0,,,1.0,,,3.0,2.0,0.0239,1.0,,,,,,,,,,,1.0,,,,
12764858,home,Chelsea,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10585,M,kdh_8,861970,EUR,905040000,M,22,22,False,67.0,62.0,3.0,3.0,0.0,27.0,29.0,38.0,1.0,,,,90.0,78.0,8.0,5.0,0.0970279,4,,,35.0,,,2.0,6.0,1.0,,3.0,,,1.0,,,1.0,1.0,0.2924,1.0,2.0,1.0,,,,,3.0,2.0,1.0,0.1919,1.0,1.0,,,
12764858,home,Chelsea,Pedro Neto,pedro-neto,P. Neto,M,7,172,40111,M,pedroneto_30,879349,EUR,952560000,M,7,7,False,33.0,32.0,,,0.0,10.0,10.0,31.0,5.0,,,,80.0,55.0,8.0,12.0,0.680812,4,,,24.0,,,4.0,3.0,,1.0,5.0,1.0,,1.0,,,1.0,,0.1472,5.0,,,1.0,,,8.0,2.0,1.0,1.0,0.3491,1.0,2.0,2.0,,
12764858,home,Chelsea,João Félix,joao-felix,J. Félix,F,79,181,126099,M,JFélix,851671,EUR,942192000,M,14,14,False,44.0,39.0,,,0.0,12.0,12.0,36.0,2.0,,,,90.0,69.0,6.8,16.0,0.238549,2,,,28.0,,,7.0,6.0,,,8.0,,1.0,,,,1.0,1.0,0.2271,2.0,1.0,,2.0,,,4.0,2.0,1.0,,0.1917,3.0,1.0,1.0,,
12764858,home,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54249,M,MMudryk10,958966,EUR,978652800,M,10,10,False,30.0,23.0,2.0,2.0,1.0,5.0,6.0,26.0,6.0,,,,90.0,50.0,7.1,16.0,0.287126,1,,,19.0,2.0,,9.0,3.0,2.0,2.0,4.0,,,1.0,,,,,0.0321,2.0,1.0,1.0,3.0,,,2.0,1.0,,,,1.0,,1.0,,
