match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_goalAssist,stat_aerialLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,stat_totalContest,stat_goals,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,player_sofascoreId,stat_accurateCross,stat_shotOffTarget,captain,stat_bigChanceMissed,stat_errorLeadToAShot,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_totalOffside,stat_hitWoodwork
10411403,home,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191.0,324,M,43970,EUR,667872000,G,1,1,False,33.0,25.0,16.0,8.0,20.0,21.0,5.0,12.0,1.0,13.0,2.0,2.0,1.0,90.0,44.0,7.6,8.0,0.0,0.0,0.00167494,0,0.5441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411403,home,Udinese,Rodrigo Becão,rodrigo-becao,R. Becão,D,50,191.0,1878,M,880207,EUR,822009600,D,50,50,False,38.0,31.0,7.0,2.0,18.0,20.0,13.0,19.0,1.0,4.0,,,,84.0,58.0,6.8,12.0,0.0,0.0,0.0757889,0,,,,1.0,4.0,4.0,8.0,1.0,3.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
10411403,home,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192.0,2511,M,886930,EUR,918172800,D,29,29,False,53.0,43.0,9.0,5.0,39.0,40.0,4.0,13.0,3.0,2.0,,,,90.0,63.0,7.8,10.0,0.1088,0.2922,0.119715,1,,,,,5.0,3.0,7.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10411403,home,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184.0,3369,M,913401,EUR,961804800,D,18,18,False,35.0,30.0,5.0,3.0,23.0,25.0,7.0,10.0,1.0,3.0,,,,90.0,47.0,8.0,7.0,0.0663,0.5173,0.00128202,1,,,,,1.0,4.0,2.0,,,,1.0,1.0,1.0,,2.0,,1.0,3.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,
10411403,home,Udinese,Kingsley Ehizibue,kingsley-ehizibue,K. Ehizibue,M,19,189.0,682,M,609206,EUR,801360000,M,19,19,False,29.0,24.0,,,12.0,13.0,12.0,18.0,2.0,2.0,,,,84.0,55.0,7.1,12.0,0.0862,0.1677,0.117079,3,,,,2.0,,8.0,7.0,2.0,4.0,3.0,1.0,,2.0,,2.0,,2.0,,,,4.0,,1.0,3.0,1.0,,,,,,,,,,,,
10411403,home,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183.0,4807,M,980624,EUR,1014508800,M,24,24,False,38.0,38.0,5.0,5.0,21.0,21.0,21.0,21.0,,3.0,,,,65.0,53.0,8.9,3.0,0.0647,0.4398,0.33432,1,,,,4.0,1.0,6.0,6.0,2.0,5.0,2.0,1.0,,2.0,1.0,,1.0,1.0,,,4.0,1.0,1.0,1.0,,,lakisamar10,4.0,,,,,,,,,,
10411403,home,Udinese,Walace,walace,Walace,M,5,188.0,1455,M,553686,EUR,796953600,M,11,11,False,51.0,42.0,9.0,5.0,28.0,30.0,14.0,21.0,2.0,8.0,,,,90.0,61.0,6.7,10.0,0.0,0.0,0.0138494,0,,,,,,5.0,4.0,3.0,2.0,,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
10411403,home,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180.0,807,M,575852,EUR,891043200,M,4,4,False,18.0,15.0,1.0,1.0,5.0,5.0,12.0,15.0,,2.0,,,,90.0,28.0,7.3,4.0,0.247,0.0363,0.171703,2,,,,2.0,,2.0,1.0,,,,,1.0,,1.0,1.0,,1.0,,,3.0,,,1.0,,1.0,,2.0,,,,,,,,,,
10411403,home,Udinese,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186.0,5941,M,983572,EUR,1038441600,M,13,13,False,28.0,24.0,3.0,2.0,10.0,11.0,14.0,17.0,,5.0,,,,90.0,48.0,7.1,6.0,0.1823,0.0,0.0197905,2,,,,,,4.0,5.0,,3.0,2.0,,2.0,1.0,,1.0,,1.0,,2.0,,2.0,,,,,udogiethree,,1.0,,,,,,,,,
10411403,home,Udinese,Roberto Pereyra,roberto-pereyra,R. Pereyra,M,37,184.0,1199,M,122701,EUR,663206400,F,37,37,False,23.0,21.0,2.0,2.0,5.0,5.0,16.0,19.0,1.0,1.0,,,,85.0,41.0,6.4,14.0,0.0,0.0,0.0304753,0,,,,1.0,,6.0,1.0,,1.0,,5.0,,1.0,,,,,,,3.0,3.0,,3.0,,,,,,True,,,,,,,,
