match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_jerseyNumber,stat_goalAssist,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_outfielderBlock,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoals,stat_aerialLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_lastName,player_sofascoreId,stat_challengeLost,stat_dispossessed,stat_goals,stat_shotOffTarget,stat_totalOffside,stat_accurateCross,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_bigChanceMissed,stat_bigChanceCreated
11388439,home,SC Heerenveen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,188,97,M,242313,EUR,771465600,G,13,13,False,36.0,20.0,25.0,10.0,15.0,21.0,5.0,15.0,1.0,7.0,1.0,3.0,90.0,46.0,6.2,16.0,0.003101,0,-1.1614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388439,home,SC Heerenveen,Oliver Braude,braude-oliver,O. Braude,D,174,214,M,1150061,EUR,1077321600,D,45,45,False,22.0,13.0,6.0,2.0,8.0,11.0,5.0,12.0,1.0,2.0,,,90.0,47.0,7.1,13.0,0.0146919,0,,Oliver Braude,45,1.0,1.0,3.0,1.0,8.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11388439,home,SC Heerenveen,Sven van Beek,sven-van-beek,S. v. Beek,D,188,75,M,309302,EUR,775353600,D,4,4,False,43.0,39.0,8.0,6.0,25.0,27.0,14.0,16.0,2.0,1.0,,,90.0,62.0,7.0,5.0,0.0107078,0,,,22,,,5.0,1.0,9.0,,,8.0,3.0,1.0,1.0,1.0,,True,1.0,,,,,,,,,,,,,,,,,,,,
11388439,home,SC Heerenveen,Paweł Bochniewicz,pawel-bochniewicz,P. Bochniewicz,D,194,794,M,286097,EUR,822960000,D,5,5,False,56.0,45.0,10.0,4.0,30.0,37.0,15.0,19.0,1.0,6.0,,,90.0,66.0,6.3,13.0,0.0133509,1,,,4,,,3.0,1.0,4.0,,,3.0,1.0,,,1.0,,,,1.0,1.0,2.0,0.0278,,,,,,,,,,,,,,,,
11388439,home,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,168,173,M,794998,EUR,894067200,D,7,7,False,41.0,28.0,12.0,3.0,16.0,21.0,12.0,22.0,,5.0,,,90.0,67.0,6.5,18.0,0.0196759,1,,,27,,2.0,2.0,3.0,6.0,2.0,1.0,2.0,3.0,,,,1.0,,,,,1.0,0.0129,2.0,1.0,0.0749,,,,,,,,,,,,,
11388439,home,SC Heerenveen,Thom Haye,thom-haye,T. Haye,M,187,10984,M,149666,EUR,792288000,M,33,33,False,30.0,26.0,6.0,6.0,12.0,12.0,14.0,21.0,1.0,3.0,,,84.0,42.0,6.9,10.0,0.0506415,1,,,33,,3.0,1.0,2.0,3.0,,,1.0,2.0,,,,,,,,,2.0,0.7884,,1.0,0.9092,,thomhaye,1.0,1.0,1.0,,,,,,,,
11388439,home,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,185,159,M,850851,EUR,874195200,M,19,19,False,25.0,22.0,3.0,3.0,9.0,10.0,13.0,16.0,1.0,3.0,,,90.0,33.0,6.8,5.0,0.013363,0,,,10,,1.0,2.0,3.0,4.0,,,,2.0,2.0,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
11388439,home,SC Heerenveen,Loizos Loizou,loizos-loizou,L. Loizou,M,168,803,M,984062,EUR,1058486400,M,10,10,False,6.0,3.0,,,1.0,3.0,2.0,3.0,,2.0,,,45.0,13.0,6.2,6.0,0.00328635,0,,,75,,,,3.0,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
11388439,home,SC Heerenveen,Espen Van Ee,van-ee-espen,E. v. Ee,M,179,71,M,1126965,EUR,1057363200,M,40,40,False,16.0,12.0,,,6.0,6.0,6.0,11.0,2.0,1.0,,,77.0,25.0,6.3,7.0,0.0217472,1,,,22,,1.0,2.0,9.0,3.0,,,,1.0,,,3.0,1.0,,1.0,1.0,,,0.0202,2.0,,,,,2.0,2.0,,,,,,,,,
11388439,home,SC Heerenveen,Osame Sahraoui,osame-sahraoui,O. Sahraoui,M,170,7357,M,965357,EUR,992217600,M,20,20,False,15.0,12.0,,,8.0,8.0,4.0,9.0,1.0,4.0,,,77.0,41.0,8.0,11.0,0.0119523,2,,,11,,2.0,,5.0,11.0,9.0,6.0,1.0,2.0,2.0,3.0,,,,,,,2.0,0.0801,,2.0,0.3855,,osamesahraoui,1.0,1.0,1.0,,,,,,,,
11388439,home,SC Heerenveen,Ion Nicolaescu,ion-nicolaescu,I. Nicolaescu,F,184,981,M,891210,EUR,905126400,F,18,18,False,10.0,9.0,1.0,1.0,7.0,7.0,2.0,4.0,,3.0,,,45.0,20.0,7.0,5.0,0.00109805,1,,Ion,98,,1.0,3.0,5.0,3.0,,,1.0,,,,2.0,,,,,,1.0,0.5472,1.0,1.0,0.9537,Nicolaescu,,,2.0,1.0,,,,,,,,
11388439,home,SC Heerenveen,Patrik Wålemark,patrik-walemark,P. Wålemark,M,184,585,M,1014588,EUR,1003017600,F,24,24,True,12.0,5.0,1.0,,3.0,5.0,2.0,10.0,1.0,2.0,,,45.0,21.0,6.6,11.0,0.0126684,0,,,10,,3.0,1.0,4.0,3.0,1.0,,1.0,2.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11388439,home,SC Heerenveen,Pelle van Amersfoort,pelle-van-amersfoort,P. v. Amersfoort,F,193,129,M,318585,EUR,828316800,M,11,11,True,15.0,7.0,,,1.0,1.0,6.0,14.0,,1.0,,,45.0,27.0,6.7,14.0,0.109956,1,,,9,,,7.0,7.0,8.0,,,1.0,1.0,,,,2.0,,,1.0,,2.0,0.0605,5.0,,,,,,2.0,,,,,,,,,
11388439,home,SC Heerenveen,Charlie Webster,charlie-webster,C. Webster,M,175,333,M,1142270,EUR,1075507200,M,14,14,True,5.0,4.0,1.0,,2.0,2.0,2.0,3.0,,3.0,,,13.0,12.0,6.8,3.0,0.00192819,1,,,8,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,1.0,0.066,1.0,,,,,,,,1.0,,,,,,,
11388439,home,SC Heerenveen,Ché Nunnely,che-nunnely,C. Nunnely,M,170,190,M,825841,EUR,918086400,F,17,17,True,1.0,1.0,,,1.0,1.0,,,,,,,13.0,2.0,6.3,,5.813e-05,0,,Ché,11,,,,5.0,,,,,,,,1.0,,,,,,,,3.0,,,Nunnely,,1.0,,,,2.0,,,,,,
11388439,home,SC Heerenveen,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,185,91,M,961686,EUR,1012608000,D,6,6,True,7.0,6.0,1.0,,4.0,4.0,3.0,4.0,,1.0,,,15.0,9.0,6.6,1.0,0.0699753,0,,,6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11388439,home,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,203,438,M,339339,EUR,765676800,G,44,44,True,,,,,,,,,,,,,,,,,,0,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
