match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_wonTackle,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_goalAssist,player_sofascoreId,stat_punches,stat_totalOffside
11067496,home,Goiás,Alesson,,,alesson,Alesson,F,77,173,437,M,871015,EUR,919123200,F,27,27,True,,5.0,4.0,,1.0,1.0,7.0,,,,,2.0,,,,18.0,14.0,6.7,3.0,0.0140948,,3,,,4.0,3.0,,,,3.0,1.0,,,,,0.1364,,,,,,1.0,,,,,,,,,,
11067496,home,Goiás,Marcelo Rangel,,,marcelo-rangel,M. Rangel,G,88,186,371,M,870902,EUR,579830400,G,88,88,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067496,home,Goiás,Sidimar,,,sidimar,Sidimar,D,4,185,39,M,312072,EUR,710640000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067496,home,Goiás,Sander,,,sander,Sander,D,6,177,84,M,795014,EUR,654912000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067496,home,Goiás,Higor Meritão,,,higor-meritao,H. Meritão,M,22,186,200,M,973845,EUR,772329600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067496,home,Goiás,Luís Oyama,,,luis-oyama,Luís Oyama,M,6,171,231,M,922570,EUR,854582400,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067496,home,Goiás,Apodi,,,apodi,Apodi,M,,176,138,M,33119,EUR,534816000,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067496,home,Goiás,Diego Gonçalves,,,diego-goncalves,Diego Gonçalves,F,11,181,185,M,344077,EUR,774835200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067496,away,Vasco da Gama,Léo Jardim,,,leo-jardim,L. Jardim,G,1,188,5904,M,595598,EUR,795657600,G,1,1,False,,25.0,15.0,16.0,11.0,12.0,13.0,,,,,4.0,1.0,3.0,6.0,90.0,34.0,7.5,10.0,0.00228161,,0,0.544,6.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,leocjardim,1.0,
11067496,away,Vasco da Gama,Robson Bambu,,,robson-bambu,R. Bambu,D,3,184,359,M,923186,EUR,879292800,D,30,30,False,,31.0,23.0,7.0,9.0,10.0,23.0,3.0,8.0,6.0,1.0,7.0,,,,90.0,73.0,6.7,19.0,0.00867384,,0,,2.0,14.0,2.0,2.0,2.0,,,9.0,1.0,2.0,2.0,1.0,,2.0,1.0,,2.0,,,2.0,,,,,,,,,
11067496,away,Vasco da Gama,Maicon,,,maicon,Maicon,D,3,191,836,M,44691,EUR,590198400,D,4,4,False,,65.0,59.0,10.0,41.0,43.0,24.0,2.0,1.0,5.0,,4.0,,,,78.0,86.0,8.0,8.0,0.00793979,1.0,1,,5.0,18.0,2.0,1.0,,,,8.0,,,3.0,,0.0134,2.0,,,3.0,,,,1.0,1.0,,,,1.0,,,
11067496,away,Vasco da Gama,Gary Medel,,,gary-medel,G. Medel,D,17,171,1841,M,22975,EUR,554947200,D,17,17,False,True,65.0,62.0,4.0,48.0,48.0,17.0,,3.0,3.0,2.0,1.0,,,,90.0,76.0,6.9,4.0,0.00916183,,0,,2.0,14.0,,1.0,,,,3.0,2.0,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,
11067496,away,Vasco da Gama,Léo,,,leo,Léo,D,3,183,707,M,360940,EUR,826070400,D,3,3,False,,16.0,10.0,7.0,8.0,10.0,6.0,,3.0,3.0,1.0,6.0,,,,45.0,27.0,6.6,8.0,0.00090916,,0,,1.0,2.0,,,,,,2.0,1.0,1.0,2.0,2.0,,,1.0,,2.0,,,,,,,,,,,,
11067496,away,Vasco da Gama,Zé Gabriel,,,ze-gabriel,Zé Gabriel,M,35,184,375,M,988852,EUR,916876800,M,23,23,False,,64.0,59.0,5.0,33.0,35.0,30.0,2.0,2.0,3.0,,5.0,,,,90.0,72.0,6.7,8.0,0.0123216,,0,,3.0,26.0,1.0,,,,,3.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,
11067496,away,Vasco da Gama,Serginho,,,serginho,Serginho,M,70,180,332,M,849301,EUR,797126400,M,70,70,False,,18.0,15.0,1.0,7.0,8.0,11.0,1.0,2.0,3.0,,5.0,,,,45.0,24.0,6.6,6.0,0.00800776,,0,,,8.0,1.0,,2.0,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,
11067496,away,Vasco da Gama,Jair,,,jair,Jair,M,8,178,1707,M,268419,EUR,777859200,M,8,8,False,,41.0,39.0,3.0,20.0,21.0,21.0,1.0,3.0,3.0,,3.0,,,,66.0,49.0,6.8,4.0,0.110363,1.0,0,,2.0,20.0,1.0,,,,,1.0,,2.0,2.0,3.0,,,,,,,1.0,,,,,,,,,,
11067496,away,Vasco da Gama,Alex Teixeira,,,alex-teixeira,A. Teixeira,F,90,173,1081,M,39649,EUR,631584000,M,7,7,False,,18.0,16.0,,5.0,6.0,14.0,,4.0,2.0,,3.0,,,,66.0,28.0,6.7,8.0,0.0665295,1.0,0,,,12.0,2.0,2.0,3.0,2.0,,,,3.0,,,,,,,,,1.0,1.0,,,,,,,,,
11067496,away,Vasco da Gama,Lucas Piton,,,lucas-piton,L. Piton,D,6,176,3645,M,982174,EUR,971049600,M,6,6,False,,21.0,17.0,4.0,10.0,13.0,11.0,1.0,3.0,2.0,,6.0,,,,90.0,37.0,7.0,7.0,0.0846073,1.0,0,,2.0,8.0,3.0,3.0,,,,4.0,1.0,,,,,1.0,,,2.0,,1.0,,,,,,,,,,
11067496,away,Vasco da Gama,Pablo Vegetti,,,pablo-vegetti,P. Vegetti,F,99,187,16902,M,583974,EUR,592876800,F,99,99,False,,10.0,6.0,,1.0,1.0,11.0,2.0,5.0,6.0,,2.0,,,,90.0,29.0,7.4,9.0,0.00529806,,4,,,5.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,0.8894,,1.0,2.0,,1.0568,,,1.0,,,,1.0,,pablovegetti,,1.0
11067496,away,Vasco da Gama,Bruno Praxedes,,,bruno-praxedes,B. Praxedes,M,25,186,445,M,1018093,EUR,1013126400,M,21,21,True,,16.0,10.0,,3.0,3.0,13.0,,3.0,4.0,,3.0,,,,45.0,25.0,7.0,7.0,0.00698029,,0,,,7.0,,2.0,,,,1.0,4.0,,,,,,4.0,,1.0,,,1.0,,,,,,,,,
11067496,away,Vasco da Gama,Gabriel Pec,,,gabriel-pec,G. Pec,F,11,172,4603,M,995072,EUR,981849600,F,11,11,True,,13.0,11.0,1.0,4.0,4.0,9.0,,6.0,7.0,1.0,4.0,,,,45.0,27.0,6.8,6.0,0.0485331,,0,,1.0,7.0,,2.0,3.0,3.0,,,1.0,1.0,3.0,,,,1.0,,,,,3.0,,,,,,,GabrielPec,,
11067496,away,Vasco da Gama,Cauan Barros,,,barros-cauan,C. Barros,M,88,183,2254,M,1444694,EUR,1083801600,M,88,88,True,,8.0,8.0,,4.0,4.0,4.0,,3.0,1.0,,1.0,,,,24.0,12.0,6.4,,0.002164,,0,,,4.0,,1.0,,,,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,,
11067496,away,Vasco da Gama,Dimitri Payet,,,dimitri-payet,D. Payet,M,,175,8203,M,14216,EUR,543974400,M,10,10,True,,13.0,9.0,3.0,3.0,6.0,10.0,,1.0,2.0,,7.0,,,,24.0,21.0,6.5,8.0,0.0266538,,0,,1.0,6.0,3.0,,,,,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,payet27,,
11067496,away,Vasco da Gama,Zé Vitor,Zé Vitor,,ze-vitor,Zé Vitor,D,14,192,88,M,1174625,EUR,1023667200,D,44,44,True,,3.0,3.0,,3.0,3.0,,,1.0,,,,,,,12.0,5.0,6.6,,5.508e-05,,0,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,
11067496,away,Vasco da Gama,Ivan Quaresma,,,ivan-quaresma,Ivan,G,12,195,673,M,795029,EUR,855273600,G,97,97,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067496,away,Vasco da Gama,Jefferson,,,jefferson,Jefferson,D,,176,106,M,870891,EUR,852249600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067496,away,Vasco da Gama,Puma Rodríguez,,,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,877591,EUR,858297600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067496,away,Vasco da Gama,Paulo Henrique,,,paulo-henrique,P. Henrique,D,96,175,6662,M,1021721,EUR,838252800,D,96,96,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067496,away,Vasco da Gama,Luca Orellano,,,luca-orellano,L. Orellano,M,11,170,1144,M,965764,EUR,953683200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067496,away,Vasco da Gama,Mateus Carvalho,Matheus Carvalho,,mateus-carvalho,M. Carvalho,M,85,180,1394,M,1391962,EUR,1016409600,M,85,85,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067496,away,Vasco da Gama,Sebastián Ferreira,,,sebastian-ferreira,S. Ferreira,F,11,181,444,M,822783,EUR,887328000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
