match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialWon,stat_totalClearance,stat_fouls,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_dispossessed,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,player_firstName,player_lastName,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_shotOffTarget,stat_outfielderBlock
11352372,home,Bournemouth,Neto,neto,Neto,G,22,190,5148,M,Neto_Murara,84844,EUR,616809600,G,1,1,False,True,27.0,21.0,9.0,3.0,19.0,19.0,2.0,8.0,12.0,3.0,3.0,5.0,90.0,43.0,7.5,7.0,0.0007565,0,0.3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352372,home,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,False,,24.0,15.0,6.0,,9.0,11.0,7.0,15.0,3.0,,,,90.0,45.0,6.6,10.0,0.0315345,0,,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11352372,home,Bournemouth,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,IlliaZabarnyi,1023567,EUR,1030838400,D,27,27,False,,41.0,31.0,11.0,5.0,23.0,26.0,8.0,15.0,,,,,90.0,48.0,6.7,10.0,0.00459224,0,,,,4.0,6.0,7.0,1.0,,2.0,2.0,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
11352372,home,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,25,25,False,,46.0,30.0,16.0,4.0,20.0,21.0,10.0,25.0,7.0,,,,90.0,59.0,6.2,18.0,0.00783371,0,,,,2.0,5.0,3.0,1.0,1.0,2.0,,,,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
11352372,home,Bournemouth,Lloyd Kelly,lloyd-kelly,L. Kelly,D,6,191,3053,M,,865167,EUR,907632000,D,5,5,False,,33.0,19.0,9.0,,12.0,14.0,7.0,20.0,5.0,,,,83.0,59.0,6.5,22.0,0.00812037,0,,1.0,,1.0,2.0,1.0,,1.0,,,,1.0,3.0,1.0,,,3.0,,,,,,,,,,,,,,,,,
11352372,home,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,M,4,4,False,,39.0,31.0,2.0,,15.0,17.0,18.0,30.0,7.0,,,,90.0,59.0,7.1,17.0,0.312485,0,,8.0,2.0,,4.0,6.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,,,2.0,1.0,3.0,,,,,,,,,,,,,,,
11352372,home,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,,322391,EUR,793411200,M,10,10,False,,17.0,11.0,2.0,1.0,4.0,4.0,7.0,15.0,2.0,,,,56.0,32.0,6.5,12.0,0.00550074,1,,2.0,,2.0,6.0,4.0,,1.0,1.0,1.0,1.0,,1.0,,4.0,2.0,,2.0,,1.0,0.0426,,,,,,,,,,,,,
11352372,home,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,M,24,24,False,,7.0,5.0,1.0,,1.0,2.0,4.0,6.0,3.0,,,,45.0,21.0,6.2,7.0,0.013567,1,,1.0,,,5.0,2.0,1.0,1.0,,,2.0,,1.0,,4.0,,,,1.0,1.0,0.0234,1.0,,,,,,,,,,,,
11352372,home,Bournemouth,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6976,M,justinkluivert,851596,EUR,925862400,M,19,19,False,,8.0,5.0,,,,,5.0,9.0,2.0,,,,56.0,23.0,6.7,11.0,0.0172377,3,,1.0,,,8.0,2.0,,,1.0,,1.0,,,5.0,2.0,,4.0,1.0,,2.0,0.9995,,1.0,1.0,0.9385,,,,,,,,,
11352372,home,Bournemouth,Luis Sinisterra,luis-sinisterra,L. Sinisterra,F,17,176,6576,M,Sinisterra29,836070,EUR,929577600,M,17,17,False,,28.0,21.0,1.0,1.0,3.0,4.0,19.0,25.0,5.0,,,,71.0,52.0,7.8,13.0,0.137703,3,,1.0,1.0,2.0,9.0,9.0,,1.0,2.0,2.0,2.0,2.0,,3.0,5.0,3.0,1.0,2.0,2.0,2.0,0.3279,,1.0,,,1.0,1.0,,,,,,,
11352372,home,Bournemouth,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11267,M,Dom_Solanke,361420,EUR,874195200,F,9,9,False,,11.0,7.0,,,2.0,3.0,5.0,8.0,2.0,,,,90.0,25.0,6.5,12.0,0.0223281,0,,,,4.0,8.0,4.0,,,,,,2.0,1.0,,3.0,2.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
11352372,home,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,M,16,16,True,,14.0,11.0,1.0,1.0,1.0,1.0,10.0,18.0,2.0,,,,45.0,33.0,6.3,16.0,0.0226307,1,,5.0,,2.0,10.0,3.0,,,,,2.0,,,1.0,6.0,1.0,1.0,2.0,,1.0,0.0956,,,,,,,,,,,,,
11352372,home,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178,2382,M,,1104986,EUR,1061424000,M,14,14,True,,11.0,6.0,1.0,1.0,1.0,2.0,5.0,9.0,4.0,,,,34.0,19.0,6.5,7.0,0.00788934,0,,,,,4.0,3.0,,2.0,1.0,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,Alex Scott,,,,,,
11352372,home,Bournemouth,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,,548660,EUR,834451200,M,29,29,True,,11.0,9.0,,,1.0,1.0,8.0,10.0,2.0,,,,28.0,12.0,6.2,2.0,0.0151641,0,,,,2.0,4.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
