match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_wasFouled,stat_totalCross,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_penaltyWon,player_sofascoreId,stat_penaltyFaced,stat_accurateCross,stat_penaltyConceded
11453097,home,Al Raed,André Moreira,André,Moreira,andre-moreira,A. Moreira,G,195.0,72,M,576272,EUR,817862400,G,1,1,False,28.0,13.0,24.0,9.0,0.0,9.0,14.0,4.0,14.0,8.0,1.0,1.0,1.0,90.0,35.0,7.0,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453097,home,Al Raed,Mubarak Al-Rajeh,Mubarak Abdul Rahman Al Rajeh,,mubarak-al-rajeh,M. Al-Rajeh,D,,39,M,1429814,EUR,1059696000,D,94,94,False,39.0,32.0,3.0,,0.0,25.0,31.0,7.0,8.0,9.0,,,,90.0,57.0,7.3,10.0,0,94,2.0,2.0,5.0,6.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11453097,home,Al Raed,Oumar Gonzalez,,,oumar-gonzalez,O. Gonzalez,D,186.0,312,M,842744,EUR,888364800,D,21,21,False,35.0,32.0,5.0,4.0,0.0,23.0,25.0,9.0,10.0,2.0,,,,90.0,52.0,7.4,3.0,0,21,2.0,2.0,5.0,4.0,,,,8.0,1.0,3.0,1.0,1.0,,3.0,2.0,,,,,,,,,,,,,,,
11453097,home,Al Raed,Mamadou Loum,,,mamadou-loum,M. Loum,M,193.0,526,M,796059,EUR,851904000,D,5,5,False,52.0,45.0,8.0,4.0,0.0,38.0,39.0,7.0,13.0,4.0,,,,90.0,68.0,7.2,10.0,0,21,,2.0,3.0,6.0,1.0,2.0,2.0,6.0,1.0,,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,
11453097,home,Al Raed,Hamad Al-Jayzani,,,hamad-al-jayzani,H. Al-Jayzani,D,176.0,11,M,802975,EUR,731203200,M,28,28,False,31.0,27.0,4.0,2.0,0.0,13.0,15.0,14.0,18.0,7.0,,,,84.0,44.0,6.7,7.0,0,28,,1.0,2.0,2.0,,1.0,,2.0,,1.0,1.0,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,
11453097,home,Al Raed,Mathias Normann,,,mathias-normann,M. Normann,M,179.0,189,M,565686,EUR,833241600,M,8,8,False,44.0,42.0,5.0,4.0,0.0,32.0,32.0,10.0,12.0,3.0,,,,90.0,53.0,6.8,4.0,1,12,,,2.0,1.0,,,,1.0,,1.0,1.0,,1.0,2.0,,,,,1.0,,,,,,,,,,,
11453097,home,Al Raed,Khalid Alsubaie,,,khalid-alsubaie,K. Alsubaie,M,176.0,8,M,893373,EUR,940896000,M,24,24,False,35.0,29.0,7.0,3.0,0.0,18.0,19.0,11.0,16.0,2.0,,,,90.0,52.0,6.6,10.0,1,27,,,4.0,4.0,,1.0,,1.0,,1.0,3.0,1.0,3.0,1.0,1.0,,,,1.0,2.0,,,,,,,,,,
11453097,home,Al Raed,Abdullah Al Yousif,,,abdullah-al-yousif,A. A. Yousif,D,175.0,9,M,892897,EUR,878083200,M,43,43,False,20.0,17.0,1.0,1.0,0.0,8.0,9.0,9.0,12.0,2.0,,,,90.0,34.0,6.8,5.0,0,13,2.0,,5.0,,,,,3.0,,2.0,,,1.0,,,1.0,,1.0,,3.0,,,,,,,,,,
11453097,home,Al Raed,Amir Saâyoud,,,amir-saayoud,A. Saâyoud,F,170.0,2347,M,309154,EUR,654652800,F,7,7,False,33.0,29.0,4.0,3.0,0.0,8.0,8.0,21.0,29.0,3.0,,,,70.0,49.0,7.8,13.0,1,11,,,2.0,4.0,1.0,2.0,1.0,,,,1.0,1.0,2.0,,2.0,4.0,1.0,2.0,,,1.0,1.0,,,,,,,,
11453097,home,Al Raed,Mohamed Fouzair,,,mohamed-fouzair,M. Fouzair,M,168.0,271,M,893191,EUR,693532800,F,10,10,False,30.0,24.0,3.0,,0.0,7.0,11.0,17.0,20.0,7.0,,,,90.0,53.0,7.4,14.0,3,,,1.0,9.0,6.0,2.0,4.0,2.0,1.0,,1.0,2.0,2.0,2.0,4.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,True,,,,,,,
11453097,home,Al Raed,Karim El Berkaoui,,,el-berkaoui-karim,K. El Berkaoui,F,175.0,2625,M,919719,EUR,818812800,F,11,11,False,19.0,12.0,1.0,,1.0,4.0,6.0,8.0,13.0,3.0,,,,87.0,36.0,7.9,11.0,2,33,4.0,4.0,7.0,7.0,,3.0,2.0,4.0,1.0,,,,3.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,
11453097,home,Al Raed,Júlio Tavares,,,julio-tavares,J. Tavares,F,187.0,109,M,218652,EUR,595900800,F,17,17,True,10.0,4.0,,,0.0,1.0,3.0,3.0,7.0,1.0,,,,20.0,17.0,6.7,10.0,0,11,,5.0,1.0,7.0,,1.0,,1.0,,,1.0,,3.0,,1.0,,,,,,,,,,,,,,,
11453097,home,Al Raed,Bander Whaeshi,Bander Whaeshi,,bander-whaeshi,B. Whaeshi,D,,6,M,1522210,EUR,1018915200,D,2,2,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,13.0,7.0,6.6,,0,66,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11453097,home,Al Raed,Naif Hazzazi,,,naif-hazzazi,N. Hazzazi,M,176.0,9,M,818734,EUR,717811200,M,18,18,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,10.0,3.0,6.5,,0,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453097,home,Al Raed,Ahmad Al Harbi,,,ahmad-al-harbi,A. A. Harbi,G,183.0,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,,,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453097,home,Al Raed,Abdullah Al-Fahad,,,al-fahad-abdullah,A. Al-Fahad,D,177.0,20,M,817947,EUR,771638400,D,19,19,True,,,,,,,,,,,,,,,,,,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453097,home,Al Raed,Firas Al-Ghamdi,,,firas-al-ghamdi,F. Al-Ghamdi,M,168.0,31,M,963214,EUR,944179200,F,49,49,True,,,,,,,,,,,,,,,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453097,home,Al Raed,Abdullah Yahya Majrashi,,,abdullah-magrshi,A. Majrashi,M,174.0,3,M,894384,EUR,872380800,D,6,6,True,,,,,,,,,,,,,,,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453097,home,Al Raed,Rakan Al-Dosari,Rakan Aldosari,,rakan-al-dosari,R. Aldosari,F,172.0,8,M,1194407,EUR,1012089600,F,20,20,True,,,,,,,,,,,,,,,,,,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453097,away,Al Wehda,Munir El Kajoui,,,munir-mohamedi,M. El Kajoui,G,190.0,3804,M,141967,EUR,610761600,G,1,1,False,21.0,18.0,6.0,3.0,0.0,18.0,18.0,,3.0,6.0,,,1.0,90.0,25.0,6.5,3.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Munir,1.0,,
11453097,away,Al Wehda,Saeed Almuwallad,,,saeed-al-muwallad,S. Almuwallad,D,184.0,20,M,872205,EUR,668476800,D,2,2,False,52.0,46.0,8.0,7.0,0.0,24.0,26.0,25.0,33.0,7.0,,,,90.0,81.0,7.2,16.0,0,2,1.0,1.0,2.0,4.0,,4.0,3.0,3.0,,,,,,,,7.0,,1.0,,,,,,,,,,,3.0,
11453097,away,Al Wehda,Jawad El Yamiq,,,jawad-el-yamiq,J. E. Yamiq,D,190.0,4432,M,877103,EUR,699321600,D,5,5,False,79.0,66.0,18.0,10.0,0.0,41.0,43.0,25.0,36.0,3.0,,,,90.0,87.0,7.0,13.0,1,18,2.0,3.0,2.0,5.0,,,,,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,
11453097,away,Al Wehda,Óscar Duarte,,,oscar-duarte,Ó. Duarte,D,184.0,231,M,156401,EUR,612835200,D,6,6,False,33.0,30.0,3.0,3.0,0.0,23.0,24.0,7.0,9.0,1.0,,,,45.0,38.0,6.7,4.0,1,6,1.0,1.0,2.0,3.0,,1.0,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,
11453097,away,Al Wehda,Islam Ahmed Hawsawi,Hawsawi Islam Ahmed,,islam-ahmed-hawsawi,I. A. Hawsawi,D,170.0,30,M,1106232,EUR,1009411200,D,27,27,False,9.0,6.0,,,0.0,3.0,5.0,3.0,6.0,2.0,,,,27.0,19.0,4.8,8.0,0,27,1.0,,2.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,
11453097,away,Al Wehda,Abdulaziz Noor,Abdulaziz Noor,,abdulaziz-noor,A. Noor,M,173.0,80,M,1085115,EUR,916617600,M,24,24,False,5.0,3.0,,,0.0,2.0,2.0,1.0,6.0,,,,,36.0,14.0,6.9,6.0,0,24,1.0,1.0,3.0,5.0,,3.0,2.0,,,,1.0,1.0,,,1.0,3.0,,,,1.0,,,,,,,,,,
