match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_totalContest,stat_blockedScoringAttempt,stat_errorLeadToAGoal,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_wonContest,stat_hitWoodwork,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_goals,stat_errorLeadToAShot,stat_goalAssist
10388354,home,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,16.0,16.0,3.0,3.0,13.0,13.0,3.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,90.0,23.0,6.1,0.0,0.0,0.00281033,0,-0.7033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388354,home,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,False,95.0,82.0,10.0,3.0,53.0,55.0,30.0,44.0,6.0,6.0,1.0,9.0,1.0,,,90.0,110.0,6.6,0.0,0.0,0.0632863,0,,4.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,17.0,1.0,,,,,,,,,,,,,,,,,,,,
10388354,home,1. FSV Mainz 05,Alexander Hack,alexander-hack,A. Hack,D,42,186,103,M,142208,EUR,747446400,D,42,42,False,51.0,41.0,12.0,3.0,34.0,35.0,7.0,16.0,3.0,5.0,,7.0,,,,45.0,57.0,6.5,0.0,0.0,0.00612128,0,,,,2.0,1.0,,,,1.0,4.0,2.0,1.0,11.0,,,,,,,,,,,,,,,,,,,,,
10388354,home,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,95,M,842869,EUR,895449600,D,5,5,False,70.0,60.0,7.0,3.0,37.0,43.0,23.0,27.0,4.0,4.0,1.0,7.0,1.0,,,90.0,80.0,5.7,0.0376,0.0,0.0192343,1,,,,2.0,2.0,,1.0,,2.0,1.0,1.0,,11.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10388354,home,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,M,30,30,False,35.0,28.0,2.0,2.0,11.0,12.0,17.0,25.0,3.0,4.0,,5.0,2.0,,,90.0,65.0,6.7,0.5811,0.3826,0.0687702,5,,2.0,,1.0,1.0,2.0,,,,1.0,,,16.0,,,,,True,2.0,3.0,2.0,1.0,,,,,,,,,,,,
10388354,home,1. FSV Mainz 05,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,M,6,6,False,50.0,40.0,5.0,1.0,17.0,18.0,24.0,36.0,2.0,7.0,,8.0,2.0,,,90.0,71.0,6.9,0.1785,0.0,0.0782116,3,,4.0,1.0,2.0,2.0,,1.0,,1.0,2.0,2.0,,17.0,1.0,1.0,2.0,,,,1.0,,4.0,,,1.0,,,,,,,,,
10388354,home,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,M,31,31,False,55.0,46.0,4.0,2.0,31.0,31.0,15.0,24.0,3.0,,1.0,5.0,,,,66.0,59.0,6.4,0.0238,0.0,0.0227816,1,,,,1.0,,,,,,,,,10.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10388354,home,1. FSV Mainz 05,Aarón Martín,aaron-martin,A. Martín,D,3,180,1160,M,797286,EUR,861667200,M,3,3,False,36.0,33.0,3.0,3.0,17.0,17.0,18.0,25.0,2.0,2.0,,3.0,,,,73.0,57.0,7.2,0.0571,0.0,0.0948865,2,,6.0,2.0,,,,,,,2.0,2.0,2.0,7.0,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,
10388354,home,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,False,6.0,3.0,,,1.0,1.0,2.0,5.0,8.0,3.0,1.0,,1.0,,,45.0,17.0,6.5,0.0436,0.0,0.336797,1,,,,1.0,,2.0,,,,,,1.0,8.0,1.0,5.0,1.0,,,,,,,,,2.0,,,,,,,,,
10388354,home,1. FSV Mainz 05,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,499,M,787540,EUR,840499200,F,10,10,False,13.0,12.0,,,7.0,7.0,5.0,6.0,3.0,1.0,,1.0,,,,45.0,21.0,6.2,0.1257,0.2342,0.00733348,1,,,,2.0,,,,,1.0,1.0,1.0,,4.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,
10388354,home,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,False,27.0,18.0,3.0,,4.0,5.0,15.0,24.0,5.0,6.0,,2.0,2.0,,,90.0,49.0,6.9,0.2429,0.0,0.265616,2,,2.0,1.0,1.0,,2.0,,,,1.0,1.0,,17.0,1.0,5.0,1.0,,,,1.0,,3.0,,,3.0,,1.0,1.0,,,,,,
10388354,home,1. FSV Mainz 05,Delano Burgzorg,delano-burgzorg,D. Burgzorg,M,11,185,220,M,914276,EUR,910396800,F,37,37,True,11.0,11.0,,,3.0,3.0,8.0,8.0,5.0,2.0,,,1.0,,,45.0,21.0,6.2,0.0,0.0,0.0644402,0,,,,1.0,,1.0,,,,1.0,1.0,2.0,7.0,,3.0,,,,,,,3.0,,,,,,,,,,,,
10388354,home,1. FSV Mainz 05,Niklas Tauer,niklas-tauer,N. Tauer,M,20,183,49,M,1065453,EUR,982368000,M,17,17,True,42.0,37.0,2.0,1.0,19.0,21.0,19.0,22.0,2.0,1.0,1.0,1.0,,,,45.0,51.0,6.6,0.0694,0.0,0.0499344,1,,1.0,1.0,,1.0,,2.0,,2.0,,,1.0,6.0,,,1.0,,,,,,,Niklas Tauer,,,,,,,,,,,
10388354,home,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,M,7,7,True,40.0,35.0,1.0,1.0,9.0,10.0,26.0,30.0,2.0,1.0,,2.0,,,,45.0,52.0,6.7,0.053,0.0,0.0480388,1,,,,1.0,,1.0,,1.0,,,,,8.0,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,
10388354,home,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,True,10.0,6.0,,,2.0,2.0,4.0,8.0,,,,1.0,,,,24.0,10.0,6.6,0.0,0.0,0.0683434,0,,,,,,,,,,,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,
10388354,home,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,D,19,19,True,20.0,12.0,2.0,2.0,4.0,5.0,8.0,16.0,1.0,,,,,,,17.0,24.0,6.6,0.0,0.0,0.00992458,0,,1.0,,,,,,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,
10388354,home,1. FSV Mainz 05,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388354,home,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1379,M,856594,EUR,895708800,M,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388354,home,1. FSV Mainz 05,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,M,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388354,home,1. FSV Mainz 05,Marlon Mustapha,marlon-mustapha,M. Mustapha,F,9,185,90,M,1006951,EUR,990662400,F,36,36,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388354,away,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,30.0,12.0,25.0,7.0,7.0,11.0,5.0,19.0,,,,12.0,,3.0,3.0,90.0,41.0,7.6,0.0,0.0,0.0014618,0,0.6168,,,,,,1.0,,,,,,18.0,,,,,True,,,,,,,,,,,2.0,1.0,,,,
10388354,away,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,35.0,30.0,4.0,2.0,18.0,20.0,12.0,15.0,1.0,4.0,1.0,4.0,,,,90.0,52.0,7.4,0.0,0.0,0.00674081,0,,,,,1.0,,6.0,,3.0,3.0,2.0,,5.0,,,,,,,,,,,,,,,,,,edmondtapsoba,,,
10388354,away,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,30.0,26.0,3.0,1.0,25.0,27.0,1.0,3.0,2.0,1.0,1.0,4.0,,,,90.0,47.0,7.2,0.0,0.0,0.000834883,0,,,,1.0,1.0,,12.0,1.0,2.0,,,,5.0,,,,,,,,,,,,,,,,,,jonatah,,,
10388354,away,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,False,41.0,36.0,3.0,1.0,28.0,30.0,8.0,11.0,4.0,8.0,2.0,2.0,1.0,,,77.0,52.0,6.5,0.0,0.0,0.00261957,0,,,,,4.0,,2.0,1.0,1.0,2.0,1.0,2.0,6.0,,1.0,,,,,,,1.0,,,1.0,,,,,,pierohincapie,,,
10388354,away,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,22.0,17.0,1.0,,9.0,11.0,8.0,12.0,4.0,6.0,1.0,2.0,1.0,,,71.0,47.0,8.2,1.5253,1.5564,0.382965,2,,1.0,,,,2.0,,,,2.0,2.0,1.0,10.0,1.0,4.0,,,,,,2.0,1.0,,,3.0,,,,,,jeremie_frimpong,2.0,,
10388354,away,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,False,36.0,32.0,2.0,1.0,14.0,14.0,19.0,23.0,4.0,6.0,,8.0,,,,71.0,56.0,7.9,0.0446,0.194,0.0525928,1,,1.0,1.0,,,1.0,1.0,1.0,1.0,6.0,4.0,1.0,9.0,,2.0,,,,,,1.0,1.0,,,,,,,,,exepalaciosok,1.0,,
10388354,away,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,False,47.0,34.0,5.0,,22.0,28.0,12.0,19.0,4.0,3.0,,6.0,,,,90.0,58.0,6.9,0.0,0.0,0.00945677,0,,,,2.0,2.0,,3.0,2.0,2.0,1.0,1.0,2.0,13.0,,,,,,,,,,,,,,,,,,,,,
10388354,away,Bayer 04 Leverkusen,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2108,M,142619,EUR,741657600,M,10,10,False,45.0,30.0,5.0,4.0,15.0,23.0,16.0,27.0,3.0,2.0,,7.0,,,,81.0,63.0,7.1,0.0223,0.0,0.227534,1,,5.0,1.0,,1.0,,,2.0,,1.0,1.0,2.0,23.0,,1.0,1.0,,,,,,3.0,,,,,,,,,,,,
10388354,away,Bayer 04 Leverkusen,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1235,M,856638,EUR,961459200,M,5,5,False,29.0,23.0,2.0,1.0,17.0,21.0,6.0,9.0,4.0,5.0,1.0,11.0,,,,90.0,54.0,7.0,0.1037,0.5254,0.0239886,2,,1.0,,,1.0,,1.0,1.0,1.0,4.0,4.0,3.0,12.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,1.0,
10388354,away,Bayer 04 Leverkusen,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170,7561,M,855817,EUR,931305600,F,19,19,False,16.0,13.0,,,6.0,7.0,7.0,9.0,7.0,3.0,,,2.0,,,81.0,27.0,6.6,0.0,0.0,0.325568,0,,,,1.0,1.0,2.0,,,,,,,10.0,1.0,5.0,,,,,,,1.0,,,1.0,,1.0,2.0,,,moussadiaby,,,1.0
10388354,away,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,False,18.0,11.0,2.0,1.0,6.0,7.0,5.0,11.0,6.0,9.0,,2.0,3.0,,,83.0,37.0,6.9,0.199,0.0209,0.0137696,2,,,,5.0,5.0,1.0,,,1.0,,,,13.0,,1.0,1.0,,,,,1.0,4.0,,,1.0,,,,,,p_shicky,,,
10388354,away,Bayer 04 Leverkusen,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9920,M,973437,EUR,978566400,D,6,6,True,5.0,2.0,,,2.0,5.0,,,,,,,,,,19.0,9.0,6.6,0.0,0.0,3.18859e-05,0,,,,,,,2.0,,,,,,4.0,,,,,,,,,,,,,,,,,,odilonkossounou,,,
10388354,away,Bayer 04 Leverkusen,Charles Aránguiz,charles-aranguiz,C. Aránguiz,M,20,171,3504,M,18304,EUR,608774400,M,20,20,True,5.0,4.0,1.0,,3.0,4.0,1.0,1.0,,,,3.0,,,,19.0,6.0,6.5,0.0,0.0,0.000166571,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10388354,away,Bayer 04 Leverkusen,Timothy Fosu-Mensah,timothy-fosu-mensah,T. Fosu-Mensah,D,,186,928,M,795260,EUR,883699200,D,24,24,True,3.0,1.0,1.0,,,,1.0,3.0,,1.0,,,,,,9.0,5.0,6.6,0.0,0.0,0.00435322,0,,,,,1.0,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,
10388354,away,Bayer 04 Leverkusen,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,11,11,True,2.0,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,,,,,9.0,6.0,6.6,0.0,0.0,0.000462592,0,,,,,,,,,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,
10388354,away,Bayer 04 Leverkusen,Sardar Azmoun,sardar-azmoun,S. Azmoun,F,20,186,7715,M,150998,EUR,788918400,F,9,9,True,1.0,,,,,,,1.0,3.0,1.0,,,,,,12.0,5.0,6.5,0.0,0.0,0.0,0,,,,1.0,,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,sardarazmoun,,,
10388354,away,Bayer 04 Leverkusen,Niklas Lomb,niklas-lomb,N. Lomb,G,36,188,360,M,142471,EUR,743817600,G,36,36,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388354,away,Bayer 04 Leverkusen,Daley Sinkgraven,daley-sinkgraven,D. Sinkgraven,D,24,179,225,M,377206,EUR,804816000,D,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388354,away,Bayer 04 Leverkusen,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahlozek,,,
10388354,away,Bayer 04 Leverkusen,Paulinho,paulinho,Paulinho,F,10,175,11053,M,885179,EUR,963619200,F,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,paulinho10,,,
