match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_duelWon,stat_ballRecovery,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_wasFouled,stat_penaltyConceded,stat_accurateCross,stat_lastManTackle,stat_errorLeadToAShot,stat_totalOffside,captain,stat_blockedScoringAttempt,stat_expectedGoals,stat_totalContest,player_sofascoreId,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_bigChanceCreated,stat_penaltyWon
12514112,home,FC Arouca,João Valido,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,1,1,False,23.0,23.0,1.0,1.0,0.0,23.0,23.0,1.0,6.0,1.0,1.0,1.0,90.0,26.0,6.4,7.326e-05,0,-0.8294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514112,home,FC Arouca,Alex Pinto,pinto-alex,A. Pinto,D,78,187,68,M,1034711,EUR,899856000,D,78,78,False,24.0,15.0,2.0,1.0,0.0,5.0,6.0,1.0,3.0,,,,67.0,43.0,6.6,0.00895756,0,,,,10.0,21.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514112,home,FC Arouca,Chico Lamba,lamba-chico,C. Lamba,D,15,187,378,M,1153110,EUR,1047254400,D,73,73,False,59.0,48.0,8.0,1.0,0.0,33.0,37.0,6.0,5.0,,,,90.0,74.0,6.7,0.00643896,0,,,,15.0,23.0,1.0,4.0,,7.0,1.0,2.0,2.0,1.0,1.0,13.0,2.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12514112,home,FC Arouca,Jose Fontán,jose-fontan,J. Fontán,D,3,182,67,M,964609,EUR,950227200,D,3,3,False,59.0,51.0,4.0,,0.0,32.0,34.0,4.0,6.0,,,,90.0,71.0,6.4,0.00766038,0,,,,19.0,25.0,,2.0,,5.0,1.0,2.0,1.0,1.0,2.0,9.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12514112,home,FC Arouca,Weverson,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,26,26,False,40.0,34.0,3.0,1.0,0.0,13.0,14.0,4.0,3.0,,,,90.0,61.0,6.3,0.0588985,0,,,,22.0,30.0,4.0,4.0,3.0,3.0,,3.0,2.0,2.0,1.0,14.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12514112,home,FC Arouca,Taichi Fukui,taichi-fukui,T. Fukui,M,21,177,1092,M,1105857,EUR,1089849600,M,21,21,False,57.0,49.0,6.0,2.0,0.0,29.0,29.0,3.0,6.0,,,,90.0,67.0,6.6,0.0125464,0,,,,20.0,28.0,,3.0,,,,2.0,,2.0,1.0,10.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12514112,home,FC Arouca,David Simão,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,58.0,48.0,6.0,4.0,0.0,14.0,14.0,5.0,5.0,,,,75.0,75.0,7.2,0.0359036,1,,,,34.0,47.0,3.0,3.0,,1.0,1.0,2.0,,2.0,,16.0,,,3.0,,3.0,,,,,,True,1.0,0.0422,,,,,,,,,,,,,,,
12514112,home,FC Arouca,Alfonso Trezza,alfonso-trezza,A. Trezza,M,19,166,267,M,973517,EUR,930009600,M,19,19,False,15.0,9.0,,,0.0,2.0,3.0,1.0,2.0,,,,75.0,24.0,6.4,0.0212509,0,,,,7.0,13.0,1.0,5.0,,,,1.0,,1.0,2.0,9.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12514112,home,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,False,31.0,25.0,,,0.0,9.0,11.0,2.0,4.0,,,,81.0,36.0,6.7,0.152372,0,,,,16.0,21.0,1.0,2.0,,,,1.0,1.0,,1.0,8.0,,,1.0,,1.0,,,,,,,,,,morlayesylla2,1.0,,,,,,,,,,,,
12514112,home,FC Arouca,Jason,jason,Jason,M,23,179,253,M,330677,EUR,773452800,M,10,10,False,20.0,13.0,1.0,,0.0,2.0,3.0,4.0,1.0,,,,90.0,36.0,6.9,0.113712,2,,,,12.0,19.0,2.0,4.0,,,,,,3.0,,14.0,,,2.0,,2.0,,1.0,,,,,,0.1981,4.0,,,2.0,2.0,0.4507,,,,,,,,,
12514112,home,FC Arouca,Dylan Nandín,dylan-nandin,D. Nandín,F,23,186,149,M,1510444,EUR,1014854400,F,23,23,False,13.0,12.0,,,0.0,5.0,5.0,5.0,2.0,,,,82.0,27.0,7.0,0.0244693,1,,Dylan Alexander,Nandín Berrutti,7.0,8.0,,3.0,,,1.0,1.0,,4.0,2.0,5.0,1.0,,,,2.0,,,,,2.0,,,0.0183,2.0,,1.0,2.0,,,1.0,,,,,,,,
12514112,home,FC Arouca,Miguel Puche,puche-miguel,M. Puche,F,11,180,48,M,1000680,EUR,988588800,F,11,11,True,10.0,10.0,,,0.0,4.0,4.0,,,,,,23.0,20.0,6.6,0.00928143,1,,,,7.0,7.0,1.0,3.0,,1.0,2.0,,,1.0,2.0,2.0,,,,,,,1.0,,,,,,0.0813,1.0,,,,,,1.0,,,,,,,,
12514112,home,FC Arouca,Brian Mansilla,brian-mansilla,B. Mansilla,M,24,176,145,M,1116649,EUR,1021334400,F,24,24,True,3.0,2.0,,,0.0,1.0,1.0,2.0,1.0,,,,15.0,17.0,6.5,0.001213,0,,Brian Mansilla,,1.0,4.0,2.0,2.0,1.0,,,,,3.0,,9.0,,,,,,,,,,,,,,3.0,,,2.0,,,,,,,,,,,
12514112,home,FC Arouca,Pedro Santos,santos-pedro,P. S. Carvalho,M,89,183,49,M,1014259,EUR,971308800,M,89,89,True,18.0,18.0,1.0,1.0,0.0,8.0,8.0,,,,,,15.0,18.0,6.5,0.00571722,0,,,,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514112,home,FC Arouca,Henrique Araújo,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,39,39,True,1.0,,,,0.0,,,,,,,,9.0,1.0,6.5,,0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
