match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_wonContest,stat_keyPass,captain,stat_wasFouled,stat_goalAssist,stat_aerialLost,stat_bigChanceCreated,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_punches
10389881,home,Olympique de Marseille,Pau López,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,16,16,False,31.0,23.0,21.0,13.0,15.0,19.0,8.0,12.0,1.0,1.0,13.0,1.0,2.0,4.0,90.0,46.0,7.7,8.0,0.0,0.0,0.00505407,0,0.5791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389881,home,Olympique de Marseille,Chancel Mbemba,chancel-mbemba,C. Mbemba,D,18,182,34725,M,238612,EUR,776304000,D,99,99,False,41.0,31.0,7.0,3.0,19.0,21.0,12.0,25.0,2.0,1.0,4.0,,,,90.0,54.0,6.8,16.0,0.0,0.0,0.00840664,0,,chancel22,5.0,1.0,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10389881,home,Olympique de Marseille,Samuel Gigot,samuel-gigot,S. Gigot,D,2,187,808,M,339231,EUR,750384000,D,4,4,False,24.0,22.0,4.0,2.0,18.0,18.0,4.0,6.0,1.0,,4.0,,,,61.0,36.0,7.6,5.0,0.2323,0.6953,0.00363189,1,,,,1.0,3.0,,,2.0,1.0,1.0,1.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,
10389881,home,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,928236,EUR,917308800,D,5,5,False,42.0,33.0,7.0,2.0,21.0,26.0,12.0,16.0,1.0,,7.0,,,,90.0,55.0,7.4,11.0,0.0,0.0,0.00780149,0,,leobalerdi5,,3.0,4.0,,4.0,1.0,,,,4.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,
10389881,home,Olympique de Marseille,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178,2004,M,821728,EUR,717379200,M,7,7,False,24.0,17.0,2.0,1.0,6.0,8.0,12.0,18.0,,,4.0,,,,90.0,40.0,7.4,11.0,0.0,0.0,0.182466,0,,,2.0,1.0,7.0,1.0,,5.0,,,,1.0,3.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,
10389881,home,Olympique de Marseille,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172,1149,M,581314,EUR,786758400,M,21,21,False,60.0,49.0,3.0,2.0,20.0,25.0,29.0,35.0,4.0,2.0,8.0,,,,90.0,74.0,7.0,13.0,0.0,0.0,0.040583,0,,,,1.0,4.0,1.0,1.0,1.0,,,,2.0,,1.0,1.0,1.0,,,,,1.0,True,2.0,,,,,,,,
10389881,home,Olympique de Marseille,Jordan Veretout,jordan-veretout,J. Veretout,M,21,177,1268,M,151124,EUR,730944000,M,27,27,False,40.0,34.0,8.0,6.0,14.0,14.0,21.0,28.0,9.0,,7.0,,,,84.0,54.0,7.6,10.0,0.0,0.0,0.162673,0,,,2.0,,5.0,,1.0,5.0,,,,,4.0,3.0,,3.0,,,1.0,,1.0,,,1.0,6.0,1.0,1.0,,,,
10389881,home,Olympique de Marseille,Nuno Tavares,nuno-tavares,N. Tavares,D,17,185,4853,M,944973,EUR,948844800,M,30,30,False,47.0,44.0,3.0,3.0,19.0,20.0,26.0,33.0,12.0,2.0,9.0,,,,89.0,94.0,6.0,23.0,0.0387,0.0,0.0707906,1,,nuno_tavares71,6.0,,3.0,5.0,1.0,2.0,4.0,,,,2.0,3.0,,,,,1.0,,,,1.0,,1.0,,,1.0,,,
10389881,home,Olympique de Marseille,Cengiz Ünder,cengiz-under,C. Ünder,F,11,173,4735,M,758876,EUR,868838400,F,17,17,False,20.0,11.0,2.0,,2.0,4.0,11.0,19.0,4.0,,6.0,,,,61.0,35.0,6.9,14.0,0.0,0.0,0.0978385,0,,cengizunder,3.0,,4.0,3.0,,2.0,1.0,,,,,1.0,,1.0,,,2.0,1.0,1.0,,1.0,,,1.0,,,,,
10389881,home,Olympique de Marseille,Amine Harit,amine-harit,A. Harit,M,25,179,11445,M,827522,EUR,866592000,F,77,77,False,30.0,22.0,,,4.0,6.0,18.0,25.0,10.0,,2.0,,,,90.0,53.0,6.4,21.0,0.0,0.0,0.16168,0,,amineharit,1.0,,5.0,4.0,1.0,2.0,4.0,,,,1.0,5.0,,,,,,1.0,,,2.0,,3.0,,1.0,,,,
10389881,home,Olympique de Marseille,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169,29898,M,34120,EUR,598492800,F,70,70,False,37.0,30.0,1.0,1.0,11.0,12.0,19.0,26.0,8.0,1.0,6.0,,,,89.0,55.0,7.0,13.0,0.4217,0.0,0.145169,3,,AlexisS,1.0,3.0,11.0,4.0,,2.0,2.0,,,,2.0,2.0,,2.0,,,,3.0,1.0,,3.0,,2.0,1.0,,,1.0,3.0,
10389881,home,Olympique de Marseille,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,142148,EUR,740534400,D,23,23,True,10.0,6.0,3.0,,4.0,5.0,2.0,5.0,2.0,,5.0,,,,29.0,15.0,6.6,4.0,0.0,0.0,0.000289029,0,,,,,3.0,,,2.0,,,,,2.0,,,1.0,,,,,,,1.0,,1.0,,,,,,
10389881,home,Olympique de Marseille,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,852404,EUR,924048000,M,6,6,True,19.0,14.0,3.0,2.0,5.0,6.0,9.0,13.0,2.0,,3.0,,,,29.0,25.0,6.6,6.0,0.1008,0.1016,0.0248197,1,,MatteoGuendouzi,,1.0,4.0,1.0,1.0,2.0,,1.0,,,2.0,,,,,,,,,,1.0,,1.0,,,,1.0,,
10389881,home,Olympique de Marseille,Dimitri Payet,dimitri-payet,D. Payet,M,10,175,8276,M,14216,EUR,543974400,M,10,10,True,6.0,5.0,,,1.0,1.0,4.0,5.0,1.0,,,,,,13.0,8.0,6.4,3.0,0.0,0.0,0.00673436,0,,payet27,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10389881,home,Olympique de Marseille,Souleymane Isaak Touré,souleymane-isaak-toure,S. I. Touré,D,95,206,1092,M,1012650,EUR,1048809600,D,18,18,True,1.0,,1.0,,,,,1.0,,,,,,,8.0,3.0,6.5,1.0,0.0,0.0,0.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10389881,home,Olympique de Marseille,Gerson,gerson,Gerson,M,11,185,29866,M,611876,EUR,864086400,M,8,8,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,8.0,4.0,6.7,,0.0,0.0,0.000230333,0,,gerson_santos,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
10389881,home,Olympique de Marseille,Rubén Blanco,ruben-blanco,R. Blanco,G,,188,391,M,180515,EUR,806630400,G,36,36,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
