match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_outfielderBlock,stat_totalOffside,captain,stat_aerialWon,stat_totalContest,stat_fouls,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goodHighClaim,stat_hitWoodwork,stat_accurateCross
10665994,home,Abha,Abdulfattah Adam Mohammed,,,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180,85,M,952442,EUR,788918400,F,9,9,False,12.0,10.0,2.0,1.0,2.0,2.0,8.0,10.0,3.0,1.0,3.0,2.0,,,,,,69.0,20.0,6.9,5.0,0,,2.0,3.0,,1.0,,,,2.0,3.0,,1.0,,1.0,,1.0,,,,,,,,,,,
10665994,home,Abha,Saad Al-Salouli,,,saad-alselouli,S. Al-Salouli,M,24,168,15,M,917266,EUR,896054400,D,88,88,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,3.0,,,,,,,21.0,7.0,6.1,2.0,0,,1.0,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
10665994,home,Abha,Riyadh Sharahili,,,riyadh-sharahili,R. Sharahili,M,26,185,28,M,818624,EUR,735955200,M,89,89,True,17.0,15.0,2.0,2.0,8.0,8.0,7.0,9.0,4.0,,4.0,,,,,,,20.0,23.0,7.0,3.0,0,,,1.0,,,1.0,3.0,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,
10665994,home,Abha,Fahad Bin Jumayah,,,fahad-bin-jumayah,F. B. Jumayah,D,14,170,22,M,893514,EUR,800064000,M,14,14,True,8.0,6.0,2.0,,3.0,3.0,3.0,6.0,4.0,1.0,1.0,1.0,,,,,,16.0,18.0,6.4,3.0,0,1.0,,2.0,2.0,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,
10665994,home,Abha,Mohammed Al-Konaideri,,,mohammed-al-konaideri,M. Al-Konaideri,D,12,175,21,M,1019340,EUR,971222400,D,13,13,True,11.0,6.0,4.0,1.0,1.0,2.0,5.0,9.0,,2.0,2.0,,,,,,,23.0,16.0,6.4,6.0,0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
10665994,home,Abha,Mansour Jawhar,,,mansour-jawhar,M. Jawhar,G,1,180,2,M,793872,EUR,795571200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665994,home,Abha,Ahmad Al Hbeab,Ahmad,Al Hbeab,ahmad-al-hbeab,A. A. Hbeab,D,76,176,1,M,818761,EUR,725932800,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665994,home,Abha,Saad Natiq,,,saad-natiq,S. Natiq,D,,188,510,M,836756,EUR,764035200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665994,home,Abha,Abdulrahman Al-Barakah,,,abdulrahman-al-barakah,A. Al-Barakah,M,6,170,10,M,818802,EUR,653875200,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665994,home,Abha,Luis Jose Miquissone,Luis Jose,Miquissone,luis-jose-miquissone,L. J. Miquissone,F,10,170,1106,M,944015,EUR,806630400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665994,away,Al Tai,Victor Braga,,,victor-braga,V. Braga,G,1,193,79,M,805020,EUR,698284800,G,1,1,False,28.0,16.0,17.0,5.0,11.0,12.0,5.0,16.0,,,10.0,,1.0,4.0,,,,90.0,43.0,6.6,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
10665994,away,Al Tai,Nawaf Al Qamiri,Nawaf Al Qamiri,,nawaf-al-qamiri,N. A. Qamiri,D,23,171,15,M,1398859,EUR,992131200,D,23,23,False,24.0,21.0,,,15.0,16.0,6.0,9.0,2.0,2.0,8.0,,,,,,,88.0,41.0,6.1,7.0,1,1.0,1.0,7.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,3.0,,,,,,,,1.0,,,
10665994,away,Al Tai,Adrián Martínez,,,adrian-martinez,Adrián Martínez,D,5,187,37,M,757930,EUR,742608000,D,5,5,False,34.0,27.0,6.0,2.0,22.0,23.0,5.0,11.0,2.0,4.0,4.0,,,,,,,90.0,42.0,6.3,7.0,1,,1.0,2.0,,,1.0,,,,,,,,2.0,,1.0,,1.0,,,,,,,,,
10665994,away,Al Tai,Abdulmohsin Fallata,,,abdulmohsen-fallatah,A. Fallata,D,45,183,5,M,830148,EUR,771552000,D,45,45,False,26.0,22.0,2.0,1.0,20.0,20.0,2.0,6.0,1.0,3.0,2.0,,,,,,,90.0,30.0,6.4,4.0,0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
10665994,away,Al Tai,Hussain Qasim,,,hussain-qasim,H. Qasim,D,12,179,18,M,948595,EUR,874800000,D,12,12,False,29.0,21.0,5.0,1.0,12.0,14.0,9.0,16.0,1.0,4.0,2.0,,,,,,,90.0,53.0,5.8,12.0,1,1.0,1.0,6.0,3.0,1.0,,1.0,,,1.0,,,,,,2.0,,,,,,,,1.0,,,
10665994,away,Al Tai,Mukhtar Ali,,,ali-mukhtar,A. Mukhtar,M,7,185,334,M,788258,EUR,878169600,M,7,7,False,19.0,16.0,1.0,,9.0,10.0,7.0,9.0,3.0,,4.0,1.0,,,,,,58.0,29.0,6.9,6.0,2,,,3.0,,1.0,,2.0,,1.0,3.0,,,,,1.0,1.0,,2.0,,,,,,,,,
10665994,away,Al Tai,Alfa Semedo,,,alfa-semedo,A. Semedo,M,30,190,367,M,887343,EUR,872899200,M,30,30,False,45.0,35.0,8.0,2.0,17.0,19.0,18.0,27.0,5.0,4.0,4.0,,,,,,,90.0,63.0,6.6,13.0,1,1.0,1.0,5.0,,2.0,2.0,3.0,3.0,,,,,,2.0,,2.0,,,1.0,,,,,,,,
10665994,away,Al Tai,Dener,,,dener,Dener,M,8,185,74,M,243167,EUR,700444800,M,8,8,False,27.0,20.0,2.0,,10.0,10.0,10.0,18.0,4.0,1.0,5.0,2.0,,,,,,84.0,39.0,7.0,10.0,0,1.0,1.0,4.0,,1.0,,2.0,,1.0,1.0,1.0,,,,,2.0,,,,,,1.0,,,,,
10665994,away,Al Tai,Amir Saâyoud,,,amir-saayoud,A. Saâyoud,F,11,170,2347,M,309154,EUR,654652800,F,10,10,False,31.0,23.0,4.0,3.0,4.0,5.0,19.0,30.0,10.0,,5.0,3.0,,,,,,90.0,55.0,7.9,18.0,5,4.0,,6.0,,1.0,,3.0,3.0,2.0,2.0,,,,1.0,6.0,2.0,3.0,1.0,3.0,1.0,,,1.0,1.0,,1.0,
10665994,away,Al Tai,Guy Mbenza,,,guy-mbenza,G. Mbenza,F,9,182,384,M,979125,EUR,954547200,F,9,9,False,19.0,14.0,2.0,2.0,4.0,5.0,10.0,15.0,1.0,1.0,5.0,,,,,,,85.0,26.0,7.0,8.0,1,1.0,,2.0,,,,,,2.0,1.0,,,,1.0,,2.0,,1.0,,,1.0,,,,,,
10665994,away,Al Tai,Knowledge Musona,,,knowledge-musona,K. Musona,M,,174,675,M,118368,EUR,645926400,F,11,11,False,32.0,24.0,2.0,2.0,7.0,10.0,18.0,30.0,2.0,,1.0,1.0,,,,,,90.0,60.0,6.9,23.0,2,8.0,1.0,8.0,1.0,2.0,1.0,,,4.0,2.0,,,True,,2.0,3.0,1.0,,2.0,,,,,,,,1.0
10665994,away,Al Tai,Khalil Al-Absi,,,khalil-al-absi,K. Al-Absi,M,11,165,52,M,1019289,EUR,991008000,M,24,24,True,10.0,7.0,1.0,1.0,1.0,2.0,6.0,9.0,2.0,3.0,7.0,,,,,,,32.0,23.0,6.1,11.0,0,1.0,1.0,6.0,,3.0,,1.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,
10665994,away,Al Tai,Abdulaziz Al Harabi,Abdulaziz Al Harabi,,abdulaziz-al-harabi,A. A. Harabi,M,18,176,18,M,1127117,EUR,864777600,M,6,6,True,5.0,4.0,,,1.0,1.0,3.0,4.0,1.0,,3.0,,,,,,,22.0,8.0,6.2,3.0,0,,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,
10665994,away,Al Tai,Hazzaa Al-Hazzaa,,,hazzaa-al-hazzaa,H. Al-Hazzaa,F,90,175,11,M,847236,EUR,681609600,F,99,99,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,21.0,3.0,6.5,1.0,0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
10665994,away,Al Tai,Abdulaziz Majrashi,,,abdulaziz-majrashi,A. Majrashi,D,33,162,10,M,818828,EUR,680054400,D,3,3,True,3.0,1.0,,,,,1.0,4.0,,1.0,,,,,,,,18.0,7.0,6.3,3.0,0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10665994,away,Al Tai,Moataz Al-Baqaawi,,,moataz-al-baqaawi,M. Al-Baqaawi,G,33,180,23,M,892891,EUR,883872000,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665994,away,Al Tai,Hassan Al-Jubairi,Hassan Al-Jubairi,,hassan-al-jubairi,H. Al-Jubairi,D,,176,2,M,1066586,EUR,694224000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665994,away,Al Tai,Mohammed Alqunayan,,,mohammed-al-qunaian,M. Alqunayan,M,,168,6,M,970910,EUR,915840000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665994,away,Al Tai,Jamal Bajandouh,,,jamal-bajandouh,J. Bajandouh,M,,180,21,M,540424,EUR,714441600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665994,away,Al Tai,Abdullah Al-Jawaey,,,abdullah-al-jawaey,A. Al-Jawaey,M,11,173,18,M,868945,EUR,826329600,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
