match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
10389893,home,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,23.0,16.0,17.0,11.0,8.0,9.0,8.0,14.0,9.0,1.0,1.0,1.0,3.0,90.0,30.0,5.9,8.0,0.0,0.0,0.00239566,0,-0.5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389893,home,Stade Rennais,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,D,22,22,False,34.0,29.0,1.0,,17.0,20.0,13.0,15.0,7.0,,1.0,,,90.0,60.0,7.1,10.0,0.0,0.0,0.302824,0,,1.0,1.0,1.0,2.0,1.0,5.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10389893,home,Stade Rennais,Christopher Wooh,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,15,15,False,29.0,22.0,4.0,1.0,18.0,19.0,4.0,10.0,3.0,,2.0,,,90.0,43.0,6.5,9.0,0.1829,0.0,0.00098632,1,,,,,1.0,,1.0,5.0,,,,,4.0,1.0,2.0,,3.0,,,,,chriswooh,1.0,1.0,,,,,,,,,
10389893,home,Stade Rennais,Arthur Theate,arthur-theate,A. Theate,D,3,186,2210,M,965778,EUR,959212800,D,5,5,False,45.0,39.0,7.0,3.0,23.0,26.0,16.0,19.0,4.0,,1.0,,,90.0,56.0,6.7,8.0,0.0,0.0,0.00666647,0,,,,,3.0,1.0,5.0,2.0,,1.0,,1.0,3.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,
10389893,home,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,D,3,3,False,49.0,33.0,3.0,1.0,16.0,22.0,18.0,28.0,5.0,,1.0,,,90.0,84.0,7.0,26.0,0.0626,0.0,0.0507819,1,,1.0,1.0,1.0,2.0,2.0,5.0,6.0,,3.0,,1.0,6.0,1.0,3.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,
10389893,home,Stade Rennais,Benjamin Bourigeaud,benjamin-bourigeaud,B. Bourigeaud,M,19,178,962,M,324399,EUR,758505600,M,14,14,False,29.0,18.0,7.0,2.0,6.0,8.0,14.0,25.0,6.0,,1.0,,,69.0,42.0,7.7,14.0,0.0,0.0,0.278494,0,,1.0,4.0,2.0,,,3.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,,2.0,4.0,,,,,,,True,,,,,,,
10389893,home,Stade Rennais,Xeka,xeka,Xeka,M,8,186,229,M,858705,EUR,784425600,M,80,80,False,43.0,41.0,6.0,5.0,21.0,22.0,20.0,21.0,6.0,,1.0,,,90.0,54.0,6.5,4.0,0.0,0.0,0.0172821,0,,,,,2.0,1.0,6.0,4.0,1.0,,,,3.0,1.0,1.0,,2.0,2.0,,,,,,,,,1.0,,,,,,
10389893,home,Stade Rennais,Flavien Tait,flavien-tait,F. Tait,M,,175,102,M,312388,EUR,728611200,M,20,20,False,48.0,34.0,9.0,3.0,20.0,23.0,14.0,25.0,8.0,,3.0,,,90.0,65.0,6.3,20.0,0.0809,0.0,0.00563588,2,,,,,,,5.0,3.0,1.0,4.0,1.0,,,2.0,,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,
10389893,home,Stade Rennais,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2087,M,846445,EUR,857433600,M,7,7,False,31.0,25.0,1.0,,6.0,6.0,19.0,25.0,4.0,,2.0,,,82.0,45.0,8.6,10.0,0.5798,0.7538,0.0253437,3,,,,,2.0,3.0,4.0,5.0,,1.0,,,,2.0,,,2.0,,4.0,,,,,1.0,,,1.0,2.0,2.0,,,,
10389893,home,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,9,9,False,7.0,5.0,,,1.0,1.0,4.0,8.0,2.0,,4.0,,,56.0,17.0,6.5,8.0,0.0345,0.1876,0.00288486,1,,,2.0,,3.0,,5.0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,
10389893,home,Stade Rennais,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,859026,EUR,950659200,F,19,19,False,15.0,12.0,1.0,1.0,1.0,2.0,11.0,13.0,2.0,,1.0,,,69.0,22.0,7.3,4.0,0.5295,0.7018,0.0720887,4,,,,,2.0,1.0,5.0,2.0,1.0,,,,,,1.0,,,2.0,2.0,,,amine_gouiri,1.0,2.0,,,,2.0,1.0,,,,
10389893,home,Stade Rennais,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,21,21,True,16.0,14.0,1.0,,5.0,6.0,9.0,11.0,2.0,,,,,34.0,26.0,6.7,5.0,0.1553,0.0,0.0279965,2,,,1.0,,,,3.0,3.0,,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,lovromajer,,2.0,,,1.0,,,,,,
10389893,home,Stade Rennais,Birger Meling,birger-meling,B. Meling,D,24,172,241,M,606530,EUR,787622400,D,25,25,True,12.0,11.0,,,2.0,3.0,9.0,9.0,3.0,,,,,21.0,16.0,6.6,1.0,0.0,0.0,0.0102719,0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,
10389893,home,Stade Rennais,Désiré Doué,desire-doue,D. Doué,F,14,181,91970,M,1154605,EUR,1117756800,M,33,33,True,10.0,8.0,,,1.0,1.0,7.0,10.0,1.0,,1.0,,,21.0,18.0,6.4,6.0,0.0,0.0,0.00760293,0,,,1.0,,,,4.0,4.0,1.0,,,,,,3.0,1.0,1.0,1.0,,Désiré Doué,,DD14,,,,,2.0,,,,,,
10389893,home,Stade Rennais,Matthis Abline,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,28,28,True,1.0,,,,,,,1.0,1.0,,1.0,,,8.0,3.0,6.5,2.0,0.0,0.0,0.0,0,,,,,1.0,,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
10389893,home,Stade Rennais,Doğan Alemdar,dogan-alemdar,D. Alemdar,G,80,192,620,M,947874,EUR,1035849600,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
