match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,stat_wasFouled,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_bigChanceCreated,stat_goalAssist,stat_hitWoodwork,stat_totalOffside,stat_punches
10385422,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,49.0,22.0,41.0,15.0,11.0,11.0,11.0,38.0,12.0,1.0,2.0,3.0,90.0,58.0,6.3,28.0,0.0,0.0,0.00865594,0,-0.4468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385422,home,Everton,Ben Godfrey,ben-godfrey,B. Godfrey,D,14,183,614,M,,754698,EUR,884822400,D,22,22,False,28.0,19.0,5.0,,10.0,12.0,9.0,17.0,3.0,,,,90.0,46.0,6.5,12.0,0.5491,0.0,0.0269293,2,,1.0,1.0,2.0,3.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10385422,home,Everton,Conor Coady,conor-coady,C. Coady,D,15,184,629,M,,98449,EUR,730598400,D,30,30,False,50.0,38.0,14.0,6.0,21.0,24.0,17.0,26.0,8.0,,,,90.0,54.0,6.5,12.0,0.0,0.0,0.00583496,0,,,2.0,3.0,2.0,4.0,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
10385422,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,2,2,False,40.0,35.0,4.0,1.0,21.0,21.0,14.0,19.0,1.0,,,,90.0,53.0,6.9,6.0,0.1166,0.0,0.0082963,1,,,2.0,2.0,2.0,6.0,,,,5.0,1.0,,,,1.0,,,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,
10385422,home,Everton,Séamus Coleman,seamus-coleman,S. Coleman,D,23,177,893,M,,76632,EUR,592531200,M,23,23,False,24.0,14.0,2.0,,3.0,7.0,12.0,20.0,5.0,,,,69.0,48.0,6.5,21.0,0.0,0.0,0.0155677,0,,3.0,1.0,1.0,4.0,3.0,,,,2.0,1.0,2.0,,,,,,2.0,3.0,,,5.0,,True,1.0,,,,,,,,
10385422,home,Everton,Amadou Onana,amadou-onana,A. Onana,M,24,195,7180,M,its_onana,923973,EUR,997920000,M,8,8,False,40.0,37.0,4.0,4.0,17.0,17.0,20.0,24.0,8.0,,,,90.0,60.0,8.2,5.0,0.1832,0.5609,0.0117676,3,,1.0,,4.0,3.0,12.0,,,1.0,2.0,,3.0,2.0,1.0,,,,4.0,3.0,2.0,,,2.0,,,2.0,1.0,,,,,,
10385422,home,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,33.0,25.0,4.0,2.0,13.0,15.0,12.0,18.0,6.0,,,,82.0,53.0,6.5,14.0,0.0,0.0,0.0100577,0,,,2.0,2.0,6.0,5.0,,,,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,2.0,1.0,,,,,3.0,,,,,
10385422,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,M,19,19,False,33.0,26.0,2.0,,10.0,12.0,16.0,21.0,3.0,,,,90.0,50.0,7.1,8.0,0.0,0.0,0.0571148,0,,,2.0,1.0,2.0,6.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,3.0,,,,,,,,,,,1.0,,,,
10385422,home,Everton,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,alexanderiwobi,352770,EUR,831081600,F,17,17,False,34.0,29.0,1.0,1.0,5.0,6.0,25.0,31.0,4.0,,,,90.0,52.0,6.5,14.0,0.0427,0.0,0.0664226,1,,3.0,3.0,,6.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,2.0,,,1.0,,,3.0,,,,,
10385422,home,Everton,Demarai Gray,demarai-gray,D. Gray,M,10,184,1780,M,,355152,EUR,835920000,F,11,11,False,31.0,25.0,6.0,3.0,6.0,7.0,20.0,35.0,2.0,,,,90.0,59.0,6.8,24.0,0.2885,0.0353,0.14917,3,,11.0,,,6.0,3.0,,1.0,1.0,2.0,,,1.0,1.0,3.0,,,2.0,3.0,,1.0,1.0,,,1.0,1.0,,3.0,,1.0,,,
10385422,home,Everton,Dominic Calvert-Lewin,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,CalvertLewin14,372344,EUR,858470400,F,9,9,False,23.0,15.0,,,3.0,4.0,12.0,19.0,3.0,,,,90.0,36.0,6.8,12.0,0.1936,0.0696,0.0117262,2,,,11.0,4.0,15.0,6.0,1.0,,,1.0,,1.0,,,1.0,,,1.0,2.0,1.0,1.0,3.0,2.0,,,1.0,,,,,1.0,3.0,
10385422,home,Everton,Anthony Gordon,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,10,10,True,7.0,3.0,,,,,3.0,12.0,1.0,,,,21.0,18.0,6.7,11.0,0.0,0.0,0.00182084,0,,5.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,2.0,2.0,,1.0,1.0,,,,,1.0,,,,,
10385422,home,Everton,Ellis Simms,ellis-simms,E. Simms,F,9,190,906,M,,991614,EUR,978652800,F,50,50,True,3.0,2.0,,,,,2.0,3.0,1.0,,,,8.0,3.0,6.5,1.0,0.0,0.0,0.00264049,0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385422,home,Everton,Asmir Begović,asmir-begovic,A. Begović,G,31,198,823,M,,13918,EUR,551145600,G,15,15,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385422,home,Everton,Yerry Mina,yerry-mina,Y. Mina,D,26,195,5988,M,yerrymina,360396,EUR,780278400,D,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385422,home,Everton,Mason Holgate,mason-holgate,M. Holgate,D,3,187,413,M,,781544,EUR,845942400,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
