match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_lastManTackle,stat_expectedGoals,captain,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_punches,stat_hitWoodwork,stat_bigChanceMissed
12448331,home,NAC Breda,Elías Már Ómarsson,,,elias-mar-omarsson,E. Már Ómarsson,F,22,183,190,M,187031,EUR,790387200,F,10,10,False,11.0,9.0,,,0.0,1.0,1.0,10.0,1.0,,,,,90.0,22.0,7.3,6.0,0.0522812,3,,8.0,,,1.0,2.0,4.0,4.0,1.0,,,,2.0,1.0,,1.0,,2.0,,,0.3928,,2.0,1.0,1.0,1.0,0.9364,,,,1.0,,,,
12448331,home,NAC Breda,Terence Kongolo,Terence,Kongolo,terence-kongolo,T. Kongolo,D,,188,165,M,138837,EUR,761184000,D,23,23,True,45.0,38.0,4.0,2.0,0.0,17.0,18.0,31.0,4.0,,,,,80.0,67.0,7.2,15.0,0.0550189,0,,22.0,4.0,1.0,2.0,2.0,4.0,7.0,,,4.0,4.0,2.0,1.0,,3.0,,,1.0,,,,,2.0,,,,,,,,,,,
12448331,home,NAC Breda,Clint Leemans,Clint,Leemans,clint-franciscus-henricus-leemans,C. Leemans,M,8,187,91,M,336811,EUR,811123200,M,8,8,True,20.0,17.0,2.0,1.0,0.0,2.0,2.0,20.0,,,,,,26.0,22.0,6.8,5.0,0.0490719,0,,15.0,2.0,,1.0,1.0,2.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
12448331,home,NAC Breda,Fredrik Jensen,Fredrik,Jensen,fredrik-jensen,F. Jensen,M,20,185,100,M,226762,EUR,737683200,M,20,20,True,7.0,5.0,1.0,,0.0,2.0,2.0,7.0,1.0,,,,,9.0,14.0,6.9,4.0,0.00055367,0,,3.0,2.0,,2.0,,2.0,2.0,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12448331,home,NAC Breda,Kacper Kostorz,,,kacper-kostorz,K. Kostorz,F,,188,270,M,882645,EUR,935193600,F,9,9,True,5.0,3.0,,,0.0,,,5.0,,,,,,9.0,5.0,6.6,2.0,0.0305979,0,,3.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448331,home,NAC Breda,Roy Kuijpers,,,roy-kuijpers,R. Kuijpers,F,17,175,50,M,1046728,EUR,948067200,F,17,17,True,3.0,1.0,,,0.0,1.0,1.0,3.0,,,,,,9.0,7.0,6.9,3.0,1.471e-05,2,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,0.1393,,,1.0,1.0,1.0,0.0501,,,,,,,,
12448331,home,NAC Breda,Kostas Lamprou,,,kostas-lamprou,K. Lamprou,G,31,176,186,M,42876,EUR,685065600,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448331,home,NAC Breda,Enes Mahmutović,Enes,Mahmutović,enes-mahmutovic,E. Mahmutović,D,15,190,129,M,571964,EUR,864259200,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448331,home,NAC Breda,Boyd Lucassen,Boyd,Lucassen,boyd-lucassen,B. Lucassen,D,2,173,39,M,912651,EUR,899251200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448331,home,NAC Breda,Casper Staring,,,casper-staring,C. Staring,M,6,186,53,M,1048427,EUR,980985600,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448331,home,NAC Breda,Saná Fernandes,,,sana-fernandes,S. Fernandes,F,77,165,364,M,1513787,EUR,1141948800,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448331,away,Heracles Almelo,Fabian de Keijzer,,,fabian-de-keijzer,F. d. Keijzer,G,1,193,109,M,856743,EUR,957916800,G,1,1,False,42.0,25.0,34.0,17.0,0.0,11.0,15.0,27.0,10.0,3.0,4.0,,,90.0,51.0,7.6,17.0,0.00330838,0,0.5233,14.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,
12448331,away,Heracles Almelo,Jannes Wieckhoff,,,jannes-wieckhoff,J. Wieckhoff,D,3,188,36,M,984880,EUR,965174400,D,3,3,False,35.0,27.0,2.0,,0.0,11.0,15.0,23.0,7.0,,,,,90.0,65.0,7.1,13.0,0.0431632,0,,17.0,3.0,1.0,3.0,,5.0,6.0,2.0,1.0,4.0,2.0,2.0,1.0,,1.0,,,5.0,,,,,1.0,1.0,,,1.0,,,,,,,
12448331,away,Heracles Almelo,Damon Mirani,,,damon-mirani,D. Mirani,D,4,182,56,M,318575,EUR,831945600,D,4,4,False,48.0,40.0,6.0,3.0,0.0,24.0,27.0,21.0,3.0,,,,,90.0,59.0,7.2,9.0,0.0132688,0,,16.0,,,4.0,6.0,5.0,7.0,,3.0,1.0,1.0,,,,,,,4.0,,,True,,1.0,,,,,,,,,,,
12448331,away,Heracles Almelo,Ivan Mesík,,,ivan-mesik,I. Mesík,D,24,187,163,M,918484,EUR,991353600,D,24,24,False,46.0,41.0,5.0,2.0,0.0,26.0,26.0,20.0,4.0,,,,,90.0,66.0,7.5,6.0,0.0126212,1,,15.0,,,2.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,,,,1.0,,8.0,1.0,0.0381,,,,,,,3.0,,,,,,,
12448331,away,Heracles Almelo,Mats Rots,,,mats-rots,M. Rots,D,39,185,370,M,1387012,EUR,1142035200,D,39,39,False,45.0,38.0,4.0,2.0,0.0,16.0,17.0,30.0,4.0,,,,,90.0,67.0,7.0,11.0,0.0241917,1,,23.0,2.0,1.0,2.0,2.0,3.0,5.0,,,1.0,1.0,1.0,,,,1.0,,2.0,,0.1231,,,3.0,2.0,,,,,,,,,1.0,
12448331,away,Heracles Almelo,Daniel van Kaam,,,daniel-van-kaam,D. v. Kaam,M,8,175,86,M,876257,EUR,961718400,M,26,26,False,57.0,48.0,3.0,1.0,1.0,20.0,24.0,33.0,6.0,,,,,90.0,72.0,7.1,11.0,0.0462423,0,,28.0,,,,1.0,2.0,6.0,1.0,,4.0,1.0,2.0,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,
12448331,away,Heracles Almelo,Jan Žambůrek,,,jan-zamburek,J. Žambůrek,M,13,182,81,M,930295,EUR,982022400,M,13,13,False,44.0,40.0,2.0,1.0,0.0,12.0,12.0,33.0,7.0,,,,,90.0,51.0,6.9,4.0,0.0881682,0,,29.0,1.0,1.0,3.0,,7.0,1.0,1.0,,1.0,1.0,,,3.0,2.0,,,1.0,,,,,,,,,1.0,,,,,,,
12448331,away,Heracles Almelo,Juho Talvitie,Juho Talvitie,,juho-talvitie,J. Talvitie,M,32,183,251,M,1149147,EUR,1111708800,M,23,23,False,26.0,22.0,,,0.0,6.0,8.0,21.0,6.0,,,,,90.0,50.0,7.7,13.0,0.0862864,2,,18.0,3.0,2.0,1.0,2.0,9.0,8.0,3.0,1.0,3.0,3.0,3.0,,,2.0,,,,,0.2023,,2.0,6.0,3.0,2.0,0.6211,,,,1.0,,,,
12448331,away,Heracles Almelo,Thomas Bruns,,,thomas-bruns,T. Bruns,M,10,177,36,M,146401,EUR,694742400,M,17,17,False,21.0,17.0,1.0,1.0,0.0,6.0,6.0,19.0,1.0,,,,,63.0,49.0,7.1,14.0,0.03978,3,,12.0,4.0,1.0,2.0,1.0,8.0,9.0,,,5.0,4.0,2.0,,1.0,1.0,2.0,1.0,1.0,,0.32,,5.0,3.0,3.0,,,,,,,,,,1.0
12448331,away,Heracles Almelo,Suf Podgoreanu,,,suf-podgoreanu,S. Podgoreanu,M,17,193,150,M,1010062,EUR,1011484800,M,29,29,False,36.0,28.0,3.0,3.0,0.0,8.0,9.0,29.0,10.0,,,,,72.0,58.0,7.1,19.0,0.0380181,1,,20.0,2.0,,5.0,4.0,7.0,9.0,,,1.0,1.0,7.0,1.0,,1.0,,,,,0.0291,,1.0,4.0,3.0,1.0,0.2728,,,,,,,,
12448331,away,Heracles Almelo,Jizz Hornkamp,,,jizz-hornkamp,J. Hornkamp,F,19,180,683,M,914392,EUR,889228800,F,9,9,False,17.0,11.0,,,0.0,4.0,4.0,13.0,1.0,,,,,63.0,34.0,6.3,11.0,0.00313125,1,,7.0,,,2.0,1.0,6.0,3.0,,,1.0,,1.0,,,,,1.0,3.0,,0.0348,,1.0,4.0,1.0,,,1.0,,,,,,,
12448331,away,Heracles Almelo,Shiloh 't Zand,,,shiloh-t-zand,S. '. Zand,M,25,177,309,M,1196520,EUR,1050278400,M,10,10,True,12.0,10.0,,,0.0,1.0,1.0,11.0,,,,,,27.0,20.0,7.0,5.0,0.286585,2,,9.0,,,3.0,1.0,5.0,3.0,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,0.1443,,,2.0,,1.0,0.263,,,1.0,,,,,
12448331,away,Heracles Almelo,Luka Kulenović,,,luka-kulenovic,L. Kulenović,F,19,190,730,M,998999,EUR,938476800,F,19,19,True,13.0,9.0,,,0.0,4.0,5.0,9.0,1.0,,,,,27.0,19.0,7.1,5.0,0.197515,0,,5.0,1.0,,2.0,7.0,2.0,8.0,,,,,,1.0,,2.0,,,2.0,,,,,,,,,,,,,,,,
12448331,away,Heracles Almelo,Bryan Limbombe,,,bryan-limbombe,B. Limbombe,M,7,172,160,M,996988,EUR,989798400,F,7,7,True,3.0,2.0,,,0.0,,,3.0,,,,,,18.0,9.0,6.1,5.0,0.0268667,1,,2.0,,,1.0,,5.0,,,1.0,,,1.0,,1.0,,,,,,0.3035,,,3.0,,1.0,0.8783,,,,,,,,1.0
12448331,away,Heracles Almelo,Robin Mantel,,,robin-mantel,R. Mantel,G,30,195,29,M,943230,EUR,974246400,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448331,away,Heracles Almelo,Timo Jansink,,,jansink-timo,T. Jansink,G,16,197,38,M,1189737,EUR,1047772800,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448331,away,Heracles Almelo,Kelvin Leerdam,,,kelvin-leerdam,K. Leerdam,D,,178,76,,44220,EUR,646185600,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448331,away,Heracles Almelo,Mimeirhel Benita,Mimeirhel Benita,,mimeirhel-benita,M. Benita,D,2,176,216,M,1130308,EUR,1069027200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448331,away,Heracles Almelo,Lorenzo Milani,,,lorenzo-milani,L. Milani,D,20,178,32,M,1084492,EUR,990489600,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448331,away,Heracles Almelo,Justin Hoogma,,,justin-hoogma,J. Hoogma,D,4,190,87,M,833246,EUR,897523200,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448331,away,Heracles Almelo,Jordy Bruijn,,,jordy-bruijn,J. Bruijn,M,8,170,76,M,825278,EUR,838080000,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448331,away,Heracles Almelo,Diego van Oorschot,Diego van Oorschot,,van-oorschot-diego,D. v. Oorschot,F,8,173,57,M,1482511,EUR,1128211200,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
