match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,captain,stat_goalAssist,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_accurateCross,stat_totalOffside,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_shotOffTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_blockedScoringAttempt
10909929,home,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11780,M,stefan.ortega1,125274,EUR,721008000,G,18,18,False,38.0,33.0,9.0,4.0,32.0,34.0,1.0,4.0,4.0,1.0,1.0,90.0,44.0,7.2,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909929,home,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26433,M,KyleWalker2,44614,EUR,643852800,D,2,2,False,67.0,61.0,5.0,3.0,35.0,36.0,26.0,32.0,4.0,,,90.0,81.0,7.2,10.0,0,,,True,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10909929,home,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22626,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,82.0,79.0,5.0,4.0,63.0,65.0,16.0,17.0,10.0,,,90.0,90.0,7.6,3.0,0,,,,,,,1.0,4.0,,,,,2.0,,,1.0,,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,
10909929,home,Manchester City,Aymeric Laporte,aymeric-laporte,A. Laporte,D,14,191,10350,M,laporte27,149734,EUR,769996800,D,14,14,False,108.0,104.0,12.0,10.0,63.0,63.0,41.0,45.0,8.0,,,90.0,117.0,8.2,5.0,0,,,,,,,1.0,5.0,,,,1.0,1.0,,1.0,,1.0,,4.0,4.0,1.0,1.0,,,,,,,,,,,,,,
10909929,home,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4433,M,sergiogm_10,855835,EUR,968025600,D,21,21,False,40.0,34.0,2.0,1.0,13.0,14.0,22.0,27.0,1.0,,,59.0,51.0,6.5,9.0,0,,,,,1.0,,4.0,3.0,2.0,3.0,2.0,,,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,
10909929,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62462,M,BSilva,331209,EUR,776476800,M,20,20,False,54.0,51.0,3.0,3.0,27.0,28.0,24.0,26.0,3.0,,,86.0,64.0,6.8,6.0,0,,,,,,,6.0,3.0,1.0,2.0,,,1.0,1.0,,2.0,2.0,,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,
10909929,home,Manchester City,Rodri,rodri,Rodri,M,16,191,87652,M,Rodri,827606,EUR,835401600,M,16,16,False,49.0,48.0,11.0,10.0,24.0,24.0,24.0,25.0,5.0,,,58.0,57.0,7.2,2.0,0,,,,,,,3.0,4.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,
10909929,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,173851,M,Foden,859765,EUR,959472000,M,47,47,False,34.0,29.0,,,14.0,15.0,15.0,21.0,2.0,,,90.0,45.0,7.5,8.0,1,,,,,2.0,,3.0,3.0,,1.0,,,1.0,,,1.0,,,,,3.0,,,,1.0,1.0,1.0,1.0,,,,,,,,
10909929,home,Manchester City,Riyad Mahrez,riyad-mahrez,R. Mahrez,M,7,179,70718,M,RMahrez,158213,EUR,667094400,F,26,26,False,49.0,40.0,6.0,4.0,13.0,13.0,27.0,37.0,3.0,,,90.0,61.0,8.8,12.0,4,,,,,1.0,,2.0,4.0,1.0,2.0,2.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,3.0,2.0,,1.0,,,,,,,
10909929,home,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,225448,M,LaAraña,944656,EUR,949276800,F,19,19,False,18.0,15.0,2.0,1.0,3.0,4.0,12.0,14.0,3.0,,,90.0,28.0,7.1,7.0,2,,,,,,,2.0,1.0,,1.0,,,,,3.0,1.0,,,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,
10909929,home,Manchester City,Cole Palmer,cole-palmer,C. Palmer,M,10,185,364912,M,ColdPalmer,982780,EUR,1020643200,F,80,80,False,44.0,36.0,1.0,,12.0,15.0,24.0,30.0,4.0,,,90.0,63.0,6.0,19.0,2,,,,,1.0,1.0,6.0,2.0,2.0,4.0,,,,,3.0,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,
10909929,home,Manchester City,Kalvin Phillips,kalvin-phillips,K. Phillips,M,27,177,9230,M,kalvinphillips,786028,EUR,817862400,M,4,4,True,31.0,29.0,4.0,4.0,16.0,16.0,13.0,15.0,3.0,,,32.0,35.0,6.9,3.0,0,,,,,,,1.0,1.0,1.0,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10909929,home,Manchester City,João Cancelo,joao-cancelo,J. Cancelo,D,2,182,90162,M,JCancelo,138892,EUR,769996800,D,7,7,True,20.0,18.0,,,8.0,9.0,10.0,11.0,3.0,,,31.0,25.0,6.6,4.0,0,,,,,,1.0,4.0,3.0,,,,,,,1.0,1.0,,,1.0,,1.0,2.0,,,1.0,,,,,,,,,,,
10909929,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17470,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,8.0,8.0,,,6.0,6.0,2.0,2.0,1.0,,,4.0,10.0,,,0,Rico Lewis,,,,,,,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,
10909929,home,Manchester City,Ederson,ederson,Ederson,G,31,188,48446,M,Ederson93,254491,EUR,745545600,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909929,home,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22291,M,johnstones5,152077,EUR,770083200,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909929,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21204,M,nathanake,149663,EUR,793065600,D,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909929,home,Manchester City,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,50691,M,IGunny,45853,EUR,656726400,M,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909929,home,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,315719,M,KDB,70996,EUR,678067200,M,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909929,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,849024,M,EHaaland,839956,EUR,964137600,F,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909929,away,Chelsea,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26081,M,KepaA,232422,EUR,781142400,G,1,1,False,51.0,44.0,16.0,10.0,41.0,46.0,3.0,5.0,8.0,2.0,3.0,90.0,62.0,5.9,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,
10909929,away,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14433,M,yungchalobah,826134,EUR,931132800,D,14,14,False,48.0,44.0,6.0,4.0,35.0,37.0,9.0,12.0,4.0,,,90.0,60.0,6.2,5.0,0,,,,,1.0,1.0,1.0,5.0,,,,,1.0,,,,,,2.0,2.0,2.0,,,,1.0,,,,,,,,,,,
10909929,away,Chelsea,Bashir Humphreys,bashir-humphreys,B. Humphreys,D,12,186,1278,M,,996910,EUR,1047686400,D,42,42,False,86.0,81.0,5.0,2.0,71.0,73.0,10.0,13.0,2.0,,,90.0,93.0,6.4,5.0,0,,,,,,,,4.0,,,,,2.0,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,
10909929,away,Chelsea,Kalidou Koulibaly,kalidou-koulibaly,K. Koulibaly,D,3,187,26133,M,kkoulibaly26,126071,EUR,677376000,D,26,26,False,68.0,54.0,12.0,8.0,48.0,56.0,6.0,12.0,5.0,,,90.0,75.0,5.8,14.0,0,,,,,,1.0,2.0,2.0,,,,,3.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,1.0,
