match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_outfielderBlock,stat_fouls,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_accurateCross,stat_challengeLost,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_lastManTackle
14025185,home,Brentford,Caoimhin Kelleher,,,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,1,1,False,44.0,26.0,26.0,8.0,0.0,20.0,20.0,6.0,24.0,1.0,4.0,1.0,1.0,1.0,1.0,90.0,48.0,6.7,18.0,0.00459411,86.201434711828,14.0,47.630307011458,0.0,0.3015,0,-0.0543,0.12,0.01,-0.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025185,home,Brentford,Michael Kayode,,,michael-kayode,M. Kayode,D,33,179,2419,M,,1137431,EUR,1089417600,D,33,33,False,18.0,15.0,3.0,2.0,0.0,9.0,11.0,6.0,7.0,6.0,3.0,,,,,90.0,51.0,6.8,12.0,0.0595704,70.008281683402,9.0,7.9257001452201,1.0,,1,,-0.02,0.15,-0.1,,1.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0807,13.220761975174,24.424373584598,1.0,-0.11,,,,,,,,,,,,,,,
14025185,home,Brentford,Kristoffer Ajer,,,kristoffer-ajer,K. Ajer,D,20,196,1144,M,,576384,EUR,892771200,D,20,20,False,31.0,25.0,7.0,2.0,0.0,19.0,20.0,6.0,11.0,6.0,3.0,,,,,90.0,44.0,7.1,7.0,0.0365817,116.21620454639,12.0,46.235778765964,0.0,,0,,0.1,0.0,0.55,,,1.0,3.0,3.0,1.0,,,,2.0,1.0,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,
14025185,home,Brentford,Sepp van den Berg,,,sepp-van-den-berg,S. van den Berg,D,4,192,2094,M,,924378,EUR,1008806400,D,4,4,False,42.0,38.0,2.0,,1.0,31.0,32.0,7.0,10.0,5.0,2.0,,,,,90.0,55.0,7.3,5.0,0.271565,109.31972043286,14.0,-1.6863127208084,1.0,,1,,0.49,0.02,0.32,,,2.0,3.0,3.0,,,,2.0,1.0,,,,,0.0497,25.274402837714,25.414624451288,1.0,-0.53,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,
14025185,home,Brentford,Rico Henry,,,rico-henry,R. Henry,D,3,175,712,M,,599128,EUR,868320000,D,3,3,False,25.0,19.0,2.0,1.0,0.0,14.0,18.0,5.0,7.0,4.0,4.0,,,,,89.0,48.0,6.4,10.0,0.0111081,125.43079374736,8.0,22.44461836696,1.0,,0,,-0.02,0.03,-0.15,,,2.0,4.0,4.0,3.0,1.0,,1.0,,,,2.0,2.0,,37.358520476069,50.390829165633,,,1.0,,,,,,,,,,,,,,
14025185,home,Brentford,Yehor Yarmolyuk,,,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,,1031258,EUR,1078099200,M,18,18,False,22.0,21.0,4.0,3.0,0.0,14.0,14.0,7.0,8.0,,2.0,,,,,73.0,28.0,6.4,2.0,0.00367404,45.933181043707,9.0,6.1583268170471,0.0,,0,,0.02,0.01,-0.05,,,,4.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,
14025185,home,Brentford,Vitaly Janelt,,,vitaly-janelt,V. Janelt,M,27,184,1191,M,,814873,EUR,894758400,M,27,27,False,39.0,33.0,7.0,4.0,0.0,23.0,24.0,10.0,15.0,4.0,3.0,,,,,90.0,54.0,6.8,8.0,0.04301,142.88960632514,13.0,112.72007261976,2.0,,0,,0.28,0.12,-0.01,,2.0,,5.0,4.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,26.195110160406,43.493996313494,1.0,,1.0,,3.0,,,,1.0,2.0,,,,,,,
14025185,home,Brentford,Dango Ouattara,Dango Ouattara,,dango-ouattara,D. Ouattara,F,19,177,33926,M,d.ouattara15,1106451,EUR,1013385600,M,19,19,False,10.0,4.0,2.0,1.0,0.0,,1.0,4.0,9.0,2.0,3.0,,,,,90.0,30.0,6.2,16.0,0.0306489,90.317893836379,9.0,31.762118500953,2.0,,1,,0.06,0.19,-0.02,,3.0,3.0,10.0,3.0,5.0,1.0,1.0,2.0,,,,2.0,2.0,0.0439,12.050503119508,24.310242424228,1.0,-0.08,,,,2.0,,,1.0,1.0,,,,,,,
14025185,home,Brentford,Mathias Jensen,,,mathias-jensen,M. Jensen,M,8,180,1047,M,,799251,EUR,820454400,M,8,8,False,31.0,22.0,5.0,1.0,0.0,9.0,12.0,13.0,19.0,,5.0,,,,,90.0,46.0,6.5,18.0,0.350654,77.776875451523,11.0,25.379605623388,0.0,,0,,0.38,0.15,-0.05,,7.0,2.0,6.0,3.0,1.0,,,,2.0,2.0,,2.0,1.0,,,,4.0,,,,2.0,1.0,2.0,,2.0,,True,,,,,,
14025185,home,Brentford,Keane Lewis-Potter,,,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,,972421,EUR,982800000,M,23,23,False,16.0,13.0,,,0.0,8.0,10.0,5.0,6.0,,5.0,,,,,73.0,28.0,7.6,5.0,0.023616,78.384459916401,6.0,36.450203424461,1.0,,3,,0.16,0.01,-0.02,,,,3.0,3.0,2.0,1.0,,1.0,1.0,,,,1.0,0.56,34.121250040046,40.310150632316,,0.47,,,1.0,1.0,,2.0,,,,1.0,1.0,0.8082,,,
