match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_totalCross,stat_totalOffside,captain,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_goodHighClaim,player_sofascoreId,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_bigChanceMissed
12499610,home,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,D,28,28,True,2.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,,,,20.0,6.0,6.6,1.0,0.00163224,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12499610,home,1. FC Union Berlin,László Bénes,laszlo-benes,L. Bénes,M,8,181,800,M,354558,EUR,873763200,M,20,20,True,7.0,4.0,1.0,1.0,0.0,3.0,4.0,1.0,4.0,,1.0,,,20.0,12.0,6.7,6.0,0.0516685,1,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,0.0476,1.0,1.0,,,1.0,1.0,,,,,,,,,
12499610,home,1. FC Union Berlin,Leopold Querfeld,querfeld-leopold,L. Querfeld,D,14,190,1226,M,1086547,EUR,1071878400,D,14,14,True,2.0,2.0,,,0.0,2.0,2.0,,,5.0,1.0,,,14.0,7.0,6.7,,2.38e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499610,home,1. FC Union Berlin,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,25,189,159,M,134778,EUR,707443200,G,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499610,home,1. FC Union Berlin,Aljoscha Kemlein,aljoscha-kemlein,A. Kemlein,M,6,185,331,M,1198074,EUR,1091404800,M,36,36,True,,,,,,,,,,,,,,,,,,,0,,Aljoscha Kemlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499610,home,1. FC Union Berlin,Robert Skov,robert-skov,R. Skov,M,24,183,755,M,327863,EUR,832550400,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499610,home,1. FC Union Berlin,Lucas Tousart,tousart-lucas,L. Tousart,M,24,185,445,M,787889,EUR,862272000,M,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499610,away,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,22.0,14.0,13.0,5.0,0.0,10.0,12.0,4.0,10.0,1.0,9.0,,1.0,90.0,30.0,6.4,8.0,0.00234792,0,-0.4384,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,True,,,,,,,1.0,,,,
12499610,away,TSG Hoffenheim,Tim Drexler,drexler-tim,T. Drexler,D,21,185,185,M,1152499,EUR,1110067200,D,4,4,False,22.0,15.0,2.0,1.0,0.0,14.0,15.0,1.0,7.0,1.0,2.0,,,45.0,32.0,6.8,7.0,0.00050215,1,,Tim Drexler,,2.0,1.0,4.0,5.0,3.0,,1.0,1.0,,,,1.0,,2.0,2.0,0.017,,,,,,,1.0,,0.1325,,,,,,
12499610,away,TSG Hoffenheim,Robin Hranáč,robin-hranac,R. Hranáč,D,2,189,292,M,957615,EUR,949104000,D,2,2,False,26.0,17.0,5.0,1.0,0.0,14.0,19.0,3.0,7.0,2.0,,,,45.0,32.0,6.0,9.0,0.00123034,0,,,,3.0,2.0,7.0,2.0,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12499610,away,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,False,67.0,62.0,7.0,5.0,0.0,38.0,41.0,24.0,26.0,4.0,6.0,,,90.0,84.0,6.9,7.0,0.0152151,0,,,,3.0,2.0,4.0,3.0,,2.0,1.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,
12499610,away,TSG Hoffenheim,Pavel Kadeřábek,pavel-kaderabek,P. Kadeřábek,M,3,182,266,M,109296,EUR,704160000,M,3,3,False,45.0,28.0,6.0,1.0,0.0,12.0,15.0,16.0,33.0,2.0,,,,90.0,56.0,6.5,21.0,0.0260599,1,,,,5.0,7.0,8.0,8.0,1.0,,,2.0,,,,1.0,,,1.0,0.0147,,3.0,,,,1.0,,,,,,,,,
12499610,away,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,M,27,27,False,27.0,23.0,2.0,1.0,0.0,10.0,11.0,13.0,18.0,,,,,90.0,36.0,6.4,10.0,0.519324,0,,,,,,4.0,3.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,2.0,2.0,,,3.0,,,,,,,andrejkramaric,1.0,,
12499610,away,TSG Hoffenheim,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,M,16,16,False,70.0,59.0,4.0,1.0,0.0,39.0,41.0,20.0,29.0,,10.0,,,90.0,78.0,6.9,12.0,0.0313983,0,,,,1.0,,2.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,
12499610,away,TSG Hoffenheim,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,1129935,EUR,1119916800,M,7,7,False,38.0,25.0,,,0.0,13.0,15.0,12.0,28.0,2.0,4.0,,,84.0,57.0,6.7,19.0,0.0137837,1,,,,1.0,1.0,5.0,6.0,4.0,1.0,1.0,4.0,,,,,1.0,,3.0,0.0268,,5.0,,,,,,,,,,,,,
12499610,away,TSG Hoffenheim,Alexander Prass,alexander-prass,A. Prass,M,22,180,665,M,978062,EUR,990835200,M,22,22,False,46.0,33.0,6.0,3.0,0.0,12.0,18.0,22.0,29.0,3.0,3.0,,,89.0,67.0,6.1,17.0,0.113135,0,,,,,1.0,9.0,3.0,,,2.0,1.0,4.0,,,4.0,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,
12499610,away,TSG Hoffenheim,Marius Bülter,marius-bulter,M. Bülter,F,30,188,454,M,378340,EUR,733363200,F,21,21,False,16.0,11.0,2.0,1.0,0.0,2.0,2.0,10.0,19.0,1.0,4.0,,,90.0,34.0,7.5,13.0,0.0921119,1,,,,1.0,,4.0,5.0,1.0,2.0,1.0,,4.0,3.0,,1.0,,,1.0,0.068,1.0,5.0,,,1.0,,1.0,1.0,0.6226,1.0,,,,,
12499610,away,TSG Hoffenheim,Mergim Berisha,mergim-berisha,M. Berisha,F,20,186,561,M,770083,EUR,894844800,F,10,10,False,3.0,2.0,,,0.0,,,2.0,3.0,1.0,,,,58.0,12.0,6.5,4.0,0.00480612,2,,,,2.0,1.0,5.0,3.0,,1.0,2.0,1.0,1.0,,,,1.0,,,0.1547,,,,,1.0,1.0,,,,,,,,,
12499610,away,TSG Hoffenheim,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,15,15,True,11.0,8.0,1.0,,0.0,1.0,2.0,7.0,11.0,2.0,1.0,,,45.0,30.0,7.3,12.0,0.289302,0,,,,,1.0,,5.0,1.0,3.0,2.0,,1.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,1.0
12499610,away,TSG Hoffenheim,Umut Tohumcu,umut-tohumcu,U. Tohumcu,M,8,176,432,M,1083410,EUR,1092182400,M,17,17,True,22.0,19.0,1.0,,0.0,12.0,15.0,7.0,7.0,,1.0,,,45.0,30.0,6.9,4.0,0.00314661,0,,Umut Tohumcu,,,,3.0,5.0,3.0,,1.0,2.0,1.0,1.0,,,,,2.0,,,,,,1.0,,,,,,,,,,
12499610,away,TSG Hoffenheim,Haris Tabaković,haris-tabakovic,H. Tabaković,F,15,196,2741,M,259803,EUR,772070400,F,26,26,True,6.0,3.0,,,0.0,,1.0,3.0,5.0,,1.0,,,32.0,7.0,6.8,3.0,0.00921689,1,,,,2.0,3.0,3.0,3.0,,,,1.0,,,,,,,,0.1066,,,,,,,1.0,,0.0651,,,,,,
12499610,away,TSG Hoffenheim,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,704,M,809276,EUR,906163200,F,29,29,True,3.0,3.0,,,0.0,,,4.0,7.0,,1.0,,,11.0,8.0,6.7,4.0,0.0504766,0,,,,,,1.0,,,,,,,,,,,,,,1.0,4.0,,,1.0,,,,,1.0,,,,,
12499610,away,TSG Hoffenheim,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,1.0,1.0,,,0.00223858,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahlozek,,,
12499610,away,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499610,away,TSG Hoffenheim,Stanley N'Soki,stanley-nsoki,S. N'Soki,D,34,184,416,M,904991,EUR,923616000,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499610,away,TSG Hoffenheim,Arthur Chaves,arthur-chaves,A. Chaves,D,34,187,470,M,1122806,EUR,980726400,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,Arthur Chaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499610,away,TSG Hoffenheim,Diadié Samassékou,diadie-samassekou,D. Samassékou,M,18,175,1706,M,796358,EUR,821318400,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
