match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_unsuccessfulTouch,captain,stat_totalContest,stat_wonContest,stat_crossNotClaimed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_bigChanceCreated,player_sofascoreId,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_bigChanceMissed,stat_totalOffside,stat_goals
13797464,home,Genoa,Nicola Leali,nicola-leali,N. Leali,G,1,193,635,M,98059,EUR,729907200,G,1,1,False,21.0,16.0,14.0,9.0,0.0,8.0,8.0,8.0,13.0,7.0,2.0,4.0,90.0,28.0,7.0,5.0,0.00088613,0,-0.3328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13797464,home,Genoa,Sebastian Otoa,otoa-sebastian,S. Otoa,D,34,198,372,M,1404639,EUR,1084406400,D,34,34,False,8.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,6.0,,,,21.0,10.0,3.5,2.0,0.00564826,0,,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13797464,home,Genoa,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3255,M,1001828,EUR,1023840000,D,4,4,False,45.0,41.0,1.0,,0.0,31.0,32.0,11.0,14.0,6.0,,,90.0,57.0,6.7,4.0,0.0141717,0,,3.0,,,2.0,,,1.0,1.0,1.0,2.0,5.0,4.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13797464,home,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185,4788,M,889785,EUR,909014400,D,22,22,False,37.0,32.0,6.0,3.0,0.0,17.0,20.0,15.0,17.0,2.0,,,90.0,47.0,7.0,5.0,0.0103638,2,,3.0,,,2.0,,,,,1.0,2.0,3.0,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.071,0.3848,,,,,,,,,,,,,,,,,
13797464,home,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180,1144,M,797286,EUR,861667200,D,3,3,False,18.0,15.0,2.0,1.0,0.0,10.0,10.0,6.0,16.0,5.0,,,68.0,33.0,6.7,10.0,0.0358293,0,,2.0,,,,,,8.0,1.0,2.0,,4.0,,,,4.0,,,,3.0,,,1.0,,,,,,,,,,,,,,,,
13797464,home,Genoa,Brooke Norton-Cuffy,brooke-norton-cuffy,B. Norton-Cuffy,D,15,181,1189,M,1087514,EUR,1073865600,M,15,15,False,25.0,19.0,5.0,2.0,0.0,12.0,16.0,7.0,10.0,2.0,,,80.0,37.0,6.4,9.0,0.00908883,0,,3.0,,1.0,1.0,,,1.0,,1.0,,2.0,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
13797464,home,Genoa,Patrizio Masini,patrizio-masini,P. Masini,M,73,182,291,M,970998,EUR,980553600,M,73,73,False,37.0,32.0,3.0,2.0,0.0,15.0,17.0,17.0,22.0,1.0,,,80.0,50.0,6.5,10.0,0.0336532,0,,4.0,2.0,1.0,1.0,,,2.0,,,2.0,4.0,3.0,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,
13797464,home,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178,1679,M,918440,EUR,986601600,M,32,32,False,31.0,28.0,2.0,,0.0,18.0,20.0,10.0,11.0,5.0,,,90.0,41.0,7.2,3.0,0.105972,2,,1.0,,,1.0,,,,,,,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,0.1287,0.0799,2.0,,True,,,,,,,,,,,,,,
13797464,home,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,697,M,280991,EUR,831254400,M,2,2,False,30.0,20.0,1.0,1.0,0.0,7.0,7.0,13.0,23.0,3.0,,,90.0,42.0,7.1,12.0,0.0775585,1,,2.0,,,1.0,,,,,1.0,6.0,9.0,2.0,,,,2.0,1.0,,,0.2474,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,
13797464,home,Genoa,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,99,185,2688,M,826198,EUR,927072000,F,19,19,False,11.0,7.0,,,0.0,4.0,7.0,3.0,4.0,,,,68.0,20.0,6.8,6.0,0.00044211,2,,2.0,,1.0,,,,,,1.0,1.0,3.0,3.0,,,,2.0,,2.0,,0.1927,0.6653,,1.0,,,,,,,,,,,,,,,
13797464,home,Genoa,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,9,9,False,16.0,10.0,,,0.0,3.0,3.0,8.0,17.0,2.0,,,61.0,40.0,6.8,15.0,0.0529667,1,,8.0,1.0,1.0,2.0,,,4.0,1.0,1.0,1.0,7.0,2.0,,,3.0,1.0,1.0,,,0.0087,,1.0,2.0,,5.0,2.0,,,,,,,,,,,,
13797464,home,Genoa,Lorenzo Venturino,lorenzo-venturino,L. Venturino,M,20,184,769,M,1618563,EUR,1150934400,F,76,76,True,8.0,5.0,,,0.0,,3.0,5.0,8.0,1.0,,,29.0,16.0,6.6,9.0,0.00371783,0,,2.0,,,1.0,,,3.0,,1.0,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
13797464,home,Genoa,Honest Ahanor,honest-ahanor,H. Ahanor,D,69,184,1976,M,1634980,EUR,1203724800,D,69,69,True,10.0,9.0,,,0.0,4.0,4.0,6.0,8.0,,,,22.0,15.0,6.7,2.0,0.0493226,0,,,,,,,,2.0,1.0,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
13797464,home,Genoa,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,888219,EUR,674092800,F,10,10,True,9.0,6.0,,,0.0,1.0,1.0,6.0,11.0,2.0,,,22.0,14.0,6.5,6.0,0.0263072,0,,3.0,,,2.0,,,3.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
13797464,home,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,D,20,20,True,6.0,5.0,2.0,1.0,0.0,1.0,1.0,5.0,6.0,,,,10.0,10.0,6.6,1.0,0.219985,0,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
