match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,stat_wonTackle,stat_wasFouled,stat_lastManTackle,captain,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_penaltyConceded,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_blockedScoringAttempt,stat_penaltyWon,stat_hitWoodwork,player_sofascoreId
12528079,home,Çaykur Rizespor,Berkay Özcan,,,berkay-ozcan,B. Özcan,M,8,178,161,M,806964,EUR,887500800,M,20,20,True,3.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,,,,,,10.0,5.0,6.6,,0.00025124,0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12528079,home,Çaykur Rizespor,Rachid Ghezzal,,,rachid-ghezzal,R. Ghezzal,M,18,182,3146,M,123228,EUR,705369600,F,19,19,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,1.0,2.0,,1.0,3.8e-07,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12528079,home,Çaykur Rizespor,Václav Jurečka,,,vaclav-jurecka,V. Jurečka,F,15,182,207,M,225850,EUR,772588800,F,15,15,True,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528079,home,Çaykur Rizespor,Tarık Çetin,,,tarik-cetin,T. Çetin,G,13,193,862,M,913985,EUR,852681600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528079,home,Çaykur Rizespor,Eray Korkmaz,,,korkmaz-eray,E. Korkmaz,D,17,182,35,M,1145620,EUR,1055030400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528079,home,Çaykur Rizespor,Ayberk Karapo,Ayberk Karapo,,ayberk-karapo,A. Karapo,D,45,186,180,M,1395701,EUR,1090368000,D,45,45,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528079,home,Çaykur Rizespor,Muhamed Buljubašić,,,muhamed-buljubasic,M. Buljubašić,M,18,180,202,M,1134586,EUR,1088899200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528079,home,Çaykur Rizespor,Emrecan Bulut,Emrecan Bulut,,emrecan-bulut,E. Bulut,F,99,185,166,M,1480663,EUR,1038268800,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528079,away,Göztepe,Arda Özçimen,,,arda-ozcimen,A. Özçimen,G,1,202,62,M,964196,EUR,1010448000,G,1,1,False,19.0,7.0,18.0,6.0,0.0,2.0,3.0,5.0,16.0,,5.0,1.0,,2.0,,90.0,26.0,5.4,12.0,0.00217432,0,-3.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12528079,away,Göztepe,Malcom Bokele,,,malcom-bokele,M. Bokele,D,26,193,545,M,1122632,EUR,950313600,D,26,26,False,40.0,33.0,7.0,5.0,0.0,16.0,17.0,17.0,24.0,6.0,3.0,,,,,90.0,54.0,6.2,9.0,0.0226903,0,,1.0,,1.0,5.0,1.0,7.0,,,,,2.0,,,,,2.0,,,,,,,,,,1.0,,,,,,,
12528079,away,Göztepe,Héliton,,,heliton,Héliton,D,5,196,324,M,922725,EUR,816220800,D,5,5,False,26.0,19.0,6.0,2.0,0.0,14.0,18.0,5.0,8.0,12.0,4.0,,,,,90.0,45.0,5.9,8.0,0.00143374,1,,,,2.0,5.0,6.0,5.0,1.0,,,,1.0,,2.0,,,,,,1.0,1.0,,,,0.0141,,,,,,,,,
12528079,away,Göztepe,Koray Günter,,,koray-gunter,K. Günter,D,22,185,219,M,138165,EUR,776995200,D,22,22,False,55.0,44.0,4.0,2.0,0.0,11.0,15.0,33.0,40.0,3.0,2.0,,,,,90.0,66.0,7.2,11.0,0.313733,1,,,,2.0,4.0,3.0,8.0,,2.0,2.0,,1.0,2.0,1.0,1.0,,,,,,,1.0,1.0,,0.0154,0.4555,,,,,,,,
12528079,away,Göztepe,Ogün Bayrak,,,ogun-bayrak,O. Bayrak,M,77,175,45,M,903999,EUR,907977600,M,77,77,False,26.0,16.0,5.0,1.0,0.0,4.0,5.0,14.0,28.0,3.0,4.0,,,,,88.0,43.0,6.3,16.0,0.308596,0,,7.0,2.0,,,4.0,1.0,,1.0,1.0,,1.0,,2.0,2.0,,,,,2.0,,,,,,,,,,,,,,
12528079,away,Göztepe,Ahmed Ildız,,,ahmed-ildiz,A. Ildız,M,66,181,50,M,849329,EUR,849139200,M,8,8,False,49.0,44.0,5.0,3.0,1.0,12.0,13.0,33.0,37.0,1.0,6.0,,,,,88.0,72.0,7.3,8.0,0.0620796,3,,1.0,1.0,2.0,,7.0,6.0,2.0,4.0,3.0,,1.0,,1.0,2.0,,3.0,,True,1.0,2.0,,,,0.1094,,,,,,1.0,1.0,,
12528079,away,Göztepe,Anthony Junior Dennis,,,dennis-anthony-junior,A. J. Dennis,M,30,180,461,M,1484438,EUR,1087776000,M,16,16,False,36.0,33.0,1.0,,0.0,13.0,14.0,20.0,22.0,,10.0,,,,,74.0,44.0,6.3,7.0,0.0229892,1,,,,2.0,3.0,8.0,4.0,1.0,1.0,,,2.0,1.0,2.0,1.0,,,,,2.0,1.0,,,,0.011,,1.0,,,,,,,
12528079,away,Göztepe,Lasse Nielsen,,,lasse-nielsen,L. Nielsen,D,4,185,71,M,21547,EUR,568598400,M,24,24,False,42.0,27.0,5.0,4.0,0.0,5.0,9.0,26.0,38.0,3.0,4.0,,,,,90.0,76.0,6.9,24.0,0.139154,1,,5.0,4.0,3.0,6.0,6.0,10.0,1.0,1.0,,,1.0,3.0,1.0,2.0,2.0,1.0,,,1.0,1.0,,,,0.217,,2.0,,,,,,,
12528079,away,Göztepe,David Tijanič,,,david-tijanic,D. Tijanič,F,43,174,389,M,827369,EUR,869011200,F,43,43,False,24.0,20.0,,,1.0,7.0,7.0,14.0,20.0,,2.0,,,,,61.0,40.0,7.6,11.0,0.0577212,4,,3.0,1.0,2.0,1.0,6.0,4.0,2.0,,,,,1.0,2.0,2.0,,2.0,,,,2.0,1.0,,,0.1942,0.1964,3.0,1.0,,,1.0,,1.0,
12528079,away,Göztepe,Kubilay Kanatsızkuş,,,kubilay-kanatsizkus,K. Kanatsızkuş,F,17,190,94,M,828953,EUR,859507200,F,9,9,False,10.0,9.0,,,0.0,,,9.0,10.0,2.0,1.0,,,,,74.0,22.0,6.9,5.0,0.195691,3,,,,2.0,1.0,6.0,2.0,2.0,,,,,,1.0,4.0,,1.0,,,1.0,2.0,,,,0.2418,,2.0,,,,1.0,,,
12528079,away,Göztepe,Rômulo,Rômulo,,romulo,Rômulo,F,40,193,3722,M,1133743,EUR,1013126400,F,79,79,False,26.0,19.0,,,0.0,4.0,5.0,15.0,22.0,,3.0,,,,,90.0,46.0,8.7,14.0,0.0738606,5,,1.0,,1.0,2.0,5.0,9.0,2.0,7.0,5.0,,,2.0,,1.0,1.0,,,,,2.0,3.0,2.0,,1.0834,1.2082,2.0,,,,,,,
12528079,away,Göztepe,Victor Hugo,,,victor-hugo,V. Hugo,M,30,184,3548,M,1170954,EUR,1084233600,M,6,6,True,9.0,7.0,,,0.0,3.0,3.0,5.0,8.0,,,,,,,29.0,14.0,6.2,5.0,0.0362378,1,,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,0.0389,,1.0,,,,1.0,,,
12528079,away,Göztepe,Novatus Miroshi,,,novatus-miroshi,N. Miroshi,M,20,185,3867,M,1103597,EUR,1030924800,D,20,20,True,18.0,15.0,2.0,2.0,0.0,6.0,6.0,9.0,13.0,,2.0,,,,,16.0,23.0,6.0,6.0,0.0102322,0,,1.0,,1.0,,4.0,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,novatus_40
12528079,away,Göztepe,Emersonn,Emersonn,,emersonn,Emersonn,F,20,186,559,M,1128844,EUR,1089936000,F,19,19,True,5.0,2.0,,,0.0,,,2.0,5.0,,,,,,,16.0,5.0,6.4,3.0,0.00682652,0,,,,1.0,1.0,3.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
12528079,away,Göztepe,Taha Altıkardeş,,,taha-altikardes,T. Altıkardeş,D,4,188,271,M,1101279,EUR,1061510400,D,4,4,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,,,,,,,2.0,8.0,,1.0,0.0326537,0,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12528079,away,Göztepe,Kuryu Matsuki,Kuryu Matsuki,,kuryu-matsuki,K. Matsuki,M,27,178,1417,M,1154637,EUR,1051660800,M,7,7,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,2.0,4.0,,1.0,0.0077673,0,,,,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12528079,away,Göztepe,Emircan Secgin,,,emircan-secgin,E. Secgin,G,,192,20,M,997159,EUR,1017792000,G,54,54,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528079,away,Göztepe,Arda Ercan,,,arda-ercan,A. Ercan,G,28,190,10,M,1892417,EUR,1213833600,G,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528079,away,Göztepe,Furkan Bayır,,,furkan-bayir,F. Bayır,D,23,188,77,M,1003161,EUR,950054400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528079,away,Göztepe,Nazım Sangaré,,,nazim-sangare,N. Sangaré,M,30,180,168,M,169425,EUR,770256000,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
