match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_fouls,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_penaltyConceded,stat_shotOffTarget,stat_expectedGoals,captain,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_dispossessed,stat_outfielderBlock,stat_penaltyWon,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_hitWoodwork,stat_lastManTackle,stat_totalOffside
12436525,home,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,1,1,False,32.0,29.0,3.0,0.0,29.0,30.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,90.0,34.0,6.5,3.0,7.645e-05,0,-0.6176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436525,home,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,825719,EUR,852768000,D,31,31,False,38.0,36.0,1.0,0.0,23.0,24.0,14.0,,2.0,,,,,45.0,41.0,6.6,2.0,0.00483513,0,,1.0,13.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436525,home,Fulham,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,5,5,False,86.0,73.0,15.0,0.0,47.0,49.0,38.0,,5.0,,,,,90.0,89.0,6.6,14.0,0.0157412,0,,7.0,26.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436525,home,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,861972,EUR,946598400,D,3,3,False,88.0,82.0,5.0,0.0,39.0,44.0,46.0,2.0,11.0,,,,,90.0,101.0,6.6,10.0,0.0279113,0,,3.0,43.0,,2.0,,7.0,,1.0,,2.0,,,,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
12436525,home,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,M,21,21,False,61.0,55.0,1.0,0.0,26.0,29.0,35.0,3.0,1.0,,,,,90.0,83.0,6.6,9.0,0.0202763,0,,,29.0,2.0,3.0,4.0,6.0,1.0,3.0,1.0,3.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12436525,home,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,371222,EUR,839894400,M,20,20,False,70.0,66.0,,0.0,16.0,17.0,57.0,1.0,4.0,,,,,79.0,80.0,6.8,9.0,0.0487854,1,,,50.0,1.0,1.0,8.0,4.0,1.0,1.0,1.0,4.0,5.0,,,2.0,1.0,,,,1.0,,1.0,0.0106,,,,,,,,,,,,,,,,,,
12436525,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,False,92.0,86.0,1.0,0.0,28.0,31.0,64.0,,3.0,,,,,63.0,104.0,7.5,10.0,0.17707,1,,1.0,59.0,1.0,,2.0,5.0,,,,3.0,,,,2.0,1.0,,,1.0,4.0,,,0.0129,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12436525,home,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,803174,EUR,870998400,M,33,33,False,66.0,53.0,6.0,0.0,18.0,22.0,50.0,2.0,4.0,,,,,90.0,104.0,6.8,24.0,0.0456547,0,,2.0,36.0,4.0,3.0,7.0,6.0,1.0,2.0,1.0,6.0,,,,1.0,,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
12436525,home,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,355528,EUR,858988800,F,8,8,False,36.0,33.0,,0.0,4.0,4.0,39.0,1.0,4.0,,,,,90.0,59.0,7.9,10.0,0.160869,3,,,30.0,2.0,1.0,4.0,8.0,,3.0,1.0,7.0,1.0,,,3.0,2.0,,,,2.0,,,0.1402,,1.0,,3.0,4.0,,,1.0,,,,,,,,,,
12436525,home,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,192442,EUR,673401600,F,7,7,False,16.0,7.0,2.0,0.0,3.0,4.0,12.0,1.0,1.0,,,,,90.0,39.0,8.5,14.0,0.00879197,6,,1.0,4.0,5.0,7.0,9.0,13.0,,1.0,1.0,,1.0,,,5.0,3.0,,,1.0,2.0,,1.0,1.8586,,,,2.0,,2.0,,1.0,RJimenez9,1.0,3.0,2.0,2.1542,,,,,
12436525,home,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,352770,EUR,831081600,F,17,17,False,42.0,35.0,2.0,0.0,3.0,3.0,41.0,1.0,,,,,,63.0,51.0,7.4,10.0,0.307957,2,,1.0,32.0,,,,1.0,,,,2.0,,,,1.0,1.0,,,1.0,,,1.0,0.0776,,,1.0,1.0,2.0,,,,alexanderiwobi,,,,,,,,,
12436525,home,Fulham,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,867445,EUR,964742400,M,32,32,True,26.0,25.0,1.0,0.0,11.0,12.0,15.0,,,,,,,45.0,32.0,6.6,3.0,0.0250026,1,,1.0,14.0,,,,3.0,,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,1.0,0.1236,,,,,,,,,esr,1.0,,,,,,,,
12436525,home,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,285949,EUR,820454400,M,18,18,True,16.0,12.0,3.0,0.0,4.0,4.0,16.0,1.0,1.0,,,,,27.0,25.0,6.4,9.0,0.00963242,0,,1.0,8.0,1.0,,3.0,2.0,1.0,1.0,,4.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,andreaspereira,,,,,,,,,
12436525,home,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4470,M,1015256,EUR,988934400,F,9,9,True,6.0,4.0,,0.0,1.0,2.0,4.0,,1.0,,,,,27.0,10.0,6.7,4.0,0.00244246,1,,,3.0,1.0,3.0,2.0,3.0,,,,,,,,,,,,1.0,,,,0.0174,,,,,,1.0,,,RodrigoMuniz019,,1.0,,0.0407,,,,,
12436525,home,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,286165,EUR,822528000,F,11,11,True,6.0,6.0,,0.0,,,8.0,,,,,,,11.0,10.0,6.9,2.0,0.0273404,0,,,7.0,,1.0,1.0,2.0,,,,2.0,,,,2.0,1.0,,,,,,,,,1.0,,,2.0,,,,adamatrd,,,,,,,,,
12436525,home,Fulham,Steven Benda,steven-benda,S. Benda,G,13,192,238,M,860764,EUR,907200000,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436525,home,Fulham,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,868715,EUR,942796800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436525,home,Fulham,Ryan Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,178,1731,M,836698,EUR,958608000,M,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436525,home,Fulham,Joshua King,joshua-king,J. King,M,24,172,1804,M,1546231,EUR,1167782400,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Joshua King,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436525,home,Fulham,Martial Godo,martial-godo,M. Godo,F,20,169,1281,M,1190938,EUR,1047600000,F,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436525,away,Ipswich Town,Christian Walton,christian-walton,C. Walton,G,28,196,230,M,198038,EUR,815875200,G,28,28,False,25.0,11.0,21.0,0.0,7.0,8.0,17.0,,10.0,2.0,2.0,1.0,1.0,90.0,32.0,7.0,14.0,0.00131328,0,0.1949,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,
12436525,away,Ipswich Town,Ben Johnson,ben-johnson,B. Johnson,D,18,182,616,M,914412,EUR,948672000,D,18,18,False,15.0,13.0,1.0,0.0,8.0,8.0,7.0,10.0,4.0,,,,,80.0,33.0,6.7,5.0,0.0013055,1,,1.0,5.0,2.0,4.0,7.0,5.0,1.0,,,,2.0,,,1.0,,2.0,,1.0,1.0,,,0.2808,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,
12436525,away,Ipswich Town,Dara O'Shea,dara-oshea,D. O'Shea,D,26,188,660,M,856719,EUR,920505600,D,26,26,False,25.0,18.0,5.0,0.0,11.0,12.0,13.0,10.0,,,,,,90.0,51.0,6.8,13.0,0.00258613,0,,,7.0,4.0,3.0,5.0,5.0,,2.0,1.0,,1.0,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0
12436525,away,Ipswich Town,Luke Woolfenden,luke-woolfenden,L. Woolfenden,D,26,193,197,M,893478,EUR,908928000,D,6,6,False,28.0,26.0,6.0,0.0,20.0,20.0,8.0,5.0,3.0,,,,,90.0,38.0,6.9,2.0,0.00165511,0,,5.0,6.0,3.0,1.0,5.0,2.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,
12436525,away,Ipswich Town,Jacob Greaves,jacob-greaves,J. Greaves,D,24,193,527,M,990821,EUR,968716800,D,24,24,False,24.0,15.0,3.0,0.0,8.0,11.0,13.0,12.0,3.0,,,,,90.0,41.0,6.7,10.0,0.00439095,0,,,7.0,3.0,5.0,4.0,5.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
12436525,away,Ipswich Town,Leif Davis,leif-davis,L. Davis,D,3,182,985,M,963493,EUR,946598400,D,3,3,False,20.0,14.0,1.0,0.0,4.0,6.0,19.0,3.0,1.0,,,,,90.0,43.0,6.3,11.0,0.0695655,1,,,12.0,4.0,1.0,8.0,3.0,,1.0,1.0,5.0,2.0,,,2.0,1.0,2.0,,,,1.0,1.0,0.0964,,2.0,,,2.0,1.0,,,,,,,,,,,,
12436525,away,Ipswich Town,Sammie Szmodics,sammie-szmodics,S. Szmodics,M,19,168,1172,M,354782,EUR,811900800,M,23,23,False,15.0,10.0,1.0,0.0,5.0,9.0,7.0,1.0,4.0,,,,,73.0,30.0,7.2,10.0,0.00240126,2,,,5.0,,,4.0,1.0,3.0,1.0,,1.0,,,,,,1.0,,3.0,,,1.0,0.2775,,,,,,1.0,1.0,,,,1.0,1.0,0.3531,,,,,
12436525,away,Ipswich Town,Sam Morsy,sam-morsy,S. Morsy,M,40,175,1814,M,108515,EUR,684460800,M,5,5,False,33.0,31.0,5.0,0.0,16.0,17.0,16.0,1.0,2.0,,,,,90.0,40.0,6.2,4.0,0.0163103,0,,4.0,15.0,,,5.0,2.0,2.0,1.0,1.0,,3.0,,,,,,,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,
12436525,away,Ipswich Town,Jens Cajuste,jens-cajuste,J. Cajuste,M,12,188,1162,M,857671,EUR,934243200,M,12,12,False,23.0,20.0,2.0,0.0,12.0,13.0,11.0,1.0,5.0,,,,,73.0,37.0,6.7,8.0,0.00615282,0,,,8.0,,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,2.0,,1.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,
12436525,away,Ipswich Town,Nathan Broadhead,nathan-broadhead,N. Broadhead,M,33,178,415,M,911710,EUR,891734400,M,33,33,False,20.0,18.0,1.0,0.0,2.0,2.0,18.0,2.0,3.0,,,,,80.0,34.0,7.2,4.0,0.721244,1,,,16.0,2.0,,7.0,7.0,2.0,1.0,,,1.0,,,5.0,3.0,1.0,,,3.0,,,0.0753,,,1.0,,1.0,,,,,,1.0,,0.1372,,,,,
12436525,away,Ipswich Town,Liam Delap,liam-delap,L. Delap,F,9,186,24878,M,997087,EUR,1044662400,F,19,19,False,9.0,7.0,1.0,0.0,4.0,5.0,4.0,1.0,1.0,,,,,88.0,29.0,7.4,10.0,0.00264672,1,,,3.0,5.0,3.0,13.0,8.0,1.0,1.0,1.0,,1.0,,,3.0,1.0,,,2.0,3.0,,,0.7884,,,,,1.0,4.0,,1.0,,,1.0,1.0,0.892,,,,,
12436525,away,Ipswich Town,Jack Taylor,jack-taylor,J. Taylor,M,14,185,323,M,856669,EUR,898560000,M,14,14,True,8.0,5.0,,0.0,3.0,4.0,4.0,,2.0,,,,,17.0,13.0,6.6,3.0,0.00109877,0,,,2.0,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12436525,away,Ipswich Town,Kalvin Phillips,kalvin-phillips,K. Phillips,M,27,177,9303,M,786028,EUR,817862400,M,8,8,True,5.0,3.0,2.0,0.0,2.0,2.0,3.0,,2.0,,,,,17.0,6.0,6.3,3.0,0.00047273,0,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,kalvinphillips,,,,,,,,,
12436525,away,Ipswich Town,Wes Burns,wes-burns,W. Burns,M,7,173,187,M,305302,EUR,784684800,F,7,7,True,8.0,3.0,4.0,0.0,,2.0,6.0,,2.0,,,,,10.0,10.0,6.4,6.0,0.00218742,0,,,3.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436525,away,Ipswich Town,Jack Clarke,jack-clarke,J. Clarke,M,47,181,1601,M,921005,EUR,974937600,F,47,47,True,1.0,1.0,,0.0,,,1.0,1.0,1.0,,,,,10.0,5.0,6.8,1.0,0.00037642,1,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,,1.0,0.0699,,,,,,,,,,,,,,,,1.0,,
12436525,away,Ipswich Town,Ali Al-Hamadi,ali-al-hamadi,A. Al-Hamadi,F,12,187,5783,M,1010010,EUR,1014940800,F,16,16,True,1.0,1.0,,0.0,,,1.0,,,,,,,10.0,3.0,6.3,2.0,0.00066073,0,,,1.0,,,2.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,alikalhamadi,,,,,,,,,
12436525,away,Ipswich Town,Arijanet Murić,arijanet-muric,A. Murić,G,49,198,1886,M,888971,EUR,910396800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436525,away,Ipswich Town,Harry Clarke,harry-clarke,H. Clarke,D,44,178,194,M,993439,EUR,983491200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436525,away,Ipswich Town,Cameron Burgess,cameron-burgess,C. Burgess,D,15,194,332,M,358084,EUR,814233600,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436525,away,Ipswich Town,Conor Townsend,conor-townsend,C. Townsend,D,22,183,123,M,197982,EUR,731203200,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
