match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalTackle,stat_fouls,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_wonTackle,stat_expectedGoals,player_firstName,player_lastName,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_goalAssist
11369462,home,Cádiz,Jeremías Ledesma,jeremias-ledesma,C. Ledesma,G,23,186,1063,M,341097,EUR,729561600,G,1,1,False,35.0,24.0,22.0,11.0,13.0,14.0,11.0,21.0,1.0,1.0,1.0,1.0,2.0,12.0,1.0,1.0,2.0,2.0,90.0,46.0,6.3,11.0,0.00308082,0,-0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369462,home,Cádiz,Iza Carcelén,iza-carcelen,I. Carcelén,D,20,174,127,M,800403,EUR,735523200,D,20,20,False,18.0,12.0,3.0,1.0,6.0,6.0,6.0,12.0,2.0,,3.0,,,3.0,,,,,65.0,27.0,6.1,9.0,0.00324231,0,,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369462,home,Cádiz,Luis Hernández,luis-hernandez,L. Hernández,D,,182,89,M,260097,EUR,608515200,D,23,23,False,50.0,40.0,11.0,4.0,23.0,24.0,17.0,26.0,,2.0,1.0,5.0,3.0,1.0,,,,,90.0,68.0,6.4,18.0,0.0131736,0,,,,2.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369462,home,Cádiz,Fali,fali,Fali,D,,186,193,M,349794,EUR,745113600,D,3,3,False,29.0,21.0,4.0,1.0,16.0,21.0,5.0,8.0,,2.0,3.0,5.0,,1.0,3.0,,,,65.0,36.0,6.5,10.0,0.00340988,0,,,,,1.0,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11369462,home,Cádiz,Javier Hernández,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,15,15,False,36.0,29.0,4.0,2.0,11.0,13.0,19.0,25.0,2.0,1.0,5.0,5.0,1.0,4.0,,,,,90.0,53.0,6.7,9.0,0.0603931,1,,,3.0,1.0,,2.0,2.0,1.0,,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0348,,,,,,,,,,,,,,,,,
11369462,home,Cádiz,Iván Alejo,ivan-alejo,I. Alejo,M,14,184,174,M,352486,EUR,792374400,M,11,11,False,25.0,16.0,4.0,1.0,9.0,11.0,8.0,20.0,1.0,1.0,7.0,10.0,,6.0,4.0,,,,90.0,61.0,6.6,23.0,0.181808,2,,,7.0,,4.0,3.0,,1.0,1.0,,6.0,1.0,2.0,,1.0,,2.0,0.0807,,,1.0,1.0,,,,,,,,,,,,,
11369462,home,Cádiz,Rominigue Kouamé,rominigue-kouame,R. Kouamé,M,6,177,330,M,846446,EUR,850780800,M,12,12,False,32.0,30.0,3.0,3.0,20.0,22.0,10.0,10.0,3.0,3.0,6.0,5.0,3.0,1.0,,,,,54.0,41.0,6.5,2.0,0.00278243,0,,,,,,2.0,2.0,,1.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,
11369462,home,Cádiz,Fede San Emeterio,fede-san-emeterio,F. S. E. Diaz,M,6,174,81,M,376382,EUR,858470400,M,24,24,False,5.0,5.0,,,4.0,4.0,1.0,1.0,1.0,,1.0,,,,,,,,15.0,8.0,6.4,1.0,0.00036851,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369462,home,Cádiz,Rubén Alcaraz,ruben-alcaraz,R. Alcaraz,M,4,180,243,M,259339,EUR,673056000,M,4,4,False,44.0,36.0,10.0,4.0,20.0,22.0,16.0,23.0,3.0,1.0,8.0,5.0,,6.0,3.0,,,,90.0,65.0,6.9,14.0,0.0594449,4,,,1.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,2.0,,,0.8783,,,,1.0,,2.0,1.0,1.0,1.0,0.9834,,,,,,,
11369462,home,Cádiz,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,27,27,False,13.0,9.0,,,1.0,1.0,9.0,16.0,1.0,1.0,4.0,5.0,,5.0,1.0,,,,65.0,31.0,6.8,12.0,0.0587095,1,,,4.0,,2.0,2.0,,2.0,,,4.0,1.0,1.0,,,,1.0,0.0605,,,,,,,1.0,,,0.1792,,,,,,,
