match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,captain,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_wasFouled,stat_totalCross,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_hitWoodwork,stat_penaltyConceded
14062168,home,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,gregorkobel,556866,EUR,881366400,G,1,1,False,35.0,30.0,5.0,0.0,30.0,31.0,4.0,11.0,1.0,2.0,2.0,3.0,90.0,42.0,6.8,5.0,0.00014743,72.524174142338,12.0,46.41,11.655,0.4076,0,-0.8955,0.05,0.01,-0.16,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062168,home,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,emrecan23,138156,EUR,758332800,D,23,23,False,99.0,88.0,8.0,0.0,44.0,47.0,52.0,2.0,,,,,90.0,113.0,7.5,12.0,0.0573593,258.86179573814,27.0,191.625,39.06,,1,,0.52,0.28,-0.44,,,,True,7.0,44.0,6.0,4.0,10.0,7.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7884,0.8896,83.637217978182,3.0,0.32,,,,,,,,,,,,,,,,,,,,,,,
14062168,home,Borussia Dortmund,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,,799046,EUR,837820800,D,3,3,False,135.0,123.0,9.0,0.0,79.0,83.0,52.0,4.0,,,,,90.0,149.0,7.7,12.0,0.0353745,465.49820075319,58.0,232.47,28.245,,1,,0.38,0.3,0.41,,,,,3.0,44.0,1.0,6.0,1.0,8.0,,,,1.0,,7.0,1.0,1.0,,0.2514,0.7801,28.425243024467,1.0,-0.51,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14062168,home,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,nico.schlotterbeck,940871,EUR,944006400,D,4,4,False,113.0,101.0,21.0,0.0,56.0,59.0,54.0,6.0,,,,,90.0,134.0,6.8,18.0,0.0346126,222.02635799053,32.0,126.42,14.595,,2,,0.37,0.07,-0.21,,,,,14.0,45.0,2.0,1.0,10.0,4.0,1.0,2.0,,1.0,,5.0,2.0,2.0,3.0,0.31,0.3251,,,-0.13,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
14062168,home,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,,800951,EUR,879724800,M,26,26,False,17.0,13.0,1.0,0.0,6.0,6.0,11.0,6.0,,,,,71.0,48.0,6.6,17.0,0.121502,63.373883058861,7.0,38.115,16.275,,0,,0.19,0.17,0.0,,,,,,7.0,,,6.0,5.0,,6.0,1.0,,,2.0,2.0,,,,,18.545748003249,1.0,,,,,2.0,7.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,
14062168,home,Borussia Dortmund,Jobe Bellingham,jobe-bellingham,J. Bellingham,M,7,189,41442,M,Jobe,1134083,EUR,1127433600,M,7,7,False,61.0,52.0,5.0,0.0,23.0,26.0,35.0,6.0,,,,,90.0,74.0,6.6,12.0,0.0389987,188.75580135798,16.0,31.92,23.625,,0,,0.08,0.0,-0.12,,Jobe Bellingham,,,4.0,29.0,,2.0,5.0,4.0,2.0,2.0,1.0,,,2.0,,,1.0,,,34.761913425472,1.0,,,4.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
14062168,home,Borussia Dortmund,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,,907463,EUR,971136000,M,8,8,False,38.0,33.0,5.0,0.0,11.0,11.0,27.0,1.0,,,,,83.0,48.0,6.5,12.0,0.0302511,281.56048608075,24.0,179.34,31.71,,0,,0.06,0.3,-0.12,,,,,3.0,22.0,1.0,1.0,4.0,1.0,,3.0,,,,,,,,,,125.01353152249,5.0,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,
14062168,home,Borussia Dortmund,Daniel Svensson,daniel-svensson,D. Svensson,M,24,183,3298,M,,1021272,EUR,1013472000,M,24,24,False,32.0,25.0,1.0,0.0,10.0,13.0,19.0,2.0,,,,,90.0,53.0,6.7,12.0,0.275305,75.176915139466,10.0,3.255,9.66,,0,,0.16,0.01,-0.05,,,,,,15.0,,1.0,1.0,3.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,1.0,,,4.0,,,,1.0,2.0,1.0,,,,,,,,,,,,
14062168,home,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,karim_adeyemi,940054,EUR,1011312000,F,27,27,False,23.0,17.0,1.0,1.0,5.0,6.0,17.0,5.0,,,,,71.0,45.0,8.6,16.0,0.324672,176.45500808183,15.0,93.975,27.72,,1,,0.41,0.45,-0.03,,,,,1.0,12.0,,,4.0,7.0,,5.0,3.0,1.0,1.0,,1.0,1.0,2.0,0.7652,0.9937,76.820144150541,3.0,0.51,,,,3.0,1.0,,,,1.0,6.0,1.0,1.0,,,,,,,,,,,
14062168,home,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,julianbrandt,226978,EUR,830995200,F,10,10,False,27.0,23.0,,0.0,3.0,4.0,23.0,3.0,,,,,83.0,43.0,8.3,12.0,0.235786,48.282717892822,8.0,2.94,5.67,,3,,0.17,0.06,-0.01,,,,,,20.0,,1.0,1.0,5.0,,2.0,1.0,2.0,1.0,,2.0,1.0,,1.0457,0.9629,11.882891230673,1.0,0.51,,,,1.0,,,1.0,,,7.0,1.0,,1.0,,,,,,,,,,
