match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_wonTackle,stat_penaltyConceded,stat_challengeLost,stat_blockedScoringAttempt,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_goals,stat_hitWoodwork,stat_errorLeadToAShot,stat_goodHighClaim,stat_penaltyWon,player_sofascoreId,stat_penaltyMiss
11451048,home,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,943593,EUR,885427200,F,9,9,False,16.0,9.0,,,1.0,1.0,8.0,15.0,4.0,,,,,,,87.0,30.0,7.8,10.0,0.00782413,3,,,,,,5.0,10.0,,,2.0,1.0,,,4.0,9.0,,,3.0,,2.0,0.2295,0.2664,,,1.0,,,,2.0,1.0,2.0,3.0,3.0,,1.0,,,,,,
11451048,home,Samsunspor,Kingsley Schindler,kingsley-schindler,K. Schindler,F,19,179,869,M,169113,EUR,742435200,F,17,17,True,16.0,10.0,1.0,,4.0,7.0,6.0,10.0,2.0,,,,,,,55.0,26.0,6.5,10.0,0.0391622,0,,,,1.0,,,,,1.0,,1.0,,1.0,3.0,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11451048,home,Samsunspor,Muhammed Gümüşkaya,muhammed-gumuskaya,M. Gümüşkaya,M,10,177,177,M,929649,EUR,978307200,M,23,23,True,7.0,4.0,1.0,,2.0,2.0,5.0,9.0,3.0,,,,,,,20.0,21.0,6.7,7.0,0.050317,1,,,,4.0,3.0,2.0,4.0,,,1.0,2.0,1.0,1.0,,2.0,1.0,,1.0,,,0.043,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,
11451048,home,Samsunspor,Gaëtan Laura,gaetan-laura,G. Laura,F,,185,106,M,1004042,EUR,807580800,F,27,27,True,3.0,1.0,,,,,1.0,3.0,,,,,,,,10.0,5.0,6.6,2.0,0.00170046,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451048,home,Samsunspor,Ercan Kara,ercan-kara,E. Kara,F,9,192,253,M,843039,EUR,820627200,F,99,99,True,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,10.0,3.0,6.8,1.0,0.00532048,1,,,,,,1.0,1.0,,,,,,,,,,,,,,0.0427,,,,,,,,,1.0,,,,,,1.0,,,,,
11451048,home,Samsunspor,Jakub Szumski,jakub-szumski,J. Szumski,G,29,194,149,M,153038,EUR,699840000,G,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451048,home,Samsunspor,Alim Öztürk,alim-ozturk,A. Öztürk,D,5,190,29,M,151074,EUR,721958400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451048,home,Samsunspor,Nanú,nanu,Nanú,D,14,177,270,M,343965,EUR,769132800,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451048,home,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185,119,M,1063325,EUR,1062374400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Yunus Cift,,,,,,,,,,,,,,,,,,
11451048,home,Samsunspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,69351,EUR,663033600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451048,home,Samsunspor,Osman Çelik,osman-celik,O. Çelik,M,88,182,13,M,758656,EUR,691200000,M,88,88,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451048,away,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,False,28.0,19.0,14.0,5.0,17.0,19.0,2.0,9.0,5.0,2.0,,,3.0,,,90.0,37.0,6.7,9.0,0.00061729,0,0.4422,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,
11451048,away,Beşiktaş JK,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175,795,M,842419,EUR,840412800,D,24,24,False,53.0,39.0,6.0,2.0,20.0,23.0,20.0,32.0,6.0,,,,,,,90.0,78.0,7.6,16.0,0.0577081,1,,,,2.0,1.0,,2.0,,1.0,,,2.0,2.0,,3.0,1.0,1.0,1.0,,,0.0324,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,
11451048,away,Beşiktaş JK,Necip Uysal,necip-uysal,N. Uysal,D,20,180,1751,M,43394,EUR,664675200,D,20,20,False,59.0,53.0,6.0,3.0,40.0,41.0,14.0,19.0,10.0,,,,,,,90.0,70.0,7.2,7.0,0.124651,0,,True,,1.0,1.0,4.0,6.0,1.0,,,1.0,2.0,1.0,3.0,4.0,4.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,
11451048,away,Beşiktaş JK,Omar Colley,omar-colley,O. Colley,D,15,190,966,M,238408,EUR,719798400,D,6,6,False,55.0,47.0,3.0,2.0,32.0,36.0,15.0,19.0,1.0,,,,,,,90.0,80.0,8.6,9.0,0.00513216,2,,,,,,3.0,8.0,,2.0,3.0,1.0,2.0,,4.0,5.0,8.0,4.0,,,2.0,0.5803,0.983,,,2.0,,1.0,,,,,,,,1.0,,1.0,,,,
11451048,away,Beşiktaş JK,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,27,179,10350,M,174975,EUR,752630400,D,26,26,False,64.0,53.0,11.0,7.0,29.0,31.0,25.0,34.0,9.0,,,,,,,90.0,89.0,6.5,19.0,0.0484023,1,,,,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,5.0,,,1.0,,,0.0155,,,,,,,,,1.0,,4.0,1.0,,,,,,,masuaku26,
11451048,away,Beşiktaş JK,Amir Hadžiahmetović,amir-hadziahmetovic,A. Hadžiahmetović,M,20,179,1356,M,795421,EUR,857779200,M,19,19,False,58.0,47.0,8.0,6.0,22.0,26.0,27.0,37.0,8.0,,,,,,,90.0,79.0,7.3,17.0,0.134165,1,,,,5.0,2.0,3.0,6.0,,2.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,,,,1.0,0.0159,0.0794,,,1.0,,2.0,,1.0,,,,,,,,1.0,,,,
11451048,away,Beşiktaş JK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,M,4,4,False,13.0,9.0,1.0,,1.0,3.0,8.0,10.0,2.0,,,,,,,45.0,19.0,6.4,8.0,0.00266284,0,,,,,,2.0,2.0,,1.0,,1.0,,,1.0,4.0,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,
11451048,away,Beşiktaş JK,Gedson Fernandes,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,False,41.0,32.0,3.0,3.0,13.0,17.0,19.0,26.0,5.0,,,,,,,90.0,57.0,6.9,16.0,0.0739974,2,,,1.0,2.0,,2.0,7.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,6.0,,,4.0,,,0.1746,,,,1.0,,,2.0,2.0,,,1.0,,,,,1.0,,,gedson_83,
11451048,away,Beşiktaş JK,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180,3255,M,10577,EUR,745372800,M,15,15,False,30.0,27.0,2.0,2.0,17.0,18.0,10.0,12.0,10.0,,,,,,,78.0,51.0,7.3,12.0,0.026959,2,,,,,,1.0,6.0,,1.0,2.0,3.0,1.0,1.0,,2.0,,1.0,,,,0.0307,,,,1.0,,,,2.0,2.0,,2.0,2.0,,,,,,,AlexOxChambo,
11451048,away,Beşiktaş JK,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183,2904,M,72127,EUR,676252800,M,9,9,False,18.0,11.0,2.0,,5.0,6.0,6.0,12.0,1.0,,,,,,,68.0,24.0,6.6,9.0,0.00353634,2,,,,,,,,,,,1.0,,,1.0,2.0,,,,1.0,2.0,0.9438,1.8088,,,,,,,,,,1.0,,,1.0,,,,,,1.0
11451048,away,Beşiktaş JK,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180,3687,M,927649,EUR,938995200,F,40,40,False,24.0,15.0,1.0,,3.0,5.0,12.0,20.0,,,,,,,,89.0,47.0,7.4,16.0,0.0158123,4,,,,1.0,,4.0,10.0,,,,5.0,2.0,1.0,1.0,2.0,2.0,,1.0,,1.0,0.2346,0.0688,,,,,,1.0,,2.0,,4.0,4.0,,,,,,,,
11451048,away,Beşiktaş JK,Vincent Aboubakar,vincent-aboubakar,V. Aboubakar,F,45,184,11201,M,116869,EUR,696038400,F,10,10,True,9.0,5.0,,,2.0,2.0,3.0,7.0,,,,,,,,45.0,16.0,6.2,8.0,0.00466528,1,,,,,,2.0,3.0,,,,3.0,1.0,,2.0,3.0,,,,1.0,,0.0851,,,,,,,,,1.0,,1.0,,,,,,,,aboubakarvincent,
11451048,away,Beşiktaş JK,Tayfur Bingöl,tayfur-bingol,T. Bingöl,M,75,180,459,M,255957,EUR,726710400,D,75,75,True,7.0,5.0,1.0,,1.0,2.0,4.0,5.0,,,,,,,,22.0,11.0,6.7,2.0,0.00388398,0,,,,,,1.0,3.0,,,2.0,,,1.0,,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,
11451048,away,Beşiktaş JK,Demir Ege Tıknaz,demir-ege-tiknaz,D. E. Tıknaz,M,34,194,2288,M,1142613,EUR,1092700800,M,21,21,True,13.0,11.0,,,3.0,3.0,8.0,10.0,5.0,,,,,,,12.0,20.0,6.4,4.0,0.0147834,1,,,,,,2.0,3.0,,,,,1.0,,1.0,4.0,2.0,,1.0,,,0.0499,,,,,,,1.0,,,,2.0,,,,,,,,,
11451048,away,Beşiktaş JK,Semih Kılıçsoy,semih-kilicsoy,S. Kilicsoy,F,9,178,11924,M,1142606,EUR,1124064000,F,90,90,True,,,,,,,,,,,,,,,,1.0,2.0,,2.0,,0,,,,,,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,semihkilicsoy9,
11451048,away,Beşiktaş JK,Utku Yuvakuran,utku-yuvakuran,U. Yuvakuran,G,97,192,84,M,813764,EUR,878428800,G,97,97,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451048,away,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451048,away,Beşiktaş JK,Umut Meraş,umut-meras,U. Meraş,D,77,178,154,M,609746,EUR,819417600,D,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451048,away,Beşiktaş JK,Aytug Batur Komec,komec-aytug-batur,A. B. Kömeç,D,,185,101,M,1142608,EUR,1096934400,D,66,66,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451048,away,Beşiktaş JK,Gökhan Inler,gokhan-inler,G. Inler,M,,183,108,M,4252,EUR,457142400,M,88,88,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451048,away,Beşiktaş JK,Emirhan Delibaş,emirhan-delibas,E. Delibaş,F,,184,93,M,1084867,EUR,1041379200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Emirhan Delibas,,,,,,,,,,,,,,,,,,
