match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_wonContest,stat_errorLeadToAShot,stat_dispossessed,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_aerialLost,stat_penaltyWon,stat_penaltyFaced,stat_hitWoodwork,stat_penaltyConceded,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAGoal
10385647,home,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178,142017,M,LuisDíaz,883537,EUR,853113600,F,23,23,False,36.0,32.0,,,9.0,10.0,23.0,26.0,,6.0,,4.0,,,,,,63.0,55.0,7.4,11.0,0.3447,0.9478,0.0810545,1,,,,,5.0,1.0,8.0,,,2.0,1.0,,,,1.0,1.0,,,,,,5.0,,1.0,,1.0,1.0,,,,,,,,
10385647,home,Liverpool,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183,6378,M,jordanhenderson,42694,EUR,645580800,M,14,14,True,17.0,14.0,2.0,1.0,4.0,4.0,11.0,15.0,,3.0,,2.0,,,,,,27.0,27.0,6.7,5.0,0.0,0.0,0.044522,0,,,2.0,1.0,2.0,1.0,2.0,,,,1.0,,,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,
10385647,home,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178,31287,M,DiogoJ18,606164,EUR,849657600,F,20,20,True,11.0,9.0,,,1.0,2.0,8.0,9.0,1.0,1.0,,2.0,,,,,,27.0,15.0,7.1,3.0,0.3081,0.7503,0.00391563,2,,,,,4.0,1.0,,,,1.0,,,,,,,2.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,
10385647,home,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,27,27,True,6.0,2.0,1.0,,1.0,4.0,1.0,2.0,2.0,3.0,,1.0,,,,,,17.0,10.0,6.3,5.0,0.0,0.0,5.603e-05,0,,,,,5.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,3.0,,,,,,,
10385647,home,Liverpool,James Milner,james-milner,J. Milner,M,20,175,3367,M,,791,EUR,505180800,M,7,7,True,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,,12.0,4.0,6.3,1.0,0.0,0.0,0.00162503,0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10385647,home,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385647,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385647,home,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,TK21,786259,EUR,831859200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385647,home,Liverpool,Joël Matip,joel-matip,J. Matip,D,,195,3362,M,joelmatip,51501,EUR,681609600,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385647,home,Liverpool,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4025,M,_fabio.10,991604,EUR,1030665600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385647,away,Tottenham Hotspur,Fraser Forster,fraser-forster,F. Forster,G,17,201,1229,M,,19314,EUR,574560000,G,20,20,False,28.0,12.0,21.0,5.0,9.0,11.0,3.0,17.0,,,,11.0,,,,,,90.0,35.0,5.4,16.0,0.0,0.0,0.00093371,0,-1.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
10385647,away,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,45.0,37.0,3.0,2.0,32.0,38.0,5.0,7.0,1.0,3.0,4.0,4.0,,,,,,90.0,55.0,6.7,9.0,0.4653,0.0,0.156575,1,,1.0,,,3.0,,,1.0,,,1.0,,,,2.0,2.0,1.0,,1.0,,,,,,,,,2.0,,,1.0,1.0,,,
10385647,away,Tottenham Hotspur,Eric Dier,eric-dier,E. Dier,D,3,191,4317,M,ericdier,146101,EUR,758592000,D,15,15,False,50.0,36.0,6.0,1.0,32.0,37.0,4.0,13.0,1.0,3.0,5.0,5.0,,,,,,90.0,61.0,6.3,15.0,0.0,0.0,0.00079961,0,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10385647,away,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181,2694,M,,94758,EUR,735609600,D,33,33,False,27.0,18.0,5.0,1.0,12.0,15.0,6.0,12.0,5.0,11.0,,5.0,,,,,,90.0,38.0,6.2,10.0,0.0,0.0,0.00394877,0,,,,,4.0,2.0,,,,,,,,,3.0,1.0,1.0,,,,1.0,,,,3.0,,,1.0,,,,,,,
10385647,away,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,pedroporro29,913654,EUR,937180800,M,23,23,False,29.0,19.0,3.0,,16.0,19.0,5.0,16.0,,6.0,1.0,6.0,,,,,,89.0,60.0,7.0,19.0,0.039,0.1125,0.127033,2,,,6.0,2.0,6.0,3.0,2.0,,,2.0,1.0,,,2.0,3.0,2.0,,,,,,1.0,,,2.0,2.0,,2.0,,,,,,,
10385647,away,Tottenham Hotspur,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,,859901,EUR,969062400,M,4,4,False,28.0,24.0,2.0,2.0,19.0,22.0,5.0,6.0,,8.0,1.0,4.0,,,,,,84.0,45.0,7.0,8.0,0.0,0.0,0.00326724,0,,,,,4.0,,1.0,,,1.0,,,,,5.0,3.0,1.0,,,,2.0,1.0,,2.0,2.0,,,1.0,,,,,,,
10385647,away,Tottenham Hotspur,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,5,5,False,42.0,35.0,6.0,3.0,21.0,22.0,14.0,20.0,,7.0,,4.0,,,,,,90.0,56.0,6.9,11.0,0.144,0.0,0.0104254,1,,,,,4.0,,5.0,,,1.0,,,,1.0,3.0,2.0,1.0,,1.0,,,3.0,,,1.0,,,1.0,,,,,,,
10385647,away,Tottenham Hotspur,Ivan Perišić,ivan-perisic,I. Perišić,M,5,187,17408,M,ivanperisic444,38710,EUR,602380800,M,14,14,False,31.0,24.0,4.0,2.0,12.0,17.0,13.0,16.0,,6.0,5.0,5.0,,,,,,89.0,58.0,7.4,15.0,0.0,0.0,0.318177,0,,1.0,2.0,1.0,7.0,2.0,3.0,1.0,,2.0,2.0,,,2.0,4.0,3.0,2.0,,,,1.0,2.0,,1.0,,,,1.0,,,,,1.0,,
10385647,away,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186,11735,M,dejan_k10,928124,EUR,956620800,F,21,21,False,16.0,15.0,,,12.0,12.0,3.0,4.0,,1.0,1.0,4.0,,,,,,66.0,27.0,6.5,5.0,0.0736,0.0919,0.00620231,1,,,,,6.0,3.0,3.0,,,2.0,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,
10385647,away,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184,117494,M,HMSon,111505,EUR,710553600,F,7,7,False,13.0,6.0,,,5.0,5.0,2.0,10.0,,3.0,,4.0,,,,,,90.0,29.0,7.6,15.0,0.791,0.4615,0.120579,3,,1.0,2.0,1.0,7.0,1.0,,1.0,,3.0,1.0,,,,1.0,1.0,,,1.0,,,,,4.0,2.0,2.0,1.0,2.0,,,1.0,,2.0,1.0,
10385647,away,Tottenham Hotspur,Harry Kane,harry-kane,H. Kane,F,9,188,297679,M,HurriKane,108579,EUR,743817600,F,10,10,False,13.0,9.0,4.0,2.0,3.0,3.0,6.0,10.0,,3.0,,3.0,,,,,,90.0,25.0,7.6,7.0,0.3675,0.195,0.481334,1,,,,,9.0,,1.0,1.0,,,2.0,,,,1.0,,,True,,,,,,2.0,2.0,1.0,1.0,6.0,,,,,2.0,,
10385647,away,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,True,11.0,11.0,,,8.0,8.0,3.0,3.0,,,1.0,1.0,,,,,,24.0,13.0,6.5,,0.0,0.0,0.00234006,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10385647,away,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44707,M,Richarlison,840217,EUR,863222400,F,9,9,True,3.0,3.0,,,,,3.0,3.0,,,,,,,,,,14.0,5.0,7.2,,0.1484,0.381,0.00266104,1,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,
10385647,away,Tottenham Hotspur,Lucas Moura,lucas-moura,L. Moura,M,7,172,12483,M,lucasmoura7,149710,EUR,713664000,F,27,27,True,3.0,1.0,,,,2.0,1.0,1.0,,1.0,,1.0,,,,,,8.0,6.0,4.8,2.0,0.0,0.0,0.00069469,0,,,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,1.0
10385647,away,Tottenham Hotspur,Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,,827064,EUR,854668800,M,16,16,True,,,,,,,,,,,,,,,,,,8.0,,6.4,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385647,away,Tottenham Hotspur,Brandon Austin,austin-brandon,B. Austin,G,40,188,1395,M,,859896,EUR,915753600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385647,away,Tottenham Hotspur,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,clement_lenglet,580550,EUR,803347200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385647,away,Tottenham Hotspur,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12158,M,DAVINSON,566102,EUR,834537600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385647,away,Tottenham Hotspur,Japhet Tanganga,japhet-tanganga,J. Tanganga,D,2,186,700,M,,836693,EUR,922838400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385647,away,Tottenham Hotspur,Alfie Devine,alfie-devine,A. Devine,M,21,182,1497,M,,1049459,EUR,1091318400,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
