match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,player_firstName,player_lastName,stat_totalCross,stat_dispossessed,stat_errorLeadToAGoal,stat_keyPass,stat_accurateCross,stat_totalTackle,stat_wonTackle,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_punches,stat_goals
12499413,home,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,True,33.0,26.0,12.0,5.0,0.0,24.0,27.0,2.0,6.0,1.0,13.0,1.0,4.0,5.0,1.0,1.0,90.0,49.0,7.5,8.0,0.00063474,0,-0.5938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499413,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,,44.0,39.0,3.0,2.0,0.0,18.0,22.0,21.0,22.0,,3.0,,,,,,45.0,51.0,6.6,5.0,0.0186477,0,,edmondtapsoba,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499413,home,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,,99.0,95.0,5.0,3.0,0.0,48.0,48.0,47.0,51.0,6.0,11.0,,,,,,90.0,113.0,7.1,5.0,0.0353981,2,,jonatah,2.0,5.0,4.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0741,,,,,,,,,,,,,,,,,,
12499413,home,Bayer 04 Leverkusen,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2637,M,353130,EUR,803433600,D,5,5,False,,95.0,86.0,8.0,3.0,0.0,33.0,37.0,53.0,60.0,5.0,4.0,,,,,,90.0,114.0,6.8,14.0,0.284507,1,,,2.0,4.0,3.0,3.0,,3.0,,1.0,1.0,1.0,1.0,1.0,,0.0568,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,
12499413,home,Bayer 04 Leverkusen,Arthur,arthur,Arthur,D,13,173,2973,M,1174761,EUR,1047859200,M,13,13,False,,27.0,23.0,,,0.0,8.0,9.0,16.0,21.0,2.0,1.0,,,,,,65.0,51.0,6.5,15.0,0.0127651,0,,,3.0,5.0,5.0,,2.0,,1.0,2.0,,,,4.0,,,Arthur,,3.0,,,,1.0,2.0,2.0,,,,,,,,,
12499413,home,Bayer 04 Leverkusen,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15706,M,117777,EUR,717552000,M,34,34,False,,51.0,47.0,2.0,2.0,0.0,17.0,18.0,30.0,34.0,,1.0,,,,,,45.0,55.0,6.7,6.0,0.048445,0,,Granit_Xhaka,,2.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,
12499413,home,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4597,M,796047,EUR,867456000,M,24,24,False,,111.0,104.0,8.0,3.0,0.0,33.0,34.0,76.0,89.0,1.0,2.0,,,,,,90.0,133.0,8.1,15.0,0.658278,2,,AlexGarcia97,,1.0,2.0,2.0,,,1.0,,,1.0,,,1.0,0.1708,,,12.0,,,5.0,5.0,1.0,,1.0,1.0,1.0,,,,,,
12499413,home,Bayer 04 Leverkusen,Nathan Tella,nathan-tella,N. Tella,M,23,173,3098,M,920379,EUR,931132800,M,19,19,False,,28.0,27.0,,,0.0,4.0,4.0,23.0,27.0,,1.0,,,,,,90.0,44.0,6.7,10.0,0.116271,1,,,,7.0,2.0,,1.0,2.0,1.0,2.0,,1.0,,2.0,,0.1635,,,3.0,2.0,,2.0,,2.0,1.0,,,,,,,,,
12499413,home,Bayer 04 Leverkusen,Amine Adli,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,False,,50.0,43.0,,,0.0,8.0,10.0,37.0,43.0,,3.0,,,,,,90.0,68.0,7.3,12.0,0.460924,4,,amine_ad10,4.0,7.0,6.0,,2.0,3.0,,1.0,,1.0,,2.0,1.0,0.3346,,,3.0,1.0,,2.0,2.0,1.0,1.0,,3.0,,2.0,,,,,
12499413,home,Bayer 04 Leverkusen,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7661,M,783126,EUR,851472000,F,16,16,False,,34.0,27.0,1.0,1.0,0.0,9.0,10.0,18.0,25.0,,3.0,,,,,,45.0,49.0,6.6,15.0,0.0326486,1,,EM10Buendia,,6.0,5.0,,,1.0,1.0,2.0,2.0,,,2.0,1.0,0.5505,,,1.0,4.0,,,,2.0,1.0,,,,,1.0,1.0,0.8105,,
