match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_lastManTackle,stat_wonTackle,stat_fouls,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_unsuccessfulTouch,stat_shotOffTarget,player_firstName,player_lastName,stat_bigChanceMissed,player_sofascoreId,stat_goodHighClaim,stat_errorLeadToAShot,stat_goals
12116976,home,Vitória,Lucas Arcanjo,lucas-arcanjo,L. Arcanjo,G,1,190,811,M,982558,EUR,902534400,G,1,1,False,22.0,19.0,5.0,3.0,0.0,17.0,18.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,90.0,27.0,7.0,3.0,0.00053012,0,-0.5258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116976,home,Vitória,Zeca,zeca,Zeca,D,2,170,237,M,555454,EUR,769046400,D,2,2,False,52.0,44.0,8.0,5.0,0.0,23.0,25.0,21.0,32.0,,4.0,2.0,6.0,1.0,,,,90.0,75.0,7.4,14.0,0.0312595,1,,True,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0573,0.1129,2.0,,,,,,,,,,,,,,,,,
12116976,home,Vitória,Camutanga,camutanga,Camutanga,D,4,189,505,M,931759,EUR,749088000,D,13,13,False,48.0,43.0,7.0,5.0,0.0,28.0,31.0,15.0,17.0,6.0,10.0,6.0,2.0,,,,,90.0,61.0,7.5,5.0,0.00688303,1,,,,,2.0,,,,,,1.0,4.0,0.0154,,,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,
12116976,home,Vitória,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,4,4,False,44.0,39.0,4.0,2.0,0.0,22.0,27.0,17.0,17.0,3.0,5.0,3.0,5.0,,,,,90.0,56.0,6.9,7.0,0.00682906,0,,,,2.0,6.0,2.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,
12116976,home,Vitória,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,D,16,16,False,30.0,23.0,1.0,,0.0,11.0,14.0,13.0,17.0,1.0,3.0,,3.0,1.0,,,,86.0,39.0,6.6,8.0,0.39534,0,,,1.0,1.0,5.0,,1.0,1.0,1.0,,,,,,1.0,,,,,3.0,1.0,1.0,1.0,,,,,,,,,
12116976,home,Vitória,Rodrigo Andrade,rodrigo-andrade,R. Andrade,M,32,174,134,M,874398,EUR,854928000,M,32,32,False,30.0,26.0,2.0,2.0,0.0,7.0,9.0,19.0,21.0,,3.0,1.0,3.0,1.0,,,,67.0,50.0,6.5,14.0,0.126916,0,,,,1.0,7.0,,3.0,3.0,1.0,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,4.0,,,,,,,,
12116976,home,Vitória,Willian Oliveira,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,29,29,False,52.0,44.0,3.0,,0.0,22.0,24.0,22.0,28.0,2.0,6.0,3.0,5.0,4.0,,,,90.0,67.0,7.0,9.0,0.0155932,2,,,,3.0,7.0,1.0,1.0,,,,2.0,1.0,0.082,,,1.0,,,1.0,2.0,,,,,1.0,,,,,,,
12116976,home,Vitória,Dudu,dudu,D. Rodrigues,M,21,186,533,M,1124220,EUR,928540800,M,21,21,False,14.0,11.0,1.0,1.0,0.0,3.0,5.0,8.0,9.0,,4.0,1.0,7.0,,,,,32.0,22.0,6.7,6.0,0.0164159,0,,,,,4.0,1.0,3.0,2.0,2.0,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,
12116976,home,Vitória,Matheuzinho,matheuzinho,Matheuzinho,M,10,165,1521,M,795266,EUR,877132800,F,30,30,False,34.0,29.0,,,0.0,13.0,14.0,17.0,23.0,,4.0,1.0,5.0,2.0,,,,90.0,52.0,7.1,12.0,0.167738,3,,,3.0,3.0,7.0,1.0,1.0,1.0,,,,2.0,0.1303,,2.0,1.0,,,2.0,2.0,1.0,,,3.0,2.0,,,,,,,
12116976,home,Vitória,Alerrandro,alerrandro,Alerrandro,F,9,180,1551,M,923948,EUR,947635200,F,9,9,False,8.0,6.0,,,0.0,3.0,3.0,3.0,5.0,2.0,2.0,,1.0,,,,,67.0,15.0,6.4,5.0,0.0142924,4,,,,2.0,4.0,1.0,,1.0,,2.0,,,0.4949,0.9169,,1.0,,,,,,,,2.0,1.0,,,1.0,,,,
12116976,home,Vitória,Osvaldo,osvaldo,Osvaldo,M,11,170,559,M,90468,EUR,545097600,F,11,11,False,14.0,10.0,,,0.0,3.0,4.0,8.0,16.0,,3.0,,1.0,2.0,,,,68.0,31.0,6.4,14.0,0.0391923,1,,,6.0,,4.0,1.0,2.0,2.0,1.0,1.0,1.0,,0.5343,0.6644,1.0,,,,,,1.0,,,,,,,1.0,,,,
12116976,home,Vitória,Mateus Gonçalves,mateus-goncalves,M. Gonçalves,M,11,172,101,M,787480,EUR,780710400,F,23,23,True,15.0,12.0,1.0,1.0,0.0,1.0,2.0,12.0,15.0,,4.0,1.0,3.0,1.0,,,,58.0,32.0,6.8,10.0,0.0496349,1,,,2.0,1.0,6.0,1.0,2.0,4.0,2.0,1.0,,1.0,0.0742,0.3427,2.0,,,,,,1.0,,,2.0,,,,,,,,
12116976,home,Vitória,Jean Mota,jean-mota,J. Mota,M,17,172,476,M,243231,EUR,750643200,M,10,10,True,25.0,20.0,1.0,,0.0,6.0,8.0,14.0,18.0,1.0,2.0,2.0,3.0,,,,,23.0,30.0,6.7,7.0,0.00580563,0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
12116976,home,Vitória,Luiz Adriano,luiz-adriano,L. Adriano,F,,183,435,M,39438,EUR,545184000,F,12,12,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,1.0,,,1.0,,,,23.0,7.0,6.6,1.0,0.00259978,0,,,,2.0,3.0,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,
12116976,home,Vitória,Iury Castilho,iury-castilho,I. Castilho,F,77,185,294,M,795020,EUR,810345600,F,7,7,True,5.0,4.0,,,0.0,,,4.0,6.0,1.0,4.0,1.0,1.0,1.0,,,,22.0,14.0,6.6,5.0,0.00156679,0,,,1.0,1.0,4.0,,1.0,3.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,
12116976,home,Vitória,Zé Hugo,ze-hugo,Z. Hugo,F,11,177,217,M,1166468,EUR,940118400,F,17,17,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,1.0,,,,,11.0,8.0,6.3,2.0,0.00162282,0,,,,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12116976,home,Vitória,Muriel,muriel,Muriel,G,1,190,339,M,108486,EUR,540259200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116976,home,Vitória,Cristián Zapata,cristian-zapata,C. Zapata,D,,187,532,M,12673,EUR,528422400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116976,home,Vitória,Bruno Uvini,bruno-uvini,Bruno Uvini,D,,187,190,M,158267,EUR,675907200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116976,home,Vitória,Luan Santos,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116976,home,Vitória,Caio Vinícius,caio-vinicius,C. Vinícius,M,34,187,316,M,924404,EUR,916012800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116976,home,Vitória,Daniel Júnior,daniel-junior,D. Júnior,M,10,177,258,M,1172052,EUR,1020902400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116976,home,Vitória,Leo Naldi,leo-naldi,L. Naldi,M,18,177,232,M,1101061,EUR,998092800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Leo Naldi,,,,,,
