match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_wonTackle,stat_errorLeadToAGoal,stat_totalOffside,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_bigChanceCreated,captain,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceMissed,stat_goals,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_punches,stat_shotOffTarget
11369409,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,164343,EUR,694310400,G,13,13,False,31.0,27.0,6.0,2.0,25.0,25.0,2.0,6.0,9.0,2.0,2.0,90.0,41.0,6.9,4.0,0.00391023,0,-0.5381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369409,home,Girona FC,Eric García,eric-garcia,E. García,D,24,182,56393,M,876214,EUR,978998400,D,25,25,False,93.0,83.0,10.0,4.0,27.0,30.0,56.0,64.0,6.0,,,90.0,109.0,6.8,14.0,0.0368262,0,,ericgm3,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11369409,home,Girona FC,David López,david-lopez,D. López,D,5,185,551,M,135116,EUR,623894400,D,5,5,False,85.0,81.0,,,53.0,57.0,28.0,28.0,7.0,,,75.0,90.0,6.4,5.0,0.0118259,0,,,,3.0,3.0,5.0,,,,1.0,1.0,,,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11369409,home,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180,2785,M,44864,EUR,636940800,D,17,17,False,100.0,90.0,7.0,4.0,43.0,45.0,47.0,55.0,7.0,,,90.0,107.0,6.9,10.0,0.167192,0,,,,,2.0,2.0,1.0,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
11369409,home,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5432,M,319735,EUR,879552000,M,8,8,False,49.0,40.0,3.0,2.0,7.0,8.0,33.0,45.0,3.0,,,90.0,62.0,7.2,19.0,0.322569,0,,viktortsygankov,4.0,,2.0,1.0,1.0,,,,2.0,,1.0,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,
11369409,home,Girona FC,Yangel Herrera,yangel-herrera,Y. Herrera,M,12,184,4247,M,839585,EUR,884131200,M,21,21,False,6.0,6.0,,,3.0,3.0,3.0,3.0,1.0,,,13.0,6.0,6.4,,0.00146501,0,,YangelHerrera8,,2.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11369409,home,Girona FC,Aleix García,aleix-garcia,A. García,M,24,173,4524,M,796047,EUR,867456000,M,14,14,False,105.0,96.0,20.0,18.0,39.0,39.0,57.0,74.0,8.0,,,90.0,124.0,8.3,19.0,0.0591083,2,,AlexGarcia97,8.0,,1.0,3.0,1.0,,,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,,,,True,2.0,1.0,0.0746,0.3356,,,,,,,,,
11369409,home,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4281,M,908716,EUR,996192000,M,3,3,False,46.0,41.0,3.0,2.0,22.0,26.0,21.0,30.0,7.0,,,90.0,71.0,6.9,15.0,0.0514637,1,,MGutiérrez,10.0,,,2.0,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,0.0342,,2.0,1.0,,,,,,,
11369409,home,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,973699,EUR,918950400,F,23,23,False,69.0,60.0,5.0,3.0,20.0,23.0,40.0,46.0,4.0,,,81.0,82.0,6.9,13.0,0.0590587,1,,,,1.0,5.0,4.0,3.0,,,3.0,2.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,0.0459,,,1.0,1.0,,,,,,
11369409,home,Girona FC,Savinho,savio,Savinho,M,26,176,52457,M,1046795,EUR,1081555200,F,16,16,False,34.0,32.0,1.0,1.0,8.0,8.0,24.0,29.0,3.0,,,90.0,55.0,7.1,13.0,0.0951632,1,,Savinho,3.0,1.0,4.0,6.0,1.0,,,4.0,3.0,,1.0,,,2.0,,1.0,,,2.0,1.0,,,,1.0,0.0187,,,1.0,1.0,,,,,,
