match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_totalCross,stat_shotOffTarget,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_keyPass,captain,stat_bigChanceCreated,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyWon,stat_goals,stat_outfielderBlock,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_clearanceOffLine,stat_penaltyConceded,stat_goalAssist
10407341,home,Oud-Heverlee Leuven,Valentin Cojocaru,valentin-cojocaru,V. Cojocaru,G,77,195,225,M,182363,EUR,812505600,G,12,12,False,23.0,22.0,4.0,3.0,22.0,23.0,8.0,2.0,3.0,90.0,32.0,6.7,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407341,home,Oud-Heverlee Leuven,Ewoud Pletinckx,ewoud-pletinckx,E. Pletinckx,D,28,190,193,M,949101,EUR,971136000,D,28,28,False,80.0,74.0,9.0,6.0,55.0,58.0,7.0,,,90.0,88.0,6.9,7.0,0,19.0,22.0,3.0,2.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10407341,home,Oud-Heverlee Leuven,Federico Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,94.0,81.0,11.0,3.0,64.0,70.0,10.0,,,90.0,104.0,6.6,15.0,0,17.0,24.0,,2.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,,Federico,Ricca,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10407341,home,Oud-Heverlee Leuven,Dylan Ouedraogo,dylan-ouedraogo,D. Ouedraogo,D,15,185,140,M,899011,EUR,901065600,D,15,15,False,64.0,50.0,9.0,4.0,33.0,39.0,4.0,,,84.0,81.0,6.7,20.0,1,17.0,28.0,2.0,4.0,3.0,5.0,1.0,,1.0,1.0,1.0,,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,
10407341,home,Oud-Heverlee Leuven,Louis Patris,louis-patris,L. Patris,M,27,187,275,M,923972,EUR,991872000,M,25,25,False,48.0,39.0,4.0,2.0,22.0,22.0,2.0,,,90.0,76.0,6.3,21.0,1,17.0,31.0,2.0,1.0,6.0,2.0,1.0,,1.0,1.0,3.0,,1.0,,,,2.0,5.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10407341,home,Oud-Heverlee Leuven,Casper De Norre,casper-de-norre,C. D. Norre,M,24,175,155,M,823654,EUR,855273600,M,24,24,False,78.0,70.0,9.0,5.0,27.0,28.0,7.0,,,90.0,85.0,6.9,11.0,0,43.0,50.0,,1.0,3.0,3.0,,,2.0,2.0,,,,,,1.0,1.0,,,1.0,,,1.0,True,1.0,,,,,,,,,,,,,
10407341,home,Oud-Heverlee Leuven,Joren Dom,joren-dom,J. Dom,D,,177,26,M,804233,EUR,628300800,M,6,6,False,52.0,38.0,6.0,5.0,20.0,26.0,12.0,,,90.0,64.0,7.2,16.0,2,18.0,27.0,5.0,5.0,5.0,8.0,2.0,,,,1.0,3.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
10407341,home,Oud-Heverlee Leuven,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5676,M,876600,EUR,865900800,M,11,11,False,41.0,33.0,4.0,2.0,16.0,17.0,3.0,,,90.0,60.0,6.6,15.0,3,18.0,27.0,,,4.0,5.0,,,,,1.0,2.0,,,,1.0,2.0,3.0,2.0,4.0,,,1.0,,,1.0,3.0,1.0,1.0,,,,,,,,,
10407341,home,Oud-Heverlee Leuven,Siebe Schrijvers,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,F,8,8,False,26.0,21.0,1.0,,12.0,12.0,2.0,,,68.0,50.0,7.2,15.0,2,10.0,19.0,,,5.0,7.0,,,5.0,3.0,3.0,1.0,1.0,,,1.0,1.0,5.0,2.0,3.0,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,
10407341,home,Oud-Heverlee Leuven,Nachon Nsingi,nachon-nsingi,N. Nsingi,F,27,169,104,M,1388434,EUR,988070400,F,43,43,False,9.0,6.0,,,3.0,4.0,2.0,,,68.0,20.0,6.8,6.0,1,3.0,5.0,,,1.0,3.0,,,,,3.0,2.0,1.0,Nachon Nsingi,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,
10407341,home,Oud-Heverlee Leuven,Jón Dagur Þórsteinsson,jon-dagur-thorsteinsson,J. D. Þórsteinsson,F,16,177,285,M,862449,EUR,912038400,F,7,7,False,47.0,31.0,3.0,2.0,11.0,14.0,3.0,,,90.0,75.0,7.6,25.0,3,21.0,37.0,2.0,2.0,7.0,8.0,1.0,,,,3.0,5.0,2.0,,,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,
10407341,home,Oud-Heverlee Leuven,Sofian Kiyine,kiyine-sofian,S. Kiyine,M,,182,320,M,862372,EUR,875750400,M,13,13,True,21.0,19.0,1.0,1.0,6.0,6.0,,,,22.0,34.0,6.9,9.0,0,14.0,19.0,1.0,,3.0,1.0,1.0,,,,2.0,,,,,,1.0,4.0,,2.0,,,2.0,,,1.0,1.0,,,,,1.0,,,,,,
10407341,home,Oud-Heverlee Leuven,Mario González,mario-gonzalez,M. González,F,20,183,211,M,847147,EUR,825206400,F,9,9,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,22.0,4.0,6.5,,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10407341,home,Oud-Heverlee Leuven,Thibault Vlietinck,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,D,77,77,True,13.0,13.0,,,6.0,6.0,1.0,,,11.0,15.0,6.6,1.0,0,7.0,7.0,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10407341,home,Oud-Heverlee Leuven,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407341,home,Oud-Heverlee Leuven,Pierre-Yves Ngawa,pierre-yves-ngawa,P. Ngawa,D,5,187,34,M,137805,EUR,697593600,D,5,5,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407341,home,Oud-Heverlee Leuven,Kristiyan Malinov,kristiyan-malinov,K. Malinov,M,33,170,108,M,136688,EUR,764985600,M,4,4,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407341,home,Oud-Heverlee Leuven,Mandela Keita,mandela-keita,M. Keita,M,16,180,1237,M,1110136,EUR,1020988800,M,27,27,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Mandela Keita,,,,,,,,,,,,,,,,,,,,,,,,
10407341,away,Sint-Truidense VV,Daniel Schmidt,daniel-schmidt,D. Schmidt,G,1,196,258,M,997499,EUR,697075200,G,21,21,False,27.0,11.0,25.0,9.0,3.0,3.0,9.0,3.0,3.0,90.0,37.0,6.9,16.0,0,8.0,24.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
