match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonTackle,stat_interceptionWon,stat_ownGoals,stat_fouls,stat_totalOffside,captain,stat_bigChanceMissed,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_goalAssist,stat_goodHighClaim,stat_clearanceOffLine,stat_hitWoodwork
11352338,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,20.0,18.0,,,8.0,9.0,10.0,11.0,,,,,,90.0,39.0,7.8,11.0,0.179684,4,,,3.0,1.0,6.0,4.0,2.0,1.0,2.0,1.0,,0.6002,0.5136,,,1.0,,6.0,2.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,
11352338,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,M,31,31,True,16.0,14.0,,,1.0,1.0,15.0,20.0,,,,,,28.0,29.0,8.0,8.0,0.548795,1,,5.0,,,2.0,4.0,1.0,5.0,,,,0.0295,,,,4.0,,,,5.0,,1.0,,,,,,,,,2.0,1.0,,1.0,,,
11352338,home,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,True,6.0,6.0,,,3.0,3.0,3.0,4.0,3.0,,,,,27.0,15.0,6.8,2.0,0.00646788,0,,1.0,,,1.0,5.0,,1.0,,,3.0,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,
11352338,home,Aston Villa,Nicolò Zaniolo,nicolo-zaniolo,N. Zaniolo,F,10,189,9127,M,nicolozaniolo,864898,EUR,930873600,M,22,22,True,8.0,5.0,,,2.0,4.0,3.0,4.0,,,,,,27.0,18.0,6.3,7.0,0.00989259,0,,,3.0,,8.0,2.0,2.0,,,1.0,1.0,,,,,,,2.0,1.0,1.0,,,,,,,3.0,,,,,,,,,,
11352338,home,Aston Villa,James Wright,wright-james,J. Wright,G,64,188,113,M,,1138445,EUR,1101945600,G,64,64,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,James Wright,,,,,,,,,,,,,,,,,,,,,,,
11352338,home,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352338,home,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185,2746,M,,604232,EUR,732153600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352338,home,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183,598,M,,227942,EUR,790560000,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352338,home,Aston Villa,Tim Iroegbunam,tim-iroegbunam,T. Iroegbunam,M,42,182,764,M,,1085950,EUR,1056931200,M,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352338,home,Aston Villa,Kaine Kesler-Hayden,kaine-hayden,K. Kesler-Hayden,M,20,175,289,M,,1099074,EUR,1035331200,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352338,away,Newcastle United,Martin Dúbravka,martin-dubravka,M. Dúbravka,G,1,190,3081,M,,42209,EUR,600825600,G,1,1,False,14.0,8.0,9.0,3.0,6.0,7.0,2.0,7.0,10.0,3.0,4.0,1.0,1.0,90.0,27.0,7.5,6.0,0.00011916,0,-0.2527,,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,
11352338,away,Newcastle United,Kieran Trippier,kieran-trippier,K. Trippier,D,2,174,8369,M,ktrippier2,69256,EUR,653702400,D,2,2,False,42.0,29.0,2.0,1.0,18.0,21.0,16.0,32.0,4.0,,,,,90.0,67.0,8.0,20.0,0.281683,0,,11.0,,2.0,2.0,5.0,,1.0,,3.0,1.0,,,,,1.0,,1.0,1.0,4.0,1.0,,,1.0,1.0,,1.0,,True,,5.0,1.0,,1.0,,,
11352338,away,Newcastle United,Fabian Schär,fabian-schar,F. Schär,D,5,186,3172,M,,101882,EUR,693187200,D,5,5,False,43.0,34.0,9.0,5.0,27.0,28.0,7.0,15.0,2.0,,,,,90.0,61.0,9.5,11.0,0.00425658,3,,,3.0,2.0,6.0,2.0,,,2.0,7.0,,1.0229,1.443,,,,3.0,1.0,,,1.0,,1.0,,1.0,,2.0,,,,,,2.0,,,1.0,
11352338,away,Newcastle United,Sven Botman,sven-botman,S. Botman,D,4,193,3377,M,,910046,EUR,947635200,D,4,4,False,54.0,50.0,5.0,2.0,44.0,46.0,6.0,8.0,3.0,,,,,90.0,63.0,6.9,4.0,0.0029352,2,,,1.0,1.0,2.0,2.0,,,,4.0,1.0,0.066,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,
11352338,away,Newcastle United,Dan Burn,dan-burn,D. Burn,D,33,201,4473,M,,99090,EUR,705369600,D,33,33,False,47.0,38.0,3.0,,31.0,34.0,7.0,13.0,5.0,,,,,90.0,69.0,7.3,11.0,0.00182768,1,,,1.0,5.0,3.0,10.0,,,,6.0,5.0,0.0404,,,,,,,,,1.0,1.0,,2.0,4.0,,1.0,,,,,,,,,,
11352338,away,Newcastle United,Sean Longstaff,sean-longstaff,S. Longstaff,M,8,187,1652,M,,866191,EUR,878169600,M,36,36,False,26.0,17.0,3.0,1.0,10.0,11.0,7.0,15.0,5.0,,,,,90.0,31.0,6.3,9.0,0.00826302,2,,,,2.0,4.0,3.0,,,1.0,1.0,,0.8036,0.7183,,,,,,1.0,,2.0,,1.0,,,,2.0,,,1.0,,,,,,,
11352338,away,Newcastle United,Bruno Guimarães,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,53.0,42.0,8.0,6.0,29.0,31.0,13.0,22.0,6.0,,,,,90.0,81.0,7.8,18.0,0.164278,0,,,,,5.0,10.0,5.0,,,1.0,4.0,,,,,,,1.0,6.0,2.0,,,,3.0,2.0,,,,,,,1.0,,,,,
11352338,away,Newcastle United,Lewis Miley,lewis-miley,L. Miley,M,67,188,3304,M,,1400650,EUR,1146441600,M,67,67,False,20.0,13.0,1.0,1.0,6.0,9.0,7.0,13.0,5.0,,,,,75.0,31.0,6.9,11.0,0.0236338,0,,2.0,2.0,1.0,2.0,3.0,,,,1.0,2.0,,,Lewis Miley,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,
11352338,away,Newcastle United,Jacob Murphy,jacob-murphy,J. Murphy,F,23,176,3564,M,,372336,EUR,793584000,F,23,23,False,16.0,15.0,1.0,1.0,7.0,7.0,8.0,12.0,7.0,,,,,90.0,29.0,7.1,7.0,0.150728,2,,3.0,,,4.0,1.0,3.0,,1.0,1.0,1.0,0.2679,0.0374,,,,,,,1.0,,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,
11352338,away,Newcastle United,Alexander Isak,alexander-isak,A. Isak,F,9,193,100485,M,AlexIsak,823941,EUR,937872000,F,14,14,False,5.0,5.0,,,1.0,1.0,4.0,4.0,,,,,,43.0,9.0,6.7,2.0,0.00837888,1,,,,,2.0,1.0,1.0,1.0,,,,0.0367,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11352338,away,Newcastle United,Anthony Gordon,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,10,10,False,23.0,20.0,2.0,1.0,7.0,9.0,13.0,15.0,6.0,,,,,89.0,44.0,6.8,11.0,0.064115,3,,1.0,,1.0,7.0,10.0,1.0,6.0,1.0,,2.0,0.4132,0.4635,,,3.0,,3.0,4.0,,,,2.0,1.0,,,3.0,3.0,,1.0,,,,,,,1.0
11352338,away,Newcastle United,Miguel Almirón,miguel-almiron,M. Almirón,M,10,174,8461,M,miguel_almiron,333373,EUR,760838400,M,24,24,True,14.0,11.0,1.0,,3.0,5.0,8.0,9.0,4.0,,,,,47.0,21.0,6.8,3.0,0.60933,0,,,,,2.0,3.0,,,,2.0,3.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,
11352338,away,Newcastle United,Valentino Livramento,valentino-livramento,V. Livramento,D,21,181,4840,M,,980634,EUR,1037059200,D,21,21,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,15.0,6.0,6.6,,0.0003946,0,,,,,2.0,1.0,,,,1.0,,,,,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,
11352338,away,Newcastle United,Emil Krafth,emil-krafth,E. Krafth,D,17,184,985,M,,150396,EUR,775785600,D,17,17,True,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352338,away,Newcastle United,Loris Karius,loris-karius,L. Karius,G,1,190,1739,M,,174135,EUR,740707200,G,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352338,away,Newcastle United,Paul Dummett,paul-dummett,P. Dummett,D,,183,154,M,,185995,EUR,685843200,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352338,away,Newcastle United,Lewis Hall,lewis-hall,L. Hall,D,3,179,4167,M,lewishall_10,1136730,EUR,1094601600,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Lewis Hall,,,,,,,,,,,,,,,,,,,,,,,
11352338,away,Newcastle United,Matt Ritchie,matt-ritchie,M. Ritchie,M,30,173,303,M,,42699,EUR,621388800,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352338,away,Newcastle United,Joe White,joe-white,J. White,M,30,186,206,M,,994550,EUR,1033430400,M,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352338,away,Newcastle United,Travis Hernes,travis-hernes,T. Hernes,M,7,179,266,M,,1400656,EUR,1131062400,M,90,90,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Travis Hearnes,,,,,,,,,,,,,,,,,,,,,,,
