match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_outfielderBlock,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_unsuccessfulTouch,stat_keyPass,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_bigChanceCreated,captain,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox
11450154,home,Alanyaspor,Sergio Córdova,,,sergio-cordova,S. Córdova,F,9,188,672,M,881222,EUR,871084800,F,9,9,False,13.0,11.0,,,0.0,1.0,1.0,10.0,12.0,,2.0,,,,,,64.0,26.0,7.1,6.0,0.0168752,2,,,1.0,2.0,7.0,,2.0,1.0,1.0,,,,2.0,,0.1519,4.0,,,,1.0,2.0,1.0,,,,,,,,,1.0,
11450154,home,Alanyaspor,Pione Sisto,,,pione-sisto,P. Sisto,M,77,171,409,M,287943,EUR,791856000,F,18,18,True,6.0,5.0,,,0.0,1.0,2.0,5.0,5.0,,1.0,,,,,,26.0,12.0,7.2,2.0,0.0595038,1,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,,,0.0198,,,1.0,,,,,1.0,,0.4343,,,,,1.0,,
11450154,home,Alanyaspor,Nicolas Janvier,,,nicolas-janvier,N. Janvier,M,17,171,91,M,802150,EUR,902793600,M,17,17,True,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,,1.0,,,,,,26.0,14.0,6.7,4.0,0.0125593,2,,,,,1.0,,1.0,,2.0,,,,,,0.1132,,,,,1.0,2.0,,,,,,,,,,,
11450154,home,Alanyaspor,Fatih Aksoy,,,fatih-aksoy,F. Aksoy,D,20,189,69,M,827922,EUR,878774400,D,20,20,True,4.0,2.0,1.0,,0.0,,1.0,2.0,3.0,,1.0,,,,,,1.0,5.0,,2.0,0.00050683,0,,,1.0,1.0,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11450154,home,Alanyaspor,Furkan Bayır,,,furkan-bayir,F. Bayır,D,23,188,77,M,1003161,EUR,950054400,D,4,4,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,,,,,,,8.0,3.0,6.7,,0.00086917,0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11450154,home,Alanyaspor,Yusuf Karagöz,Yusuf Karagoz,,yusuf-karagoz,Y. Karagöz,G,99,195,33,M,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450154,home,Alanyaspor,Yunus Bahadir,,,yunus-bahadir,Y. Bahadir,D,2,170,42,M,964756,EUR,1028678400,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450154,home,Alanyaspor,Muhammet Ali Apaydin,Muhammet,Ali Apaydin,muhammet-ali-apaydin,M. A. Apaydin,M,,175,1,M,1637930,EUR,1136073600,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450154,home,Alanyaspor,Eren Altıntaş,Eren Altintas,,altintas-eren,E. Altıntaş,M,26,183,20,M,1519985,EUR,1080604800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450154,home,Alanyaspor,Emirhan Çavuş,,,cavus-emirhan,E. Çavuş,M,5,178,7,M,1522244,EUR,1034467200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450154,home,Alanyaspor,Carlos Eduardo,,,carlos-eduardo,Carlos Eduardo,F,96,173,354,M,795295,EUR,844905600,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450154,away,Çaykur Rizespor,Gökhan Akkan,,,gokhan-akkan,G. Akkan,G,22,188,109,M,225012,EUR,788918400,G,23,23,False,29.0,19.0,12.0,2.0,0.0,18.0,19.0,1.0,10.0,1.0,4.0,,4.0,,1.0,1.0,90.0,38.0,6.9,10.0,0.00075632,0,0.7553,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,4.0
11450154,away,Çaykur Rizespor,Taha Şahin,Taha Sahin,,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,26.0,19.0,2.0,1.0,0.0,10.0,11.0,9.0,18.0,4.0,4.0,,,,,,90.0,53.0,6.6,13.0,0.0107387,0,,3.0,,1.0,1.0,,,,,2.0,1.0,1.0,,,,,,,1.0,,2.0,1.0,,,,,,,,,,
11450154,away,Çaykur Rizespor,Attila Mocsi,,,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,32.0,28.0,3.0,1.0,0.0,25.0,26.0,3.0,6.0,2.0,1.0,,,,,,90.0,39.0,6.7,4.0,0.00096994,1,,,3.0,4.0,1.0,,,,1.0,,,,,1.0,0.2639,1.0,3.0,,,,,,,,,1.0,,,,,,
11450154,away,Çaykur Rizespor,Emirhan Topçu,,,emirhan-topcu,E. Topçu,D,53,188,2617,M,895009,EUR,971222400,D,53,53,False,56.0,44.0,11.0,6.0,0.0,37.0,42.0,7.0,14.0,7.0,7.0,,,,,,90.0,74.0,7.3,13.0,0.00255466,0,,,4.0,5.0,4.0,,,,,2.0,2.0,2.0,1.0,1.0,,1.0,3.0,,,,1.0,,,,,,,,,,1.0,
11450154,away,Çaykur Rizespor,Casper Højer,,,casper-hojer,C. Højer,D,5,183,148,M,281233,EUR,785289600,D,5,5,False,29.0,22.0,2.0,,1.0,14.0,17.0,10.0,17.0,6.0,3.0,,,,,,90.0,54.0,6.8,11.0,0.440616,1,,5.0,1.0,6.0,2.0,1.0,,,1.0,2.0,1.0,1.0,,4.0,0.028,1.0,,2.0,,,,1.0,,,,,,,,,,
11450154,away,Çaykur Rizespor,Mithat Pala,,,mithat-pala,M. Pala,D,54,172,57,M,1016393,EUR,966297600,M,54,54,False,35.0,28.0,2.0,,0.0,15.0,19.0,13.0,17.0,,10.0,,,,,,89.0,54.0,6.8,12.0,0.0346893,1,,1.0,1.0,9.0,9.0,3.0,3.0,1.0,,2.0,3.0,3.0,4.0,2.0,0.0183,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
11450154,away,Çaykur Rizespor,Jonjo Shelvey,Jonjo,Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,36465,EUR,699148800,M,6,6,False,59.0,45.0,12.0,6.0,0.0,22.0,26.0,24.0,35.0,3.0,5.0,,,,,,90.0,74.0,7.2,17.0,0.0802768,5,,2.0,,1.0,,1.0,,2.0,1.0,,,,,,0.2283,,,1.0,,,1.0,3.0,2.0,,0.3724,,,,,,,
11450154,away,Çaykur Rizespor,Benhur Keser,,,benhur-keser,B. Keser,M,77,185,37,M,899402,EUR,846547200,M,7,7,False,16.0,12.0,,,0.0,4.0,4.0,8.0,13.0,1.0,4.0,,,,,,67.0,26.0,6.9,7.0,0.0585891,0,,1.0,1.0,3.0,4.0,1.0,2.0,,,,1.0,1.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,
11450154,away,Çaykur Rizespor,Dal Varešanović,,,dal-varesanovic,D. Varešanović,M,53,177,341,M,979109,EUR,990576000,M,8,8,False,21.0,17.0,2.0,1.0,0.0,6.0,6.0,11.0,17.0,,5.0,,,,,,86.0,35.0,7.2,11.0,0.0185984,4,,2.0,,4.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,0.3986,,,,2.0,1.0,3.0,,1.0,,0.3539,,,,,1.0,,
11450154,away,Çaykur Rizespor,Altin Zeqiri,,,zeqiri-altin,A. Zeqiri,M,77,185,141,M,991742,EUR,963878400,M,77,77,False,22.0,13.0,4.0,1.0,0.0,3.0,7.0,10.0,16.0,1.0,4.0,,,,,,89.0,41.0,6.8,16.0,0.145833,0,,1.0,2.0,6.0,5.0,,8.0,,,1.0,1.0,,,,,,1.0,,,4.0,2.0,3.0,,,,,,,,,,
11450154,away,Çaykur Rizespor,Adolfo Gaich,,,adolfo-gaich,A. Gaich,F,19,189,842,M,940692,EUR,919987200,F,9,9,False,20.0,15.0,2.0,1.0,0.0,6.0,8.0,9.0,12.0,,1.0,,,,,,90.0,26.0,6.8,6.0,0.012117,3,,,4.0,4.0,2.0,,,2.0,1.0,,,,1.0,,0.199,1.0,,,,,1.0,1.0,,,,,,,,,,
11450154,away,Çaykur Rizespor,Gustavo Sauer,,,gustavo-sauer,Gustavo Sauer,M,7,181,393,M,904505,EUR,736128000,F,11,11,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,,,23.0,9.0,6.9,2.0,0.0050784,1,,,,1.0,3.0,,,,,,2.0,1.0,1.0,,0.0184,,,,1.0,,,1.0,1.0,,0.0815,,,,,,,
11450154,away,Çaykur Rizespor,Óscar Pinchi,,,oscar-pinchi,Ó. Pinchi,M,,173,35,M,826654,EUR,834883200,F,21,21,True,7.0,5.0,1.0,,0.0,3.0,3.0,2.0,4.0,,4.0,,,,,,17.0,9.0,6.7,2.0,0.00603934,1,,,,,,,,1.0,,,,,,,0.2273,,,,,,,,,,,,,,,,,
11450154,away,Çaykur Rizespor,Mame Mor Faye,,,faye-mame-mor,M. M. Faye,M,11,170,202,M,1471165,EUR,1121126400,F,20,20,True,5.0,2.0,,,0.0,1.0,3.0,1.0,2.0,,,,,,,,9.0,9.0,6.4,6.0,0.00214885,0,,,1.0,3.0,3.0,,1.0,,,,,,,,,3.0,,,1.0,,1.0,,,,,,,,,,,
11450154,away,Çaykur Rizespor,Martin Minchev,,,minchev-martin,M. Minchev,F,17,184,403,M,878699,EUR,987897600,F,89,89,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,9.0,4.0,6.5,2.0,0.00161113,0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11450154,away,Çaykur Rizespor,Tarık Çetin,,,tarik-cetin,T. Çetin,G,13,193,862,M,913985,EUR,852681600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450154,away,Çaykur Rizespor,Zafer Görgen,,,zafer-gorgen,Z. Görgen,G,20,188,71,M,930907,EUR,951091200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450154,away,Çaykur Rizespor,Seyfettin Anıl Yaşar,,,seyfettin-anil-yasar,S. A. Yaşar,D,16,192,26,M,999646,EUR,1025481600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450154,away,Çaykur Rizespor,Eray Korkmaz,,,korkmaz-eray,E. Korkmaz,D,17,182,35,M,1145620,EUR,1055030400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450154,away,Çaykur Rizespor,Halil Ibrahim Pehlivan,,,halil-ibrahim-pehlivan,H. I. Pehlivan,D,3,175,17,M,777291,EUR,745891200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450154,away,Çaykur Rizespor,Oumar Diouf,Oumar Diouf,,oumar-diouf,O. Diouf,F,77,180,185,M,1493499,EUR,1052956800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
