match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_outfielderBlock,stat_challengeLost,stat_shotOffTarget,stat_errorLeadToAShot,stat_expectedGoals,stat_dispossessed,stat_accurateCross,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_punches
12450957,home,Saint-Étienne,Mathis Amougou,,,mathis-amougou,M. Amougou,M,17,177.0,3772,M,1426224,EUR,1137542400,M,37,37,True,,18.0,16.0,,,0.0,,,16.0,18.0,,,,,,,19.0,23.0,7.0,4.0,0.104263,0,,,1.0,1.0,3.0,2.0,,,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,3.0,,,,,,,,
12450957,home,Saint-Étienne,Pierre Cornud,,,pierre-cornud,P. Cornud,D,27,177.0,101,M,900697,EUR,850348800,D,17,17,True,,1.0,1.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,2.0,5.0,,1.0,0.0341858,0,,1.0,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,
12450957,home,Saint-Étienne,Igor Miladinović,Igor Miladinovic,,igor-miladinovic,I. Miladinović,M,28,166.0,343,M,1124025,EUR,1055030400,M,28,28,True,,4.0,3.0,1.0,1.0,0.0,,,3.0,4.0,,,,,,,2.0,4.0,,1.0,0.00221597,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12450957,home,Saint-Étienne,Brice Maubleu,,,brice-maubleu,B. Maubleu,G,1,192.0,76,M,72818,EUR,628473600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450957,home,Saint-Étienne,Yunis Abdelhamid,,,yunis-abdelhamid,Y. Abdelhamid,D,5,190.0,1888,M,178721,EUR,559785600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450957,home,Saint-Étienne,Mathieu Cafaro,,,mathieu-cafaro,M. Cafaro,M,13,175.0,264,M,816810,EUR,859248000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450957,home,Saint-Étienne,Ayman Aiki,Ayman Aiki,,ayman-aiki,A. Aiki,F,25,178.0,174,M,1195740,EUR,1119657600,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450957,away,Nantes,Anthony Lopes,,,anthony-lopes,A. Lopes,G,1,184.0,1194,M,48535,EUR,654739200,G,16,16,False,,29.0,10.0,28.0,9.0,0.0,5.0,10.0,5.0,19.0,1.0,8.0,1.0,1.0,1.0,1.0,90.0,33.0,6.5,19.0,0.000435,0,-0.7137,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
12450957,away,Nantes,Kelvin Amian,,,kelvin-amian,K. Amian,D,98,179.0,199,M,802143,EUR,886896000,D,98,98,False,,20.0,11.0,4.0,2.0,0.0,7.0,9.0,4.0,13.0,5.0,1.0,,,,,90.0,43.0,6.6,15.0,0.00109864,0,,2.0,1.0,,4.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,
12450957,away,Nantes,Jean-Charles Castelletto,,,jean-charles-castelletto,J.-C. Castelletto,D,21,186.0,1499,M,191204,EUR,791078400,D,21,21,False,,17.0,14.0,5.0,2.0,0.0,11.0,11.0,3.0,6.0,12.0,5.0,,,,,90.0,40.0,7.3,5.0,0.00080758,0,,,3.0,2.0,6.0,6.0,,,3.0,4.0,1.0,,1.0,,2.0,,1.0,,,,,1.0,,,,,,,,,,
12450957,away,Nantes,Nicolas Pallois,,,nicolas-pallois,N. Pallois,D,5,190.0,248,M,106496,EUR,559008000,D,4,4,False,,17.0,17.0,3.0,3.0,0.0,11.0,11.0,6.0,6.0,21.0,5.0,,,,,90.0,44.0,7.5,,0.00303728,0,,,1.0,1.0,3.0,3.0,,,,2.0,1.0,,,,,,3.0,2.0,,,,,,,,,,,,,,
12450957,away,Nantes,Nicolas Cozza,,,nicolas-cozza,N. Cozza,D,3,178.0,184,M,886286,EUR,915753600,D,3,3,False,,17.0,8.0,5.0,,0.0,2.0,8.0,8.0,13.0,2.0,2.0,,,,,90.0,35.0,6.6,15.0,0.0814853,0,,4.0,,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,,2.0,,1.0,,1.0,,,,,,2.0,1.0,,,,,,,,
12450957,away,Nantes,Pedro Chirivella,,,pedro-chirivella,P. Chirivella,M,4,178.0,556,M,799216,EUR,864345600,M,5,5,False,True,26.0,18.0,9.0,5.0,0.0,9.0,9.0,9.0,17.0,2.0,4.0,,,,,90.0,32.0,6.5,8.0,0.0118179,0,,,1.0,,3.0,2.0,,,2.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
12450957,away,Nantes,Bahereba Guirassy,,,bahereba-guirassy,B. Guirassy,F,11,177.0,1755,M,1406007,EUR,1156809600,M,62,62,False,,27.0,21.0,1.0,1.0,0.0,10.0,13.0,11.0,16.0,1.0,6.0,,,,,71.0,52.0,6.4,17.0,0.0086408,1,,2.0,3.0,1.0,12.0,6.0,5.0,2.0,,3.0,1.0,,3.0,,1.0,,,2.0,,,0.0802,3.0,,,,,1.0,,,,,
12450957,away,Nantes,Johann Lepenant,,,johann-lepenant,J. Lepenant,M,8,176.0,892,M,963299,EUR,1035244800,M,8,8,False,,28.0,22.0,3.0,2.0,0.0,10.0,12.0,12.0,16.0,4.0,4.0,,,,,90.0,49.0,6.6,11.0,0.00522191,0,,,1.0,2.0,7.0,9.0,,,,6.0,1.0,,2.0,2.0,1.0,,,2.0,,,,3.0,,,,,,,,,,
12450957,away,Nantes,Douglas Augusto,,,douglas-augusto,D. Augusto,M,66,173.0,491,M,809034,EUR,853113600,M,6,6,False,,4.0,3.0,1.0,,0.0,3.0,4.0,,,2.0,5.0,,,,,44.0,13.0,6.5,2.0,2.17e-05,0,,,,,4.0,3.0,,,1.0,2.0,1.0,,,1.0,2.0,,,1.0,,,,1.0,,,,,,,,,,
12450957,away,Nantes,Moses Simon,,,moses-simon,M. Simon,F,27,168.0,4098,M,330051,EUR,805507200,M,27,27,False,,16.0,11.0,3.0,,0.0,6.0,7.0,6.0,15.0,2.0,4.0,,,,,71.0,37.0,7.3,15.0,0.0715023,2,,6.0,3.0,,6.0,3.0,1.0,,,1.0,1.0,,1.0,2.0,,,,,1.0,,0.2024,2.0,1.0,,,,,1.0,1.0,0.2582,,
12450957,away,Nantes,Matthis Abline,,,abline-matthis,M. Abline,F,10,182.0,1315,M,999070,EUR,1048809600,F,39,39,False,,15.0,9.0,,,0.0,4.0,4.0,5.0,11.0,,5.0,,,,,90.0,30.0,6.5,13.0,0.0216008,3,,,9.0,1.0,12.0,3.0,3.0,2.0,,,,,4.0,,,,,,,,0.3806,2.0,,,,1.0,1.0,2.0,,0.3805,,
12450957,away,Nantes,Louis Leroux,,,louis-leroux,L. Leroux,M,66,184.0,364,M,1405998,EUR,1137974400,M,66,66,True,,10.0,7.0,1.0,,0.0,1.0,1.0,6.0,9.0,2.0,5.0,,,,,46.0,21.0,6.9,5.0,0.0640883,0,,,2.0,,4.0,4.0,,,2.0,3.0,2.0,,2.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,
12450957,away,Nantes,Sorba Thomas,,,sorba-thomas,S. Thomas,M,7,185.0,586,M,911039,EUR,917222400,M,22,22,True,,3.0,2.0,1.0,,0.0,,,4.0,7.0,,1.0,,,,,19.0,8.0,7.0,3.0,0.293644,0,,4.0,,,,1.0,,,,,,,,1.0,,,,,,,,,2.0,2.0,1.0,,,,,,,
12450957,away,Nantes,Plamedi Nsingi,Plamedi Nsingi,,plamedi-nsingi,P. Nsingi,F,11,189.0,24,M,2034244,EUR,977011200,F,58,58,True,,6.0,2.0,1.0,,0.0,2.0,5.0,,1.0,,1.0,,,,,16.0,9.0,6.7,4.0,7.9e-07,1,,,,3.0,1.0,5.0,,,,1.0,,,,1.0,,,,1.0,,,0.229,,,,,,,1.0,,0.166,,
12450957,away,Nantes,Jean-Philippe Gbamin,,,jean-philippe-gbamin,J. Gbamin,M,5,186.0,1191,M,326343,EUR,811987200,M,17,17,True,,,,,,0.0,,,,,,,,,,,8.0,2.0,6.4,,,1,,,,,,,,,,,,,,,,,1.0,,1.0,,0.457,,,,,1.0,,,,,,
12450957,away,Nantes,Patrik Carlgren,,,patrik-carlgren,P. Carlgren,G,30,188.0,122,M,156236,EUR,694828800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450957,away,Nantes,Mathieu Acapandié,Mathieu Acapandié,,mathieu-acapandie,M. Acapandié,D,22,182.0,128,M,1405926,EUR,1102982400,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450957,away,Nantes,Marcus Coco,,,marcus-coco,M. Coco,D,97,180.0,173,M,785418,EUR,835574400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450957,away,Nantes,Dehmaine Tabibou,Dehmaine,Tabibou,dehmaine-assoumani,D. Tabibou,M,17,181.0,341,M,1405912,EUR,1113696000,M,59,59,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450957,away,Nantes,Florent Mollet,,,florent-mollet,F. Mollet,M,91,174.0,195,M,234230,EUR,690508800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
