match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_dispossessed,stat_totalTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_wonTackle,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_bigChanceCreated,stat_keyPass,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_accurateCross,stat_goals,stat_goodHighClaim,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_errorLeadToAGoal
12514021,home,Santa Clara,Gabriel Batista,,,gabriel-batista,G. Batista,G,1,188,348,M,822526,EUR,896832000,G,1,1,False,True,28.0,23.0,18.0,13.0,0.0,18.0,18.0,5.0,10.0,1.0,1.0,2.0,6.0,2.0,5.0,1.0,2.0,2.0,90.0,37.0,8.4,5.0,0.00172993,0,0.4874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514021,home,Santa Clara,Sidney Lima,Sidney,,sidney-lima,S. Lima,D,23,182,139,M,1131145,EUR,853459200,D,23,23,False,,37.0,26.0,5.0,2.0,0.0,15.0,22.0,11.0,15.0,3.0,5.0,6.0,1.0,,,,,,90.0,61.0,7.0,14.0,0.00412388,0,,3.0,6.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
12514021,home,Santa Clara,Luís Rocha,,,luis-rocha,L. Rocha,D,13,186,44,M,141012,EUR,524275200,D,13,13,False,,27.0,19.0,6.0,2.0,0.0,12.0,17.0,7.0,10.0,2.0,3.0,4.0,3.0,,,,,,90.0,36.0,6.7,10.0,0.00343282,0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12514021,home,Santa Clara,Frederico Venâncio,,,frederico-venancio,F. Venâncio,D,21,186,71,M,254815,EUR,728784000,D,21,21,False,,42.0,34.0,11.0,6.0,0.0,24.0,26.0,10.0,16.0,3.0,4.0,3.0,,,,,,,90.0,50.0,7.2,9.0,0.00519938,0,,,1.0,,2.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
12514021,home,Santa Clara,Diogo Calila,,,diogo-calila,D. Calila,M,2,173,593,M,892083,EUR,907977600,M,2,2,False,,26.0,17.0,7.0,2.0,0.0,6.0,9.0,11.0,17.0,1.0,8.0,4.0,1.0,,,,,,87.0,47.0,6.6,12.0,0.0184193,1,,,3.0,,,1.0,3.0,,6.0,3.0,,2.0,1.0,1.0,1.0,0.1196,0.0405,,,,,,,,,,,,,
12514021,home,Santa Clara,Pedro Ferreira,,,ferreira-pedro,P. Ferreira,M,8,183,121,M,851277,EUR,883958400,M,8,8,False,,14.0,9.0,2.0,1.0,0.0,4.0,6.0,5.0,8.0,1.0,7.0,,6.0,,,,,,71.0,27.0,7.0,6.0,0.00189957,0,,2.0,3.0,,,2.0,,,4.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
12514021,home,Santa Clara,Adriano Firmino,,,adriano-firmino,A. Firmino,M,6,187,127,M,989383,EUR,941673600,M,6,6,False,,31.0,24.0,1.0,,0.0,17.0,20.0,7.0,12.0,,1.0,3.0,4.0,,,,,,90.0,43.0,7.0,11.0,0.162738,1,,2.0,8.0,,,,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,0.1521,0.0439,1.0,1.0,1.0,,,,,,,,,,
12514021,home,Santa Clara,Matheus Araújo,Matheus,,matheus-araujo,M. Araújo,D,32,185,323,M,1105841,EUR,983404800,M,32,32,False,,35.0,22.0,10.0,2.0,0.0,12.0,19.0,10.0,16.0,5.0,10.0,4.0,5.0,,,,,,90.0,60.0,6.7,20.0,0.0721987,0,,1.0,3.0,,,3.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,
12514021,home,Santa Clara,Ricardinho,,,ricardinho,Ricardinho,M,21,178,116,M,1094399,EUR,902361600,F,10,10,False,,13.0,8.0,4.0,3.0,0.0,1.0,2.0,7.0,12.0,,4.0,1.0,1.0,,,,,,71.0,22.0,7.0,8.0,0.0319861,0,,1.0,6.0,,,,1.0,1.0,4.0,1.0,3.0,3.0,,,,,,1.0,,1.0,,,,,,,,,,
12514021,home,Santa Clara,Alisson Safira,,,allison-safira,A. Safira,F,25,178,356,M,870927,EUR,795398400,F,9,9,False,,10.0,6.0,,,0.0,3.0,4.0,3.0,6.0,2.0,5.0,2.0,3.0,,,,,,78.0,26.0,6.6,10.0,0.0294517,2,,5.0,11.0,,,2.0,4.0,1.0,1.0,3.0,,,1.0,,2.0,0.4306,,,,1.0,1.0,,2.0,1.0,,,,,,
12514021,home,Santa Clara,Gabriel Silva,Gabriel Silva,,gabriel-silva,Gabriel Silva,F,10,177,795,M,1046794,EUR,1016755200,F,11,11,False,,14.0,6.0,3.0,1.0,0.0,,1.0,7.0,16.0,1.0,9.0,1.0,3.0,,,,,,87.0,40.0,7.4,18.0,0.187897,2,,1.0,6.0,,1.0,4.0,,1.0,1.0,3.0,2.0,1.0,,1.0,1.0,0.1613,0.1825,3.0,1.0,1.0,5.0,3.0,1.0,,1.0,,,,,
12514021,home,Santa Clara,Serginho,,,serginho,Serginho,M,35,181,94,M,1019184,EUR,944006400,M,35,35,True,,10.0,5.0,,,0.0,1.0,3.0,4.0,7.0,,3.0,1.0,1.0,,,,,,19.0,17.0,6.6,7.0,0.00336969,0,,,2.0,,,2.0,1.0,,,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,
12514021,home,Santa Clara,Vinícius Lopes,,,vinicius-lopes,V. Lopes,F,70,175,316,M,1001753,EUR,926035200,F,70,70,True,,3.0,3.0,,,0.0,,,3.0,3.0,,,,1.0,,,,,,19.0,8.0,7.2,3.0,0.00111107,1,,1.0,1.0,,,,,,,3.0,,,,1.0,1.0,0.8551,0.9952,,,,,,,,,1.0,,,,
12514021,home,Santa Clara,Matheus Pereira,,,matheus-pereira,M. Pereira,M,3,172,198,M,1016898,EUR,977356800,D,3,3,True,,6.0,3.0,1.0,,1.0,1.0,1.0,2.0,5.0,,1.0,,1.0,,,,,,12.0,13.0,7.6,7.0,0.574845,1,,,1.0,1.0,,,1.0,,1.0,3.0,,1.0,,,,0.0154,,,1.0,1.0,,,1.0,,,,,,,
12514021,home,Santa Clara,Lucas Soares,,,lucas-soares,L. Soares,M,42,176,85,M,991358,EUR,894240000,D,42,42,True,,2.0,1.0,1.0,,0.0,,,1.0,3.0,,1.0,,1.0,,,,,,12.0,9.0,6.5,3.0,0.00073831,0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
12514021,home,Santa Clara,Bruno Almeida,,,bruno-almeida,B. Almeida,M,10,172,75,M,941314,EUR,842227200,M,19,19,True,,,,,,0.0,,,1.0,3.0,,,,1.0,,,,,,12.0,6.0,6.2,5.0,0.0239211,0,,,2.0,,,,1.0,,,2.0,,,,,,,,3.0,,,1.0,,,,1.0,,,,,
12514021,home,Santa Clara,Neneca,,,neneca,Neneca,G,12,192,90,M,1186955,EUR,1061942400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514021,home,Santa Clara,Habraão,,,habraao,Habraão,D,28,184,133,M,1167540,EUR,993513600,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514021,home,Santa Clara,Guilherme Ramos,,,guilherme-ramos,G. Ramos,D,13,191,220,M,827192,EUR,871257600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514021,home,Santa Clara,João Costa,,,joao-costa,J. Costa,F,17,185,78,M,1511976,EUR,952387200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514021,away,CF Estrela Amadora,Bruno Brígido,,,bruno-brigido,B. Brígido,G,1,187,51,M,329079,EUR,668476800,G,30,30,False,,19.0,10.0,10.0,2.0,0.0,9.0,11.0,1.0,8.0,,1.0,,6.0,1.0,3.0,,,,90.0,30.0,6.8,10.0,0.00098062,0,0.2621,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,
12514021,away,CF Estrela Amadora,Diogo Travassos,,,diogo-travassos,D. Travassos,D,2,175,511,M,1142578,EUR,1080691200,D,2,2,False,,33.0,24.0,7.0,3.0,0.0,15.0,17.0,10.0,18.0,1.0,4.0,1.0,6.0,,,,,,90.0,71.0,6.9,22.0,0.0335621,1,,2.0,5.0,,,1.0,2.0,1.0,1.0,1.0,,1.0,,,,0.0094,,2.0,,1.0,1.0,1.0,1.0,,1.0,,,,,
12514021,away,CF Estrela Amadora,Tiago Gabriel,Tiago Gabriel,,tiago-gabriel,T. Gabriel,D,44,194,1285,M,1651825,EUR,1104019200,D,44,44,False,,44.0,36.0,3.0,,0.0,27.0,28.0,9.0,16.0,3.0,6.0,4.0,2.0,,,,,,90.0,54.0,6.8,8.0,0.00203767,1,,4.0,5.0,,2.0,1.0,1.0,,2.0,,,2.0,,,,0.1897,,,,,,,1.0,,,,,,,
12514021,away,CF Estrela Amadora,Till Cissokho,,,till-cissokho,T. Cissokho,D,,200,62,M,859022,EUR,949968000,D,3,3,False,,52.0,38.0,12.0,3.0,0.0,28.0,35.0,10.0,17.0,4.0,7.0,1.0,4.0,,,,,,90.0,61.0,6.9,15.0,0.0038302,1,,,1.0,,2.0,2.0,1.0,,1.0,,,,,1.0,,0.0256,0.0718,,,,,,,,,,,,,
12514021,away,CF Estrela Amadora,Nilton Varela,,,nilton-varela,N. Varela,M,75,182,76,M,998414,EUR,990748800,D,25,25,False,,8.0,6.0,,,0.0,1.0,2.0,5.0,8.0,,1.0,,,,,,,,45.0,26.0,6.6,11.0,0.0073764,0,,,3.0,,1.0,1.0,,1.0,,1.0,,,,,,,,2.0,,,2.0,,,,,,,,,
12514021,away,CF Estrela Amadora,Igor Jesus,,,igor-jesus,Igor Jesus,M,6,179,1490,M,1170912,EUR,1046995200,M,6,6,False,,39.0,34.0,3.0,2.0,0.0,13.0,15.0,21.0,24.0,2.0,9.0,,3.0,,,,,,82.0,58.0,7.2,12.0,0.0271857,2,,1.0,7.0,,,2.0,3.0,2.0,1.0,4.0,2.0,1.0,,2.0,,0.036,0.2843,,,1.0,4.0,4.0,,1.0,,,,,,
12514021,away,CF Estrela Amadora,Léo Cordeiro,,,leo-cordeiro,L. Cordeiro,M,22,174,96,M,869461,EUR,812160000,M,22,22,False,True,50.0,42.0,6.0,2.0,0.0,19.0,20.0,23.0,30.0,,2.0,,5.0,,,,,,89.0,61.0,6.3,12.0,0.0142292,0,,1.0,5.0,,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,1.0,2.0,1.0,,,,,,1.0,,
12514021,away,CF Estrela Amadora,Kikas,,,kikas,Kikas,F,98,176,231,M,869875,EUR,905990400,M,98,98,False,,18.0,10.0,3.0,,0.0,5.0,9.0,5.0,12.0,2.0,3.0,1.0,3.0,,,,,,90.0,36.0,6.2,20.0,0.00122785,1,,1.0,8.0,,,,3.0,3.0,1.0,4.0,1.0,,,,,0.0111,,3.0,,,,,1.0,,,,,,,
12514021,away,CF Estrela Amadora,Alan Ruiz,,,alan-ruiz,A. Ruiz,M,,181,154,M,158255,EUR,745718400,M,10,10,False,,28.0,23.0,3.0,1.0,0.0,7.0,7.0,17.0,26.0,1.0,5.0,,4.0,,,,,,79.0,50.0,6.3,12.0,0.138595,1,,3.0,9.0,,,2.0,2.0,1.0,1.0,,1.0,,,,1.0,0.0073,,5.0,,,3.0,1.0,1.0,,1.0,,,,,
12514021,away,CF Estrela Amadora,Nani,,,nani,Nani,F,17,177,2178,M,17740,EUR,532569600,M,17,17,False,,42.0,34.0,4.0,1.0,0.0,9.0,10.0,25.0,35.0,,5.0,,5.0,,,,,,79.0,66.0,6.6,20.0,0.0248179,1,,,7.0,,,3.0,1.0,3.0,1.0,2.0,,,,,,0.0402,,3.0,,2.0,4.0,1.0,,,,,,,1.0,
12514021,away,CF Estrela Amadora,Rodrigo Pinho,,,rodrigo-pinho,Rodrigo Pinho,F,9,185,213,M,801339,EUR,675561600,F,9,9,False,,10.0,4.0,,,0.0,3.0,6.0,1.0,4.0,2.0,4.0,,2.0,,,,,,90.0,18.0,6.6,7.0,0.00044817,1,,5.0,7.0,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,0.0383,0.1203,,,,1.0,1.0,,,,,,,,
