match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,player_sofascoreId,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_goals,stat_lastManTackle,stat_totalContest,stat_bigChanceCreated,stat_fouls,stat_aerialLost,stat_dispossessed,stat_blockedScoringAttempt,stat_shotOffTarget,stat_wonContest,stat_bigChanceMissed,stat_totalOffside,captain,stat_penaltyWon,stat_errorLeadToAGoal,stat_goodHighClaim,stat_penaltyFaced,stat_hitWoodwork,stat_penaltyConceded
14064407,home,Lille,Olivier Giroud,olivier-giroud,O. Giroud,F,9,192,23426,M,39070,EUR,528422400,F,9,9,False,21.0,16.0,,,0.0,5.0,5.0,16.0,,1.0,,,86.0,27.0,7.8,5.0,0.0432745,,4,,-0.36,0.02,-0.05,,11.0,,,1.0,2.0,,,,1.0,OGiroud,3.0,1.0,4.0,,,1.0,1.8246,2.6576,0.63,,,2.0,,,,,2.0,,,,,2.0,,True,,,,,,
14064407,home,Lille,Hakon Arnar Haraldsson,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180,2141,M,1138804,EUR,1049932800,M,10,10,True,11.0,10.0,,,0.0,3.0,3.0,8.0,,,,,29.0,15.0,7.3,2.0,0.00803886,,0,,0.07,0.39,-0.04,,7.0,1.0,,,2.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,
14064407,home,Lille,Ngal'ayel Mukau,ngalayel-mukau,N. Mukau,M,17,188,7441,M,1391541,EUR,1099440000,M,17,17,True,9.0,8.0,,,0.0,3.0,3.0,6.0,,1.0,,,17.0,12.0,6.4,2.0,0.00377639,,0,,-0.09,0.01,-0.03,,5.0,,,,1.0,,1.0,1.0,,,1.0,,,,1.0,,,,,Ngal'ayel Mukau,,,,,,1.0,,,,,,,,,,,,,,
14064407,home,Lille,Marius Sivertsen Broholm,broholm-marius-sivertsen,M. S. Broholm,F,14,172,809,M,1130111,EUR,1104019200,F,14,14,True,8.0,7.0,,,0.0,,,8.0,,,,,17.0,12.0,7.0,3.0,0.0408271,,2,,0.18,0.18,-0.05,,7.0,1.0,,,,,,,1.0,,2.0,1.0,1.0,,1.0,,0.8532,0.9826,0.3,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,
14064407,home,Lille,Nathan Ngoy,ngoy-nathan,N. Ngoy,D,3,183,1994,M,1119487,EUR,1055203200,D,3,3,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,12.0,4.0,6.8,,0.00036116,,0,,0.02,,0.14,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064407,home,Lille,Ethan Mbappé,ethan-mbappe,E. Mbappé,M,8,180,27254,M,1402698,EUR,1167350400,M,8,8,True,2.0,2.0,,,0.0,,,2.0,,1.0,,,12.0,3.0,6.6,1.0,0.00941589,,0,,0.13,-0.03,0.0,,2.0,,,,,,,,1.0,ethanmbappe,1.0,,,,,,,,,Ethan Mbappé,,,,1.0,,,,,,,,,,,,,,,,
14064407,home,Lille,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184,410,M,878898,EUR,889574400,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064407,home,Lille,Tiago Santos,tiago-santos,T. Santos,D,22,175,1632,M,1087364,EUR,1027382400,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064407,home,Lille,Ugo Raghouber,raghouber-ugo,U. Raghouber,M,14,180,337,M,1170694,EUR,1058054400,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064407,home,Lille,André Gomes,andre-gomes,A. Gomes,M,26,188,1679,M,235460,EUR,743990400,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064407,away,Paris FC,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1793,M,38440,EUR,647395200,G,35,35,False,44.0,27.0,24.0,7.0,0.0,25.0,34.0,10.0,1.0,10.0,5.0,7.0,90.0,61.0,6.8,17.0,0.00038952,0.5878,0,1.1392,0.18,-0.05,-0.7,0.47,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,
14064407,away,Paris FC,Hamari Traoré,hamari-traore,H. Traoré,D,14,175,4235,M,362014,EUR,696470400,D,14,14,False,45.0,25.0,4.0,2.0,0.0,15.0,24.0,21.0,5.0,5.0,,,90.0,76.0,5.4,25.0,0.0168292,,0,,-0.17,0.12,-0.58,,10.0,1.0,1.0,2.0,3.0,2.0,1.0,,,hamarintos27,6.0,,,,1.0,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,
14064407,away,Paris FC,Samir Sophian Chergui,samir-sophian-chergui,S. S. Chergui,D,31,185,5518,M,981168,EUR,918259200,D,31,31,False,30.0,25.0,2.0,,0.0,22.0,24.0,6.0,3.0,3.0,,,60.0,40.0,6.6,5.0,0.00062013,,0,,0.06,0.02,-0.08,,3.0,,,1.0,3.0,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14064407,away,Paris FC,Moustapha Mbow,moustapha-mbow,M. Mbow,D,5,187,1699,M,982319,EUR,952473600,D,5,5,False,48.0,46.0,3.0,2.0,0.0,38.0,39.0,9.0,5.0,5.0,,,90.0,63.0,6.1,4.0,0.00824002,,0,,0.08,0.07,-0.5,,8.0,,,1.0,3.0,1.0,2.0,,,,2.0,,,1.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
14064407,away,Paris FC,Thibault De Smet,thibault-de-smet,T. D. Smet,D,28,182,215,M,844744,EUR,897004800,D,28,28,False,41.0,36.0,4.0,1.0,0.0,22.0,25.0,16.0,3.0,2.0,,,90.0,61.0,6.1,8.0,0.00859853,,0,,0.05,0.11,-0.45,,14.0,1.0,,,3.0,2.0,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,
14064407,away,Paris FC,Pierre Lees Melou,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,33,33,False,35.0,28.0,7.0,1.0,0.0,19.0,23.0,12.0,1.0,7.0,,,74.0,49.0,6.8,11.0,0.0166217,,0,,0.07,0.2,0.28,,9.0,2.0,1.0,,5.0,,4.0,3.0,1.0,,5.0,2.0,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,
14064407,away,Paris FC,Vincent Marchetti,vincent-marchetti,V. Marchetti,M,4,181,112,M,795508,EUR,867974400,M,4,4,False,35.0,30.0,2.0,,0.0,21.0,22.0,13.0,3.0,6.0,,,83.0,49.0,5.9,8.0,0.0133585,,3,,0.06,0.22,-0.47,,9.0,,,2.0,4.0,,2.0,1.0,,,5.0,1.0,1.0,,1.0,,0.5747,0.3396,-0.35,,,,,,,1.0,1.0,2.0,2.0,,,1.0,,,,,,,1.0,1.0
14064407,away,Paris FC,Adama Camara,camara-adama,A. Camara,M,17,180,433,M,1507384,EUR,845596800,M,17,17,False,32.0,25.0,1.0,1.0,0.0,11.0,14.0,18.0,,3.0,,,90.0,45.0,6.4,11.0,0.0132656,,0,,-0.05,0.04,-0.27,,14.0,1.0,,2.0,5.0,1.0,1.0,1.0,,,3.0,1.0,,,2.0,,,,,Adama Camara,,,,2.0,,1.0,,1.0,,,2.0,,,,,,,,,
14064407,away,Paris FC,Ilan Kebbal,ilan-kebbal,I. Kebbal,M,10,169,10601,M,1049442,EUR,900028800,F,10,10,False,51.0,44.0,3.0,2.0,0.0,18.0,22.0,29.0,,1.0,,,90.0,71.0,7.1,18.0,0.305553,,0,,0.28,0.23,-0.15,,26.0,6.0,,,6.0,,2.0,1.0,3.0,,6.0,2.0,,,2.0,3.0,,,,Ilan Kebbal,,,,4.0,1.0,,1.0,,,,1.0,,,True,,,,,,
14064407,away,Paris FC,Willem Geubbels,willem-geubbels,W. Geubbels,F,9,185,817,M,877979,EUR,997920000,F,9,9,False,12.0,7.0,,,0.0,3.0,4.0,8.0,1.0,3.0,,,60.0,21.0,7.4,10.0,0.0008733,,2,,-0.22,0.05,-0.01,,4.0,1.0,,4.0,4.0,,,,,,6.0,,1.0,,2.0,,0.6772,0.5961,0.53,,,1.0,,2.0,,2.0,2.0,,,1.0,,,3.0,,,,,,,
14064407,away,Paris FC,Mathieu Cafaro,mathieu-cafaro,M. Cafaro,M,13,175,264,M,816810,EUR,859248000,F,13,13,False,13.0,10.0,1.0,,0.0,7.0,9.0,4.0,1.0,2.0,,,60.0,21.0,6.6,6.0,0.0374334,,0,,-0.02,0.04,0.15,,3.0,2.0,1.0,,2.0,,,,,,2.0,,,,1.0,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
14064407,away,Paris FC,Timothée Kolodziejczak,timothee-kolodziejczak,T. Kolodziejczak,D,5,185,163,M,41605,EUR,686275200,D,15,15,True,26.0,23.0,3.0,,0.0,13.0,14.0,12.0,,,,,30.0,27.0,5.7,3.0,0.00432486,,0,,0.09,0.03,-0.56,,10.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0
14064407,away,Paris FC,Moses Simon,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,F,27,27,True,9.0,9.0,,,0.0,2.0,2.0,7.0,,1.0,,,30.0,15.0,6.6,4.0,0.0140091,,0,,0.03,0.12,0.13,,7.0,2.0,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
14064407,away,Paris FC,Jean-Philippe Krasso,jean-philippe-krasso,J. Krasso,F,11,189,2950,M,940328,EUR,869097600,F,11,11,True,10.0,9.0,,,1.0,3.0,3.0,7.0,,,,,30.0,12.0,6.9,2.0,0.663284,,0,,0.19,0.37,-0.02,,6.0,,,,,,,,1.0,JPKrasso,2.0,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
14064407,away,Paris FC,Alimami Gory,alimami-gory,A. Gory,F,7,182,157,M,842399,EUR,841363200,F,7,7,True,5.0,5.0,,,0.0,,,5.0,,,,,16.0,7.0,6.3,1.0,0.0725853,,0,,-0.09,0.09,0.13,,5.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14064407,away,Paris FC,Lohann Doucet,lohann-doucet,L. Doucet,M,15,180,176,M,1170523,EUR,1031961600,M,8,8,True,4.0,4.0,,,0.0,,,4.0,,,,,15.0,6.0,7.5,,0.0217937,,1,,-0.12,0.27,-0.05,,4.0,,,,1.0,,,,,,,,1.0,,,,0.2685,0.9493,0.47,Lohann Doucet,,1.0,,1.0,,,,,,,1.0,,,,,,,,,
14064407,away,Paris FC,Obed Nkambadio,obed-nkambadio,O. Nkambadio,G,16,190,499,M,1015872,EUR,1044576000,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064407,away,Paris FC,Tuomas Ollila,tuomas-ollila,T. Ollila,D,2,173,204,M,930813,EUR,956620800,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064407,away,Paris FC,Julien López,julien-lopez,J. López,F,10,173,117,M,826492,EUR,699408000,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064407,away,Paris FC,Nouha Dicko,nouha-dicko,N. Dicko,F,,173,230,M,204286,EUR,705801600,F,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
