match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_goalAssist,stat_hitWoodwork,stat_penaltyWon,stat_bigChanceCreated,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded,player_sofascoreId,stat_bigChanceMissed
10388422,home,1. FSV Mainz 05,Marcus Ingvartsen,marcus-ingvartsen,M. Ingvartsen,F,7,182,364,M,280721,EUR,820713600,F,11,11,False,,16.0,12.0,1.0,,2.0,4.0,10.0,12.0,,1.0,,3.0,,,,,,63.0,24.0,7.3,8.0,0.8276,0.9823,0.0182419,2,,,,,,1.0,1.0,,1.0,1.0,,,,,4.0,,,2.0,,,2.0,1.0,,,,,,,,,,
10388422,home,1. FSV Mainz 05,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,499,M,787540,EUR,840499200,M,10,10,True,,19.0,17.0,1.0,,5.0,6.0,13.0,16.0,,4.0,,4.0,,,,,,45.0,33.0,6.6,9.0,0.0,0.0,0.130629,0,,,,3.0,1.0,,4.0,,3.0,1.0,,,,,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,
10388422,home,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,True,,14.0,12.0,2.0,1.0,11.0,11.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,27.0,17.0,6.6,2.0,0.0,0.0,0.00053632,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10388422,home,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,True,,4.0,4.0,,,2.0,2.0,2.0,4.0,,1.0,,,,,,,,27.0,12.0,7.3,3.0,0.1651,0.1073,0.117867,2,,,,2.0,,,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,,,,
10388422,home,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,D,30,30,True,,11.0,9.0,1.0,,6.0,6.0,3.0,6.0,1.0,2.0,,,,,,,,21.0,16.0,6.6,4.0,0.0,0.0,0.00317631,0,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10388422,home,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1379,M,856594,EUR,895708800,M,4,4,True,,1.0,1.0,,,,,1.0,1.0,,,,2.0,,,,,,13.0,5.0,6.5,2.0,0.0,0.0,0.00040157,0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10388422,home,1. FSV Mainz 05,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388422,home,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388422,home,1. FSV Mainz 05,Niklas Tauer,niklas-tauer,N. Tauer,M,20,183,49,M,1065453,EUR,982368000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Niklas Tauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388422,home,1. FSV Mainz 05,Ben Justus Bobzien,ben-justus-bobzien,B. J. Bobzen,F,20,174,165,M,1134525,EUR,1051574400,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388422,away,1. FC Köln,Marvin Schwäbe,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,20,20,False,,44.0,30.0,19.0,6.0,24.0,28.0,6.0,16.0,,,,9.0,1.0,2.0,,,,90.0,50.0,5.3,14.0,0.0,0.0,0.0015256,0,-2.3043,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
10388422,away,1. FC Köln,Benno Schmitz,benno-schmitz,B. Schmitz,D,6,182,70,M,147775,EUR,785030400,D,2,2,False,,26.0,14.0,9.0,2.0,7.0,10.0,7.0,17.0,,6.0,2.0,4.0,,,,,,90.0,47.0,6.0,15.0,0.0,0.0,0.013062,0,,,,1.0,,1.0,5.0,,1.0,,,,5.0,4.0,,1.0,3.0,,,,,,,,,,,,,,,
10388422,away,1. FC Köln,Luca Kilian,kilian-luca,L. Kilian,D,15,190,102,M,855676,EUR,936144000,D,15,15,False,,20.0,17.0,,,14.0,16.0,3.0,4.0,1.0,1.0,,,,,,,,28.0,20.0,4.0,3.0,0.0,0.0,0.00210336,0,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,
10388422,away,1. FC Köln,Timo Hübers,timo-hubers,T. Hübers,D,4,190,271,M,387220,EUR,837820800,D,4,4,False,,58.0,47.0,7.0,1.0,39.0,46.0,8.0,12.0,3.0,5.0,6.0,8.0,,,,,,90.0,70.0,6.1,11.0,0.0,0.0,0.00161165,0,,,,,,1.0,2.0,,,,1.0,3.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,
10388422,away,1. FC Köln,Jonas Hector,jonas-hector,J. Hector,D,,185,234,,124544,EUR,643766400,D,14,14,False,True,35.0,27.0,6.0,1.0,13.0,15.0,14.0,21.0,,5.0,,4.0,,,,,,80.0,50.0,6.1,12.0,0.0,0.0,0.0082266,0,,,,1.0,,,1.0,,1.0,,,1.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,
10388422,away,1. FC Köln,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,28,28,False,,45.0,43.0,3.0,3.0,27.0,28.0,16.0,18.0,1.0,4.0,,6.0,,,,,,90.0,57.0,6.6,7.0,0.0,0.0,0.0108453,0,,,,1.0,,,4.0,1.0,,,,2.0,3.0,,3.0,,2.0,1.0,1.0,,,,,,,,,,,,ellyes_skhiri,
10388422,away,1. FC Köln,Eric Martel,martel-eric,E. Martel,M,6,186,936,M,988639,EUR,1020038400,M,6,6,False,,29.0,24.0,1.0,,17.0,18.0,7.0,12.0,,5.0,1.0,6.0,,,,,,90.0,42.0,6.4,7.0,0.0187,0.0,0.00970211,1,,,,1.0,,2.0,5.0,1.0,,,,1.0,3.0,1.0,,2.0,2.0,,,,,,1.0,,,,,,,,,
10388422,away,1. FC Köln,Florian Kainz,florian-kainz,F. Kainz,M,11,176,502,M,78781,EUR,719884800,M,11,11,False,,28.0,19.0,3.0,1.0,12.0,17.0,8.0,17.0,,6.0,1.0,6.0,,,,,,80.0,54.0,6.9,20.0,0.1103,0.2044,0.182795,2,,,,6.0,1.0,1.0,7.0,3.0,2.0,2.0,,,,,1.0,4.0,3.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,
10388422,away,1. FC Köln,Ondrej Duda,ondrej-duda,O. Duda,M,11,181,1115,M,246319,EUR,786585600,M,18,18,False,,19.0,13.0,3.0,2.0,6.0,7.0,8.0,13.0,,2.0,,2.0,,,,,,38.0,25.0,6.4,8.0,0.0,0.0,0.16326,0,,,,1.0,1.0,,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
10388422,away,1. FC Köln,Linton Maina,linton-maina,L. Maina,M,37,173,490,M,921033,EUR,930096000,F,37,37,False,,10.0,6.0,,,1.0,2.0,5.0,8.0,,3.0,,2.0,,,,,,67.0,19.0,6.4,6.0,0.3155,0.0,0.027023,2,,,,,,,3.0,1.0,2.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,1.0
10388422,away,1. FC Köln,Steffen Tigges,steffen-tigges,S. Tigges,F,27,195,329,M,826884,EUR,901843200,F,21,21,False,,13.0,7.0,,,2.0,4.0,5.0,9.0,1.0,4.0,,2.0,,,,,,67.0,25.0,6.4,11.0,0.2721,0.423,0.0778478,1,,,,,,2.0,5.0,,3.0,1.0,,,2.0,1.0,2.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,,1.0
10388422,away,1. FC Köln,Nikola Soldo,nikola-soldo,N. Soldo,D,4,189,229,M,991290,EUR,980380800,D,5,5,True,,28.0,20.0,6.0,1.0,19.0,25.0,1.0,3.0,,2.0,3.0,5.0,,,,,,52.0,35.0,6.1,8.0,0.0,0.0,0.00047128,0,,,,,,,1.0,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,
10388422,away,1. FC Köln,Kingsley Schindler,kingsley-schindler,K. Schindler,F,19,179,869,M,169113,EUR,742435200,M,17,17,True,,5.0,2.0,,,2.0,2.0,,3.0,1.0,1.0,1.0,1.0,,,,,,23.0,8.0,6.2,4.0,0.0,0.0,0.00011942,0,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
10388422,away,1. FC Köln,Florian Dietz,florian-dietz,F. Dietz,F,13,188,85,M,842215,EUR,902102400,F,33,33,True,,5.0,3.0,,,2.0,3.0,1.0,2.0,1.0,2.0,,,,,,,,23.0,9.0,6.6,3.0,0.0,0.0,0.00077976,0,,Florian,Dietz,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10388422,away,1. FC Köln,Kristian Pedersen,kristian-pedersen,K. Pedersen,D,24,189,74,M,773591,EUR,775958400,D,3,3,True,,,,,,,,,,1.0,1.0,1.0,,,,,,,10.0,1.0,6.3,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388422,away,1. FC Köln,Denis Huseinbašić,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,1064842,EUR,994118400,M,8,8,True,,,,,,,,,,,1.0,,,,,,,,10.0,3.0,6.4,1.0,0.0,0.0,0.0,0,,,,,,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
10388422,away,1. FC Köln,Timo Horn,timo-horn,T. Horn,G,1,192,267,M,97923,EUR,737164800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388422,away,1. FC Köln,Georg Strauch,georg-strauch,G. Strauch,M,11,177,7,M,1066048,EUR,985910400,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388422,away,1. FC Köln,Mark Uth,mark-uth,M. Uth,M,13,185,215,M,110508,EUR,682992000,F,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388422,away,1. FC Köln,Sargis Adamyan,sargis-adamyan,S. Adamyan,F,22,184,434,M,129927,EUR,738115200,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
