match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_outfielderBlock,captain,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_clearanceOffLine,stat_dispossessed,stat_accurateCross,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,player_lastName,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside
11360030,home,Rostocker FC,Mika Schneider,mika-schneider,M. Schneider,G,1,191.0,1,M,991258,EUR,962323200.0,G,23,23,False,36.0,23.0,14.0,3.0,22.0,28.0,1.0,8.0,1.0,1.0,7.0,1.0,12.0,12.0,90.0,57.0,7.5,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360030,home,Rostocker FC,Maurice Schah Sedi,maurice-schah-sedi,M. S. Sedi,D,19,165.0,0,M,1519037,EUR,996710400.0,D,19,19,False,19.0,12.0,1.0,,7.0,11.0,5.0,10.0,,,8.0,,,,90.0,38.0,4.5,19.0,1,Maurice Schah Sedi,2.0,7.0,1.0,4.0,1.0,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,
11360030,home,Rostocker FC,Eric Martin,eric-martin,E. Martin,D,11,,0,M,953576,EUR,950486400.0,D,11,11,False,29.0,24.0,4.0,3.0,21.0,24.0,3.0,5.0,,,5.0,,,,90.0,40.0,5.3,8.0,0,,,2.0,,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11360030,home,Rostocker FC,Karim Ben Cadi,karim-ben-cadi,K. B. Cadi,D,3,,0,M,1519033,EUR,754531200.0,D,3,3,False,33.0,23.0,8.0,1.0,21.0,26.0,2.0,7.0,,4.0,6.0,,,,90.0,48.0,5.2,10.0,0,Karim Ben Cadi,,3.0,,2.0,,4.0,,2.0,1.0,2.0,True,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,
11360030,home,Rostocker FC,Tom Weiß,tom-weiss,T. Weiß,M,25,186.0,3,M,1102065,EUR,1014681600.0,D,25,25,False,52.0,43.0,7.0,3.0,38.0,44.0,5.0,8.0,2.0,6.0,7.0,,,,90.0,69.0,6.4,11.0,0,,,4.0,1.0,3.0,,4.0,1.0,2.0,,2.0,,2.0,3.0,2.0,1.0,,1.0,,,,,,,,,,,,
11360030,home,Rostocker FC,Hannes Mietzelfeld,hannes-mietzelfeld,H. Mietzelfeld,D,,178.0,2,,798188,EUR,775612800.0,D,13,13,False,18.0,10.0,4.0,,7.0,12.0,3.0,7.0,1.0,4.0,4.0,,,,81.0,44.0,5.0,17.0,0,,1.0,7.0,,3.0,,3.0,4.0,4.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
11360030,home,Rostocker FC,Samuel Scharf,samuel-scharf,S. Scharf,M,,,1,M,1519040,EUR,980553600.0,M,8,8,False,31.0,27.0,,,20.0,21.0,7.0,10.0,,3.0,5.0,,,,87.0,38.0,5.9,4.0,0,Samuel Scharf,,6.0,3.0,2.0,,,,2.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
11360030,home,Rostocker FC,Michal Mikolajczak,michal-mikolajczak,M. Mikolajczak,F,6,185.0,1,M,1519038,EUR,949795200.0,M,6,6,False,55.0,49.0,7.0,5.0,37.0,41.0,12.0,14.0,,5.0,9.0,4.0,,,87.0,70.0,6.1,10.0,0,Michal Mikolajczak,,6.0,,1.0,,1.0,1.0,,3.0,1.0,,,2.0,1.0,,,,2.0,,,,,,,,,,,
11360030,home,Rostocker FC,Hope Doagbodzi,hope-doagbodzi,H. Doagbodzi,M,15,,1,M,1519032,EUR,812332800.0,M,15,15,False,24.0,20.0,1.0,,13.0,14.0,7.0,10.0,,11.0,6.0,2.0,,,90.0,46.0,6.3,9.0,0,Hope Doagbodzi,,8.0,1.0,4.0,,,2.0,2.0,2.0,,,3.0,1.0,6.0,3.0,,,2.0,,,,,,,,,,,
11360030,home,Rostocker FC,Remmy Kruse,remmy-kruse,R. Kruse,F,37,,3,M,1519039,EUR,1075248000.0,F,37,37,False,8.0,4.0,,,2.0,3.0,2.0,6.0,2.0,2.0,1.0,,,,64.0,14.0,6.2,10.0,0,Remmy Kruse,1.0,6.0,,1.0,,,2.0,3.0,,,,,,,,,,2.0,,,,,,,,,,,
11360030,home,Rostocker FC,Jonas Banouas,jonas-banouas,J. Banouas,F,9,,1,M,1397830,EUR,,F,9,9,False,16.0,11.0,2.0,,8.0,11.0,4.0,6.0,,3.0,2.0,2.0,,,64.0,32.0,6.2,12.0,0,,1.0,5.0,,2.0,,,4.0,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,
11360030,home,Rostocker FC,Mahir Huber,mahir-huber,M. Huber,M,20,,0,M,1519035,EUR,1027814400.0,M,20,20,True,9.0,8.0,,,6.0,7.0,2.0,2.0,,,1.0,,,,26.0,14.0,5.9,4.0,0,Mahir Huber,,5.0,1.0,3.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11360030,home,Rostocker FC,Kevin Akogo,kevin-akogo,K. Akogo,F,17,,0,M,1519034,EUR,1114473600.0,F,17,17,True,6.0,2.0,,,2.0,5.0,,1.0,,1.0,,1.0,,,26.0,10.0,6.2,7.0,0,Kevin Akogo,,3.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11360030,home,Rostocker FC,Elias Handy,elias-handy,E. Handy,M,33,,1,M,1521152,EUR,1099180800.0,M,33,33,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,1.0,,,,9.0,5.0,6.6,,0,Elias Handy,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
11360030,home,Rostocker FC,Pepe Koessler,pepe-koessler,P. Koessler,M,22,,1,M,1521156,EUR,963187200.0,M,22,22,True,1.0,1.0,,,1.0,1.0,,,,,,,,,3.0,1.0,,,0,Pepe Koessler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360030,home,Rostocker FC,Djibril N'Diaye,djibril-ndiaye,D. N'Diaye,F,,187.0,1,,257509,EUR,629424000.0,F,7,7,True,3.0,3.0,,,3.0,3.0,,,,1.0,,,,,3.0,5.0,,1.0,0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
11360030,home,Rostocker FC,Thorben Zunker,thorben-zunker,T. Zunker,G,12,,1,M,1521154,EUR,1039046400.0,G,12,12,True,,,,,,,,,,,,,,,,,,,0,Thorben Zunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360030,home,Rostocker FC,Johann Siegmund,johann-siegmund,J. Siegmund,D,,,0,,1521153,EUR,1120953600.0,M,39,39,True,,,,,,,,,,,,,,,,,,,0,Johann Siegmund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360030,home,Rostocker FC,Marc-Luka Ratajczyk,marc-luka-ratajczyk,M. Ratajczyk,D,4,194.0,1,M,1519036,EUR,1073433600.0,D,4,4,True,,,,,,,,,,,,,,,,,,,0,Marc-Luka Ratajczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360030,away,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190.0,180,M,121908,EUR,668995200.0,G,1,1,False,16.0,16.0,3.0,3.0,16.0,16.0,,,,,4.0,,,,90.0,18.0,6.8,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360030,away,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182.0,76,M,168861,EUR,786844800.0,D,2,2,False,69.0,58.0,5.0,2.0,25.0,26.0,37.0,50.0,,3.0,9.0,2.0,,,90.0,98.0,8.3,18.0,0,,7.0,8.0,3.0,2.0,,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,4.0,5.0,2.0,1.0,,,,,,,
11360030,away,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194.0,321,M,254429,EUR,784080000.0,D,6,6,False,68.0,63.0,11.0,10.0,31.0,35.0,32.0,33.0,,4.0,8.0,2.0,,,90.0,81.0,8.0,6.0,4,,,3.0,,,1.0,,1.0,1.0,2.0,1.0,True,,2.0,2.0,1.0,,,,,,,,1.0,2.0,,,,,
11360030,away,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187.0,118,M,988252,EUR,952560000.0,D,4,4,False,79.0,75.0,9.0,8.0,36.0,37.0,39.0,42.0,,5.0,4.0,1.0,,,90.0,90.0,8.2,4.0,0,,,3.0,1.0,,,1.0,,1.0,1.0,,,,3.0,4.0,3.0,,,,,2.0,,1.0,,,,,,,
11360030,away,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185.0,79,M,311676,EUR,822614400.0,D,19,19,False,54.0,48.0,5.0,4.0,24.0,25.0,25.0,32.0,,2.0,8.0,1.0,,,90.0,73.0,7.3,11.0,0,,3.0,1.0,1.0,,,,1.0,,,,,,3.0,1.0,,,,,1.0,,,,,,,,,,
11360030,away,1. FC Heidenheim,Lennard Maloney,lennard-maloney,L. Maloney,M,15,187.0,257,M,893962,EUR,939340800.0,M,33,33,False,78.0,71.0,23.0,22.0,32.0,33.0,39.0,45.0,1.0,4.0,5.0,,,,90.0,88.0,8.7,8.0,1,,,2.0,1.0,,,1.0,1.0,1.0,,,,,2.0,3.0,3.0,,,,,1.0,,,,1.0,,1.0,,,
11360030,away,1. FC Heidenheim,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188.0,849,M,1067120,EUR,1008201600.0,M,8,8,False,24.0,17.0,2.0,,5.0,5.0,15.0,23.0,,7.0,7.0,2.0,,,61.0,51.0,8.6,16.0,2,,4.0,5.0,1.0,3.0,,,4.0,,,,,2.0,1.0,3.0,2.0,,,3.0,3.0,4.0,1.0,2.0,,2.0,,1.0,1.0,,
11360030,away,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186.0,110,M,845742,EUR,865814400.0,M,21,21,False,47.0,41.0,6.0,6.0,12.0,12.0,30.0,36.0,4.0,10.0,7.0,2.0,,,61.0,68.0,9.0,12.0,4,,1.0,6.0,1.0,3.0,,,3.0,2.0,,,,,2.0,4.0,3.0,,,,1.0,3.0,,1.0,1.0,3.0,,1.0,,,
11360030,away,1. FC Heidenheim,Jan-Niklas Beste,jan-niklas-beste,J. Beste,D,19,177.0,1026,M,836711,EUR,915408000.0,M,37,37,False,21.0,14.0,1.0,,6.0,6.0,17.0,31.0,,6.0,1.0,3.0,,,61.0,49.0,8.9,16.0,1,,16.0,,,2.0,,,2.0,,,,,2.0,,1.0,1.0,,,,9.0,9.0,1.0,1.0,1.0,,,,,,
11360030,away,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189.0,326,M,909485,EUR,938995200.0,F,18,18,False,13.0,11.0,,,,1.0,11.0,12.0,3.0,7.0,3.0,2.0,,,78.0,36.0,8.7,8.0,10,,,4.0,2.0,1.0,2.0,,5.0,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,4.0,4.0,,2.0,2.0,,
11360030,away,1. FC Heidenheim,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194.0,2513,M,228981,EUR,809827200.0,F,10,10,False,19.0,15.0,1.0,1.0,2.0,2.0,13.0,17.0,1.0,2.0,4.0,,,,61.0,32.0,8.3,9.0,7,,,3.0,,,1.0,,3.0,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,2.0,4.0,,2.0,2.0,1.0,1.0
11360030,away,1. FC Heidenheim,Denis Thomalla,denis-thomalla,D. Thomalla,M,,186.0,60,M,122578,EUR,713923200.0,F,11,11,True,14.0,13.0,2.0,2.0,2.0,2.0,11.0,12.0,1.0,3.0,1.0,,,,29.0,16.0,6.9,1.0,0,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11360030,away,1. FC Heidenheim,Nikola Dovedan,nikola-dovedan,N. Dovedan,M,37,172.0,320,M,138143,EUR,773452800.0,F,20,20,True,19.0,15.0,2.0,2.0,3.0,3.0,12.0,16.0,,6.0,3.0,5.0,,,29.0,27.0,7.9,5.0,0,,,1.0,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,4.0,,2.0,,,,,,,1.0
11360030,away,1. FC Heidenheim,Florian Pick,florian-pick,F. Pick,M,20,176.0,70,M,206620,EUR,810518400.0,M,17,17,True,20.0,16.0,1.0,1.0,2.0,2.0,15.0,19.0,,2.0,4.0,,,,29.0,31.0,7.2,8.0,4,,1.0,2.0,,2.0,,,1.0,,,,,1.0,,1.0,,,,1.0,1.0,2.0,,2.0,1.0,3.0,,,2.0,,
11360030,away,1. FC Heidenheim,Kevin Sessa,sessa-kevin,K. Sessa,M,8,175.0,67,M,929806,EUR,962841600.0,M,16,16,True,14.0,13.0,2.0,2.0,2.0,2.0,12.0,14.0,,1.0,,1.0,,,29.0,26.0,6.5,5.0,5,,2.0,3.0,,,2.0,,1.0,1.0,,,,,,,,,,2.0,1.0,,,,2.0,1.0,,,2.0,1.0,
11360030,away,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185.0,104,M,842922,EUR,767491200.0,F,9,9,True,7.0,6.0,,,,,6.0,7.0,,,,,,,12.0,8.0,7.8,1.0,1,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,
11360030,away,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190.0,27,M,96098,EUR,657763200.0,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360030,away,1. FC Heidenheim,Norman Theuerkauf,norman-theuerkauf,N. Theuerkauf,D,,183.0,29,M,15004,EUR,538444800.0,D,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
