match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalClearance,stat_outfielderBlock,stat_keyPass,stat_aerialWon,stat_wonContest,stat_challengeLost,stat_bigChanceCreated,stat_goalAssist,stat_totalOffside,stat_blockedScoringAttempt,stat_errorLeadToAShot
11352613,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195.0,61053,M,EmiMartínez,158263,EUR,715392000,G,1,1,False,True,46.0,42.0,10.0,6.0,40.0,40.0,2.0,6.0,1.0,15.0,1.0,2.0,2.0,3.0,1.0,1.0,90.0,61.0,7.9,4.0,0.00024322,0,1.3897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352613,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183.0,3197,M,,827679,EUR,877564800,D,4,4,False,,34.0,32.0,,,15.0,16.0,18.0,19.0,5.0,2.0,4.0,,,,,,90.0,52.0,7.7,6.0,0.0440174,2,,,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.1278,0.4643,,,,,,,,,,,,
11352613,home,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185.0,2746,M,,604232,EUR,732153600,D,3,3,False,,70.0,66.0,6.0,3.0,47.0,47.0,19.0,23.0,1.0,1.0,,,,,,,90.0,76.0,7.1,4.0,0.0112769,1,,,,,,2.0,2.0,,,1.0,,,,1.0,,,,0.2566,,1.0,2.0,1.0,1.0,,,,,,,,
11352613,home,Aston Villa,Pau Torres,pau-torres,P. Torres,D,14,192.0,4099,M,pauttorres,864169,EUR,853372800,D,14,14,False,,67.0,57.0,8.0,2.0,40.0,44.0,17.0,23.0,4.0,3.0,,,,,,,90.0,77.0,7.2,11.0,0.00598631,1,,,,,,2.0,3.0,,2.0,,1.0,,1.0,1.0,,,,0.0521,0.0555,,2.0,1.0,,2.0,1.0,,,,,,
11352613,home,Aston Villa,Álex Moreno,alex-moreno,Á. Moreno,D,24,179.0,1206,M,,294593,EUR,739497600,D,15,15,False,,15.0,15.0,,,9.0,9.0,6.0,10.0,1.0,4.0,,,,,,,63.0,31.0,6.7,7.0,0.0015721,0,,,,4.0,,,2.0,,1.0,,,,1.0,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,
11352613,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178.0,7677,M,leonbailey,808590,EUR,871084800,M,31,31,False,,23.0,19.0,1.0,1.0,6.0,6.0,15.0,23.0,7.0,3.0,2.0,,,,,,89.0,42.0,7.0,13.0,0.258014,1,,,,6.0,2.0,1.0,13.0,4.0,3.0,1.0,,,,2.0,1.0,,4.0,0.0269,,,,,2.0,1.0,2.0,3.0,1.0,,,,
11352613,home,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177.0,9789,M,youritielemans,331737,EUR,862963200,M,8,8,False,,44.0,38.0,5.0,5.0,17.0,21.0,21.0,23.0,4.0,6.0,1.0,,,,,,90.0,48.0,7.3,6.0,0.114308,0,,,,,,,2.0,,,,,,,1.0,1.0,,1.0,,,,1.0,,2.0,2.0,,1.0,1.0,,,,
11352613,home,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175.0,11801,M,Douglas_Luiz,867887,EUR,894672000,M,6,6,False,,43.0,37.0,3.0,2.0,21.0,22.0,17.0,25.0,7.0,5.0,3.0,,,,,,90.0,61.0,7.0,15.0,0.0926799,0,,,,4.0,1.0,,7.0,3.0,3.0,,,,,2.0,1.0,1.0,3.0,,,,,,1.0,,2.0,,,,,,
11352613,home,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187.0,13638,M,mrogers,948261,EUR,1027641600,M,27,27,False,,10.0,7.0,1.0,1.0,2.0,3.0,5.0,7.0,8.0,1.0,2.0,,,,,,63.0,22.0,7.0,4.0,0.00416353,0,,,,,,,4.0,1.0,5.0,,,,,1.0,,,,,,,,,,,5.0,3.0,,,,,
11352613,home,Aston Villa,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170.0,7575,M,moussadiaby,855817,EUR,931305600,F,19,19,False,,13.0,10.0,,,1.0,2.0,9.0,12.0,2.0,,,,,,,,88.0,24.0,7.8,9.0,0.0909246,1,,,,1.0,,,4.0,2.0,2.0,,1.0,1.0,,1.0,,1.0,1.0,0.0701,0.129,,,1.0,2.0,,1.0,1.0,,1.0,,,
