match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,captain,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_challengeLost,stat_totalOffside,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyWon,stat_hitWoodwork,stat_goals,stat_accurateCross,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceMissed,stat_lastManTackle,stat_bigChanceCreated,stat_errorLeadToAShot
12504643,home,Fiorentina,Moise Kean,,,moise-kean,M. Kean,F,20,183,15084,M,moise_kean,835601,EUR,951696000,F,20,20,False,6.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,5.0,1.0,2.0,,,,,90.0,22.0,7.3,5.0,0.0225002,4,,1.0,2.0,7.0,4.0,,,2.0,1.0,2.0,1.0,1.1626,2.0,,2.0,,2.0,,,,,,4.0,2.0,1.0,0.9698,,1.0,1.0,,,,,,,,
12504643,home,Fiorentina,Rolando Mandragora,,,rolando-mandragora,R. Mandragora,M,8,183,2103,M,,548178,EUR,867542400,M,8,8,True,26.0,21.0,2.0,1.0,0.0,11.0,11.0,10.0,17.0,1.0,1.0,,,,,28.0,31.0,6.8,8.0,0.076284,0,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
12504643,home,Fiorentina,Albert Guðmundsson,,,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,,804909,EUR,866332800,F,10,10,True,6.0,5.0,1.0,,0.0,1.0,1.0,6.0,14.0,,,,,,,28.0,17.0,6.9,8.0,0.247181,0,,9.0,,1.0,1.0,,,,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,
12504643,home,Fiorentina,Jonathan Ikoné,,,jonathan-ikone,J. Ikoné,M,93,180,1415,M,,802142,EUR,894067200,M,11,11,True,8.0,7.0,,,0.0,1.0,1.0,6.0,7.0,,2.0,,,,,20.0,17.0,6.7,5.0,0.0084651,1,,,,5.0,3.0,,1.0,,1.0,2.0,,0.2239,,,3.0,2.0,,,1.0,,,,,1.0,1.0,0.1419,,,,,,,,,,,
12504643,home,Fiorentina,Christian Kouamé,,,christian-kouame,C. Kouamé,F,31,185,2375,M,christianmichael.11,812946,EUR,881366400,F,99,99,True,7.0,4.0,,,0.0,1.0,2.0,3.0,6.0,,,,,,,20.0,18.0,6.6,9.0,0.00951506,2,,1.0,2.0,4.0,3.0,,2.0,1.0,1.0,1.0,,0.3192,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,
12504643,home,Fiorentina,Fabiano Parisi,,,fabiano-parisi,F. Parisi,D,65,178,788,M,,972886,EUR,973728000,D,65,65,True,9.0,8.0,2.0,1.0,0.0,5.0,5.0,3.0,4.0,,2.0,,,,,11.0,10.0,6.7,1.0,0.00330532,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504643,home,Fiorentina,Pietro Terracciano,,,pietro-terracciano,P. Terracciano,G,1,193,1591,M,,136856,EUR,636854400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504643,home,Fiorentina,Tommaso Martinelli,,,martinelli-tommaso,T. Martinelli,G,50,194,712,M,,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504643,home,Fiorentina,Marin Pongračić,,,marin-pongracic,M. Pongračić,D,5,193,2505,M,,847467,EUR,873936000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504643,home,Fiorentina,Matias Moreno,Matias Moreno,,matias-moreno,M. Moreno,D,2,195,1092,M,,1496360,EUR,1064361600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504643,home,Fiorentina,Lucas Martínez Quarta,,,lucas-martinez-quarta,L. M. Quarta,D,28,183,3115,M,chinomartinezquarta96,795297,EUR,831686400,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504643,home,Fiorentina,Amir Richardson,Amir Richardson,,amir-richardson,A. Richardson,M,25,195,11630,M,ami2r,1121333,EUR,1011830400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504643,away,Udinese,Răzvan Sava,,,razvan-sava,R. Sava,G,90,195,1061,M,,1001997,EUR,1024617600,G,90,90,False,36.0,26.0,20.0,11.0,0.0,17.0,18.0,9.0,18.0,1.0,10.0,,2.0,1.0,1.0,90.0,41.0,7.1,11.0,0.00347759,0,0.1949,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,
12504643,away,Udinese,Thomas Kristensen,Thomas Kristensen,,thomas-kristensen,T. Kristensen,D,31,197,904,M,,1063373,EUR,1011225600,D,31,31,False,55.0,50.0,7.0,5.0,0.0,26.0,27.0,24.0,28.0,5.0,2.0,,,,,90.0,65.0,7.0,5.0,0.144312,0,,,2.0,3.0,3.0,,,,2.0,1.0,,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,
12504643,away,Udinese,Christian Kabasele,,,christian-kabasele,C. Kabasele,D,27,186,477,M,,58351,EUR,667353600,D,27,27,False,50.0,43.0,5.0,3.0,0.0,31.0,33.0,12.0,17.0,10.0,2.0,,,,,90.0,65.0,7.0,8.0,0.0809731,0,,,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12504643,away,Udinese,Souleymane Isaak Touré,,,souleymane-isaak-toure,S. I. Touré,D,95,206,1092,M,,1012650,EUR,1048809600,D,95,95,False,46.0,40.0,2.0,,0.0,25.0,26.0,15.0,20.0,2.0,1.0,,,,,45.0,49.0,6.5,7.0,0.0339005,0,,,,2.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12504643,away,Udinese,Kingsley Ehizibue,,,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,,609206,EUR,801360000,M,19,19,False,18.0,16.0,,,0.0,5.0,6.0,12.0,14.0,2.0,1.0,,,,,87.0,41.0,6.5,6.0,0.0728239,1,,2.0,1.0,4.0,4.0,,,,2.0,1.0,,0.0823,,,1.0,1.0,1.0,,2.0,1.0,,,,1.0,,,,,,1.0,,,,1.0,,,
12504643,away,Udinese,Sandi Lovrić,,,sandi-lovric,S. Lovrić,M,4,180,807,M,,575852,EUR,891043200,M,8,8,False,26.0,21.0,6.0,3.0,1.0,8.0,8.0,14.0,21.0,1.0,2.0,,,,,90.0,44.0,7.0,10.0,0.0235956,2,,3.0,,6.0,4.0,1.0,2.0,4.0,3.0,,,0.0891,1.0,,,,1.0,,,,,3.0,,,1.0,0.0899,,,,1.0,,,,,,,
12504643,away,Udinese,Jesper Karlström,,,jesper-karlstrom,J. Karlström,M,8,179,729,M,,227894,EUR,803692800,M,25,25,False,46.0,36.0,8.0,4.0,0.0,19.0,20.0,17.0,26.0,4.0,5.0,,,,,90.0,61.0,7.4,11.0,0.0474047,0,,,1.0,1.0,5.0,,1.0,1.0,,,,,1.0,,,,,,3.0,2.0,,1.0,,,,,,,,,,,,,1.0,,
12504643,away,Udinese,Jürgen Ekkelenkamp,,,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1146,M,,904887,EUR,954892800,M,32,32,False,18.0,17.0,,,1.0,8.0,8.0,9.0,10.0,1.0,2.0,,,,,67.0,25.0,7.3,2.0,0.109463,1,,,1.0,1.0,3.0,,,,,,,0.0319,1.0,,2.0,1.0,,1.0,1.0,1.0,,,,,1.0,0.1026,,,,,,,,,,,
12504643,away,Udinese,Jordan Zemura,,,jordan-zemura,J. Zemura,D,33,173,795,M,,964119,EUR,942537600,M,33,33,False,26.0,21.0,2.0,,0.0,11.0,13.0,10.0,13.0,2.0,1.0,,,,,90.0,48.0,6.7,8.0,0.00459019,1,,,1.0,4.0,2.0,,2.0,,2.0,1.0,,0.2107,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
12504643,away,Udinese,Florian Thauvin,,,florian-thauvin,F. Thauvin,F,24,179,8040,M,,148824,EUR,728006400,F,10,10,False,28.0,21.0,2.0,1.0,0.0,6.0,6.0,16.0,27.0,1.0,5.0,,,,,87.0,45.0,7.7,17.0,0.0898134,2,,5.0,,4.0,2.0,,2.0,,,,1.0,0.1167,3.0,True,3.0,1.0,,,1.0,1.0,,,1.0,2.0,1.0,0.7917,,,1.0,1.0,,,,,,1.0,
12504643,away,Udinese,Lorenzo Lucca,,,lorenzo-lucca,L. Lucca,F,20,201,5063,M,,962364,EUR,968544000,F,17,17,False,13.0,5.0,1.0,1.0,0.0,3.0,5.0,2.0,8.0,4.0,2.0,,,,,90.0,37.0,7.5,15.0,0.00186169,3,,,3.0,8.0,7.0,,4.0,3.0,1.0,3.0,,0.3287,,,,,2.0,,1.0,1.0,,1.0,,3.0,1.0,0.3073,,1.0,1.0,,,,,,,,
12504643,away,Udinese,James Abankwah,,,james-abankwah,J. Abankwah,D,25,188,423,M,,1127232,EUR,1074211200,D,4,4,True,20.0,12.0,4.0,,0.0,6.0,8.0,6.0,12.0,,3.0,,,,,45.0,30.0,6.8,9.0,0.00300572,0,,,1.0,3.0,5.0,,1.0,,1.0,1.0,,,,,,,,1.0,4.0,2.0,,1.0,,,,,,,,,,,,,,,
12504643,away,Udinese,Arthur Atta,,,atta-arthur,A. Atta,M,14,189,2507,M,,1444690,EUR,1042502400,M,14,14,True,7.0,3.0,,,0.0,1.0,2.0,2.0,5.0,,3.0,,,,,23.0,10.0,6.5,5.0,0.00039403,1,,,1.0,1.0,2.0,,,,1.0,,,0.0242,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0
12504643,away,Udinese,Rui Modesto,,,rui-modesto,R. Modesto,M,18,181,693,M,,1068286,EUR,939254400,M,77,77,True,1.0,,1.0,,0.0,,,,1.0,2.0,1.0,,,,,10.0,4.0,6.6,2.0,,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504643,away,Udinese,Iker Bravo,,,iker-bravo,I. Bravo,F,49,184,2552,M,,1155571,EUR,1105574400,F,21,21,True,1.0,1.0,,,0.0,,,1.0,1.0,,2.0,,,,,10.0,2.0,6.6,,0.0001546,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504643,away,Udinese,Daniele Padelli,,,daniele-padelli,D. Padelli,G,93,191,196,M,,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504643,away,Udinese,Edoardo Piana,,,edoardo-piana,E. Piana,G,22,197,81,M,,1001017,EUR,1064793600,G,66,66,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504643,away,Udinese,Matteo Palma,Matteo,Palma,matteo-palma,M. Palma,D,13,194,608,M,,1495719,EUR,1205366400,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504643,away,Udinese,Enzo Ebosse,,,enzo-ebosse,E. Ebosse,D,77,185,507,M,,848279,EUR,921110400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504643,away,Udinese,Hassane Kamara,,,hassane-kamara,H. Kamara,M,11,168,1023,M,,351434,EUR,762825600,D,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504643,away,Udinese,Damián Pizarro,,,damian-pizarro,D. Pizarro,F,99,188,3296,M,,1177565,EUR,1111968000,F,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504643,away,Udinese,David Pejičić,,,david-pejicic,D. Pejičić,F,79,182,461,M,,1397675,EUR,1181779200,M,79,79,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504643,away,Udinese,Alexis Sánchez,,,alexis-sanchez,A. Sánchez,F,10,169,29898,M,AlexisS,34120,EUR,598492800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
