match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,player_firstName,player_lastName,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,stat_goalAssist,captain,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt,player_sofascoreId
11451058,home,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,235,M,825850,EUR,923529600,G,25,25,False,23.0,22.0,5.0,4.0,21.0,21.0,1.0,2.0,1.0,14.0,1.0,1.0,2.0,1.0,90.0,34.0,6.8,1.0,0.00062402,0,-0.4779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451058,home,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,595396,EUR,780019200,D,11,11,False,39.0,32.0,3.0,,14.0,15.0,19.0,29.0,2.0,7.0,,,,,90.0,63.0,6.3,18.0,0.0456439,0,,5.0,1.0,1.0,1.0,8.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
11451058,home,Kayserispor,Majid Hosseini,majid-hosseini,M. Hosseini,D,5,187,803,M,359332,EUR,835228800,D,5,5,False,52.0,50.0,8.0,7.0,27.0,27.0,23.0,25.0,1.0,9.0,,,,,90.0,61.0,7.3,3.0,0.00983417,1,,,,1.0,2.0,2.0,4.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.105,,,,,,,,,,,,,,,,
11451058,home,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180,183,M,332963,EUR,769564800,D,3,3,False,19.0,18.0,1.0,1.0,16.0,17.0,2.0,2.0,,2.0,,,,,38.0,21.0,6.6,1.0,0.00208248,0,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11451058,home,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180,84,M,122922,EUR,671414400,D,23,23,False,40.0,32.0,4.0,3.0,16.0,17.0,16.0,25.0,2.0,3.0,,,,,90.0,64.0,6.7,14.0,0.0163447,1,,2.0,,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,3.0,,0.0088,,,,,,,,,,,,,,,,
11451058,home,Kayserispor,Kartal Kayra Yılmaz,kartal-kayra-yilmaz,K. K. Yılmaz,M,17,177,1057,M,966811,EUR,973296000,M,8,8,False,56.0,51.0,6.0,5.0,26.0,26.0,27.0,34.0,1.0,7.0,,,,,90.0,78.0,7.6,9.0,0.410284,0,,4.0,2.0,1.0,,5.0,4.0,2.0,2.0,1.0,3.0,2.0,,,2.0,,,3.0,,,,,1.0,,,,,,,,,,,,,
11451058,home,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186,411,M,803869,EUR,760924800,M,6,6,False,69.0,62.0,6.0,6.0,24.0,27.0,39.0,44.0,3.0,10.0,,,,,90.0,89.0,7.4,13.0,0.526742,0,,2.0,1.0,2.0,,9.0,5.0,1.0,1.0,2.0,2.0,,2.0,5.0,1.0,,2.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,
11451058,home,Kayserispor,Aylton Boa Morte,aylton-boa-morte,A. B. Morte,M,10,182,83,M,883918,EUR,748742400,M,70,70,False,22.0,15.0,1.0,,5.0,6.0,11.0,19.0,,8.0,,,,,90.0,45.0,7.2,17.0,0.0413878,4,,3.0,1.0,,,11.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,5.0,,1.0,,1.0,1.0,0.6605,,,2.0,1.0,3.0,1.0,1.0175,,,,,,,,,
11451058,home,Kayserispor,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,827,M,280447,EUR,837820800,M,10,10,False,19.0,12.0,,,5.0,5.0,9.0,21.0,,1.0,,,,,67.0,33.0,7.5,15.0,0.31945,1,,7.0,2.0,,1.0,3.0,3.0,,1.0,1.0,,,2.0,2.0,4.0,1.0,,,1.0,0.0416,,,1.0,,,,,1.0,1.0,,,,,,,
11451058,home,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,326,M,344009,EUR,771984000,M,7,7,False,16.0,12.0,,,4.0,5.0,10.0,16.0,,3.0,,,,,85.0,38.0,7.1,14.0,0.636612,2,,5.0,2.0,1.0,1.0,9.0,3.0,,1.0,4.0,,,1.0,4.0,2.0,2.0,,,2.0,0.2316,,,,,,,,2.0,2.0,1.0,,,,,,
11451058,home,Kayserispor,Mame Thiam,mame-thiam,M. Thiam,F,17,185,1076,M,180981,EUR,718588800,F,9,9,False,20.0,16.0,,,6.0,6.0,10.0,15.0,,5.0,,,,,90.0,30.0,6.8,9.0,0.0328493,2,,1.0,,,,4.0,1.0,,1.0,2.0,,,2.0,2.0,1.0,2.0,,,,0.0572,,,1.0,,,,,,,,True,,,,,
11451058,home,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184,69,M,1173638,EUR,1063497600,D,54,54,True,25.0,22.0,3.0,2.0,14.0,15.0,8.0,10.0,2.0,2.0,,,,,52.0,34.0,6.6,4.0,0.00222857,1,,,,,2.0,,2.0,,,,,,1.0,,,1.0,1.0,1.0,,0.188,,,,1.0,,,,,,,,,,,,
11451058,home,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172,61,M,781408,EUR,822268800,M,28,28,True,10.0,9.0,,,,,9.0,13.0,,,,,,,23.0,19.0,6.5,7.0,0.0225141,0,,3.0,,,,4.0,2.0,,1.0,3.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,
11451058,home,Kayserispor,Stéphane Bahoken,stephane-bahoken,S. Bahoken,F,,185,234,M,153220,EUR,707011200,F,13,13,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,1.0,,,,,15.0,5.0,6.7,1.0,0.00114072,1,,,,,,,,,,,,,1.0,,,,,,,0.0345,,,,,1.0,,0.3108,,,,,,,,,
11451058,home,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190,61,M,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451058,home,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183,103,M,68228,EUR,687571200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451058,home,Kayserispor,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182,94,M,39847,EUR,629164800,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451058,home,Kayserispor,Anthony Uzodimma,uzodimma-anthony,A. Uzodimma,D,,176,59,M,993108,EUR,924307200,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451058,home,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169,85,M,984096,EUR,928195200,M,89,89,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451058,home,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182,95,M,1215110,EUR,1125014400,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Baran Ali Gezek,,,,,,,,,,,,,,,
11451058,home,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186,87,M,1088715,EUR,1074384000,F,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451058,away,Adana Demirspor,Ertaç Özbir,ertac-ozbir,E. Özbir,G,,186,92,M,126077,EUR,625276800,G,25,25,False,44.0,28.0,22.0,7.0,22.0,27.0,6.0,17.0,1.0,12.0,3.0,1.0,3.0,,90.0,57.0,7.3,17.0,0.00253301,0,0.3283,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,
11451058,away,Adana Demirspor,Dorukhan Toköz,dorukhan-tokoz,D. Toköz,M,24,180,156,M,796133,EUR,832636800,D,26,26,False,25.0,22.0,1.0,1.0,14.0,14.0,8.0,11.0,3.0,6.0,,,,,90.0,47.0,6.8,8.0,0.00354524,0,,,,,3.0,4.0,6.0,1.0,,1.0,3.0,2.0,1.0,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,
