match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_outfielderBlock,player_firstName,player_lastName,stat_wasFouled,captain,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_blockedScoringAttempt,stat_shotOffTarget,player_sofascoreId,stat_expectedGoalsOnTarget,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_clearanceOffLine,stat_bigChanceMissed
11391416,away,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,63.0,49.0,21.0,13.0,28.0,32.0,22.0,38.0,8.0,7.0,1.0,11.0,1.0,,,,,,,90.0,101.0,7.9,26.0,0.0849217,2,,7.0,1.0,1.0,2.0,9.0,3.0,5.0,2.0,1.0,2.0,3.0,,,4.0,True,,1.0,1.0,0.0664,1.0,,,0.2396,,,,1.0,2.0,,
11391416,away,Montpellier,Joris Chotard,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,False,33.0,22.0,3.0,1.0,13.0,15.0,9.0,18.0,4.0,4.0,1.0,8.0,2.0,,,,,,,90.0,51.0,7.3,14.0,0.0040326,1,,,,2.0,1.0,5.0,,1.0,1.0,2.0,,2.0,,,1.0,,1.0,,,0.0798,1.0,,,,,,,,,1.0,
11391416,away,Montpellier,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,F,9,9,False,14.0,13.0,1.0,1.0,3.0,3.0,10.0,12.0,3.0,1.0,,3.0,1.0,,,,,,,65.0,22.0,6.6,5.0,0.0353409,0,,1.0,,,,2.0,,3.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,
11391416,away,Montpellier,Akor Adams,akor-adams,A. Adams,F,9,190,25542,M,946381,EUR,949104000,F,8,8,False,23.0,15.0,1.0,1.0,6.0,9.0,9.0,14.0,5.0,,,4.0,,,,,,,,86.0,30.0,6.3,14.0,0.0171528,1,,,,4.0,5.0,7.0,,1.0,5.0,2.0,,,,,,,,,1.0,0.224,,,,0.3729,,,,,,,1.0
11391416,away,Montpellier,Tanguy Coulibaly,tanguy-coulibaly,T. Coulibaly,M,70,180,478,M,954060,EUR,982454400,M,70,70,True,5.0,5.0,,,1.0,1.0,4.0,4.0,2.0,,,2.0,,,,,,,,25.0,17.0,6.6,5.0,0.00596992,0,,,,1.0,,5.0,,,2.0,2.0,,,,,2.0,,2.0,,,,,,,,,,,,,,
11391416,away,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,True,3.0,3.0,,,,,3.0,3.0,2.0,1.0,,,2.0,2.0,,,,,,11.0,7.0,6.9,1.0,0.00228789,0,,,,,,,,,1.0,,,,Khalil Fayad,,,,,,,,,,,,,,,,,,
11391416,away,Montpellier,Kelvin Yeboah,kelvin-yeboah,K. Yeboah,F,9,185,975,M,940262,EUR,957571200,F,23,23,True,4.0,4.0,,,,,4.0,4.0,2.0,,,,,,,,,,,11.0,6.0,6.7,1.0,0.00200598,0,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
11391416,away,Montpellier,Dimitry Bertaud,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,d_bertaud16,,,,,,,,
11391416,away,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391416,away,Montpellier,Teo Allix,teo-allix,T. Allix,D,34,183,12,M,1391384,EUR,1088985600,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391416,away,Montpellier,Sacha Delaye,sacha-delaye,S. Delaye,M,19,171,34,M,1122641,EUR,1019520000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Sacha Delaye,,,,,,,,,,,,,,,,,,
11391416,away,Montpellier,Serigne Faye,faye-serigne,S. Faye,F,14,186,47,M,1467065,EUR,1081123200,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Serigne Faye,,,,,,,,,,,,,,,,,,
11391416,away,Montpellier,Yanis Issoufou,yanis-issoufou,Y. Issoufou,F,8,182,195,M,1426229,EUR,1161993600,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
