match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_sofascoreId,stat_outfielderBlock,stat_unsuccessfulTouch,stat_aerialLost,stat_aerialWon,captain,stat_totalCross,stat_totalContest,stat_totalOffside,stat_keyPass,stat_wonContest,stat_blockedScoringAttempt,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_dispossessed,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_goals,stat_errorLeadToAGoal,stat_punches
10411199,home,Spezia,Bartłomiej Drągowski,bartlomiej-dragowski,B. Drągowski,G,1,191.0,2915,M,329519,EUR,871948800,G,69,69,False,26.0,18.0,17.0,9.0,14.0,16.0,4.0,10.0,1.0,7.0,1.0,4.0,5.0,90.0,37.0,8.2,9.0,0.0,0.0,0.00056735,0,0.2776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411199,home,Spezia,Mattia Caldara,mattia-caldara,M. Caldara,D,,187.0,516,M,362222,EUR,768096000,D,29,29,False,36.0,22.0,9.0,2.0,16.0,22.0,6.0,14.0,6.0,5.0,,,,90.0,54.0,6.8,14.0,0.1158,0.0,0.0350179,1,,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10411199,home,Spezia,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189.0,15163,M,976037,EUR,950572800,D,14,14,False,44.0,41.0,10.0,7.0,30.0,30.0,11.0,14.0,9.0,7.0,,,,90.0,56.0,7.2,4.0,0.0,0.0,0.00598025,0,,1.0,,1.0,,,,,,,,j_kiwior,1.0,1.0,,,,,,,,,,,,,,,,,,,
10411199,home,Spezia,Dimitrios Nikolaou,dimitris-nikolaou,D. Nikolaou,D,43,188.0,244,M,788185,EUR,902966400,D,43,43,False,43.0,35.0,5.0,1.0,26.0,30.0,9.0,13.0,1.0,7.0,,,,90.0,52.0,7.0,10.0,0.0,0.0,0.00370975,0,,2.0,1.0,,,,2.0,,,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
10411199,home,Spezia,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182.0,716,M,541578,EUR,758246400,M,11,11,False,28.0,23.0,1.0,,14.0,16.0,9.0,13.0,1.0,8.0,,,,76.0,48.0,6.7,12.0,0.0,0.0,0.0215935,0,,4.0,2.0,,,,2.0,2.0,1.0,,1.0,,,3.0,2.0,,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10411199,home,Spezia,Kevin Agudelo,kevin-agudelo,K. Agudelo,M,20,178.0,358,M,931290,EUR,911001600,M,33,33,False,17.0,15.0,,,7.0,7.0,8.0,10.0,1.0,8.0,,,,89.0,41.0,7.3,7.0,0.112,0.0,0.034526,3,,7.0,10.0,4.0,,3.0,,8.0,2.0,1.0,2.0,,,4.0,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,,
10411199,home,Spezia,Mehdi Bourabia,mehdi-bourabia,M. Bourabia,M,,183.0,404,M,98003,EUR,681523200,M,6,6,False,41.0,32.0,4.0,2.0,12.0,14.0,20.0,28.0,3.0,9.0,,,,89.0,58.0,7.0,13.0,0.0328,0.0,0.00958171,1,,1.0,,,,,5.0,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,
10411199,home,Spezia,Simone Bastoni,simone-bastoni,S. Bastoni,M,10,183.0,168,M,385330,EUR,847152000,M,20,20,False,38.0,25.0,4.0,2.0,9.0,16.0,18.0,32.0,1.0,7.0,,,,90.0,69.0,8.1,24.0,0.0157,0.0,0.178245,1,,6.0,8.0,3.0,,1.0,2.0,3.0,1.0,4.0,2.0,,1.0,1.0,,,,10.0,2.0,,2.0,1.0,,1.0,2.0,1.0,,,,,,,
10411199,home,Spezia,Arkadiusz Reca,arkadiusz-reca,A. Reca,M,13,187.0,1086,M,580638,EUR,803347200,M,13,13,False,35.0,32.0,5.0,4.0,13.0,14.0,20.0,26.0,1.0,7.0,,,,76.0,63.0,7.6,17.0,0.0559,0.1568,0.159713,2,,3.0,3.0,,,1.0,2.0,3.0,2.0,,1.0,,1.0,2.0,,,,5.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,
10411199,home,Spezia,Daniele Verde,daniele-verde,D. Verde,F,7,168.0,327,M,605580,EUR,835228800,F,10,10,False,12.0,10.0,,,4.0,5.0,6.0,11.0,,2.0,,,,61.0,19.0,6.7,8.0,0.0,0.0,0.051193,0,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,4.0,,,1.0,,,,,,1.0,,,,,,
10411199,home,Spezia,M'Bala Nzola,mbala-nzola,M. Nzola,F,8,185.0,2430,M,788061,EUR,840326400,F,18,18,False,19.0,16.0,,,4.0,4.0,12.0,15.0,1.0,1.0,,,,90.0,36.0,7.2,11.0,0.1236,0.3993,0.010787,1,,10.0,6.0,1.0,,,,2.0,,,2.0,,,3.0,2.0,1.0,,,5.0,1.0,,3.0,,,,,3.0,1.0,,,1.0,,
10411199,home,Spezia,Albin Ekdal,albin-ekdal,A. Ekdal,M,8,186.0,177,M,21992,EUR,617587200,M,8,8,True,8.0,4.0,1.0,,3.0,5.0,1.0,3.0,1.0,2.0,,,,29.0,12.0,6.3,6.0,0.0,0.0,0.00173696,0,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,
10411199,home,Spezia,Emil Holm,emil-holm,E. Holm,D,2,191.0,1648,M,965264,EUR,958176000,D,2,2,True,7.0,2.0,1.0,,,,2.0,7.0,1.0,1.0,,,,14.0,16.0,6.7,6.0,0.0,0.0,0.00132139,0,,1.0,3.0,,,,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
10411199,home,Spezia,David Strelec,david-strelec,D. Strelec,F,13,185.0,2212,M,918482,EUR,986342400,F,44,44,True,1.0,,,,,,,1.0,,,,,,14.0,6.0,6.2,5.0,0.0,0.0,0.0,0,,4.0,1.0,,,,,1.0,1.0,,1.0,,,2.0,1.0,,,,2.0,,,,,,,,,,,,,,
10411199,home,Spezia,Jacopo Sala,jacopo-sala,J. Sala,M,,183.0,12,M,100568,EUR,691891200,D,7,7,True,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.0,0.0,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
