match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_challengeLost,stat_lastManTackle,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,captain,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_errorLeadToAShot,stat_penaltyMiss,player_sofascoreId,stat_penaltyWon,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_penaltyConceded
14167901,home,RC Lens,Odsonne Édouard,,odsonne-edouard,O. Édouard,F,11,187,6612,M,795228,EUR,884908800,F,11,11,False,16.0,13.0,,,0.0,3.0,3.0,10.0,13.0,1.0,2.0,,,,,59.0,23.0,7.5,5.0,0.0656195,,1,,-0.07,-0.46,0.17,,1.0,3.0,3.0,3.0,,,,,,,,,1.0,,1.0,,,0.0556,0.1876,0.53,,,,,,1.0,,,1.0,,,,,,,,,,,
14167901,home,RC Lens,Wesley Saïd,,wesley-said,W. Saïd,F,22,171,742,M,227862,EUR,798249600,F,22,22,True,6.0,4.0,,,0.0,,,4.0,6.0,,2.0,,,,,31.0,10.0,6.5,3.0,0.00594015,,1,,-0.02,0.26,0.14,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,0.0542,,-0.02,,,1.0,,,,,,,,,,,,,,,,,
14167901,home,RC Lens,Abdallah Sima,,abdallah-sima,A.Sima,F,19,188,2455,M,1029018,EUR,992736000,F,19,19,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,1.0,1.0,,,,,18.0,9.0,6.4,5.0,8.72e-06,,0,,-0.19,0.08,0.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
14167901,home,RC Lens,Saud Abdulhamid,,abdulhamid-saud,S. Abdulhamid,D,23,178,8314,M,966849,EUR,932256000,D,23,23,True,10.0,7.0,1.0,,0.0,1.0,3.0,6.0,7.0,1.0,1.0,,,,,17.0,22.0,6.8,6.0,0.00542411,,0,,-0.02,0.07,0.27,,1.0,,2.0,2.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,s.abdulhamed66,,,,,,
14167901,home,RC Lens,Florian Sotoca,,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,True,,,,,0.0,,,,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167901,home,RC Lens,Régis Gurtner,,regis-gurtner,R. Gurtner,G,16,183,113,M,14841,EUR,534384000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167901,home,RC Lens,Andrija Bulatovic,,andrija-bulatovic,A. Bulatović,M,5,180,569,M,1423504,EUR,1167177600,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167901,home,RC Lens,Jhoanner Chávez,,jhoanner-chavez,Jhoanner Chávez,M,13,182,1070,M,1002458,EUR,1019606400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167901,home,RC Lens,Hamzat Ojediran,,hamzat-ojediran,H. Ojediran,M,15,177,292,M,1002447,EUR,1068768000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167901,home,RC Lens,Rayan Fofana,Rayan Fofana,rayan-fofana,R. Fofana,F,38,180,522,M,1545376,EUR,1139702400,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167901,away,Paris FC,Obed Nkambadio,,obed-nkambadio,O. Nkambadio,G,16,190,499,M,1015872,EUR,1044576000,G,16,16,False,46.0,36.0,20.0,10.0,0.0,32.0,36.0,4.0,10.0,4.0,8.0,1.0,1.0,1.0,1.0,90.0,57.0,7.2,10.0,0.00085934,0.4652,0,-0.2172,0.07,0.08,-0.03,0.16,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,
14167901,away,Paris FC,Hamari Traoré,,hamari-traore,H. Traoré,D,14,175,4235,M,362014,EUR,696470400,D,14,14,False,51.0,42.0,5.0,5.0,0.0,29.0,35.0,13.0,16.0,6.0,3.0,,,,,90.0,71.0,6.5,11.0,0.00368074,,1,,-0.08,0.06,-0.15,,,2.0,2.0,2.0,1.0,,,,2.0,,,,,1.0,,,,0.0252,,0.02,,,,2.0,,,,,,,,,,hamarintos27,,,,,,
14167901,away,Paris FC,Samir Sophian Chergui,,samir-sophian-chergui,S. S. Chergui,D,31,185,5518,M,981168,EUR,918259200,D,31,31,False,58.0,55.0,4.0,2.0,0.0,46.0,46.0,9.0,12.0,1.0,4.0,,,,,90.0,69.0,6.4,4.0,0.00522408,,2,,0.09,0.05,-0.24,,3.0,3.0,4.0,4.0,2.0,1.0,,,,,,,,2.0,,,,0.0634,,-0.24,,,,,,1.0,,,,,,,,,,,,,,
14167901,away,Paris FC,Otávio,,otavio,Otávio,D,6,188,1431,M,1069159,EUR,1019347200,D,6,6,False,86.0,77.0,5.0,2.0,0.0,64.0,67.0,13.0,19.0,12.0,5.0,,,,,90.0,111.0,7.1,11.0,0.00795752,,0,,0.17,0.09,0.29,,2.0,1.0,3.0,5.0,1.0,2.0,,2.0,1.0,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,
14167901,away,Paris FC,Thibault De Smet,,thibault-de-smet,T. D. Smet,D,28,182,215,M,844744,EUR,897004800,D,28,28,False,38.0,35.0,1.0,1.0,0.0,30.0,33.0,5.0,5.0,2.0,3.0,,,,,45.0,49.0,6.7,3.0,0.00112259,,0,,0.01,0.05,-0.08,,,,,3.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167901,away,Paris FC,Maxime López,,maxime-lopez,M. López,M,21,167,1284,M,352802,EUR,881193600,M,21,21,False,85.0,78.0,4.0,1.0,0.0,45.0,47.0,33.0,38.0,2.0,6.0,,,,,90.0,100.0,7.1,12.0,0.0415937,,1,,0.26,0.22,0.13,,,1.0,6.0,5.0,,3.0,1.0,,1.0,,,,1.0,,,,,0.0338,0.0774,-0.06,2.0,,1.0,2.0,1.0,3.0,1.0,True,1.0,,1.0,,,,,,,,,
14167901,away,Paris FC,Pierre Lees Melou,,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,33,33,False,45.0,32.0,6.0,3.0,0.0,17.0,29.0,15.0,16.0,4.0,5.0,,,,,82.0,62.0,7.4,16.0,0.215772,,2,,-0.11,0.29,-0.26,,,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,0.1418,0.6559,0.51,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,1.0
14167901,away,Paris FC,Adama Camara,Adama Camara,camara-adama,A. Camara,M,17,180,433,M,1507384,EUR,845596800,M,17,17,False,29.0,26.0,,,0.0,19.0,19.0,7.0,10.0,,2.0,,,,,72.0,40.0,6.5,7.0,0.0129787,,2,,-0.13,0.19,-0.05,,2.0,1.0,6.0,4.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,0.2043,0.2629,0.07,1.0,,2.0,,,2.0,2.0,,2.0,,,,,,,,,,,
14167901,away,Paris FC,Ilan Kebbal,Ilan Kebbal,ilan-kebbal,I. Kebbal,M,10,169,10601,M,1049442,EUR,900028800,F,10,10,False,50.0,37.0,4.0,3.0,1.0,14.0,16.0,23.0,34.0,,2.0,,,,,90.0,63.0,6.9,21.0,0.154287,,0,,0.09,0.17,-0.01,,,,3.0,4.0,,1.0,,3.0,,,,,,,,,1.0,,,,,,3.0,2.0,1.0,,,,3.0,,3.0,,,,,,,,,
14167901,away,Paris FC,Jean-Philippe Krasso,,jean-philippe-krasso,J. Krasso,F,11,189,2950,M,940328,EUR,869097600,F,11,11,False,18.0,10.0,,,0.0,7.0,10.0,3.0,8.0,1.0,2.0,,,,,63.0,35.0,6.4,17.0,0.102629,,0,,-0.03,0.01,0.14,,6.0,6.0,11.0,7.0,,,,2.0,,,,,,,,,,,,,,,4.0,,,4.0,1.0,,2.0,,1.0,,,JPKrasso,,,,,,
14167901,away,Paris FC,Moses Simon,,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,F,27,27,False,12.0,10.0,,,0.0,5.0,6.0,5.0,6.0,,2.0,,,,,63.0,20.0,6.5,7.0,0.124547,,0,,0.03,0.26,0.0,,1.0,,4.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,4.0,1.0,1.0,,,1.0,,2.0,,,,,,,,,
14167901,away,Paris FC,Nhoa Sangui,,nhoa-sangui,N. Sangui,D,19,178,286,M,1426221,EUR,1140998400,D,19,19,True,24.0,19.0,3.0,1.0,0.0,15.0,17.0,4.0,7.0,1.0,6.0,,,,,45.0,39.0,6.3,9.0,0.00165788,,0,,-0.09,0.06,-0.13,,,,3.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,
14167901,away,Paris FC,Willem Geubbels,,willem-geubbels,W. Geubbels,F,9,185,817,M,877979,EUR,997920000,F,9,9,True,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,2.0,1.0,,,,,27.0,14.0,6.4,6.0,0.00242707,,1,,-0.03,-0.41,0.13,,,,1.0,,1.0,,,,,,,1.0,,,,,,0.0481,,-0.25,,,3.0,,,1.0,,,,,,,,,,,,,,
14167901,away,Paris FC,Alimami Gory,,alimami-gory,A. Gory,F,7,182,157,M,842399,EUR,841363200,F,7,7,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,,,,,27.0,8.0,6.4,2.0,0.00478977,,0,,0.08,0.08,0.18,,,,3.0,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,
14167901,away,Paris FC,Jonathan Ikoné,,jonathan-ikone,J. Ikoné,M,93,180,1415,M,802142,EUR,894067200,F,93,93,True,9.0,8.0,,,0.0,2.0,2.0,6.0,7.0,,1.0,,,,,18.0,11.0,6.5,1.0,0.0104608,,0,,-0.11,0.18,-0.04,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
14167901,away,Paris FC,Vincent Marchetti,,vincent-marchetti,V. Marchetti,M,4,181,112,M,795508,EUR,867974400,M,4,4,True,6.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,,1.0,,,,,8.0,7.0,6.6,1.0,0.00139782,,0,,0.03,0.04,0.13,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
14167901,away,Paris FC,Kevin Trapp,,kevin-trapp,K. Trapp,G,35,189,1793,M,38440,EUR,647395200,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167901,away,Paris FC,Timothée Kolodziejczak,,timothee-kolodziejczak,T. Kolodziejczak,D,5,185,163,M,41605,EUR,686275200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167901,away,Paris FC,Moustapha Mbow,,moustapha-mbow,M. Mbow,D,5,187,1699,M,982319,EUR,952473600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167901,away,Paris FC,Nouha Dicko,,nouha-dicko,N. Dicko,F,,173,230,M,204286,EUR,705801600,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
