match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_interceptionWon,stat_errorLeadToAGoal,stat_fouls,stat_outfielderBlock,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,captain,stat_wonContest,stat_accurateCross,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_aerialLost,stat_totalOffside,stat_punches,player_sofascoreId,stat_goals
11392882,home,Clermont Foot,Mory Diaw,mory-diaw,M. Diaw,G,99,197,3450,M,580226,EUR,740707200,G,99,99,False,27.0,25.0,6.0,5.0,23.0,24.0,2.0,3.0,8.0,3.0,4.0,2.0,2.0,90.0,36.0,7.6,2.0,0.0,0.0,0.00197076,0,-0.1572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392882,home,Clermont Foot,Alidu Seidu,alidu-seidu,A. Seidu,D,36,173,2225,M,1049515,EUR,960076800,D,36,36,False,70.0,62.0,3.0,1.0,36.0,38.0,26.0,33.0,5.0,,,,,90.0,91.0,7.2,13.0,0.0,0.0,0.0234267,0,,Alidu Seidu,,1.0,1.0,1.0,6.0,1.0,5.0,4.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11392882,home,Clermont Foot,Florent Ogier,florent-ogier,F. Ogier,D,69,182,26,M,122943,EUR,606441600,D,21,21,False,60.0,49.0,9.0,3.0,34.0,37.0,15.0,23.0,8.0,,,,,79.0,66.0,6.2,12.0,0.0248,0.0,0.00847118,1,,,,,3.0,2.0,4.0,1.0,1.0,1.0,,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
11392882,home,Clermont Foot,Andy Pelmard,andy-pelmard,A. Pelmard,D,70,179,411,M,877978,EUR,952819200,D,17,17,False,74.0,66.0,2.0,1.0,37.0,39.0,29.0,35.0,7.0,,,,,90.0,82.0,7.1,8.0,0.0,0.0,0.0157214,0,,,,,,,2.0,,1.0,2.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,
11392882,home,Clermont Foot,Mehdi Zeffane,mehdi-zeffane,M. Zeffane,M,,176,821,M,217770,EUR,706233600,M,2,2,False,40.0,35.0,1.0,1.0,15.0,15.0,20.0,28.0,5.0,,,,,78.0,53.0,6.5,11.0,0.0585,0.0,0.0800759,1,,,,3.0,,5.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,
11392882,home,Clermont Foot,Maxime Gonalons,maxime-gonalons,M. Gonalons,M,,186,154,M,82555,EUR,605491200,M,12,12,False,82.0,73.0,6.0,5.0,34.0,36.0,39.0,46.0,10.0,,,,,90.0,92.0,7.4,11.0,0.0,0.0,0.0363442,0,,,,,1.0,4.0,7.0,3.0,,5.0,2.0,1.0,,,,2.0,,1.0,,,1.0,,True,1.0,,,,,,,,
11392882,home,Clermont Foot,Johan Gastien,johan-gastien,J. Gastien,M,25,179,44,M,216222,EUR,570067200,M,25,25,False,109.0,94.0,10.0,6.0,42.0,49.0,53.0,62.0,4.0,,,,,90.0,121.0,7.5,17.0,0.0195,0.0753,0.227423,1,,,,2.0,1.0,3.0,4.0,2.0,,1.0,1.0,1.0,1.0,3.0,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,
11392882,home,Clermont Foot,Neto Borges,neto-borges,N. Borges,D,21,183,239,M,920008,EUR,842572800,M,3,3,False,53.0,47.0,1.0,1.0,14.0,14.0,36.0,44.0,8.0,,,,,90.0,79.0,7.9,10.0,0.1052,0.1958,0.141811,3,,,,5.0,6.0,6.0,13.0,2.0,,5.0,3.0,2.0,2.0,2.0,2.0,1.0,,1.0,,,,,,,3.0,1.0,,3.0,1.0,,,
11392882,home,Clermont Foot,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,998,M,958901,EUR,969926400,F,10,10,False,57.0,47.0,3.0,2.0,22.0,22.0,25.0,41.0,4.0,,,,,89.0,83.0,7.3,23.0,0.1622,0.0516,0.0690963,4,,,,6.0,,8.0,5.0,1.0,,2.0,2.0,1.0,3.0,2.0,,,,2.0,,4.0,2.0,2.0,,,,2.0,,,,,,
11392882,home,Clermont Foot,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172,920,M,988632,EUR,793843200,F,11,11,False,25.0,21.0,1.0,,9.0,10.0,12.0,16.0,4.0,,,,,68.0,38.0,7.0,5.0,0.1279,0.0,0.0156598,4,,,,1.0,,3.0,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,,1.0,,,,2.0,,,,,,1.0,,,,
