match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wonTackle,player_sofascoreId,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_bigChanceMissed,stat_hitWoodwork
10407152,home,RC Sporting Charleroi,Daan Heymans,heymans-daan,D. Heymans,M,38,186,504,M,845344,EUR,929404800,F,18,18,False,39.0,35.0,4.0,4.0,14.0,14.0,21.0,25.0,,1.0,5.0,1.0,89.0,45.0,6.8,7.0,1,,,2.0,4.0,1.0,,,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,
10407152,home,RC Sporting Charleroi,Ali Gholizadeh,ali-gholizadeh,A. Gholizadeh,M,8,172,1497,M,359350,EUR,826416000,M,8,8,True,20.0,19.0,1.0,1.0,2.0,2.0,17.0,18.0,,1.0,2.0,,27.0,29.0,6.8,7.0,1,,,,3.0,,,,3.0,,,2.0,2.0,1.0,,,,,,,,3.0,,,1.0,,,,,,,,
10407152,home,RC Sporting Charleroi,Ahmed Nadhir Benbouali,ahmed-nadhir-benbouali,A. N. Benbouali,F,7,190,770,M,1177807,EUR,955929600,F,45,45,True,7.0,5.0,1.0,,2.0,2.0,3.0,5.0,1.0,1.0,1.0,,20.0,12.0,6.6,4.0,1,Ahmed Nadhir Benbouali,,2.0,3.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,
10407152,home,RC Sporting Charleroi,Loic Bessile,loic-bessile,L. Bessile,D,29,183,82,M,826213,EUR,919382400,D,5,5,True,4.0,3.0,1.0,,2.0,2.0,1.0,2.0,,,1.0,,8.0,4.0,6.4,1.0,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407152,home,RC Sporting Charleroi,Damien Marcq,damien-marcq,D. Marcq,D,,183,29,M,51622,EUR,597542400,M,25,25,True,3.0,1.0,1.0,,,1.0,1.0,2.0,,,2.0,,1.0,3.0,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407152,home,RC Sporting Charleroi,Amirhossein Hosseinzadeh,amirhossein-hosseinzadeh,A. Hosseinzadeh,F,99,176,873,M,905472,EUR,972864000,M,99,99,True,2.0,2.0,,,,,2.0,2.0,,,1.0,,1.0,6.0,,2.0,1,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
10407152,home,RC Sporting Charleroi,Matteo Chiacig,matteo-chiacig,M. Chiacig,G,,192,10,M,1131097,EUR,1061510400,G,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407152,home,RC Sporting Charleroi,Stefan Knežević,stefan-knezevic,S. Knežević,D,5,187,77,M,842160,EUR,846633600,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407152,away,KAA Gent,Davy Roef,davy-roef,D. Roef,G,33,187,231,M,156663,EUR,760492800,G,33,33,False,26.0,21.0,16.0,11.0,13.0,16.0,8.0,10.0,,,15.0,,90.0,43.0,6.9,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,5.0,,
10407152,away,KAA Gent,Joseph Okumu,joseph-okumu,J. Okumu,D,2,193,662,M,985933,EUR,864604800,D,2,2,False,30.0,24.0,4.0,1.0,18.0,21.0,6.0,10.0,,1.0,3.0,,39.0,34.0,5.6,8.0,0,,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
10407152,away,KAA Gent,Michael Ngadeu,michael-ngadeu,M. Ngadeu,D,5,190,816,M,245705,EUR,659318400,D,5,5,False,57.0,50.0,8.0,5.0,42.0,46.0,8.0,11.0,,1.0,7.0,,90.0,63.0,6.6,7.0,0,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,True,,,,,,,,,,
10407152,away,KAA Gent,Jordan Torunarigha,jordan-torunarigha,J. Torunarigha,D,25,189,603,M,801003,EUR,870912000,D,23,23,False,59.0,46.0,10.0,6.0,36.0,41.0,10.0,18.0,2.0,2.0,5.0,,90.0,71.0,6.4,17.0,0,,,1.0,3.0,4.0,1.0,,2.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,
10407152,away,KAA Gent,Matisse Samoise,matisse-samoise,M. Samoise,M,18,180,256,M,1046245,EUR,1006300800,M,18,18,False,33.0,24.0,5.0,1.0,16.0,19.0,9.0,16.0,,2.0,5.0,1.0,81.0,48.0,7.0,11.0,1,,,2.0,5.0,2.0,1.0,1.0,,1.0,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,,,,,,1.0,1.0
10407152,away,KAA Gent,Sven Kums,sven-kums,S. Kums,M,,176,164,M,45990,EUR,572832000,M,24,24,False,61.0,49.0,7.0,1.0,26.0,27.0,24.0,37.0,1.0,1.0,4.0,,90.0,72.0,6.5,17.0,1,,,,1.0,2.0,,,2.0,,,1.0,,,,,3.0,1.0,,1.0,,1.0,,,,,,,,,,,
10407152,away,KAA Gent,Sulayman Marreh,sulayman-marreh,S. Marreh,M,,184,168,,238410,EUR,821664000,M,22,22,False,47.0,40.0,3.0,1.0,27.0,31.0,13.0,16.0,,5.0,7.0,4.0,81.0,55.0,6.8,7.0,0,,,2.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10407152,away,KAA Gent,Alessio Castro-Montes,alessio-castro-montes,A. Castro-Montes,M,21,175,289,M,839898,EUR,863827200,M,14,14,False,32.0,27.0,5.0,4.0,14.0,17.0,16.0,21.0,1.0,8.0,7.0,,90.0,60.0,7.6,10.0,0,,,,4.0,2.0,2.0,6.0,,5.0,,1.0,2.0,1.0,,,6.0,3.0,1.0,,1.0,2.0,,1.0,,,,,,,,,
10407152,away,KAA Gent,Hyun-Seok Hong,hyun-seok-hong,H. Hong,M,24,177,1229,M,942937,EUR,929491200,F,7,7,False,41.0,30.0,2.0,,10.0,13.0,20.0,29.0,,3.0,5.0,,90.0,60.0,7.5,14.0,3,,,,3.0,,6.0,2.0,2.0,1.0,,,1.0,1.0,,,1.0,,,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,
10407152,away,KAA Gent,Laurent Depoitre,laurent-depoitre,L. Depoitre,F,29,191,126,M,171235,EUR,597456000,F,29,29,False,20.0,9.0,2.0,1.0,1.0,3.0,8.0,18.0,2.0,3.0,,,81.0,33.0,6.1,22.0,0,,,,4.0,,,1.0,5.0,1.0,,,3.0,,,,1.0,,,,,,,1.0,,,,,,,,,
10407152,away,KAA Gent,Hugo Cuypers,hugo-cuypers,H. Cuypers,F,9,185,1406,M,836289,EUR,855273600,F,11,11,False,15.0,10.0,1.0,,6.0,6.0,4.0,9.0,2.0,5.0,3.0,1.0,68.0,28.0,6.5,11.0,3,,,1.0,3.0,,,2.0,5.0,2.0,,1.0,,,,,,,,3.0,,,,1.0,,,,,,,,1.0,
10407152,away,KAA Gent,Jens Petter Hauge,jens-petter-hauge,J. P. Hauge,F,10,184,3758,M,838805,EUR,939686400,F,10,10,True,12.0,9.0,1.0,,4.0,5.0,5.0,7.0,,,,,22.0,16.0,6.4,5.0,1,,,,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
10407152,away,KAA Gent,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,376,M,794294,EUR,853459200,D,21,21,True,14.0,11.0,2.0,,6.0,7.0,5.0,7.0,1.0,3.0,4.0,,9.0,20.0,7.2,3.0,0,,,,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10407152,away,KAA Gent,Vadis Odjidja-Ofoe,vadis-odjidja-ofoe,V. Odjidja-Ofoe,M,8,185,357,M,17806,EUR,604022400,M,8,8,True,10.0,7.0,2.0,,2.0,2.0,5.0,8.0,1.0,2.0,1.0,,9.0,11.0,6.6,3.0,0,Vadis,Odjidja-Ofoe,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10407152,away,KAA Gent,Darko Lemajić,darko-lemajic,D. Lemajić,F,22,198,370,M,794596,EUR,745804800,F,9,9,True,2.0,,,,,,,2.0,2.0,2.0,,,9.0,3.0,6.6,2.0,0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10407152,away,KAA Gent,Paul Nardi,paul-nardi,P. Nardi,G,16,187,115,M,155717,EUR,769219200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407152,away,KAA Gent,Bruno Godeau,bruno-godeau,B. Godeau,D,31,190,67,M,247321,EUR,705456000,D,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407152,away,KAA Gent,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185,2215,M,1386639,EUR,999129600,F,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
