match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_shotOffTarget,stat_expectedGoals,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_wasFouled,stat_goals,stat_unsuccessfulTouch,stat_totalCross,stat_totalContest,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,stat_fouls,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_outfielderBlock,stat_lastManTackle
11352571,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,16.0,13.0,,,0.0,4.0,4.0,9.0,12.0,,1.0,,,,,90.0,26.0,6.5,6.0,0.0121643,4,,,,,1.0,3.0,3.0,,,,,1.0,2.0,0.7555,,,2.0,,,2.0,,1.0,,1.0,,,,1.0,1.0,3.0,,,,
11352571,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21292,M,nathanake,149663,EUR,793065600,D,6,6,True,19.0,16.0,4.0,1.0,0.0,13.0,13.0,3.0,6.0,,,,,,,19.0,20.0,6.5,3.0,0.0017465,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352571,home,Manchester City,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,True,4.0,3.0,1.0,,0.0,2.0,2.0,1.0,2.0,,,,,,,1.0,4.0,,1.0,0.00014348,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
11352571,home,Manchester City,Scott Carson,scott-carson,S. Carson,G,,188,5105,M,scottpcarson33,716,EUR,494553600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352571,home,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22354,M,johnstones5,152077,EUR,770083200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352571,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352571,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,,,,,,,0,,Rico Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352571,home,Manchester City,Oscar Bobb,oscar-bobb,O. Bobb,M,14,174,21551,M,oscarbobb,1065216,EUR,1057968000,M,52,52,True,,,,,,,,,,,,,,,,,,,,,0,,Oscar Bobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352571,home,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,58418,M,JGrealish,189061,EUR,810691200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352571,home,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352571,away,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,,96531,EUR,730771200,G,23,23,False,29.0,16.0,16.0,3.0,0.0,14.0,18.0,2.0,11.0,2.0,10.0,4.0,9.0,,,90.0,49.0,8.0,13.0,0.0001471,0,-1.0383,,,,2.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,
11352571,away,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2680,M,,829022,EUR,881798400,D,15,15,False,27.0,21.0,7.0,2.0,0.0,19.0,21.0,2.0,6.0,2.0,1.0,,,,,90.0,36.0,6.7,6.0,0.00053881,1,,,,,2.0,1.0,5.0,,,2.0,2.0,,1.0,0.0522,,,,,,1.0,,,,,,,,1.0,,,,,1.0,1.0
11352571,away,West Ham United,Kurt Zouma,kurt-zouma,K. Zouma,D,4,190,2248,M,,139227,EUR,783216000,D,4,4,False,34.0,31.0,4.0,3.0,0.0,27.0,29.0,4.0,5.0,5.0,,,,,,90.0,44.0,6.3,3.0,0.00272714,0,,,,True,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,
11352571,away,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,,43443,EUR,629683200,D,3,3,False,39.0,34.0,5.0,2.0,0.0,27.0,28.0,7.0,12.0,1.0,1.0,,,,,90.0,48.0,6.2,7.0,0.00681226,0,,,,,,2.0,,1.0,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,
11352571,away,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,,138024,EUR,714441600,M,5,5,False,25.0,20.0,1.0,,0.0,17.0,20.0,3.0,8.0,1.0,4.0,,,,,90.0,54.0,6.7,14.0,0.00097499,0,,,,,1.0,9.0,6.0,1.0,1.0,5.0,3.0,2.0,,,4.0,,,,,,,1.0,3.0,1.0,,,,1.0,,,,,3.0,
11352571,away,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,,799041,EUR,793843200,M,28,28,False,28.0,19.0,5.0,1.0,0.0,12.0,16.0,7.0,12.0,4.0,3.0,,,,,90.0,43.0,6.5,11.0,0.00348663,0,,,,,1.0,4.0,7.0,,,3.0,1.0,1.0,,,,,,,,2.0,,2.0,,1.0,1.0,,,4.0,,,,,,
11352571,away,West Ham United,James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,prowsey16,161717,EUR,783648000,M,7,7,False,29.0,25.0,4.0,2.0,0.0,19.0,21.0,8.0,10.0,2.0,2.0,,,,,90.0,34.0,6.5,4.0,0.0451572,0,,,,,,1.0,,,1.0,,,,,,1.0,,,,1.0,,,,2.0,,,2.0,,,,,,,,
11352571,away,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2398,M,,155997,EUR,775872000,M,33,33,False,19.0,17.0,,,0.0,10.0,12.0,7.0,7.0,1.0,2.0,,,,,71.0,29.0,6.6,3.0,0.00816065,0,,,,,,4.0,4.0,,2.0,2.0,2.0,1.0,,,2.0,,,,,,,,,3.0,2.0,,,,,,,,,
11352571,away,West Ham United,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89524,M,Kudus,905163,EUR,965174400,F,14,14,False,23.0,19.0,2.0,1.0,0.0,12.0,13.0,7.0,10.0,,6.0,,,,,90.0,52.0,7.0,18.0,0.00415587,2,,,,,,15.0,6.0,11.0,,2.0,1.0,1.0,,0.308,1.0,2.0,,0.303,,,1.0,2.0,,5.0,4.0,,,2.0,,,,,,
11352571,away,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180,3251,M,MichailAntonio,47772,EUR,638582400,F,9,9,False,8.0,5.0,,,0.0,5.0,5.0,,3.0,,1.0,,,,,81.0,12.0,6.2,6.0,7.726e-05,0,,,,,,4.0,,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
11352571,away,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,Paqueta,839981,EUR,872640000,F,10,10,False,29.0,24.0,3.0,,0.0,14.0,16.0,10.0,13.0,,2.0,,,,,86.0,33.0,6.4,8.0,0.002285,0,,,,,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,1.0,
11352571,away,West Ham United,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10872,M,EdsonAlvarez19,847151,EUR,877651200,M,19,19,True,12.0,11.0,1.0,1.0,0.0,7.0,8.0,4.0,4.0,,,,,,,19.0,13.0,6.4,2.0,0.00272355,0,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,
11352571,away,West Ham United,George Earthy,george-earthy,G. Earthy,M,44,180,404,M,,1212165,EUR,1094342400,M,40,40,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,,9.0,3.0,6.5,,0.00286141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352571,away,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,,130181,EUR,711849600,F,18,18,True,2.0,1.0,1.0,1.0,0.0,,,1.0,2.0,,,,,,,10.0,2.0,6.6,1.0,0.00035228,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352571,away,West Ham United,Łukasz Fabiański,lukasz-fabianski,Ł. Fabiański,G,22,190,3777,M,lukasz.fabianski,15479,EUR,482630400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352571,away,West Ham United,Kaelan Casey,casey-kaelan,K. Casey,D,16,185,229,M,,1142343,EUR,1098921600,D,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,Kaelan Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352571,away,West Ham United,Ben Johnson,ben-johnson,B. Johnson,D,18,182,616,M,,914412,EUR,948672000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352571,away,West Ham United,Angelo Ogbonna,angelo-ogbonna,A. Ogbonna,D,,191,389,M,,21164,EUR,580348800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352571,away,West Ham United,Divin Mubama,mubama-divin,D. Mubama,F,9,183,2449,M,,1167025,EUR,1098662400,F,45,45,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352571,away,West Ham United,Maxwel Cornet,maxwel-cornet,M. Cornet,F,70,179,1971,M,,280439,EUR,843782400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
